home_goals_foward,home_goals_against,away_goals_foward,away_goals_against,home_rank,away_rank,home_goals,away_goals
1.8571428571428572,3.4285714285714284,3.857142857142857,2.7142857142857144,0.026728171413029307,0.04694971795536766,0,0
2.0,3.142857142857143,2.142857142857143,3.5714285714285716,0.04304257937976204,0.050311029587010336,1,2
2.142857142857143,1.8571428571428572,2.4285714285714284,3.857142857142857,0.052001812526374515,0.05062394245303127,3,0
1.5714285714285714,2.4285714285714284,2.7142857142857144,2.857142857142857,0.04670712166106794,0.05071317064622573,1,1
4.0,2.0,3.857142857142857,2.4285714285714284,0.0631410414111912,0.06941898559542703,0,0
3.4285714285714284,1.4285714285714286,4.714285714285714,2.2857142857142856,0.0662315882830792,0.05146722031853604,2,0
1.5714285714285714,3.0,3.5714285714285716,2.2857142857142856,0.03189799885680347,0.059004259526721815,0,3
2.857142857142857,2.142857142857143,3.5714285714285716,2.5714285714285716,0.057201991440990876,0.05196018868760981,0,1
3.857142857142857,3.2857142857142856,1.2857142857142858,5.142857142857143,0.06400905384016428,0.027836948297815974,2,0
4.0,2.0,3.857142857142857,2.7142857142857144,0.0631410414111912,0.04694971795536766,0,1
2.7142857142857144,3.0,2.857142857142857,3.0,0.03948187849871566,0.05071317064622573,1,2
4.142857142857143,3.2857142857142856,3.7142857142857144,2.5714285714285716,0.06400905384016428,0.05196018868760981,2,2
2.142857142857143,3.4285714285714284,4.0,2.2857142857142856,0.04304257937976204,0.059004259526721815,1,3
3.7142857142857144,1.4285714285714286,2.4285714285714284,4.285714285714286,0.0662315882830792,0.05062394245303127,3,0
2.5714285714285716,1.8571428571428572,3.857142857142857,2.4285714285714284,0.052001812526374515,0.06941898559542703,0,1
2.857142857142857,2.2857142857142856,2.4285714285714284,3.7142857142857144,0.057201991440990876,0.050311029587010336,1,1
1.8571428571428572,3.4285714285714284,2.7142857142857144,3.4285714285714284,0.026728171413029307,0.05127129962107955,2,1
1.7142857142857142,2.5714285714285716,1.2857142857142858,5.428571428571429,0.04670712166106794,0.027836948297815974,0,0
1.5714285714285714,3.4285714285714284,4.714285714285714,2.5714285714285716,0.03189799885680347,0.05146722031853604,4,5
3.142857142857143,3.142857142857143,2.142857142857143,3.5714285714285716,0.04686500230843703,0.031586589519447754,1,0
2.4285714285714284,4.714285714285714,4.0,2.142857142857143,0.04359134690362684,0.06778940435938127,0,0
5.428571428571429,3.142857142857143,2.5714285714285716,2.0,0.04548305111311539,0.06022692574938046,0,1
1.2857142857142858,5.428571428571429,4.142857142857143,1.4285714285714286,0.02572831217745604,0.07159649597484188,1,1
2.5714285714285716,3.857142857142857,2.142857142857143,4.142857142857143,0.04752433627374633,0.034526026270370144,3,0
4.0,2.7142857142857144,2.857142857142857,3.2857142857142856,0.04630672729074296,0.04212738329961023,3,3
4.0,2.857142857142857,2.2857142857142856,3.857142857142857,0.05306698916407529,0.04394157769302938,4,0
2.857142857142857,3.7142857142857144,4.428571428571429,3.5714285714285716,0.04387109740177447,0.06633499615623382,2,1
4.0,2.4285714285714284,1.7142857142857142,2.5714285714285716,0.06682086476695213,0.047955282345272805,3,0
4.428571428571429,2.4285714285714284,3.0,2.4285714285714284,0.05579020437978019,0.058867386852725335,4,1
5.428571428571429,3.2857142857142856,4.0,2.142857142857143,0.04548305111311539,0.06778940435938127,3,3
5.0,2.5714285714285716,4.285714285714286,1.5714285714285714,0.05579020437978019,0.07159649597484188,0,1
4.428571428571429,3.142857142857143,1.7142857142857142,3.0,0.04630672729074296,0.047955282345272805,2,2
4.571428571428571,2.857142857142857,3.2857142857142856,3.7142857142857144,0.05306698916407529,0.04212738329961023,0,0
4.428571428571429,2.4285714285714284,2.142857142857143,3.7142857142857144,0.06682086476695213,0.031586589519447754,2,0
2.4285714285714284,4.714285714285714,2.142857142857143,4.571428571428571,0.04359134690362684,0.034526026270370144,3,1
3.2857142857142856,3.142857142857143,3.142857142857143,3.0,0.04686500230843703,0.058867386852725335,2,4
1.4285714285714286,5.571428571428571,2.2857142857142856,4.428571428571429,0.02572831217745604,0.04394157769302938,1,0
3.0,3.857142857142857,4.571428571428571,3.857142857142857,0.04752433627374633,0.06633499615623382,1,3
3.142857142857143,3.857142857142857,2.7142857142857144,2.0,0.04387109740177447,0.06022692574938046,3,3
3.2857142857142856,3.7142857142857144,5.0,2.7142857142857144,0.04326322956389202,0.0642049230624236,1,1
2.2857142857142856,4.571428571428571,4.714285714285714,3.4285714285714284,0.0383274639270135,0.046495016219805105,0,3
2.142857142857143,4.0,4.571428571428571,2.857142857142857,0.029354646580741363,0.053002860566688854,1,2
4.428571428571429,2.5714285714285716,3.5714285714285716,4.285714285714286,0.0626276070157907,0.05228763646569576,1,0
4.428571428571429,1.5714285714285714,3.142857142857143,4.285714285714286,0.07068979836041962,0.04980631628784704,0,0
3.142857142857143,2.4285714285714284,3.5714285714285716,3.7142857142857144,0.05731317044795359,0.04742619242062208,2,1
2.2857142857142856,5.0,4.714285714285714,2.4285714285714284,0.030767453774898448,0.06687540709836703,1,0
3.7142857142857144,3.2857142857142856,1.5714285714285714,5.571428571428571,0.0545530764444174,0.033595909492591655,3,1
2.0,3.2857142857142856,2.857142857142857,4.857142857142857,0.042916838522437134,0.04684503449116581,2,1
5.0,4.0,5.857142857142857,3.7142857142857144,0.06076136280008731,0.04888605645714292,2,0
4.142857142857143,3.4285714285714284,5.857142857142857,4.0,0.0545530764444174,0.04888605645714292,0,1
4.428571428571429,1.5714285714285714,4.857142857142857,3.0,0.07068979836041962,0.053002860566688854,0,0
4.571428571428571,2.5714285714285716,3.142857142857143,4.285714285714286,0.0626276070157907,0.04980631628784704,2,0
3.4285714285714284,2.5714285714285716,5.142857142857143,3.4285714285714284,0.05731317044795359,0.046495016219805105,0,0
5.285714285714286,4.0,4.714285714285714,2.5714285714285716,0.06076136280008731,0.06687540709836703,2,1
2.2857142857142856,5.0,3.7142857142857144,4.0,0.0383274639270135,0.04742619242062208,0,0
3.4285714285714284,3.857142857142857,3.0,5.142857142857143,0.04326322956389202,0.04684503449116581,3,4
2.4285714285714284,5.0,1.7142857142857142,6.0,0.030767453774898448,0.033595909492591655,2,0
2.2857142857142856,4.285714285714286,5.142857142857143,2.857142857142857,0.029354646580741363,0.0642049230624236,1,2
2.2857142857142856,3.4285714285714284,3.5714285714285716,4.428571428571429,0.042916838522437134,0.05228763646569576,1,0
4.857142857142857,2.857142857142857,4.857142857142857,2.5714285714285716,0.06305215926468313,0.06648447857713824,4,0
3.5714285714285716,4.571428571428571,3.857142857142857,4.428571428571429,0.048936448498023075,0.04348118938120314,0,1
1.7142857142857142,6.285714285714286,5.571428571428571,4.142857142857143,0.02936499489361452,0.06983845855985654,1,1
3.142857142857143,4.571428571428571,2.2857142857142856,5.0,0.04781180993945583,0.038977531217438646,0,0
5.142857142857143,3.4285714285714284,2.4285714285714284,4.571428571428571,0.04528226094185957,0.030450514969775418,2,2
6.0,4.0,4.428571428571429,1.5714285714285714,0.04746695081553798,0.06532077229228506,1,0
4.857142857142857,3.0,4.142857142857143,3.5714285714285716,0.053884542916569765,0.05320056554358027,4,1
3.7142857142857144,4.0,2.4285714285714284,3.4285714285714284,0.044938002438648664,0.0483504137068618,1,0
5.428571428571429,3.0,2.7142857142857144,5.0,0.059320475297144376,0.03958711859522919,3,0
3.5714285714285716,5.571428571428571,3.4285714285714284,2.5714285714285716,0.04503429673173619,0.05921701541936057,2,0
4.857142857142857,3.142857142857143,5.428571428571429,3.142857142857143,0.06648447857713824,0.053884542916569765,2,1
3.857142857142857,4.0,5.714285714285714,4.285714285714286,0.044938002438648664,0.06983845855985654,0,0
2.7142857142857144,4.857142857142857,6.142857142857143,4.0,0.030450514969775418,0.04746695081553798,3,0
3.5714285714285716,4.714285714285714,1.8571428571428572,6.428571428571429,0.048936448498023075,0.02936499489361452,1,1
5.428571428571429,3.7142857142857144,4.285714285714286,4.142857142857143,0.04528226094185957,0.05320056554358027,3,1
4.0,4.428571428571429,4.428571428571429,1.7142857142857142,0.04348118938120314,0.06532077229228506,2,3
3.4285714285714284,2.857142857142857,2.7142857142857144,5.428571428571429,0.05921701541936057,0.03958711859522919,1,2
5.428571428571429,2.857142857142857,5.857142857142857,3.0,0.06305215926468313,0.059320475297144376,0,2
3.857142857142857,5.571428571428571,2.2857142857142856,5.0,0.04503429673173619,0.038977531217438646,1,2
2.4285714285714284,3.5714285714285716,3.142857142857143,4.571428571428571,0.0483504137068618,0.04781180993945583,1,2
4.857142857142857,2.0,5.857142857142857,3.857142857142857,0.06285965604621144,0.0463499724976006,2,1
6.142857142857143,4.428571428571429,2.5714285714285716,3.857142857142857,0.052034519734335094,0.04489289383375232,2,2
6.142857142857143,3.0,3.7142857142857144,4.857142857142857,0.058578511733552996,0.0457852125936645,1,2
2.0,6.571428571428571,5.142857142857143,3.2857142857142856,0.03099243312406729,0.06542607686371892,0,2
3.4285714285714284,4.714285714285714,3.5714285714285716,3.142857142857143,0.04672923610345607,0.05630275691416108,2,1
2.5714285714285716,5.142857142857143,5.428571428571429,3.142857142857143,0.03882401738473869,0.06958134859302528,1,0
5.571428571428571,3.4285714285714284,3.857142857142857,4.0,0.05259210583230263,0.04936880142072764,2,1
4.428571428571429,4.571428571428571,3.142857142857143,4.857142857142857,0.04800774517863045,0.03438570820681579,0,1
5.714285714285714,4.285714285714286,4.0,5.857142857142857,0.06513070382159855,0.048683725866853614,0,0
3.0,5.571428571428571,4.285714285714286,4.857142857142857,0.0390509104033407,0.04442366384744709,1,1
4.428571428571429,5.0,2.7142857142857144,5.142857142857143,0.04442366384744709,0.03882401738473869,1,1
4.0,5.0,6.428571428571429,4.714285714285714,0.0457852125936645,0.052034519734335094,2,0
6.0,4.142857142857143,3.7142857142857144,4.857142857142857,0.0463499724976006,0.04672923610345607,0,1
5.428571428571429,3.2857142857142856,4.428571428571429,4.714285714285714,0.06542607686371892,0.04800774517863045,3,1
3.7142857142857144,3.4285714285714284,5.714285714285714,4.285714285714286,0.05630275691416108,0.06513070382159855,0,0
5.428571428571429,3.2857142857142856,2.0,6.857142857142857,0.06958134859302528,0.03099243312406729,1,1
4.0,4.285714285714286,5.142857142857143,2.142857142857143,0.04936880142072764,0.06285965604621144,0,3
3.2857142857142856,4.857142857142857,3.142857142857143,5.714285714285714,0.03438570820681579,0.0390509104033407,2,0
2.857142857142857,4.142857142857143,6.285714285714286,3.2857142857142856,0.04489289383375232,0.058578511733552996,1,1
4.0,5.857142857142857,5.857142857142857,3.5714285714285716,0.048683725866853614,0.05259210583230263,2,0
6.428571428571429,5.0,4.0,4.714285714285714,0.05036066243123215,0.047931198424864,1,0
3.142857142857143,6.0,5.857142857142857,3.4285714285714284,0.03609971025621392,0.06634631716808384,1,1
5.714285714285714,4.285714285714286,3.0,4.285714285714286,0.06121340869181098,0.04622330571123928,1,1
6.428571428571429,3.4285714285714284,6.0,4.285714285714286,0.055460479453741704,0.04429170701663261,0,0
5.571428571428571,2.142857142857143,3.7142857142857144,3.4285714285714284,0.06256891433478873,0.05573479218669765,1,1
2.142857142857143,7.0,3.5714285714285716,4.857142857142857,0.034434855580892355,0.036141641704200866,2,3
3.857142857142857,4.857142857142857,4.571428571428571,5.142857142857143,0.049252963197754046,0.04399662938321956,3,3
2.857142857142857,5.285714285714286,4.285714285714286,5.0,0.04476621668889978,0.04871594915926159,5,1
5.857142857142857,3.857142857142857,5.571428571428571,3.4285714285714284,0.053954439848187416,0.06526299688013676,3,1
4.571428571428571,5.142857142857143,4.285714285714286,5.857142857142857,0.04463879927223804,0.05260501260990495,2,0
3.5714285714285716,5.428571428571429,4.857142857142857,5.142857142857143,0.04476621668889978,0.04463879927223804,0,1
6.428571428571429,3.4285714285714284,5.857142857142857,4.428571428571429,0.055460479453741704,0.06121340869181098,4,1
6.285714285714286,4.0,6.571428571428571,5.0,0.053954439848187416,0.05036066243123215,1,4
6.0,4.285714285714286,3.2857142857142856,6.142857142857143,0.04429170701663261,0.03609971025621392,1,0
5.0,5.571428571428571,2.4285714285714284,7.428571428571429,0.04399662938321956,0.034434855580892355,4,0
4.428571428571429,5.714285714285714,5.714285714285714,2.2857142857142856,0.04871594915926159,0.06256891433478873,0,3
5.714285714285714,3.857142857142857,4.285714285714286,6.142857142857143,0.06526299688013676,0.05260501260990495,0,1
4.0,4.857142857142857,4.285714285714286,5.285714285714286,0.047931198424864,0.049252963197754046,2,2
3.142857142857143,4.428571428571429,6.0,3.5714285714285716,0.04622330571123928,0.06634631716808384,2,1
4.0,5.142857142857143,3.857142857142857,3.5714285714285716,0.036141641704200866,0.05573479218669765,1,2
6.142857142857143,3.857142857142857,7.0,3.5714285714285716,0.06334389283501757,0.058985418596291805,1,1
7.142857142857143,5.142857142857143,3.5714285714285716,5.571428571428571,0.053412608739735426,0.04468456325298186,1,2
2.4285714285714284,8.0,6.428571428571429,4.571428571428571,0.03227545953626511,0.057476021539521374,0,0
4.428571428571429,6.142857142857143,6.142857142857143,4.285714285714286,0.04947048021264758,0.0457671794536971,1,0
6.142857142857143,2.2857142857142856,4.142857142857143,5.428571428571429,0.06095324840016352,0.03712538414529071,2,1
4.142857142857143,3.7142857142857144,3.4285714285714284,4.571428571428571,0.053336658317529456,0.05297188989795357,2,0
3.2857142857142856,6.285714285714286,4.285714285714286,5.142857142857143,0.036000838021360754,0.04686693093633122,1,0
5.0,5.142857142857143,5.714285714285714,4.0,0.04681761522952754,0.06161925854639608,0,1
6.0,5.0,5.571428571428571,5.571428571428571,0.05844494213592518,0.043665911365587846,1,1
4.571428571428571,5.571428571428571,4.428571428571429,6.142857142857143,0.04737982110687076,0.049401877730907776,0,1
7.142857142857143,3.7142857142857144,2.4285714285714284,8.0,0.058985418596291805,0.03227545953626511,3,1
5.857142857142857,4.0,4.571428571428571,5.714285714285714,0.06161925854639608,0.04737982110687076,2,0
5.714285714285714,5.714285714285714,5.0,5.285714285714286,0.043665911365587846,0.04681761522952754,6,2
3.857142857142857,5.714285714285714,4.428571428571429,3.7142857142857144,0.04468456325298186,0.053336658317529456,0,0
6.428571428571429,4.571428571428571,3.4285714285714284,6.285714285714286,0.057476021539521374,0.036000838021360754,2,1
4.571428571428571,6.142857142857143,4.571428571428571,6.142857142857143,0.049401877730907776,0.04947048021264758,0,0
4.285714285714286,5.285714285714286,6.285714285714286,4.0,0.04686693093633122,0.06334389283501757,0,3
4.285714285714286,5.714285714285714,6.142857142857143,5.142857142857143,0.03712538414529071,0.05844494213592518,2,0
3.4285714285714284,4.857142857142857,6.428571428571429,2.4285714285714284,0.05297188989795357,0.06095324840016352,2,3
6.142857142857143,4.428571428571429,7.285714285714286,5.428571428571429,0.0457671794536971,0.053412608739735426,1,3
7.714285714285714,5.571428571428571,6.142857142857143,4.0,0.05283727260708576,0.06250601811853448,1,1
4.571428571428571,6.0,7.571428571428571,3.857142857142857,0.04542359204785901,0.05868868353193145,1,5
4.428571428571429,3.7142857142857144,6.714285714285714,4.714285714285714,0.05611957776806693,0.0562934466035355,0,0
5.285714285714286,6.142857142857143,4.571428571428571,6.142857142857143,0.046450507891682424,0.04818740157913565,3,0
6.714285714285714,4.0,6.571428571428571,6.0,0.061973535566119696,0.045883512075400645,2,1
2.5714285714285716,8.428571428571429,4.285714285714286,5.714285714285714,0.03211897095679225,0.045345703128993955,1,2
6.857142857142857,2.7142857142857144,3.857142857142857,5.714285714285714,0.06146959384815169,0.045195449432695815,1,0
3.5714285714285716,6.571428571428571,3.7142857142857144,5.285714285714286,0.037475258971767414,0.052006075116645005,0,1
4.571428571428571,6.142857142857143,4.571428571428571,5.714285714285714,0.05113839626510356,0.039981624975658964,0,2
6.142857142857143,5.428571428571429,6.285714285714286,4.857142857142857,0.056538122606431526,0.04436725690840967,2,1
4.571428571428571,5.857142857142857,4.571428571428571,6.428571428571429,0.045345703128993955,0.05113839626510356,0,1
4.571428571428571,6.571428571428571,3.5714285714285716,6.714285714285714,0.04818740157913565,0.037475258971767414,6,2
4.857142857142857,5.714285714285714,7.0,4.142857142857143,0.039981624975658964,0.061973535566119696,0,3
6.428571428571429,5.142857142857143,2.7142857142857144,8.714285714285714,0.04436725690840967,0.03211897095679225,2,0
3.857142857142857,5.857142857142857,6.428571428571429,5.571428571428571,0.045195449432695815,0.056538122606431526,1,3
6.714285714285714,6.285714285714286,4.428571428571429,3.7142857142857144,0.045883512075400645,0.05611957776806693,0,3
6.714285714285714,4.714285714285714,4.714285714285714,6.714285714285714,0.0562934466035355,0.04542359204785901,5,1
6.285714285714286,4.142857142857143,7.0,2.7142857142857144,0.06250601811853448,0.06146959384815169,2,2
3.857142857142857,5.285714285714286,5.714285714285714,6.142857142857143,0.052006075116645005,0.046450507891682424,1,0
8.285714285714286,4.0,7.857142857142857,5.714285714285714,0.05868868353193145,0.05283727260708576,0,0
7.428571428571429,4.142857142857143,4.857142857142857,3.7142857142857144,0.06300144114928899,0.05624559274598522,3,0
4.571428571428571,6.0,8.285714285714286,4.0,0.04490481745129346,0.058040709002467716,2,2
6.714285714285714,6.714285714285714,7.857142857142857,5.714285714285714,0.04433057674120594,0.05388609158370726,1,1
6.714285714285714,5.142857142857143,6.571428571428571,4.428571428571429,0.04329368726161158,0.06320043188795255,1,3
2.7142857142857144,9.0,4.714285714285714,6.428571428571429,0.031164617455681234,0.049977695082939505,0,1
4.857142857142857,7.428571428571429,4.857142857142857,6.142857142857143,0.04499494612813125,0.04114877544745153,1,1
7.428571428571429,4.857142857142857,5.428571428571429,6.857142857142857,0.058193818089532404,0.04737532302966569,6,1
3.857142857142857,7.571428571428571,7.285714285714286,3.0,0.03684409961876101,0.06248040727049042,1,2
5.714285714285714,6.285714285714286,6.857142857142857,5.714285714285714,0.046350163527997874,0.057651694180091285,2,2
4.0,6.285714285714286,4.0,5.285714285714286,0.04386816606523067,0.05304694628051755,2,0
4.0,5.571428571428571,6.857142857142857,6.857142857142857,0.05304694628051755,0.04433057674120594,2,3
5.0,6.285714285714286,4.285714285714286,6.285714285714286,0.04114877544745153,0.04386816606523067,0,1
5.571428571428571,7.714285714285714,6.857142857142857,5.571428571428571,0.04737532302966569,0.04329368726161158,2,2
7.571428571428571,3.142857142857143,7.857142857142857,4.142857142857143,0.06248040727049042,0.06300144114928899,2,5
8.0,5.857142857142857,2.7142857142857144,9.142857142857142,0.05388609158370726,0.031164617455681234,3,2
4.857142857142857,4.142857142857143,6.0,6.571428571428571,0.05624559274598522,0.046350163527997874,3,0
7.0,4.571428571428571,4.857142857142857,6.285714285714286,0.06320043188795255,0.04490481745129346,3,1
4.857142857142857,6.428571428571429,5.0,7.571428571428571,0.049977695082939505,0.04499494612813125,2,1
7.142857142857143,6.0,4.0,7.857142857142857,0.057651694180091285,0.03684409961876101,2,2
8.571428571428571,4.285714285714286,8.285714285714286,5.0,0.058040709002467716,0.058193818089532404,4,1
8.428571428571429,6.142857142857143,4.285714285714286,8.142857142857142,0.05324469278872135,0.0384532952315774,1,1
7.428571428571429,4.714285714285714,5.285714285714286,4.142857142857143,0.06355562165451459,0.056688609922785606,2,3
9.142857142857142,4.428571428571429,4.428571428571429,6.285714285714286,0.06043942376213908,0.046197598856427116,1,0
8.428571428571429,5.571428571428571,7.428571428571429,6.285714285714286,0.05726980189754574,0.056340048599418935,1,2
3.0,9.571428571428571,4.285714285714286,6.0,0.03098184468763393,0.05143282055980432,0,1
5.142857142857143,7.857142857142857,6.0,7.0,0.04332072059527482,0.04538346773491901,2,0
5.857142857142857,8.0,5.0,6.428571428571429,0.04585443482718286,0.040843181310761104,1,2
5.142857142857143,6.571428571428571,7.857142857142857,3.857142857142857,0.05057340301128274,0.062120167839963145,2,2
5.0,6.714285714285714,7.285714285714286,7.142857142857143,0.04458223710157021,0.04400834855422893,0,0
7.142857142857143,5.857142857142857,8.571428571428571,4.428571428571429,0.043458237039373675,0.06525204402487994,2,0
7.714285714285714,6.428571428571429,6.0,8.285714285714286,0.056340048599418935,0.04585443482718286,2,0
8.142857142857142,4.142857142857143,3.0,9.714285714285714,0.062120167839963145,0.03098184468763393,3,2
6.0,7.285714285714286,9.285714285714286,4.428571428571429,0.04538346773491901,0.06043942376213908,0,1
5.714285714285714,4.428571428571429,8.571428571428571,6.285714285714286,0.056688609922785606,0.05324469278872135,3,1
8.571428571428571,4.714285714285714,5.428571428571429,6.857142857142857,0.06525204402487994,0.05057340301128274,2,0
4.428571428571429,6.428571428571429,8.571428571428571,5.857142857142857,0.046197598856427116,0.05726980189754574,0,1
4.428571428571429,8.285714285714286,5.428571428571429,7.857142857142857,0.0384532952315774,0.04332072059527482,3,1
5.285714285714286,6.571428571428571,5.0,6.714285714285714,0.040843181310761104,0.04458223710157021,1,0
4.428571428571429,6.0,7.714285714285714,5.142857142857143,0.05143282055980432,0.06355562165451459,0,0
7.285714285714286,7.142857142857143,7.428571428571429,5.857142857142857,0.04400834855422893,0.043458237039373675,3,1
5.0,6.857142857142857,6.142857142857143,4.571428571428571,0.04312184388637215,0.058711796229563205,2,1
7.714285714285714,5.142857142857143,4.857142857142857,8.428571428571429,0.061796871630783096,0.040540700986019904,3,0
9.428571428571429,4.428571428571429,7.714285714285714,7.285714285714286,0.060914248528191994,0.045561541452655535,0,0
3.2857142857142856,10.142857142857142,6.0,7.428571428571429,0.030219264230715928,0.04488462761628076,2,2
5.571428571428571,8.285714285714286,8.571428571428571,4.428571428571429,0.043787402303843925,0.061096644507341466,1,1
7.571428571428571,6.285714285714286,4.428571428571429,6.571428571428571,0.047372005459925995,0.04501171842685311,1,2
8.714285714285714,6.714285714285714,8.0,6.428571428571429,0.05094040820120224,0.0574435736877665,0,3
8.714285714285714,5.857142857142857,5.428571428571429,6.571428571428571,0.05606637305403555,0.04183410856307032,2,0
5.428571428571429,7.142857142857143,4.428571428571429,6.0,0.050581512646365734,0.05048850167591321,0,1
6.0,8.571428571428571,8.857142857142858,4.714285714285714,0.04406730881345375,0.06555954809964584,0,1
9.0,4.714285714285714,8.714285714285714,7.142857142857143,0.06555954809964584,0.05094040820120224,0,0
7.714285714285714,7.285714285714286,9.0,5.857142857142857,0.045561541452655535,0.05606637305403555,0,2
5.428571428571429,6.857142857142857,8.142857142857142,5.142857142857143,0.04183410856307032,0.061796871630783096,0,0
