,Round Number,Date,Home Team,Away Team,Result
14842,0,2008-08-15,Alemannia Aachen,SV Wehen Wiesbaden,2 - 1
14843,0,2008-08-15,FC St. Pauli,VfL Osnabruck,2 - 2
14844,0,2008-08-15,1. FSV Mainz 05,1. FC Kaiserslautern,3 - 3
14845,0,2008-08-17,1. FC Nurnberg,FC Augsburg,2 - 1
14846,0,2008-08-17,SC Freiburg,1860 Munchen,2 - 1
14847,0,2008-08-17,Rot Weiss Ahlen,FSV Frankfurt,2 - 1
14848,0,2008-08-17,FC Ingolstadt 04,SpVgg Greuther Furth,3 - 2
14849,0,2008-08-17,TuS Koblenz,Rot-Weiss Oberhausen,3 - 0
14850,0,2008-08-18,MSV Duisburg,Hansa Rostock,2 - 2
14851,0,2008-08-22,SpVgg Greuther Furth,FC St. Pauli,5 - 2
14852,1,2008-08-22,VfL Osnabruck,SC Freiburg,2 - 2
14853,1,2008-08-22,FSV Frankfurt,TuS Koblenz,0 - 0
14854,1,2008-08-24,Hansa Rostock,Alemannia Aachen,1 - 0
14855,1,2008-08-24,SV Wehen Wiesbaden,MSV Duisburg,1 - 1
14856,1,2008-08-24,1860 Munchen,1. FSV Mainz 05,1 - 2
14857,1,2008-08-24,FC Augsburg,Rot Weiss Ahlen,3 - 0
14858,1,2008-08-24,Rot-Weiss Oberhausen,FC Ingolstadt 04,2 - 1
14859,1,2008-08-25,1. FC Kaiserslautern,1. FC Nurnberg,2 - 1
14860,1,2008-08-29,MSV Duisburg,FC Augsburg,2 - 0
14861,2,2008-08-29,1. FSV Mainz 05,VfL Osnabruck,4 - 2
14862,2,2008-08-29,FC Ingolstadt 04,1. FC Kaiserslautern,1 - 3
14863,2,2008-08-31,1. FC Nurnberg,Alemannia Aachen,2 - 2
14864,2,2008-08-31,FC St. Pauli,Rot-Weiss Oberhausen,4 - 1
14865,2,2008-08-31,TuS Koblenz,SV Wehen Wiesbaden,0 - 0
14866,2,2008-08-31,Rot Weiss Ahlen,1860 Munchen,2 - 1
14867,2,2008-08-31,FSV Frankfurt,SpVgg Greuther Furth,1 - 1
14868,2,2008-09-01,SC Freiburg,Hansa Rostock,1 - 0
14869,2,2008-09-12,Alemannia Aachen,FC Ingolstadt 04,1 - 0
14870,3,2008-09-12,1. FC Kaiserslautern,FC St. Pauli,4 - 1
14871,3,2008-09-12,Rot-Weiss Oberhausen,Rot Weiss Ahlen,1 - 3
14872,3,2008-09-14,Hansa Rostock,1. FSV Mainz 05,2 - 2
14873,3,2008-09-14,SpVgg Greuther Furth,TuS Koblenz,4 - 3
14874,3,2008-09-14,SV Wehen Wiesbaden,1. FC Nurnberg,2 - 2
14875,3,2008-09-14,VfL Osnabruck,FSV Frankfurt,3 - 2
14876,3,2008-09-14,FC Augsburg,SC Freiburg,1 - 3
14877,3,2008-09-15,1860 Munchen,MSV Duisburg,2 - 0
14878,3,2008-09-19,MSV Duisburg,Alemannia Aachen,3 - 2
14879,4,2008-09-19,1. FSV Mainz 05,1. FC Nurnberg,2 - 0
14880,4,2008-09-19,FC St. Pauli,1860 Munchen,1 - 0
14881,4,2008-09-19,TuS Koblenz,FC Augsburg,2 - 1
14882,4,2008-09-19,Rot Weiss Ahlen,Hansa Rostock,2 - 2
14883,4,2008-09-21,SC Freiburg,SV Wehen Wiesbaden,5 - 0
14884,4,2008-09-21,FSV Frankfurt,Rot-Weiss Oberhausen,3 - 1
14885,4,2008-09-21,FC Ingolstadt 04,VfL Osnabruck,2 - 1
14886,4,2008-09-22,SpVgg Greuther Furth,1. FC Kaiserslautern,0 - 1
14887,4,2008-09-26,Hansa Rostock,FC St. Pauli,3 - 0
14888,5,2008-09-26,VfL Osnabruck,TuS Koblenz,1 - 0
14889,5,2008-09-26,Rot-Weiss Oberhausen,SpVgg Greuther Furth,0 - 4
14890,5,2008-09-28,Alemannia Aachen,SC Freiburg,1 - 0
14891,5,2008-09-28,SV Wehen Wiesbaden,Rot Weiss Ahlen,1 - 3
14892,5,2008-09-28,1860 Munchen,FC Ingolstadt 04,1 - 1
14893,5,2008-09-28,1. FC Kaiserslautern,FSV Frankfurt,2 - 1
14894,5,2008-09-28,FC Augsburg,1. FSV Mainz 05,0 - 2
14895,5,2008-09-29,1. FC Nurnberg,MSV Duisburg,0 - 1
14896,5,2008-10-03,SC Freiburg,MSV Duisburg,2 - 0
14897,6,2008-10-03,FSV Frankfurt,1860 Munchen,0 - 3
14898,6,2008-10-03,Rot-Weiss Oberhausen,FC Augsburg,2 - 1
14899,6,2008-10-05,SpVgg Greuther Furth,VfL Osnabruck,4 - 2
14900,6,2008-10-05,FC St. Pauli,Alemannia Aachen,3 - 2
14901,6,2008-10-05,TuS Koblenz,1. FC Kaiserslautern,5 - 0
14902,6,2008-10-05,Rot Weiss Ahlen,1. FC Nurnberg,1 - 1
14903,6,2008-10-05,FC Ingolstadt 04,Hansa Rostock,4 - 2
14904,6,2008-10-06,1. FSV Mainz 05,SV Wehen Wiesbaden,5 - 0
14905,6,2008-10-17,1. FC Nurnberg,SC Freiburg,2 - 0
14906,7,2008-10-17,VfL Osnabruck,Rot-Weiss Oberhausen,2 - 1
14907,7,2008-10-17,1. FC Kaiserslautern,Rot Weiss Ahlen,4 - 1
14908,7,2008-10-19,Hansa Rostock,TuS Koblenz,9 - 0
14909,7,2008-10-19,MSV Duisburg,FC Ingolstadt 04,6 - 1
14910,7,2008-10-19,SV Wehen Wiesbaden,FSV Frankfurt,3 - 1
14911,7,2008-10-19,1860 Munchen,SpVgg Greuther Furth,3 - 1
14912,7,2008-10-19,FC Augsburg,FC St. Pauli,3 - 2
14913,7,2008-10-20,Alemannia Aachen,1. FSV Mainz 05,2 - 0
14914,7,2008-10-24,SpVgg Greuther Furth,Alemannia Aachen,1 - 1
14915,8,2008-10-24,FC St. Pauli,SV Wehen Wiesbaden,2 - 0
14916,8,2008-10-24,Rot Weiss Ahlen,SC Freiburg,0 - 3
14917,8,2008-10-24,FSV Frankfurt,Hansa Rostock,0 - 0
14918,8,2008-10-24,FC Ingolstadt 04,FC Augsburg,1 - 2
14919,8,2008-10-26,1. FSV Mainz 05,MSV Duisburg,0 - 0
14920,8,2008-10-26,TuS Koblenz,1. FC Nurnberg,1 - 1
