,Round Number,Date,Home Team,Away Team,Result
6202,0,1983-08-05,SG Union Solingen,Fortuna Koln,2 - 2
6203,0,1983-08-05,FC Schalke 04,SC Charlottenburg,3 - 0
6204,0,1983-08-05,VfL Osnabruck,Alemannia Aachen,0 - 0
6205,0,1983-08-06,Hannover 96,Karlsruher SC,1 - 5
6206,0,1983-08-06,1. FC Saarbrucken,FC Remscheid,2 - 1
6207,0,1983-08-06,Hessen Kassel,Stuttgarter Kickers,3 - 0
6208,0,1983-08-06,Hertha BSC,SG Wattenscheid 09,1 - 1
6209,0,1983-08-06,SV Darmstadt 98,Rot-Weiss Oberhausen,2 - 0
6210,0,1983-08-06,MSV Duisburg,SC Freiburg,0 - 0
6211,0,1983-08-06,SSV Ulm 1846,Rot-Weiss Essen,5 - 2
6212,0,1983-08-10,Fortuna Koln,VfL Osnabruck,3 - 0
6213,1,1983-08-10,SC Freiburg,SV Darmstadt 98,3 - 1
6214,1,1983-08-10,Stuttgarter Kickers,FC Schalke 04,0 - 0
6215,1,1983-08-10,Karlsruher SC,MSV Duisburg,0 - 0
6216,1,1983-08-10,SG Wattenscheid 09,Hannover 96,1 - 1
6217,1,1983-08-10,Rot-Weiss Essen,SG Union Solingen,1 - 1
6218,1,1983-08-10,SC Charlottenburg,SSV Ulm 1846,2 - 1
6219,1,1983-08-10,FC Remscheid,Hessen Kassel,0 - 4
6220,1,1983-08-10,Alemannia Aachen,Hertha BSC,2 - 1
6221,1,1983-08-10,Rot-Weiss Oberhausen,1. FC Saarbrucken,3 - 0
6222,1,1983-08-13,FC Schalke 04,FC Remscheid,2 - 0
6223,2,1983-08-13,SG Union Solingen,SC Charlottenburg,1 - 0
6224,2,1983-08-13,SV Darmstadt 98,1. FC Saarbrucken,1 - 1
6225,2,1983-08-13,SSV Ulm 1846,Stuttgarter Kickers,2 - 0
6226,2,1983-08-13,Hessen Kassel,Rot-Weiss Oberhausen,3 - 2
6227,2,1983-08-13,Hannover 96,Alemannia Aachen,0 - 0
6228,2,1983-08-13,VfL Osnabruck,Rot-Weiss Essen,1 - 0
6229,2,1983-08-13,MSV Duisburg,SG Wattenscheid 09,3 - 0
6230,2,1983-08-13,SC Freiburg,Karlsruher SC,2 - 2
6231,2,1983-08-13,Hertha BSC,Fortuna Koln,7 - 2
6232,2,1983-08-20,SC Charlottenburg,VfL Osnabruck,0 - 1
6233,3,1983-08-20,Stuttgarter Kickers,SG Union Solingen,2 - 2
6234,3,1983-08-20,1. FC Saarbrucken,Hessen Kassel,1 - 3
6235,3,1983-08-20,Karlsruher SC,SV Darmstadt 98,4 - 0
6236,3,1983-08-20,Rot-Weiss Essen,Hertha BSC,4 - 1
6237,3,1983-08-20,FC Remscheid,SSV Ulm 1846,0 - 0
6238,3,1983-08-20,Alemannia Aachen,MSV Duisburg,2 - 1
6239,3,1983-08-20,Fortuna Koln,Hannover 96,2 - 2
6240,3,1983-08-20,Rot-Weiss Oberhausen,FC Schalke 04,3 - 3
6241,3,1983-08-20,SG Wattenscheid 09,SC Freiburg,0 - 0
6242,3,1983-08-24,SSV Ulm 1846,Rot-Weiss Oberhausen,3 - 2
6243,4,1983-08-24,FC Schalke 04,1. FC Saarbrucken,1 - 1
6244,4,1983-08-24,Hertha BSC,SC Charlottenburg,1 - 1
6245,4,1983-08-24,SV Darmstadt 98,Hessen Kassel,2 - 1
6246,4,1983-08-24,SC Freiburg,Alemannia Aachen,2 - 1
6247,4,1983-08-24,MSV Duisburg,Fortuna Koln,3 - 2
6248,4,1983-08-24,SG Union Solingen,FC Remscheid,1 - 1
6249,4,1983-08-24,VfL Osnabruck,Stuttgarter Kickers,2 - 2
6250,4,1983-08-24,Hannover 96,Rot-Weiss Essen,0 - 1
6251,4,1983-08-24,Karlsruher SC,SG Wattenscheid 09,3 - 2
6252,4,1983-08-31,SC Charlottenburg,Hannover 96,2 - 0
6253,5,1983-08-31,SG Wattenscheid 09,SV Darmstadt 98,1 - 1
6254,5,1983-08-31,Alemannia Aachen,Karlsruher SC,0 - 0
6255,5,1983-08-31,Rot-Weiss Essen,MSV Duisburg,0 - 0
6256,5,1983-08-31,Stuttgarter Kickers,Hertha BSC,0 - 2
6257,5,1983-08-31,FC Remscheid,VfL Osnabruck,3 - 0
6258,5,1983-08-31,Rot-Weiss Oberhausen,SG Union Solingen,1 - 0
6259,5,1983-08-31,1. FC Saarbrucken,SSV Ulm 1846,2 - 0
6260,5,1983-08-31,Hessen Kassel,FC Schalke 04,0 - 2
6261,5,1983-08-31,Fortuna Koln,SC Freiburg,3 - 1
6262,5,1983-09-03,Hertha BSC,FC Remscheid,1 - 1
6263,6,1983-09-03,SV Darmstadt 98,FC Schalke 04,0 - 2
6264,6,1983-09-03,SG Union Solingen,1. FC Saarbrucken,2 - 0
6265,6,1983-09-03,VfL Osnabruck,Rot-Weiss Oberhausen,2 - 1
6266,6,1983-09-03,Karlsruher SC,Fortuna Koln,4 - 3
6267,6,1983-09-03,Hannover 96,Stuttgarter Kickers,2 - 2
6268,6,1983-09-03,SSV Ulm 1846,Hessen Kassel,2 - 2
6269,6,1983-09-03,SG Wattenscheid 09,Alemannia Aachen,0 - 2
6270,6,1983-09-03,SC Freiburg,Rot-Weiss Essen,1 - 0
6271,6,1983-09-06,MSV Duisburg,SC Charlottenburg,4 - 0
6272,6,1983-09-10,Rot-Weiss Essen,Karlsruher SC,0 - 4
6273,7,1983-09-10,Rot-Weiss Oberhausen,Hertha BSC,0 - 1
6274,7,1983-09-10,Stuttgarter Kickers,MSV Duisburg,3 - 1
6275,7,1983-09-10,Fortuna Koln,SG Wattenscheid 09,0 - 0
6276,7,1983-09-10,SC Charlottenburg,SC Freiburg,1 - 2
6277,7,1983-09-10,FC Remscheid,Hannover 96,0 - 2
6278,7,1983-09-10,1. FC Saarbrucken,VfL Osnabruck,2 - 1
6279,7,1983-09-10,FC Schalke 04,SSV Ulm 1846,3 - 0
6280,7,1983-09-10,Alemannia Aachen,SV Darmstadt 98,2 - 2
6281,7,1983-09-10,Hessen Kassel,SG Union Solingen,6 - 1
6282,7,1983-09-17,SG Union Solingen,FC Schalke 04,4 - 0
6283,8,1983-09-17,MSV Duisburg,FC Remscheid,4 - 1
6284,8,1983-09-17,SG Wattenscheid 09,Rot-Weiss Essen,2 - 1
6285,8,1983-09-17,SC Freiburg,Stuttgarter Kickers,2 - 1
6286,8,1983-09-17,Karlsruher SC,SC Charlottenburg,2 - 0
6287,8,1983-09-17,Hertha BSC,1. FC Saarbrucken,3 - 0
6288,8,1983-09-17,Hannover 96,Rot-Weiss Oberhausen,1 - 1
6289,8,1983-09-17,SV Darmstadt 98,SSV Ulm 1846,4 - 3
6290,8,1983-09-17,VfL Osnabruck,Hessen Kassel,1 - 3
6291,8,1983-09-17,Alemannia Aachen,Fortuna Koln,0 - 0
6292,8,1983-09-24,Fortuna Koln,SV Darmstadt 98,5 - 1
6293,9,1983-09-24,Stuttgarter Kickers,Karlsruher SC,2 - 3
6294,9,1983-09-24,FC Schalke 04,VfL Osnabruck,3 - 1
6295,9,1983-09-24,1. FC Saarbrucken,Hannover 96,2 - 1
6296,9,1983-09-24,SSV Ulm 1846,SG Union Solingen,1 - 3
6297,9,1983-09-24,SC Charlottenburg,SG Wattenscheid 09,2 - 1
6298,9,1983-09-24,FC Remscheid,SC Freiburg,1 - 0
6299,9,1983-09-24,Rot-Weiss Oberhausen,MSV Duisburg,0 - 2
6300,9,1983-09-24,Rot-Weiss Essen,Alemannia Aachen,2 - 4
6301,9,1983-09-24,Hessen Kassel,Hertha BSC,2 - 2
6302,9,1983-10-01,Karlsruher SC,FC Remscheid,3 - 2
6303,10,1983-10-01,SV Darmstadt 98,SG Union Solingen,0 - 0
6304,10,1983-10-01,Alemannia Aachen,SC Charlottenburg,3 - 0
6305,10,1983-10-01,VfL Osnabruck,SSV Ulm 1846,2 - 1
6306,10,1983-10-01,SC Freiburg,Rot-Weiss Oberhausen,1 - 0
6307,10,1983-10-01,Fortuna Koln,Rot-Weiss Essen,2 - 2
6308,10,1983-10-01,SG Wattenscheid 09,Stuttgarter Kickers,4 - 2
6309,10,1983-10-01,Hannover 96,Hessen Kassel,1 - 2
6310,10,1983-10-01,MSV Duisburg,1. FC Saarbrucken,4 - 0
6311,10,1983-10-01,Hertha BSC,FC Schalke 04,2 - 3
6312,10,1983-10-15,Rot-Weiss Essen,SV Darmstadt 98,4 - 0
6313,11,1983-10-15,SSV Ulm 1846,Hertha BSC,2 - 2
6314,11,1983-10-15,Hessen Kassel,MSV Duisburg,0 - 1
6315,11,1983-10-15,FC Remscheid,SG Wattenscheid 09,2 - 1
6316,11,1983-10-15,Rot-Weiss Oberhausen,Karlsruher SC,1 - 0
6317,11,1983-10-15,SG Union Solingen,VfL Osnabruck,2 - 0
6318,11,1983-10-15,SC Charlottenburg,Fortuna Koln,2 - 1
6319,11,1983-10-15,1. FC Saarbrucken,SC Freiburg,4 - 4
6320,11,1983-10-15,FC Schalke 04,Hannover 96,5 - 1
6321,11,1983-10-15,Stuttgarter Kickers,Alemannia Aachen,1 - 2
6322,11,1983-10-22,Hertha BSC,SG Union Solingen,1 - 2
6323,12,1983-10-22,Karlsruher SC,1. FC Saarbrucken,5 - 1
6324,12,1983-10-22,MSV Duisburg,FC Schalke 04,1 - 1
6325,12,1983-10-22,Fortuna Koln,Stuttgarter Kickers,2 - 0
6326,12,1983-10-22,SC Freiburg,Hessen Kassel,0 - 0
6327,12,1983-10-22,Hannover 96,SSV Ulm 1846,3 - 3
6328,12,1983-10-22,SG Wattenscheid 09,Rot-Weiss Oberhausen,3 - 0
6329,12,1983-10-22,Alemannia Aachen,FC Remscheid,1 - 0
6330,12,1983-10-22,Rot-Weiss Essen,SC Charlottenburg,4 - 2
6331,12,1983-10-22,SV Darmstadt 98,VfL Osnabruck,3 - 0
6332,12,1983-10-29,Hessen Kassel,Karlsruher SC,3 - 0
6333,13,1983-10-29,Stuttgarter Kickers,Rot-Weiss Essen,1 - 0
6334,13,1983-10-29,FC Remscheid,Fortuna Koln,0 - 1
6335,13,1983-10-29,Rot-Weiss Oberhausen,Alemannia Aachen,0 - 0
6336,13,1983-10-29,1. FC Saarbrucken,SG Wattenscheid 09,5 - 0
6337,13,1983-10-29,SC Charlottenburg,SV Darmstadt 98,1 - 2
6338,13,1983-10-29,FC Schalke 04,SC Freiburg,6 - 0
6339,13,1983-10-29,SG Union Solingen,Hannover 96,1 - 2
6340,13,1983-10-29,VfL Osnabruck,Hertha BSC,0 - 0
6341,13,1983-10-29,SSV Ulm 1846,MSV Duisburg,3 - 1
6342,13,1983-11-05,Fortuna Koln,Rot-Weiss Oberhausen,3 - 1
6343,14,1983-11-05,SG Wattenscheid 09,Hessen Kassel,2 - 0
6344,14,1983-11-05,SC Charlottenburg,Stuttgarter Kickers,2 - 1
6345,14,1983-11-05,Karlsruher SC,FC Schalke 04,3 - 0
