,Round Number,Date,Home Team,Away Team,Result
6962,0,1985-08-03,Viktoria Aschaffenburg,Rot-Weiss Oberhausen,0 - 1
6963,0,1985-08-03,SG Wattenscheid 09,Fortuna Koln,2 - 6
6964,0,1985-08-03,SV Darmstadt 98,Arminia Bielefeld,4 - 1
6965,0,1985-08-03,MSV Duisburg,FC 08 Homburg,1 - 0
6966,0,1985-08-03,VfL Osnabruck,Eintracht Braunschweig,3 - 3
6967,0,1985-08-03,Hertha BSC,SG Union Solingen,1 - 1
6968,0,1985-08-03,Karlsruher SC,Hessen Kassel,1 - 2
6969,0,1985-08-03,Alemannia Aachen,Blau-Weiss 90 Berlin,1 - 1
6970,0,1985-08-03,SpVgg Bayreuth,Tennis Borussia Berlin,3 - 0
6971,0,1985-08-03,SC Freiburg,Stuttgarter Kickers,1 - 1
6972,0,1985-08-07,Rot-Weiss Oberhausen,SC Freiburg,0 - 0
6973,1,1985-08-07,Stuttgarter Kickers,Hertha BSC,4 - 2
6974,1,1985-08-07,FC 08 Homburg,VfL Osnabruck,7 - 1
6975,1,1985-08-07,Arminia Bielefeld,MSV Duisburg,3 - 1
6976,1,1985-08-07,Tennis Borussia Berlin,Karlsruher SC,1 - 2
6977,1,1985-08-07,Hessen Kassel,SG Wattenscheid 09,1 - 2
6978,1,1985-08-07,Eintracht Braunschweig,Viktoria Aschaffenburg,4 - 0
6979,1,1985-08-07,SG Union Solingen,Alemannia Aachen,2 - 2
6980,1,1985-08-07,Blau-Weiss 90 Berlin,SpVgg Bayreuth,4 - 0
6981,1,1985-08-07,Fortuna Koln,SV Darmstadt 98,0 - 3
6982,1,1985-08-10,SG Wattenscheid 09,Tennis Borussia Berlin,2 - 1
6983,2,1985-08-10,VfL Osnabruck,Arminia Bielefeld,0 - 0
6984,2,1985-08-10,SG Union Solingen,Stuttgarter Kickers,1 - 1
6985,2,1985-08-10,Karlsruher SC,Blau-Weiss 90 Berlin,2 - 1
6986,2,1985-08-10,SV Darmstadt 98,Hessen Kassel,1 - 2
6987,2,1985-08-10,Viktoria Aschaffenburg,FC 08 Homburg,3 - 1
6988,2,1985-08-10,SC Freiburg,Eintracht Braunschweig,2 - 2
6989,2,1985-08-10,Alemannia Aachen,SpVgg Bayreuth,4 - 1
6990,2,1985-08-10,MSV Duisburg,Fortuna Koln,0 - 2
6991,2,1985-08-10,Hertha BSC,Rot-Weiss Oberhausen,2 - 3
6992,2,1985-08-17,FC 08 Homburg,SC Freiburg,2 - 0
6993,3,1985-08-17,Hessen Kassel,MSV Duisburg,1 - 0
6994,3,1985-08-17,SpVgg Bayreuth,Karlsruher SC,1 - 3
6995,3,1985-08-17,Stuttgarter Kickers,Alemannia Aachen,3 - 1
6996,3,1985-08-17,Eintracht Braunschweig,Hertha BSC,4 - 1
6997,3,1985-08-17,Tennis Borussia Berlin,SV Darmstadt 98,0 - 0
6998,3,1985-08-17,Rot-Weiss Oberhausen,SG Union Solingen,3 - 1
6999,3,1985-08-17,Blau-Weiss 90 Berlin,SG Wattenscheid 09,3 - 1
7000,3,1985-08-17,Fortuna Koln,VfL Osnabruck,2 - 0
7001,3,1985-08-17,Arminia Bielefeld,Viktoria Aschaffenburg,1 - 0
7002,3,1985-08-21,SC Freiburg,Arminia Bielefeld,2 - 4
7003,4,1985-08-21,SG Union Solingen,Eintracht Braunschweig,2 - 1
7004,4,1985-08-21,Stuttgarter Kickers,Rot-Weiss Oberhausen,4 - 0
7005,4,1985-08-21,SV Darmstadt 98,Blau-Weiss 90 Berlin,4 - 2
7006,4,1985-08-21,Viktoria Aschaffenburg,Fortuna Koln,1 - 3
7007,4,1985-08-21,SG Wattenscheid 09,SpVgg Bayreuth,3 - 0
7008,4,1985-08-21,MSV Duisburg,Tennis Borussia Berlin,1 - 3
7009,4,1985-08-21,Alemannia Aachen,Karlsruher SC,2 - 0
7010,4,1985-08-21,Hertha BSC,FC 08 Homburg,2 - 0
7011,4,1985-08-21,VfL Osnabruck,Hessen Kassel,1 - 0
7012,4,1985-08-31,Eintracht Braunschweig,Stuttgarter Kickers,2 - 0
7013,5,1985-08-31,Arminia Bielefeld,Hertha BSC,2 - 2
7014,5,1985-08-31,Tennis Borussia Berlin,VfL Osnabruck,3 - 3
7015,5,1985-08-31,Rot-Weiss Oberhausen,Alemannia Aachen,0 - 0
7016,5,1985-08-31,Hessen Kassel,Viktoria Aschaffenburg,4 - 1
7017,5,1985-08-31,FC 08 Homburg,SG Union Solingen,5 - 0
7018,5,1985-08-31,Fortuna Koln,SC Freiburg,3 - 2
7019,5,1985-08-31,Blau-Weiss 90 Berlin,MSV Duisburg,0 - 0
7020,5,1985-08-31,SpVgg Bayreuth,SV Darmstadt 98,1 - 1
7021,5,1985-08-31,Karlsruher SC,SG Wattenscheid 09,1 - 1
7022,5,1985-09-04,Hertha BSC,Fortuna Koln,1 - 1
7023,6,1985-09-04,Stuttgarter Kickers,FC 08 Homburg,2 - 0
7024,6,1985-09-04,Rot-Weiss Oberhausen,Eintracht Braunschweig,1 - 1
7025,6,1985-09-04,SV Darmstadt 98,Karlsruher SC,1 - 1
7026,6,1985-09-04,SC Freiburg,Hessen Kassel,2 - 0
7027,6,1985-09-04,VfL Osnabruck,Blau-Weiss 90 Berlin,0 - 0
7028,6,1985-09-04,Alemannia Aachen,SG Wattenscheid 09,0 - 1
7029,6,1985-09-04,SG Union Solingen,Arminia Bielefeld,2 - 0
7030,6,1985-09-04,MSV Duisburg,SpVgg Bayreuth,2 - 3
7031,6,1985-09-04,Viktoria Aschaffenburg,Tennis Borussia Berlin,3 - 1
7032,6,1985-09-07,Karlsruher SC,MSV Duisburg,2 - 0
7033,7,1985-09-07,SG Wattenscheid 09,SV Darmstadt 98,2 - 0
7034,7,1985-09-07,Blau-Weiss 90 Berlin,Viktoria Aschaffenburg,1 - 2
7035,7,1985-09-07,Hessen Kassel,Hertha BSC,4 - 1
7036,7,1985-09-07,FC 08 Homburg,Rot-Weiss Oberhausen,2 - 1
7037,7,1985-09-07,SpVgg Bayreuth,VfL Osnabruck,2 - 1
7038,7,1985-09-07,Arminia Bielefeld,Stuttgarter Kickers,3 - 0
7039,7,1985-09-07,Tennis Borussia Berlin,SC Freiburg,4 - 0
7040,7,1985-09-07,Fortuna Koln,SG Union Solingen,1 - 1
7041,7,1985-09-10,Eintracht Braunschweig,Alemannia Aachen,0 - 2
7042,7,1985-09-14,MSV Duisburg,SG Wattenscheid 09,1 - 1
7043,8,1985-09-14,SG Union Solingen,Hessen Kassel,2 - 1
7044,8,1985-09-14,SC Freiburg,Blau-Weiss 90 Berlin,1 - 2
7045,8,1985-09-14,Eintracht Braunschweig,FC 08 Homburg,0 - 1
7046,8,1985-09-14,Stuttgarter Kickers,Fortuna Koln,3 - 0
7047,8,1985-09-14,Hertha BSC,Tennis Borussia Berlin,3 - 0
7048,8,1985-09-14,Rot-Weiss Oberhausen,Arminia Bielefeld,0 - 2
7049,8,1985-09-14,VfL Osnabruck,Karlsruher SC,1 - 1
7050,8,1985-09-14,Alemannia Aachen,SV Darmstadt 98,1 - 1
7051,8,1985-09-14,Viktoria Aschaffenburg,SpVgg Bayreuth,3 - 1
7052,8,1985-09-21,Hessen Kassel,Stuttgarter Kickers,3 - 0
7053,9,1985-09-21,SG Wattenscheid 09,VfL Osnabruck,2 - 4
