,Round Number,Date,Home Team,Away Team,Result
13312,0,2003-08-03,Arminia Bielefeld,Rot-Weiss Oberhausen,1 - 3
13313,0,2003-08-03,SpVgg Greuther Furth,SpVgg Unterhaching,2 - 4
13314,0,2003-08-03,Erzgebirge Aue,Jahn Regensburg,0 - 1
13315,0,2003-08-03,Energie Cottbus,Eintracht Trier,2 - 3
13316,0,2003-08-03,1. FSV Mainz 05,1. FC Union Berlin,2 - 1
13317,0,2003-08-03,Wacker Burghausen,Alemannia Aachen,1 - 1
13318,0,2003-08-03,Rot Weiss Ahlen,VfL Osnabruck,0 - 1
13319,0,2003-08-03,MSV Duisburg,VfB Lubeck,2 - 1
13320,0,2003-08-04,Karlsruher SC,1. FC Nurnberg,2 - 3
13321,0,2003-08-08,Eintracht Trier,Erzgebirge Aue,2 - 1
13322,1,2003-08-08,Jahn Regensburg,SpVgg Greuther Furth,0 - 0
13323,1,2003-08-08,VfB Lubeck,Arminia Bielefeld,0 - 0
13324,1,2003-08-10,VfL Osnabruck,Karlsruher SC,1 - 2
13325,1,2003-08-10,1. FC Nurnberg,Wacker Burghausen,2 - 0
13326,1,2003-08-10,1. FC Union Berlin,Energie Cottbus,0 - 1
13327,1,2003-08-10,SpVgg Unterhaching,MSV Duisburg,1 - 0
13328,1,2003-08-10,Rot-Weiss Oberhausen,Rot Weiss Ahlen,1 - 3
13329,1,2003-08-11,Alemannia Aachen,1. FSV Mainz 05,2 - 2
13330,1,2003-08-15,Erzgebirge Aue,1. FC Union Berlin,2 - 1
13331,2,2003-08-15,Karlsruher SC,Rot-Weiss Oberhausen,1 - 2
13332,2,2003-08-15,VfB Lubeck,SpVgg Unterhaching,0 - 2
13333,2,2003-08-17,Arminia Bielefeld,Rot Weiss Ahlen,3 - 0
13334,2,2003-08-17,SpVgg Greuther Furth,Eintracht Trier,4 - 2
13335,2,2003-08-17,Energie Cottbus,Alemannia Aachen,3 - 1
13336,2,2003-08-17,Wacker Burghausen,VfL Osnabruck,4 - 1
13337,2,2003-08-17,MSV Duisburg,Jahn Regensburg,2 - 2
13338,2,2003-08-18,1. FSV Mainz 05,1. FC Nurnberg,2 - 1
13339,2,2003-08-22,Eintracht Trier,MSV Duisburg,1 - 1
13340,3,2003-08-22,Jahn Regensburg,VfB Lubeck,0 - 4
13341,3,2003-08-22,Rot Weiss Ahlen,Karlsruher SC,1 - 2
13342,3,2003-08-24,VfL Osnabruck,1. FSV Mainz 05,2 - 2
13343,3,2003-08-24,Alemannia Aachen,Erzgebirge Aue,1 - 0
13344,3,2003-08-24,1. FC Union Berlin,SpVgg Greuther Furth,3 - 0
13345,3,2003-08-24,SpVgg Unterhaching,Arminia Bielefeld,1 - 0
13346,3,2003-08-24,Rot-Weiss Oberhausen,Wacker Burghausen,1 - 2
13347,3,2003-08-25,1. FC Nurnberg,Energie Cottbus,2 - 2
13348,3,2003-09-12,1. FSV Mainz 05,Rot-Weiss Oberhausen,2 - 0
13349,4,2003-09-12,Wacker Burghausen,Rot Weiss Ahlen,0 - 1
13350,4,2003-09-12,MSV Duisburg,1. FC Union Berlin,1 - 0
13351,4,2003-09-14,SpVgg Greuther Furth,Alemannia Aachen,7 - 1
13352,4,2003-09-14,Erzgebirge Aue,1. FC Nurnberg,3 - 3
13353,4,2003-09-14,Energie Cottbus,VfL Osnabruck,3 - 0
13354,4,2003-09-14,SpVgg Unterhaching,Jahn Regensburg,2 - 2
13355,4,2003-09-14,VfB Lubeck,Eintracht Trier,2 - 2
