,Round Number,Date,Home Team,Away Team,Result
11882,13,1998-10-30,SG Wattenscheid 09,FC Gutersloh,1 - 1
11883,13,1998-10-30,1. FSV Mainz 05,Rot-Weiss Oberhausen,0 - 0
11884,13,1998-10-31,SpVgg Unterhaching,KFC Uerdingen 05,2 - 0
11885,13,1998-11-01,Karlsruher SC,SpVgg Greuther Furth,1 - 0
11886,13,1998-11-01,FC St. Pauli,Energie Cottbus,1 - 1
11887,13,1998-11-01,SSV Ulm 1846,Fortuna Koln,3 - 3
11888,13,1998-11-01,Hannover 96,Fortuna Dusseldorf,0 - 2
11889,13,1998-11-02,Arminia Bielefeld,Tennis Borussia Berlin,3 - 1
11890,13,1998-11-06,SG Wattenscheid 09,Karlsruher SC,0 - 0
11891,14,1998-11-06,Stuttgarter Kickers,SpVgg Unterhaching,1 - 0
11892,14,1998-11-08,SpVgg Greuther Furth,Arminia Bielefeld,2 - 0
11893,14,1998-11-08,Fortuna Koln,1. FSV Mainz 05,2 - 0
11894,14,1998-11-08,Rot-Weiss Oberhausen,FC St. Pauli,3 - 2
11895,14,1998-11-08,Fortuna Dusseldorf,SSV Ulm 1846,1 - 3
11896,14,1998-11-08,FC Gutersloh,Energie Cottbus,1 - 1
11897,14,1998-11-09,Tennis Borussia Berlin,1. FC Koln,1 - 1
11898,14,1998-11-13,Energie Cottbus,Rot-Weiss Oberhausen,0 - 2
11899,15,1998-11-13,1. FSV Mainz 05,Fortuna Dusseldorf,0 - 0
11900,15,1998-11-13,Hannover 96,Stuttgarter Kickers,2 - 1
11901,15,1998-11-13,SpVgg Unterhaching,Tennis Borussia Berlin,3 - 1
11902,15,1998-11-15,1. FC Koln,SpVgg Greuther Furth,1 - 0
11903,15,1998-11-15,FC St. Pauli,Fortuna Koln,0 - 0
11904,15,1998-11-15,SSV Ulm 1846,KFC Uerdingen 05,2 - 2
11905,15,1998-11-15,Arminia Bielefeld,SG Wattenscheid 09,1 - 0
11906,15,1998-11-16,Karlsruher SC,FC Gutersloh,2 - 3
11907,15,1998-11-20,Fortuna Koln,Energie Cottbus,3 - 0
11908,16,1998-11-20,Rot-Weiss Oberhausen,FC Gutersloh,3 - 0
11909,16,1998-11-20,SG Wattenscheid 09,1. FC Koln,1 - 1
11910,16,1998-11-20,KFC Uerdingen 05,1. FSV Mainz 05,1 - 2
11911,16,1998-11-20,Fortuna Dusseldorf,FC St. Pauli,2 - 2
11912,16,1998-11-22,SpVgg Greuther Furth,SpVgg Unterhaching,0 - 0
11913,16,1998-11-22,Tennis Borussia Berlin,Hannover 96,3 - 1
11914,16,1998-11-22,Stuttgarter Kickers,SSV Ulm 1846,1 - 2
11915,16,1998-11-23,Arminia Bielefeld,Karlsruher SC,0 - 1
11916,16,1998-11-27,Energie Cottbus,Fortuna Dusseldorf,0 - 1
11917,17,1998-11-29,Rot-Weiss Oberhausen,Fortuna Koln,0 - 0
11918,17,1998-11-29,SSV Ulm 1846,Tennis Borussia Berlin,2 - 0
11919,17,1998-11-29,Hannover 96,SpVgg Greuther Furth,1 - 1
11920,17,1998-11-29,SpVgg Unterhaching,SG Wattenscheid 09,1 - 0
11921,17,1998-11-29,FC Gutersloh,Arminia Bielefeld,0 - 2
11922,17,1998-11-30,1. FC Koln,Karlsruher SC,4 - 1
11923,17,1998-12-01,FC St. Pauli,KFC Uerdingen 05,2 - 3
11924,17,1998-12-02,1. FSV Mainz 05,Stuttgarter Kickers,2 - 2
11925,17,1998-12-04,Fortuna Koln,FC Gutersloh,3 - 2
11926,18,1998-12-04,Karlsruher SC,SpVgg Unterhaching,1 - 0
11927,18,1998-12-04,KFC Uerdingen 05,Energie Cottbus,0 - 0
11928,18,1998-12-06,SpVgg Greuther Furth,SSV Ulm 1846,2 - 0
11929,18,1998-12-06,SG Wattenscheid 09,Hannover 96,0 - 3
11930,18,1998-12-06,Tennis Borussia Berlin,1. FSV Mainz 05,3 - 0
11931,18,1998-12-06,Fortuna Dusseldorf,Rot-Weiss Oberhausen,2 - 2
11932,18,1998-12-07,Arminia Bielefeld,1. FC Koln,0 - 0
11933,18,1998-12-11,Fortuna Dusseldorf,Fortuna Koln,2 - 2
11934,19,1998-12-11,Stuttgarter Kickers,Energie Cottbus,1 - 0
11935,19,1998-12-13,SpVgg Greuther Furth,1. FSV Mainz 05,3 - 1
11936,19,1998-12-13,SG Wattenscheid 09,SSV Ulm 1846,0 - 3
11937,19,1998-12-13,1. FC Koln,FC Gutersloh,1 - 1
11938,19,1998-12-15,KFC Uerdingen 05,Rot-Weiss Oberhausen,2 - 2
11939,19,1998-12-15,Karlsruher SC,Hannover 96,1 - 0
11940,19,1998-12-15,Arminia Bielefeld,SpVgg Unterhaching,2 - 0
11941,19,1998-12-18,1. FSV Mainz 05,SG Wattenscheid 09,2 - 0
11942,20,1998-12-18,Energie Cottbus,Tennis Borussia Berlin,2 - 2
11943,20,1998-12-18,Hannover 96,Arminia Bielefeld,2 - 1
11944,20,1998-12-20,SpVgg Unterhaching,1. FC Koln,2 - 0
11945,20,1998-12-20,FC St. Pauli,SpVgg Greuther Furth,0 - 2
11946,20,1998-12-20,Rot-Weiss Oberhausen,Stuttgarter Kickers,1 - 1
11947,20,1998-12-20,Fortuna Koln,KFC Uerdingen 05,1 - 1
11948,20,1998-12-20,FC Gutersloh,Fortuna Dusseldorf,2 - 2
11949,20,1998-12-21,SSV Ulm 1846,Karlsruher SC,1 - 5
11950,20,1999-02-21,KFC Uerdingen 05,Hannover 96,0 - 1
11951,21,1999-02-22,Stuttgarter Kickers,FC St. Pauli,1 - 3
11952,21,1999-02-26,SG Wattenscheid 09,FC St. Pauli,4 - 2
11953,21,1999-02-26,Karlsruher SC,1. FSV Mainz 05,0 - 1
11954,21,1999-02-26,1. FC Koln,Hannover 96,0 - 2
11955,21,1999-02-28,Stuttgarter Kickers,Fortuna Koln,2 - 2
11956,22,1999-02-28,Tennis Borussia Berlin,Rot-Weiss Oberhausen,2 - 2
11957,22,1999-02-28,SpVgg Greuther Furth,Energie Cottbus,0 - 0
11958,22,1999-02-28,KFC Uerdingen 05,Fortuna Dusseldorf,4 - 1
11959,22,1999-02-28,SpVgg Unterhaching,FC Gutersloh,2 - 0
11960,22,1999-03-01,Arminia Bielefeld,SSV Ulm 1846,5 - 0
11961,22,1999-03-04,Tennis Borussia Berlin,FC St. Pauli,0 - 2
11962,23,1999-03-05,Energie Cottbus,SG Wattenscheid 09,2 - 0
11963,23,1999-03-05,Rot-Weiss Oberhausen,SpVgg Greuther Furth,0 - 2
11964,23,1999-03-05,Hannover 96,SpVgg Unterhaching,0 - 1
11965,23,1999-03-07,SSV Ulm 1846,1. FC Koln,2 - 2
11966,23,1999-03-07,FC St. Pauli,Karlsruher SC,1 - 0
11967,24,1999-03-07,Fortuna Koln,Tennis Borussia Berlin,1 - 3
11968,24,1999-03-07,Fortuna Dusseldorf,Stuttgarter Kickers,0 - 0
11969,24,1999-03-07,FC Gutersloh,KFC Uerdingen 05,2 - 0
11970,24,1999-03-08,1. FSV Mainz 05,Arminia Bielefeld,3 - 1
11971,24,1999-03-12,Karlsruher SC,Energie Cottbus,3 - 2
11972,25,1999-03-12,Arminia Bielefeld,FC St. Pauli,0 - 0
11973,25,1999-03-12,Stuttgarter Kickers,KFC Uerdingen 05,0 - 1
11974,25,1999-03-14,SpVgg Greuther Furth,Fortuna Koln,4 - 0
11975,25,1999-03-14,SG Wattenscheid 09,Rot-Weiss Oberhausen,2 - 4
11976,25,1999-03-14,1. FC Koln,1. FSV Mainz 05,2 - 1
11977,25,1999-03-14,Tennis Borussia Berlin,Fortuna Dusseldorf,1 - 1
11978,25,1999-03-14,Hannover 96,FC Gutersloh,4 - 1
11979,25,1999-03-15,SpVgg Unterhaching,SSV Ulm 1846,2 - 0
11980,25,1999-03-19,KFC Uerdingen 05,Tennis Borussia Berlin,2 - 3
11981,26,1999-03-19,SSV Ulm 1846,Hannover 96,1 - 1
11982,26,1999-03-19,Energie Cottbus,Arminia Bielefeld,0 - 2
11983,26,1999-03-21,Rot-Weiss Oberhausen,Karlsruher SC,2 - 0
11984,26,1999-03-21,Fortuna Koln,SG Wattenscheid 09,1 - 2
11985,26,1999-03-21,Fortuna Dusseldorf,SpVgg Greuther Furth,0 - 0
11986,26,1999-03-21,FC Gutersloh,Stuttgarter Kickers,1 - 0
11987,26,1999-03-21,1. FSV Mainz 05,SpVgg Unterhaching,1 - 0
11988,26,1999-03-22,FC St. Pauli,1. FC Koln,0 - 0
11989,26,1999-04-01,Arminia Bielefeld,Rot-Weiss Oberhausen,2 - 0
11990,27,1999-04-01,SpVgg Unterhaching,FC St. Pauli,2 - 1
11991,27,1999-04-01,Tennis Borussia Berlin,Stuttgarter Kickers,0 - 2
11992,27,1999-04-04,1. FC Koln,Energie Cottbus,2 - 2
11993,27,1999-04-04,Hannover 96,1. FSV Mainz 05,3 - 2
11994,27,1999-04-04,SpVgg Greuther Furth,KFC Uerdingen 05,0 - 0
11995,27,1999-04-04,SG Wattenscheid 09,Fortuna Dusseldorf,2 - 0
11996,27,1999-04-04,SSV Ulm 1846,FC Gutersloh,1 - 1
11997,27,1999-04-05,Karlsruher SC,Fortuna Koln,4 - 2
11998,27,1999-04-09,Rot-Weiss Oberhausen,1. FC Koln,0 - 4
11999,28,1999-04-09,KFC Uerdingen 05,SG Wattenscheid 09,0 - 0
12000,28,1999-04-09,Stuttgarter Kickers,SpVgg Greuther Furth,2 - 2
12001,28,1999-04-11,FC Gutersloh,Tennis Borussia Berlin,1 - 0
12002,28,1999-04-11,1. FSV Mainz 05,SSV Ulm 1846,1 - 1
12003,28,1999-04-11,Energie Cottbus,SpVgg Unterhaching,4 - 2
12004,28,1999-04-11,Fortuna Koln,Arminia Bielefeld,1 - 1
12005,28,1999-04-12,FC St. Pauli,Hannover 96,0 - 2
12006,28,1999-04-12,Fortuna Dusseldorf,Karlsruher SC,0 - 1
12007,28,1999-04-16,Hannover 96,Energie Cottbus,2 - 0
12008,29,1999-04-16,SSV Ulm 1846,FC St. Pauli,4 - 1
12009,29,1999-04-16,Arminia Bielefeld,Fortuna Dusseldorf,2 - 0
12010,29,1999-04-18,SpVgg Unterhaching,Rot-Weiss Oberhausen,0 - 0
12011,29,1999-04-18,SpVgg Greuther Furth,Tennis Borussia Berlin,1 - 2
12012,29,1999-04-18,SG Wattenscheid 09,Stuttgarter Kickers,2 - 0
12013,29,1999-04-18,Karlsruher SC,KFC Uerdingen 05,0 - 1
12014,29,1999-04-18,1. FSV Mainz 05,FC Gutersloh,1 - 0
12015,29,1999-04-19,1. FC Koln,Fortuna Koln,0 - 3
12016,29,1999-04-23,Fortuna Dusseldorf,1. FC Koln,2 - 1
12017,30,1999-04-23,FC St. Pauli,1. FSV Mainz 05,2 - 1
12018,30,1999-04-23,Energie Cottbus,SSV Ulm 1846,3 - 0
12019,30,1999-04-25,Stuttgarter Kickers,Karlsruher SC,2 - 2
12020,30,1999-04-25,Tennis Borussia Berlin,SG Wattenscheid 09,1 - 0
12021,30,1999-04-25,Rot-Weiss Oberhausen,Hannover 96,1 - 1
12022,30,1999-04-25,Fortuna Koln,SpVgg Unterhaching,0 - 2
12023,30,1999-04-25,KFC Uerdingen 05,Arminia Bielefeld,0 - 4
12024,30,1999-04-26,FC Gutersloh,SpVgg Greuther Furth,1 - 0
12025,30,1999-04-30,SSV Ulm 1846,Rot-Weiss Oberhausen,1 - 0
12026,31,1999-04-30,1. FC Koln,KFC Uerdingen 05,4 - 0
12027,31,1999-04-30,FC St. Pauli,FC Gutersloh,1 - 0
12028,31,1999-05-02,Hannover 96,Fortuna Koln,3 - 3
12029,31,1999-05-02,1. FSV Mainz 05,Energie Cottbus,0 - 0
12030,31,1999-05-02,SG Wattenscheid 09,SpVgg Greuther Furth,1 - 1
12031,31,1999-05-02,Arminia Bielefeld,Stuttgarter Kickers,1 - 2
12032,31,1999-05-02,SpVgg Unterhaching,Fortuna Dusseldorf,1 - 0
12033,31,1999-05-03,Karlsruher SC,Tennis Borussia Berlin,0 - 0
12034,31,1999-05-07,Stuttgarter Kickers,1. FC Koln,2 - 0
12035,32,1999-05-07,Fortuna Koln,SSV Ulm 1846,2 - 2
12036,32,1999-05-07,Fortuna Dusseldorf,Hannover 96,1 - 1
12037,32,1999-05-09,SpVgg Greuther Furth,Karlsruher SC,1 - 2
12038,32,1999-05-09,FC Gutersloh,SG Wattenscheid 09,2 - 1
12039,32,1999-05-09,Energie Cottbus,FC St. Pauli,0 - 3
12040,32,1999-05-09,Rot-Weiss Oberhausen,1. FSV Mainz 05,2 - 1
12041,32,1999-05-09,KFC Uerdingen 05,SpVgg Unterhaching,3 - 0
12042,32,1999-05-10,Tennis Borussia Berlin,Arminia Bielefeld,1 - 1
12043,32,1999-05-12,Hannover 96,KFC Uerdingen 05,3 - 1
12044,33,1999-05-14,FC St. Pauli,Rot-Weiss Oberhausen,1 - 1
12045,33,1999-05-14,SpVgg Unterhaching,Stuttgarter Kickers,2 - 0
12046,33,1999-05-14,SSV Ulm 1846,Fortuna Dusseldorf,4 - 2
12047,33,1999-05-16,1. FSV Mainz 05,Fortuna Koln,1 - 1
12048,33,1999-05-16,Karlsruher SC,SG Wattenscheid 09,2 - 1
12049,33,1999-05-16,1. FC Koln,Tennis Borussia Berlin,1 - 0
12050,33,1999-05-16,Energie Cottbus,FC Gutersloh,5 - 1
12051,33,1999-05-17,Arminia Bielefeld,SpVgg Greuther Furth,2 - 1
12052,33,1999-05-21,FC Gutersloh,Karlsruher SC,2 - 0
12053,34,1999-05-21,Rot-Weiss Oberhausen,Energie Cottbus,3 - 1
12054,34,1999-05-21,SG Wattenscheid 09,Arminia Bielefeld,0 - 2
12055,34,1999-05-23,SpVgg Greuther Furth,1. FC Koln,0 - 1
12056,34,1999-05-23,Fortuna Koln,FC St. Pauli,1 - 1
12057,34,1999-05-23,Fortuna Dusseldorf,1. FSV Mainz 05,0 - 3
12058,34,1999-05-23,KFC Uerdingen 05,SSV Ulm 1846,2 - 1
12059,34,1999-05-23,Stuttgarter Kickers,Hannover 96,2 - 2
12060,34,1999-05-24,Tennis Borussia Berlin,SpVgg Unterhaching,1 - 1
12061,34,1999-05-27,Karlsruher SC,Arminia Bielefeld,1 - 1
12062,35,1999-05-28,1. FC Koln,SG Wattenscheid 09,2 - 1
12063,35,1999-05-28,SSV Ulm 1846,Stuttgarter Kickers,3 - 2
12064,35,1999-05-28,1. FSV Mainz 05,KFC Uerdingen 05,3 - 0
12065,35,1999-05-28,FC St. Pauli,Fortuna Dusseldorf,5 - 0
12066,35,1999-05-30,Energie Cottbus,Fortuna Koln,2 - 0
12067,35,1999-05-30,FC Gutersloh,Rot-Weiss Oberhausen,0 - 3
12068,35,1999-05-30,Hannover 96,Tennis Borussia Berlin,0 - 0
12069,35,1999-05-31,SpVgg Unterhaching,SpVgg Greuther Furth,4 - 1
12070,35,1999-06-13,Karlsruher SC,1. FC Koln,3 - 1
12071,36,1999-06-13,Fortuna Koln,Rot-Weiss Oberhausen,0 - 0
12072,36,1999-06-13,Fortuna Dusseldorf,Energie Cottbus,0 - 3
12073,36,1999-06-13,KFC Uerdingen 05,FC St. Pauli,1 - 1
12074,36,1999-06-13,Stuttgarter Kickers,1. FSV Mainz 05,1 - 3
12075,36,1999-06-13,Tennis Borussia Berlin,SSV Ulm 1846,0 - 2
12076,36,1999-06-13,SpVgg Greuther Furth,Hannover 96,0 - 1
12077,36,1999-06-13,SG Wattenscheid 09,SpVgg Unterhaching,4 - 2
12078,36,1999-06-13,Arminia Bielefeld,FC Gutersloh,3 - 0
12079,36,1999-06-17,FC Gutersloh,Fortuna Koln,2 - 1
12080,37,1999-06-17,SpVgg Unterhaching,Karlsruher SC,1 - 1
12081,37,1999-06-17,Hannover 96,SG Wattenscheid 09,2 - 1
12082,37,1999-06-17,SSV Ulm 1846,SpVgg Greuther Furth,0 - 0
12083,37,1999-06-17,1. FSV Mainz 05,Tennis Borussia Berlin,0 - 3
12084,37,1999-06-17,FC St. Pauli,Stuttgarter Kickers,6 - 2
12085,37,1999-06-17,Energie Cottbus,KFC Uerdingen 05,5 - 0
12086,37,1999-06-17,Rot-Weiss Oberhausen,Fortuna Dusseldorf,1 - 3
12087,37,1999-06-17,1. FC Koln,Arminia Bielefeld,3 - 5
