,Round Number,Date,Home Team,Away Team,Result
7342,0,1986-07-26,Rot-Weiss Oberhausen,Rot-Weiss Essen,2 - 0
7343,0,1986-07-26,Eintracht Braunschweig,SC Freiburg,2 - 0
7344,0,1986-07-26,Fortuna Koln,Arminia Bielefeld,0 - 0
7345,0,1986-07-26,Hessen Kassel,Viktoria Aschaffenburg,1 - 4
7346,0,1986-07-26,Stuttgarter Kickers,SG Union Solingen,3 - 1
7347,0,1986-07-26,FC St. Pauli,1. FC Saarbrucken,4 - 2
7348,0,1986-07-26,SSV Ulm 1846,SV Darmstadt 98,2 - 0
7349,0,1986-07-26,FSV Salmrohr,Karlsruher SC,1 - 1
7350,0,1986-07-26,SG Wattenscheid 09,Alemannia Aachen,1 - 1
7351,0,1986-07-29,VfL Osnabruck,Hannover 96,1 - 2
7352,0,1986-08-02,Alemannia Aachen,Eintracht Braunschweig,1 - 0
7353,1,1986-08-02,Arminia Bielefeld,SG Wattenscheid 09,2 - 3
7354,1,1986-08-02,SG Union Solingen,Rot-Weiss Oberhausen,5 - 3
7355,1,1986-08-02,SC Freiburg,FC St. Pauli,1 - 0
7356,1,1986-08-02,SV Darmstadt 98,Hessen Kassel,3 - 0
7357,1,1986-08-02,Rot-Weiss Essen,SSV Ulm 1846,2 - 3
7358,1,1986-08-02,Karlsruher SC,VfL Osnabruck,1 - 2
7359,1,1986-08-02,Hannover 96,Stuttgarter Kickers,4 - 1
7360,1,1986-08-02,Viktoria Aschaffenburg,Fortuna Koln,1 - 1
7361,1,1986-08-02,1. FC Saarbrucken,FSV Salmrohr,0 - 2
7362,1,1986-08-09,Stuttgarter Kickers,Karlsruher SC,2 - 0
7363,2,1986-08-09,SG Wattenscheid 09,Viktoria Aschaffenburg,2 - 0
7364,2,1986-08-09,SC Freiburg,Alemannia Aachen,2 - 1
7365,2,1986-08-09,Rot-Weiss Oberhausen,Hannover 96,1 - 2
7366,2,1986-08-09,FC St. Pauli,FSV Salmrohr,3 - 0
