,Round Number,Date,Home Team,Away Team,Result
8482,0,1989-07-29,1. FC Saarbrucken,Stuttgarter Kickers,1 - 0
8483,0,1989-07-29,SC Freiburg,SpVgg Unterhaching,2 - 3
8484,0,1989-07-29,VfL Osnabruck,SV Meppen,1 - 1
8485,0,1989-07-29,Rot-Weiss Essen,FC Schalke 04,0 - 0
8486,0,1989-07-29,Alemannia Aachen,MSV Duisburg,1 - 2
8487,0,1989-07-29,Hessen Kassel,Blau-Weiss 90 Berlin,1 - 1
8488,0,1989-07-29,SG Wattenscheid 09,SpVgg Bayreuth,4 - 1
8489,0,1989-07-29,Fortuna Koln,SV Darmstadt 98,2 - 1
8490,0,1989-07-29,Hertha BSC,Preussen Munster,2 - 0
8491,0,1989-07-29,Eintracht Braunschweig,Hannover 96,1 - 0
8492,0,1989-08-06,Stuttgarter Kickers,SG Wattenscheid 09,2 - 3
8493,1,1989-08-06,Preussen Munster,Hessen Kassel,1 - 1
8494,1,1989-08-06,SV Darmstadt 98,Hertha BSC,0 - 0
8495,1,1989-08-06,SpVgg Bayreuth,Fortuna Koln,2 - 2
8496,1,1989-08-06,MSV Duisburg,1. FC Saarbrucken,1 - 1
8497,1,1989-08-06,Hannover 96,Alemannia Aachen,2 - 0
8498,1,1989-08-06,FC Schalke 04,Eintracht Braunschweig,1 - 5
8499,1,1989-08-06,Blau-Weiss 90 Berlin,SC Freiburg,3 - 1
8500,1,1989-08-06,SV Meppen,Rot-Weiss Essen,3 - 2
8501,1,1989-08-06,SpVgg Unterhaching,VfL Osnabruck,2 - 2
8502,1,1989-08-12,1. FC Saarbrucken,Hannover 96,2 - 0
8503,2,1989-08-12,Preussen Munster,SV Darmstadt 98,1 - 0
8504,2,1989-08-12,Hessen Kassel,SC Freiburg,2 - 5
8505,2,1989-08-12,Eintracht Braunschweig,SV Meppen,3 - 0
8506,2,1989-08-12,Alemannia Aachen,FC Schalke 04,0 - 4
8507,2,1989-08-12,Fortuna Koln,Stuttgarter Kickers,0 - 1
8508,2,1989-08-12,Hertha BSC,SpVgg Bayreuth,1 - 0
8509,2,1989-08-12,Rot-Weiss Essen,SpVgg Unterhaching,1 - 1
8510,2,1989-08-12,VfL Osnabruck,Blau-Weiss 90 Berlin,2 - 5
8511,2,1989-08-12,SG Wattenscheid 09,MSV Duisburg,2 - 0
8512,2,1989-08-16,Hannover 96,SG Wattenscheid 09,0 - 3
8513,3,1989-08-16,SV Meppen,Alemannia Aachen,1 - 1
8514,3,1989-08-16,SC Freiburg,VfL Osnabruck,3 - 1
8515,3,1989-08-16,SV Darmstadt 98,Hessen Kassel,0 - 1
8516,3,1989-08-16,Stuttgarter Kickers,Hertha BSC,4 - 2
8517,3,1989-08-16,FC Schalke 04,1. FC Saarbrucken,1 - 2
8518,3,1989-08-16,SpVgg Unterhaching,Eintracht Braunschweig,1 - 1
8519,3,1989-08-16,MSV Duisburg,Fortuna Koln,0 - 2
8520,3,1989-08-16,Blau-Weiss 90 Berlin,Rot-Weiss Essen,2 - 0
8521,3,1989-08-16,SpVgg Bayreuth,Preussen Munster,2 - 1
8522,3,1989-08-23,SG Wattenscheid 09,FC Schalke 04,3 - 1
8523,4,1989-08-23,Rot-Weiss Essen,SC Freiburg,0 - 1
8524,4,1989-08-23,Hessen Kassel,VfL Osnabruck,1 - 5
8525,4,1989-08-23,Preussen Munster,Stuttgarter Kickers,1 - 1
8526,4,1989-08-23,SV Darmstadt 98,SpVgg Bayreuth,3 - 1
8527,4,1989-08-23,Hertha BSC,MSV Duisburg,2 - 1
8528,4,1989-08-23,1. FC Saarbrucken,SV Meppen,4 - 0
8529,4,1989-08-23,Alemannia Aachen,SpVgg Unterhaching,2 - 0
8530,4,1989-08-23,Fortuna Koln,Hannover 96,2 - 1
8531,4,1989-08-23,Eintracht Braunschweig,Blau-Weiss 90 Berlin,2 - 0
8532,4,1989-08-27,Stuttgarter Kickers,SV Darmstadt 98,2 - 1
8533,5,1989-08-27,SpVgg Bayreuth,Hessen Kassel,5 - 1
8534,5,1989-08-27,SV Meppen,SG Wattenscheid 09,1 - 1
8535,5,1989-08-27,VfL Osnabruck,Rot-Weiss Essen,1 - 1
8536,5,1989-08-27,Hannover 96,Hertha BSC,0 - 2
8537,5,1989-08-27,FC Schalke 04,Fortuna Koln,3 - 0
8538,5,1989-08-27,SpVgg Unterhaching,1. FC Saarbrucken,1 - 1
8539,5,1989-08-27,Blau-Weiss 90 Berlin,Alemannia Aachen,1 - 0
8540,5,1989-08-27,SC Freiburg,Eintracht Braunschweig,1 - 0
8541,5,1989-09-02,Eintracht Braunschweig,VfL Osnabruck,3 - 1
8542,6,1989-09-02,Hessen Kassel,Rot-Weiss Essen,0 - 1
8543,6,1989-09-02,Preussen Munster,Hannover 96,0 - 1
8544,6,1989-09-02,SV Darmstadt 98,MSV Duisburg,3 - 1
8545,6,1989-09-02,SpVgg Bayreuth,Stuttgarter Kickers,1 - 2
8546,6,1989-09-02,Alemannia Aachen,SC Freiburg,0 - 1
8547,6,1989-09-02,1. FC Saarbrucken,Blau-Weiss 90 Berlin,1 - 1
8548,6,1989-09-02,SG Wattenscheid 09,SpVgg Unterhaching,1 - 0
8549,6,1989-09-02,Hertha BSC,FC Schalke 04,2 - 2
8550,6,1989-09-02,Fortuna Koln,SV Meppen,3 - 0
8551,6,1989-09-05,MSV Duisburg,Preussen Munster,3 - 3
8552,7,1989-09-09,Stuttgarter Kickers,Hessen Kassel,2 - 0
8553,7,1989-09-09,MSV Duisburg,SpVgg Bayreuth,3 - 1
8554,8,1989-09-09,SV Meppen,Hertha BSC,0 - 0
8555,8,1989-09-09,SC Freiburg,1. FC Saarbrucken,1 - 4
8556,8,1989-09-09,VfL Osnabruck,Alemannia Aachen,3 - 1
