,Round Number,Date,Home Team,Away Team,Result
16066,0,2012-08-03,FC Ingolstadt 04,Energie Cottbus,2 - 2
16067,0,2012-08-03,Erzgebirge Aue,FC St. Pauli,0 - 0
16068,0,2012-08-03,Hertha BSC,SC Paderborn 07,2 - 2
16069,0,2012-08-04,1860 Munchen,Jahn Regensburg,1 - 0
16070,0,2012-08-04,VfL Bochum,Dynamo Dresden,2 - 1
16071,0,2012-08-05,MSV Duisburg,VfR Aalen,1 - 4
16072,0,2012-08-05,SV Sandhausen,FSV Frankfurt,1 - 1
16073,0,2012-08-05,Eintracht Braunschweig,1. FC Koln,1 - 0
16074,0,2012-08-06,1. FC Kaiserslautern,1. FC Union Berlin,3 - 3
16075,0,2012-08-10,1. FC Koln,SV Sandhausen,1 - 1
16076,1,2012-08-10,VfR Aalen,1. FC Kaiserslautern,1 - 2
16077,1,2012-08-10,Energie Cottbus,Erzgebirge Aue,3 - 0
16078,1,2012-08-11,SC Paderborn 07,VfL Bochum,4 - 0
16079,1,2012-08-11,FC St. Pauli,FC Ingolstadt 04,1 - 1
16080,1,2012-08-12,1. FC Union Berlin,Eintracht Braunschweig,0 - 1
16081,1,2012-08-12,Jahn Regensburg,MSV Duisburg,2 - 0
16082,1,2012-08-12,FSV Frankfurt,Hertha BSC,3 - 1
16083,1,2012-08-13,Dynamo Dresden,1860 Munchen,2 - 2
16084,1,2012-08-24,Hertha BSC,Jahn Regensburg,2 - 1
16085,2,2012-08-24,Eintracht Braunschweig,SC Paderborn 07,2 - 1
16086,2,2012-08-24,SV Sandhausen,1. FC Union Berlin,2 - 0
16087,2,2012-08-25,MSV Duisburg,Dynamo Dresden,1 - 3
16088,2,2012-08-25,Energie Cottbus,FC St. Pauli,2 - 0
16089,2,2012-08-26,1. FC Kaiserslautern,1860 Munchen,0 - 0
16090,2,2012-08-26,VfL Bochum,VfR Aalen,0 - 1
16091,2,2012-08-26,FC Ingolstadt 04,FSV Frankfurt,0 - 2
16092,2,2012-08-27,Erzgebirge Aue,1. FC Koln,2 - 0
16093,2,2012-08-31,1860 Munchen,MSV Duisburg,3 - 0
16094,3,2012-08-31,Dynamo Dresden,1. FC Kaiserslautern,1 - 3
16095,3,2012-08-31,1. FC Koln,Energie Cottbus,0 - 1
16096,3,2012-09-01,FC St. Pauli,SV Sandhausen,2 - 1
16097,3,2012-09-01,VfR Aalen,Eintracht Braunschweig,0 - 3
16098,3,2012-09-02,SC Paderborn 07,FC Ingolstadt 04,1 - 3
16099,3,2012-09-02,FSV Frankfurt,Erzgebirge Aue,1 - 0
16100,3,2012-09-02,Jahn Regensburg,VfL Bochum,0 - 1
16101,3,2012-09-03,1. FC Union Berlin,Hertha BSC,1 - 2
16102,3,2012-09-14,VfL Bochum,1860 Munchen,0 - 0
16103,4,2012-09-14,FC Ingolstadt 04,1. FC Union Berlin,2 - 1
16104,4,2012-09-14,Energie Cottbus,FSV Frankfurt,2 - 2
16105,4,2012-09-15,Eintracht Braunschweig,Jahn Regensburg,1 - 0
16106,4,2012-09-15,SV Sandhausen,Dynamo Dresden,1 - 1
16107,4,2012-09-16,Hertha BSC,VfR Aalen,2 - 0
16108,4,2012-09-16,1. FC Kaiserslautern,MSV Duisburg,2 - 1
16109,4,2012-09-16,Erzgebirge Aue,SC Paderborn 07,0 - 1
16110,4,2012-09-17,1. FC Koln,FC St. Pauli,0 - 0
16111,4,2012-09-21,1. FC Union Berlin,1. FC Koln,2 - 1
16112,5,2012-09-21,FSV Frankfurt,FC St. Pauli,2 - 1
16113,5,2012-09-21,VfR Aalen,Erzgebirge Aue,2 - 0
16114,5,2012-09-22,1. FC Kaiserslautern,Hertha BSC,1 - 1
16115,5,2012-09-22,SC Paderborn 07,SV Sandhausen,3 - 0
16116,5,2012-09-22,Jahn Regensburg,Energie Cottbus,0 - 1
16117,5,2012-09-23,1860 Munchen,Eintracht Braunschweig,1 - 1
16118,5,2012-09-23,Dynamo Dresden,FC Ingolstadt 04,0 - 1
16119,5,2012-09-23,MSV Duisburg,VfL Bochum,0 - 0
16120,5,2012-09-25,1. FC Koln,FSV Frankfurt,2 - 1
16121,6,2012-09-25,FC St. Pauli,VfR Aalen,0 - 1
16122,6,2012-09-25,Energie Cottbus,SC Paderborn 07,2 - 1
16123,6,2012-09-25,SV Sandhausen,Jahn Regensburg,1 - 2
16124,6,2012-09-26,Hertha BSC,Dynamo Dresden,1 - 0
16125,6,2012-09-26,Eintracht Braunschweig,MSV Duisburg,3 - 0
16126,6,2012-09-26,FC Ingolstadt 04,1860 Munchen,0 - 2
16127,6,2012-09-26,Erzgebirge Aue,1. FC Union Berlin,1 - 1
16128,6,2012-09-27,VfL Bochum,1. FC Kaiserslautern,1 - 2
16129,6,2012-09-28,SC Paderborn 07,1. FC Koln,1 - 2
16130,7,2012-09-28,VfR Aalen,FSV Frankfurt,3 - 0
16131,7,2012-09-28,Jahn Regensburg,FC St. Pauli,3 - 0
16132,7,2012-09-29,1860 Munchen,SV Sandhausen,4 - 0
16133,7,2012-09-29,1. FC Union Berlin,Energie Cottbus,3 - 1
16134,7,2012-09-30,1. FC Kaiserslautern,Eintracht Braunschweig,1 - 1
16135,7,2012-09-30,Dynamo Dresden,Erzgebirge Aue,3 - 1
16136,7,2012-09-30,VfL Bochum,FC Ingolstadt 04,1 - 1
16137,7,2012-10-01,MSV Duisburg,Hertha BSC,2 - 2
16138,7,2012-10-05,Hertha BSC,1860 Munchen,3 - 0
16139,8,2012-10-05,FC St. Pauli,1. FC Union Berlin,2 - 2
16140,8,2012-10-05,FSV Frankfurt,SC Paderborn 07,1 - 1
16141,8,2012-10-06,Eintracht Braunschweig,VfL Bochum,3 - 0
16142,8,2012-10-06,Energie Cottbus,MSV Duisburg,0 - 1
16143,8,2012-10-07,FC Ingolstadt 04,1. FC Kaiserslautern,1 - 1
16144,8,2012-10-07,Erzgebirge Aue,Jahn Regensburg,3 - 1
16145,8,2012-10-07,SV Sandhausen,VfR Aalen,1 - 0
16146,8,2012-10-08,1. FC Koln,Dynamo Dresden,1 - 1
16147,8,2012-10-19,1. FC Kaiserslautern,SV Sandhausen,3 - 1
16148,9,2012-10-19,MSV Duisburg,FC Ingolstadt 04,0 - 2
16149,9,2012-10-19,VfL Bochum,Hertha BSC,0 - 2
16150,9,2012-10-20,Dynamo Dresden,Eintracht Braunschweig,0 - 2
16151,9,2012-10-20,Jahn Regensburg,1. FC Koln,2 - 3
16152,9,2012-10-21,SC Paderborn 07,FC St. Pauli,1 - 1
16153,9,2012-10-21,1. FC Union Berlin,FSV Frankfurt,1 - 0
16154,9,2012-10-21,VfR Aalen,Energie Cottbus,1 - 1
16155,9,2012-10-22,1860 Munchen,Erzgebirge Aue,1 - 1
16156,9,2012-10-26,1. FC Koln,1. FC Kaiserslautern,3 - 3
16157,10,2012-10-26,FC Ingolstadt 04,VfR Aalen,2 - 0
16158,10,2012-10-26,Energie Cottbus,1860 Munchen,1 - 0
16159,10,2012-10-27,Eintracht Braunschweig,Hertha BSC,1 - 1
16160,10,2012-10-27,Erzgebirge Aue,VfL Bochum,6 - 1
16161,10,2012-10-27,SV Sandhausen,MSV Duisburg,0 - 2
16162,10,2012-10-28,FC St. Pauli,Dynamo Dresden,3 - 2
16163,10,2012-10-28,1. FC Union Berlin,SC Paderborn 07,0 - 1
16164,10,2012-10-28,FSV Frankfurt,Jahn Regensburg,3 - 1
16165,10,2012-11-02,Hertha BSC,FC Ingolstadt 04,0 - 0
16166,11,2012-11-02,Eintracht Braunschweig,SV Sandhausen,2 - 1
16167,11,2012-11-02,Jahn Regensburg,SC Paderborn 07,0 - 2
16168,11,2012-11-03,1860 Munchen,FC St. Pauli,0 - 2
16169,11,2012-11-03,MSV Duisburg,FSV Frankfurt,1 - 2
16170,11,2012-11-04,Dynamo Dresden,1. FC Union Berlin,0 - 2
16171,11,2012-11-04,VfL Bochum,Energie Cottbus,2 - 2
16172,11,2012-11-04,VfR Aalen,1. FC Koln,2 - 0
16173,11,2012-11-05,1. FC Kaiserslautern,Erzgebirge Aue,4 - 1
16174,11,2012-11-09,1. FC Koln,MSV Duisburg,0 - 0
16175,12,2012-11-09,Erzgebirge Aue,Eintracht Braunschweig,1 - 1
16176,12,2012-11-09,SV Sandhausen,Hertha BSC,1 - 6
16177,12,2012-11-10,SC Paderborn 07,1. FC Kaiserslautern,1 - 1
16178,12,2012-11-10,1. FC Union Berlin,VfR Aalen,0 - 0
16179,12,2012-11-11,FC Ingolstadt 04,Jahn Regensburg,4 - 2
16180,12,2012-11-11,FSV Frankfurt,1860 Munchen,0 - 1
16181,12,2012-11-11,Energie Cottbus,Dynamo Dresden,2 - 0
16182,12,2012-11-12,FC St. Pauli,VfL Bochum,1 - 1
16183,12,2012-11-16,1. FC Kaiserslautern,Energie Cottbus,1 - 0
16184,13,2012-11-16,Dynamo Dresden,FSV Frankfurt,2 - 1
16185,13,2012-11-16,1860 Munchen,1. FC Koln,0 - 2
16186,13,2012-11-17,Eintracht Braunschweig,FC Ingolstadt 04,3 - 0
16187,13,2012-11-17,VfR Aalen,SC Paderborn 07,0 - 1
16188,13,2012-11-18,MSV Duisburg,Erzgebirge Aue,2 - 1
16189,13,2012-11-18,VfL Bochum,SV Sandhausen,5 - 2
16190,13,2012-11-18,Jahn Regensburg,1. FC Union Berlin,3 - 3
16191,13,2012-11-19,Hertha BSC,FC St. Pauli,1 - 0
16192,13,2012-11-23,1. FC Koln,VfL Bochum,3 - 1
16193,14,2012-11-23,SC Paderborn 07,Dynamo Dresden,2 - 2
16194,14,2012-11-23,Jahn Regensburg,VfR Aalen,1 - 3
16195,14,2012-11-24,1. FC Union Berlin,1860 Munchen,2 - 2
16196,14,2012-11-24,FSV Frankfurt,1. FC Kaiserslautern,0 - 1
16197,14,2012-11-24,Energie Cottbus,Eintracht Braunschweig,3 - 1
16198,14,2012-11-25,FC St. Pauli,MSV Duisburg,4 - 1
16199,14,2012-11-25,FC Ingolstadt 04,SV Sandhausen,1 - 1
16200,14,2012-11-25,Erzgebirge Aue,Hertha BSC,0 - 4
16201,14,2012-11-27,1. FC Kaiserslautern,Jahn Regensburg,1 - 1
16202,15,2012-11-27,1860 Munchen,SC Paderborn 07,1 - 0
16203,15,2012-11-27,Dynamo Dresden,VfR Aalen,0 - 0
16204,15,2012-11-27,VfL Bochum,FSV Frankfurt,1 - 3
16205,15,2012-11-28,Eintracht Braunschweig,FC St. Pauli,1 - 0
16206,15,2012-11-28,MSV Duisburg,1. FC Union Berlin,1 - 2
16207,15,2012-11-28,FC Ingolstadt 04,Erzgebirge Aue,1 - 2
16208,15,2012-11-28,SV Sandhausen,Energie Cottbus,3 - 1
16209,15,2012-11-29,Hertha BSC,1. FC Koln,1 - 1
16210,15,2012-11-30,VfR Aalen,1860 Munchen,1 - 1
16211,16,2012-11-30,Jahn Regensburg,Dynamo Dresden,0 - 0
16212,16,2012-12-01,FC St. Pauli,1. FC Kaiserslautern,1 - 0
16213,16,2012-12-01,1. FC Union Berlin,VfL Bochum,2 - 1
16214,16,2012-12-01,Erzgebirge Aue,SV Sandhausen,2 - 2
16215,16,2012-12-02,1. FC Koln,FC Ingolstadt 04,1 - 0
16216,16,2012-12-02,SC Paderborn 07,MSV Duisburg,0 - 2
16217,16,2012-12-02,FSV Frankfurt,Eintracht Braunschweig,1 - 2
16218,16,2012-12-03,Energie Cottbus,Hertha BSC,1 - 2
16219,16,2012-12-07,1. FC Union Berlin,1. FC Kaiserslautern,2 - 0
16220,17,2012-12-07,FSV Frankfurt,SV Sandhausen,3 - 1
16221,17,2012-12-07,VfR Aalen,MSV Duisburg,0 - 1
16222,17,2012-12-08,SC Paderborn 07,Hertha BSC,0 - 1
16223,17,2012-12-08,Dynamo Dresden,VfL Bochum,0 - 3
16224,17,2012-12-09,FC St. Pauli,Erzgebirge Aue,0 - 3
16225,17,2012-12-09,Energie Cottbus,FC Ingolstadt 04,1 - 1
16226,17,2012-12-09,Jahn Regensburg,1860 Munchen,1 - 1
16227,17,2012-12-10,1. FC Koln,Eintracht Braunschweig,2 - 2
16228,17,2012-12-14,1. FC Kaiserslautern,VfR Aalen,0 - 1
16229,18,2012-12-14,Erzgebirge Aue,Energie Cottbus,3 - 0
16230,18,2012-12-14,SV Sandhausen,1. FC Koln,0 - 0
16231,18,2012-12-15,Hertha BSC,FSV Frankfurt,2 - 1
16232,18,2012-12-15,FC Ingolstadt 04,FC St. Pauli,0 - 0
16233,18,2012-12-16,1860 Munchen,Dynamo Dresden,1 - 1
16234,18,2012-12-16,MSV Duisburg,Jahn Regensburg,4 - 2
16235,18,2012-12-16,VfL Bochum,SC Paderborn 07,4 - 0
16236,18,2012-12-17,Eintracht Braunschweig,1. FC Union Berlin,4 - 3
16237,18,2013-02-01,1. FC Union Berlin,SV Sandhausen,3 - 1
16238,19,2013-02-01,Dynamo Dresden,MSV Duisburg,0 - 0
16239,19,2013-02-01,VfR Aalen,VfL Bochum,2 - 2
16240,19,2013-02-02,1. FC Koln,Erzgebirge Aue,2 - 1
16241,19,2013-02-02,SC Paderborn 07,Eintracht Braunschweig,1 - 2
16242,19,2013-02-03,FC St. Pauli,Energie Cottbus,0 - 0
16243,19,2013-02-03,FSV Frankfurt,FC Ingolstadt 04,0 - 2
16244,19,2013-02-03,Jahn Regensburg,Hertha BSC,1 - 5
16245,19,2013-02-04,1860 Munchen,1. FC Kaiserslautern,0 - 1
16246,19,2013-02-08,Eintracht Braunschweig,VfR Aalen,1 - 1
16247,20,2013-02-08,Erzgebirge Aue,FSV Frankfurt,0 - 2
16248,20,2013-02-08,1. FC Kaiserslautern,Dynamo Dresden,3 - 0
16249,20,2013-02-09,MSV Duisburg,1860 Munchen,1 - 3
16250,20,2013-02-09,Energie Cottbus,1. FC Koln,0 - 0
16251,20,2013-02-10,VfL Bochum,Jahn Regensburg,0 - 2
16252,20,2013-02-10,FC Ingolstadt 04,SC Paderborn 07,1 - 3
16253,20,2013-02-10,SV Sandhausen,FC St. Pauli,4 - 1
16254,20,2013-02-11,Hertha BSC,1. FC Union Berlin,2 - 2
16255,20,2013-02-15,SC Paderborn 07,Erzgebirge Aue,2 - 0
16256,21,2013-02-15,1860 Munchen,VfL Bochum,0 - 1
16257,21,2013-02-15,Jahn Regensburg,Eintracht Braunschweig,0 - 1
16258,21,2013-02-16,1. FC Union Berlin,FC Ingolstadt 04,1 - 1
16259,21,2013-02-16,VfR Aalen,Hertha BSC,0 - 1
16260,21,2013-02-17,Dynamo Dresden,SV Sandhausen,3 - 1
16261,21,2013-02-17,MSV Duisburg,1. FC Kaiserslautern,0 - 0
16262,21,2013-02-17,FSV Frankfurt,Energie Cottbus,1 - 0
16263,21,2013-02-18,FC St. Pauli,1. FC Koln,0 - 1
16264,21,2013-02-22,FC St. Pauli,FSV Frankfurt,3 - 0
16265,22,2013-02-22,VfL Bochum,MSV Duisburg,2 - 2
16266,22,2013-02-22,Erzgebirge Aue,VfR Aalen,1 - 1
16267,22,2013-02-23,1. FC Koln,1. FC Union Berlin,2 - 0
16268,22,2013-02-23,FC Ingolstadt 04,Dynamo Dresden,1 - 1
16269,22,2013-02-24,Eintracht Braunschweig,1860 Munchen,1 - 2
16270,22,2013-02-24,Energie Cottbus,Jahn Regensburg,1 - 1
16271,22,2013-02-24,SV Sandhausen,SC Paderborn 07,1 - 3
16272,22,2013-02-25,Hertha BSC,1. FC Kaiserslautern,1 - 0
16273,22,2013-03-01,SC Paderborn 07,Energie Cottbus,0 - 1
16274,23,2013-03-01,1. FC Union Berlin,Erzgebirge Aue,3 - 0
16275,23,2013-03-01,Jahn Regensburg,SV Sandhausen,1 - 3
16276,23,2013-03-02,1. FC Kaiserslautern,VfL Bochum,0 - 0
16277,23,2013-03-02,Dynamo Dresden,Hertha BSC,1 - 0
16278,23,2013-03-03,1860 Munchen,FC Ingolstadt 04,1 - 1
16279,23,2013-03-03,FSV Frankfurt,1. FC Koln,1 - 1
16280,23,2013-03-03,VfR Aalen,FC St. Pauli,0 - 1
16281,23,2013-03-04,MSV Duisburg,Eintracht Braunschweig,1 - 0
16282,23,2013-03-08,FC St. Pauli,Jahn Regensburg,3 - 2
16283,24,2013-03-08,FSV Frankfurt,VfR Aalen,6 - 1
16284,24,2013-03-08,SV Sandhausen,1860 Munchen,0 - 1
16285,24,2013-03-09,1. FC Koln,SC Paderborn 07,3 - 0
16286,24,2013-03-09,Energie Cottbus,1. FC Union Berlin,2 - 1
16287,24,2013-03-10,Hertha BSC,MSV Duisburg,4 - 2
16288,24,2013-03-10,FC Ingolstadt 04,VfL Bochum,2 - 1
16289,24,2013-03-10,Erzgebirge Aue,Dynamo Dresden,1 - 0
16290,24,2013-03-11,Eintracht Braunschweig,1. FC Kaiserslautern,1 - 1
16291,24,2013-03-15,SC Paderborn 07,FSV Frankfurt,3 - 0
16292,25,2013-03-15,1. FC Union Berlin,FC St. Pauli,4 - 2
16293,25,2013-03-15,MSV Duisburg,Energie Cottbus,2 - 1
16294,25,2013-03-16,1860 Munchen,Hertha BSC,0 - 0
16295,25,2013-03-16,VfL Bochum,Eintracht Braunschweig,0 - 1
16296,25,2013-03-17,1. FC Kaiserslautern,FC Ingolstadt 04,3 - 0
16297,25,2013-03-17,VfR Aalen,SV Sandhausen,2 - 2
16298,25,2013-03-17,Jahn Regensburg,Erzgebirge Aue,1 - 1
16299,25,2013-03-18,Dynamo Dresden,1. FC Koln,0 - 2
16300,25,2013-03-28,Energie Cottbus,VfR Aalen,1 - 1
16301,26,2013-03-28,Erzgebirge Aue,1860 Munchen,0 - 1
16302,26,2013-03-28,Eintracht Braunschweig,Dynamo Dresden,2 - 1
16303,26,2013-03-30,Hertha BSC,VfL Bochum,2 - 0
16304,26,2013-03-30,FC Ingolstadt 04,MSV Duisburg,0 - 1
16305,26,2013-03-31,1. FC Koln,Jahn Regensburg,2 - 1
16306,26,2013-03-31,FSV Frankfurt,1. FC Union Berlin,3 - 0
16307,26,2013-03-31,SV Sandhausen,1. FC Kaiserslautern,1 - 1
16308,26,2013-04-01,FC St. Pauli,SC Paderborn 07,2 - 2
16309,26,2013-04-05,1. FC Kaiserslautern,1. FC Koln,3 - 0
16310,27,2013-04-05,VfL Bochum,Erzgebirge Aue,0 - 3
16311,27,2013-04-05,VfR Aalen,FC Ingolstadt 04,2 - 1
16312,27,2013-04-06,Dynamo Dresden,FC St. Pauli,3 - 2
16313,27,2013-04-06,Jahn Regensburg,FSV Frankfurt,1 - 4
16314,27,2013-04-07,SC Paderborn 07,1. FC Union Berlin,1 - 1
16315,27,2013-04-07,1860 Munchen,Energie Cottbus,1 - 1
16316,27,2013-04-07,MSV Duisburg,SV Sandhausen,2 - 1
16317,27,2013-04-08,Hertha BSC,Eintracht Braunschweig,3 - 0
16318,27,2013-04-12,1. FC Union Berlin,Dynamo Dresden,0 - 0
16319,28,2013-04-12,FC Ingolstadt 04,Hertha BSC,1 - 1
16320,28,2013-04-12,SV Sandhausen,Eintracht Braunschweig,1 - 3
16321,28,2013-04-13,FC St. Pauli,1860 Munchen,3 - 1
16322,28,2013-04-13,FSV Frankfurt,MSV Duisburg,1 - 1
16323,28,2013-04-14,1. FC Koln,VfR Aalen,1 - 0
16324,28,2013-04-14,SC Paderborn 07,Jahn Regensburg,0 - 0
16325,28,2013-04-14,Energie Cottbus,VfL Bochum,0 - 2
16326,28,2013-04-15,Erzgebirge Aue,1. FC Kaiserslautern,1 - 1
16327,28,2013-04-19,VfL Bochum,FC St. Pauli,3 - 0
16328,29,2013-04-19,VfR Aalen,1. FC Union Berlin,3 - 0
16329,29,2013-04-19,Jahn Regensburg,FC Ingolstadt 04,1 - 2
16330,29,2013-04-20,1. FC Kaiserslautern,SC Paderborn 07,3 - 0
16331,29,2013-04-20,1860 Munchen,FSV Frankfurt,1 - 2
16332,29,2013-04-21,Hertha BSC,SV Sandhausen,1 - 0
16333,29,2013-04-21,Eintracht Braunschweig,Erzgebirge Aue,1 - 1
16334,29,2013-04-21,Dynamo Dresden,Energie Cottbus,1 - 0
16335,29,2013-04-22,MSV Duisburg,1. FC Koln,1 - 1
16336,29,2013-04-26,1. FC Union Berlin,Jahn Regensburg,1 - 0
16337,30,2013-04-26,FC Ingolstadt 04,Eintracht Braunschweig,0 - 1
16338,30,2013-04-26,SV Sandhausen,VfL Bochum,0 - 1
16339,30,2013-04-27,FSV Frankfurt,Dynamo Dresden,3 - 1
16340,30,2013-04-27,Erzgebirge Aue,MSV Duisburg,0 - 0
16341,30,2013-04-28,1. FC Koln,1860 Munchen,1 - 1
16342,30,2013-04-28,FC St. Pauli,Hertha BSC,2 - 3
16343,30,2013-04-28,SC Paderborn 07,VfR Aalen,2 - 2
16344,30,2013-04-29,Energie Cottbus,1. FC Kaiserslautern,4 - 2
16345,30,2013-05-03,Hertha BSC,Erzgebirge Aue,3 - 2
16346,31,2013-05-03,Dynamo Dresden,SC Paderborn 07,2 - 1
16347,31,2013-05-03,VfR Aalen,Jahn Regensburg,2 - 1
16348,31,2013-05-04,VfL Bochum,1. FC Koln,2 - 1
16349,31,2013-05-04,SV Sandhausen,FC Ingolstadt 04,3 - 1
16350,31,2013-05-05,1. FC Kaiserslautern,FSV Frankfurt,4 - 1
16351,31,2013-05-05,1860 Munchen,1. FC Union Berlin,3 - 0
16352,31,2013-05-05,MSV Duisburg,FC St. Pauli,0 - 0
16353,31,2013-05-06,Eintracht Braunschweig,Energie Cottbus,0 - 0
16354,31,2013-05-12,1. FC Koln,Hertha BSC,1 - 2
16355,32,2013-05-12,FC St. Pauli,Eintracht Braunschweig,5 - 1
16356,32,2013-05-12,SC Paderborn 07,1860 Munchen,2 - 0
16357,32,2013-05-12,1. FC Union Berlin,MSV Duisburg,2 - 1
16358,32,2013-05-12,FSV Frankfurt,VfL Bochum,2 - 1
16359,32,2013-05-12,Energie Cottbus,SV Sandhausen,3 - 0
16360,32,2013-05-12,Erzgebirge Aue,FC Ingolstadt 04,0 - 1
16361,32,2013-05-12,VfR Aalen,Dynamo Dresden,3 - 0
16362,32,2013-05-12,Jahn Regensburg,1. FC Kaiserslautern,1 - 3
16363,32,2013-05-19,Hertha BSC,Energie Cottbus,1 - 1
16364,33,2013-05-19,1. FC Kaiserslautern,FC St. Pauli,1 - 2
16365,33,2013-05-19,1860 Munchen,VfR Aalen,3 - 0
16366,33,2013-05-19,Eintracht Braunschweig,FSV Frankfurt,2 - 2
16367,33,2013-05-19,Dynamo Dresden,Jahn Regensburg,3 - 1
16368,33,2013-05-19,MSV Duisburg,SC Paderborn 07,3 - 2
16369,33,2013-05-19,VfL Bochum,1. FC Union Berlin,1 - 2
16370,33,2013-05-19,FC Ingolstadt 04,1. FC Koln,0 - 3
16371,33,2013-05-19,SV Sandhausen,Erzgebirge Aue,0 - 1
