,Round Number,Date,Home Team,Away Team,Result
13924,0,2005-08-06,Energie Cottbus,Eintracht Braunschweig,2 - 1
13925,0,2005-08-06,1. FC Saarbrucken,VfL Bochum,0 - 4
13926,0,2005-08-06,SpVgg Greuther Furth,Dynamo Dresden,3 - 1
13927,0,2005-08-07,Hansa Rostock,Kickers Offenbach,1 - 2
13928,0,2005-08-07,Rot Weiss Ahlen,1860 Munchen,1 - 2
13929,0,2005-08-07,SC Freiburg,Wacker Burghausen,2 - 1
13930,0,2005-08-07,SpVgg Unterhaching,SC Paderborn 07,3 - 0
13931,0,2005-08-07,Karlsruher SC,Sportfreunde Siegen,2 - 0
13932,0,2005-08-08,Erzgebirge Aue,Alemannia Aachen,2 - 1
13933,0,2005-08-12,Alemannia Aachen,Karlsruher SC,2 - 1
13934,1,2005-08-12,1860 Munchen,Hansa Rostock,4 - 1
13935,1,2005-08-12,Dynamo Dresden,SC Freiburg,2 - 0
13936,1,2005-08-14,Sportfreunde Siegen,SpVgg Unterhaching,4 - 0
13937,1,2005-08-14,SC Paderborn 07,1. FC Saarbrucken,5 - 0
13938,1,2005-08-14,Eintracht Braunschweig,Rot Weiss Ahlen,3 - 1
13939,1,2005-08-14,Wacker Burghausen,Erzgebirge Aue,1 - 1
13940,1,2005-08-14,Kickers Offenbach,SpVgg Greuther Furth,2 - 1
13941,1,2005-08-15,VfL Bochum,Energie Cottbus,2 - 2
13942,1,2005-08-26,Hansa Rostock,Eintracht Braunschweig,2 - 3
13943,2,2005-08-26,Rot Weiss Ahlen,VfL Bochum,2 - 2
13944,2,2005-08-26,Dynamo Dresden,Kickers Offenbach,4 - 1
13945,2,2005-08-28,Energie Cottbus,SC Paderborn 07,1 - 2
13946,2,2005-08-28,SC Freiburg,Erzgebirge Aue,2 - 0
13947,2,2005-08-28,1. FC Saarbrucken,Sportfreunde Siegen,0 - 3
13948,2,2005-08-28,SpVgg Unterhaching,Alemannia Aachen,1 - 2
13949,2,2005-08-28,Karlsruher SC,Wacker Burghausen,0 - 1
13950,2,2005-08-29,SpVgg Greuther Furth,1860 Munchen,2 - 2
13951,2,2005-09-09,Alemannia Aachen,1. FC Saarbrucken,4 - 0
13952,3,2005-09-09,Wacker Burghausen,SpVgg Unterhaching,1 - 1
13953,3,2005-09-09,1860 Munchen,Dynamo Dresden,1 - 2
13954,3,2005-09-11,Sportfreunde Siegen,Energie Cottbus,2 - 4
13955,3,2005-09-11,SC Paderborn 07,Rot Weiss Ahlen,1 - 0
13956,3,2005-09-11,Eintracht Braunschweig,SpVgg Greuther Furth,3 - 0
13957,3,2005-09-11,Kickers Offenbach,SC Freiburg,2 - 1
13958,3,2005-09-11,Erzgebirge Aue,Karlsruher SC,0 - 0
13959,3,2005-09-12,VfL Bochum,Hansa Rostock,1 - 0
13960,3,2005-09-16,SC Freiburg,Karlsruher SC,0 - 0
13961,4,2005-09-16,SpVgg Greuther Furth,VfL Bochum,1 - 3
13962,4,2005-09-16,SpVgg Unterhaching,Erzgebirge Aue,1 - 1
13963,4,2005-09-16,Kickers Offenbach,1860 Munchen,2 - 5
13964,4,2005-09-16,Dynamo Dresden,Eintracht Braunschweig,1 - 1
13965,4,2005-09-18,Hansa Rostock,SC Paderborn 07,2 - 0
13966,4,2005-09-18,Rot Weiss Ahlen,Sportfreunde Siegen,0 - 1
13967,4,2005-09-18,Energie Cottbus,Alemannia Aachen,5 - 1
13968,4,2005-09-18,1. FC Saarbrucken,Wacker Burghausen,1 - 1
13969,4,2005-09-20,VfL Bochum,Dynamo Dresden,1 - 0
13970,5,2005-09-20,Eintracht Braunschweig,Kickers Offenbach,2 - 0
13971,5,2005-09-20,1860 Munchen,SC Freiburg,0 - 1
13972,5,2005-09-20,Karlsruher SC,SpVgg Unterhaching,1 - 0
13973,5,2005-09-21,SC Paderborn 07,SpVgg Greuther Furth,1 - 2
13974,5,2005-09-21,Alemannia Aachen,Rot Weiss Ahlen,6 - 2
13975,5,2005-09-21,Wacker Burghausen,Energie Cottbus,0 - 1
13976,5,2005-09-21,Erzgebirge Aue,1. FC Saarbrucken,2 - 0
13977,5,2005-09-22,Sportfreunde Siegen,Hansa Rostock,1 - 1
13978,5,2005-09-23,SC Freiburg,SpVgg Unterhaching,3 - 2
13979,6,2005-09-23,1860 Munchen,Eintracht Braunschweig,1 - 0
13980,6,2005-09-23,Kickers Offenbach,VfL Bochum,0 - 0
13981,6,2005-09-25,Rot Weiss Ahlen,Wacker Burghausen,2 - 2
13982,6,2005-09-25,Energie Cottbus,Erzgebirge Aue,1 - 0
13983,6,2005-09-25,1. FC Saarbrucken,Karlsruher SC,1 - 2
13984,6,2005-09-25,SpVgg Greuther Furth,Sportfreunde Siegen,1 - 0
13985,6,2005-09-25,Dynamo Dresden,SC Paderborn 07,0 - 2
13986,6,2005-09-26,Hansa Rostock,Alemannia Aachen,1 - 0
13987,6,2005-09-30,Alemannia Aachen,SpVgg Greuther Furth,0 - 1
13988,7,2005-09-30,SpVgg Unterhaching,1. FC Saarbrucken,0 - 1
13989,7,2005-09-30,Erzgebirge Aue,Rot Weiss Ahlen,0 - 0
13990,7,2005-10-02,Sportfreunde Siegen,Dynamo Dresden,2 - 2
13991,7,2005-10-02,SC Paderborn 07,Kickers Offenbach,4 - 1
13992,7,2005-10-02,Eintracht Braunschweig,SC Freiburg,0 - 0
13993,7,2005-10-02,Wacker Burghausen,Hansa Rostock,1 - 1
13994,7,2005-10-02,Karlsruher SC,Energie Cottbus,3 - 2
13995,7,2005-10-03,VfL Bochum,1860 Munchen,1 - 0
13996,7,2005-10-14,Hansa Rostock,Erzgebirge Aue,1 - 0
13997,8,2005-10-14,Rot Weiss Ahlen,Karlsruher SC,2 - 2
13998,8,2005-10-14,1860 Munchen,SC Paderborn 07,1 - 0
13999,8,2005-10-16,Energie Cottbus,SpVgg Unterhaching,2 - 0
14000,8,2005-10-16,SC Freiburg,1. FC Saarbrucken,3 - 1
14001,8,2005-10-16,Eintracht Braunschweig,VfL Bochum,0 - 0
14002,8,2005-10-16,SpVgg Greuther Furth,Wacker Burghausen,6 - 2
14003,8,2005-10-16,Kickers Offenbach,Sportfreunde Siegen,1 - 1
14004,8,2005-10-17,Dynamo Dresden,Alemannia Aachen,1 - 3
14005,8,2005-10-21,SC Paderborn 07,Eintracht Braunschweig,3 - 0
14006,9,2005-10-21,VfL Bochum,SC Freiburg,4 - 0
14007,9,2005-10-21,Alemannia Aachen,Kickers Offenbach,0 - 1
14008,9,2005-10-21,Wacker Burghausen,Dynamo Dresden,1 - 0
14009,9,2005-10-23,1. FC Saarbrucken,Energie Cottbus,1 - 3
14010,9,2005-10-23,SpVgg Unterhaching,Rot Weiss Ahlen,2 - 0
14011,9,2005-10-23,Karlsruher SC,Hansa Rostock,1 - 0
14012,9,2005-10-23,Erzgebirge Aue,SpVgg Greuther Furth,1 - 1
14013,9,2005-10-23,Sportfreunde Siegen,1860 Munchen,1 - 2
14014,9,2005-10-28,Rot Weiss Ahlen,1. FC Saarbrucken,3 - 1
14015,10,2005-10-28,VfL Bochum,SC Paderborn 07,1 - 1
14016,10,2005-10-28,Eintracht Braunschweig,Sportfreunde Siegen,1 - 0
14017,10,2005-10-30,Hansa Rostock,SpVgg Unterhaching,4 - 2
14018,10,2005-10-30,SC Freiburg,Energie Cottbus,4 - 1
14019,10,2005-10-30,SpVgg Greuther Furth,Karlsruher SC,3 - 1
14020,10,2005-10-30,Kickers Offenbach,Wacker Burghausen,1 - 3
14021,10,2005-10-31,1860 Munchen,Alemannia Aachen,0 - 0
14022,10,2005-11-01,Dynamo Dresden,Erzgebirge Aue,1 - 4
14023,10,2005-11-04,Energie Cottbus,Rot Weiss Ahlen,0 - 0
14024,11,2005-11-04,Wacker Burghausen,1860 Munchen,0 - 2
14025,11,2005-11-04,Karlsruher SC,Dynamo Dresden,2 - 1
14026,11,2005-11-06,Sportfreunde Siegen,VfL Bochum,3 - 0
14027,11,2005-11-06,SC Paderborn 07,SC Freiburg,1 - 1
14028,11,2005-11-06,1. FC Saarbrucken,Hansa Rostock,1 - 2
14029,11,2005-11-06,SpVgg Unterhaching,SpVgg Greuther Furth,4 - 1
14030,11,2005-11-06,Erzgebirge Aue,Kickers Offenbach,1 - 0
14031,11,2005-11-07,Alemannia Aachen,Eintracht Braunschweig,2 - 1
14032,11,2005-11-18,SC Paderborn 07,Sportfreunde Siegen,4 - 0
14033,12,2005-11-18,VfL Bochum,Alemannia Aachen,1 - 4
14034,12,2005-11-18,Eintracht Braunschweig,Wacker Burghausen,1 - 2
14035,12,2005-11-18,Kickers Offenbach,Karlsruher SC,1 - 3
14036,12,2005-11-20,SC Freiburg,Rot Weiss Ahlen,3 - 0
