,Round Number,Date,Home Team,Away Team,Result
8102,0,1988-07-23,SpVgg Bayreuth,VfL Osnabruck,4 - 1
8103,0,1988-07-23,FC Schalke 04,Fortuna Dusseldorf,1 - 1
8104,0,1988-07-23,Blau-Weiss 90 Berlin,Alemannia Aachen,1 - 2
8105,0,1988-07-23,Kickers Offenbach,Viktoria Aschaffenburg,2 - 2
8106,0,1988-07-23,1. FSV Mainz 05,1. FC Saarbrucken,1 - 1
8107,0,1988-07-23,SG Union Solingen,Hertha BSC,1 - 2
8108,0,1988-07-23,SV Meppen,Eintracht Braunschweig,0 - 0
8109,0,1988-07-23,SC Freiburg,Rot-Weiss Essen,5 - 3
8110,0,1988-07-23,FC 08 Homburg,Fortuna Koln,2 - 0
8111,0,1988-07-23,SG Wattenscheid 09,SV Darmstadt 98,2 - 1
8112,0,1988-07-30,Fortuna Dusseldorf,FC 08 Homburg,4 - 1
8113,1,1988-07-30,1. FC Saarbrucken,SpVgg Bayreuth,0 - 0
8114,1,1988-07-30,Viktoria Aschaffenburg,SC Freiburg,2 - 1
8115,1,1988-07-30,Hertha BSC,1. FSV Mainz 05,0 - 0
8116,1,1988-07-30,Alemannia Aachen,FC Schalke 04,2 - 0
8117,1,1988-07-30,Eintracht Braunschweig,Blau-Weiss 90 Berlin,1 - 1
8118,1,1988-07-30,Rot-Weiss Essen,SV Meppen,2 - 1
8119,1,1988-07-30,Fortuna Koln,SG Union Solingen,2 - 0
8120,1,1988-07-30,VfL Osnabruck,SG Wattenscheid 09,1 - 3
8121,1,1988-07-30,SV Darmstadt 98,Kickers Offenbach,3 - 0
8122,1,1988-08-03,Viktoria Aschaffenburg,FC 08 Homburg,3 - 0
8123,2,1988-08-09,Rot-Weiss Essen,Viktoria Aschaffenburg,0 - 0
8124,2,1988-08-10,Hertha BSC,Blau-Weiss 90 Berlin,0 - 2
8125,2,1988-08-13,1. FSV Mainz 05,Fortuna Koln,2 - 2
8126,2,1988-08-13,Fortuna Dusseldorf,Alemannia Aachen,1 - 1
8127,2,1988-08-13,FC 08 Homburg,SG Union Solingen,6 - 2
8128,3,1988-08-13,FC Schalke 04,Eintracht Braunschweig,2 - 0
8129,3,1988-08-13,SC Freiburg,SV Darmstadt 98,2 - 0
8130,3,1988-08-13,Kickers Offenbach,VfL Osnabruck,1 - 1
8131,3,1988-08-13,Blau-Weiss 90 Berlin,Rot-Weiss Essen,2 - 0
8132,3,1988-08-13,SV Meppen,Viktoria Aschaffenburg,4 - 1
8133,3,1988-08-13,SG Wattenscheid 09,1. FC Saarbrucken,3 - 2
8134,3,1988-08-13,SpVgg Bayreuth,Hertha BSC,1 - 1
8135,3,1988-08-20,SV Darmstadt 98,SV Meppen,2 - 2
8136,4,1988-08-20,SG Union Solingen,1. FSV Mainz 05,2 - 0
8137,4,1988-08-20,VfL Osnabruck,SC Freiburg,1 - 4
8138,4,1988-08-20,1. FC Saarbrucken,Kickers Offenbach,2 - 2
8139,4,1988-08-20,Eintracht Braunschweig,Fortuna Dusseldorf,0 - 0
8140,4,1988-08-20,Viktoria Aschaffenburg,Blau-Weiss 90 Berlin,1 - 1
8141,4,1988-08-20,Fortuna Koln,SpVgg Bayreuth,3 - 1
8142,4,1988-08-20,Alemannia Aachen,FC 08 Homburg,2 - 2
8143,4,1988-08-20,Hertha BSC,SG Wattenscheid 09,2 - 3
8144,4,1988-08-20,Rot-Weiss Essen,FC Schalke 04,2 - 1
8145,4,1988-08-27,SpVgg Bayreuth,SG Union Solingen,1 - 1
8146,5,1988-08-27,SG Wattenscheid 09,Fortuna Koln,1 - 3
8147,5,1988-08-27,SV Meppen,VfL Osnabruck,1 - 3
8148,5,1988-08-27,Blau-Weiss 90 Berlin,SV Darmstadt 98,2 - 1
8149,5,1988-08-27,FC Schalke 04,Viktoria Aschaffenburg,0 - 0
8150,5,1988-08-27,Fortuna Dusseldorf,Rot-Weiss Essen,2 - 0
8151,5,1988-08-27,Kickers Offenbach,Hertha BSC,4 - 1
8152,5,1988-08-27,SC Freiburg,1. FC Saarbrucken,2 - 0
8153,5,1988-08-27,Alemannia Aachen,Eintracht Braunschweig,0 - 1
8154,5,1988-09-03,1. FC Saarbrucken,SV Meppen,4 - 1
8155,6,1988-09-03,VfL Osnabruck,Blau-Weiss 90 Berlin,1 - 1
8156,6,1988-09-03,SG Union Solingen,SG Wattenscheid 09,0 - 3
8157,6,1988-09-03,1. FSV Mainz 05,SpVgg Bayreuth,1 - 0
8158,6,1988-09-03,Eintracht Braunschweig,FC 08 Homburg,2 - 1
8159,6,1988-09-03,Viktoria Aschaffenburg,Fortuna Dusseldorf,2 - 2
8160,6,1988-09-03,Fortuna Koln,Kickers Offenbach,3 - 0
8161,6,1988-09-03,Hertha BSC,SC Freiburg,0 - 0
8162,6,1988-09-03,SV Darmstadt 98,FC Schalke 04,2 - 1
8163,6,1988-09-03,Rot-Weiss Essen,Alemannia Aachen,3 - 1
8164,6,1988-09-09,SG Union Solingen,Fortuna Dusseldorf,1 - 0
8165,7,1988-09-09,Hertha BSC,Eintracht Braunschweig,0 - 2
8166,7,1988-09-10,SC Freiburg,Fortuna Koln,2 - 1
8167,7,1988-09-10,Fortuna Dusseldorf,SV Darmstadt 98,1 - 2
