,Round Number,Date,Home Team,Away Team,Result
15760,0,2011-07-15,Energie Cottbus,Dynamo Dresden,2 - 1
15761,0,2011-07-15,FSV Frankfurt,1. FC Union Berlin,1 - 1
15762,0,2011-07-15,SpVgg Greuther Furth,Eintracht Frankfurt,2 - 3
15763,0,2011-07-16,FC St. Pauli,FC Ingolstadt 04,2 - 0
15764,0,2011-07-16,Erzgebirge Aue,Alemannia Aachen,1 - 0
15765,0,2011-07-17,Hansa Rostock,SC Paderborn 07,1 - 2
15766,0,2011-07-17,Eintracht Braunschweig,1860 Munchen,3 - 1
15767,0,2011-07-17,Karlsruher SC,MSV Duisburg,3 - 2
15768,0,2011-07-18,Fortuna Dusseldorf,VfL Bochum,2 - 0
15769,0,2011-07-22,VfL Bochum,FSV Frankfurt,1 - 0
15770,1,2011-07-22,FC Ingolstadt 04,Erzgebirge Aue,0 - 0
15771,1,2011-07-22,MSV Duisburg,Energie Cottbus,1 - 2
15772,1,2011-07-23,1860 Munchen,Karlsruher SC,2 - 1
15773,1,2011-07-23,1. FC Union Berlin,SpVgg Greuther Furth,0 - 4
15774,1,2011-07-24,Alemannia Aachen,Eintracht Braunschweig,0 - 2
15775,1,2011-07-24,SC Paderborn 07,Fortuna Dusseldorf,1 - 1
15776,1,2011-07-24,Dynamo Dresden,Hansa Rostock,1 - 1
15777,1,2011-07-25,Eintracht Frankfurt,FC St. Pauli,1 - 1
15778,1,2011-08-05,FC St. Pauli,Alemannia Aachen,3 - 1
15779,2,2011-08-05,Fortuna Dusseldorf,FC Ingolstadt 04,4 - 1
15780,2,2011-08-05,1. FC Union Berlin,SC Paderborn 07,3 - 0
15781,2,2011-08-06,SpVgg Greuther Furth,Dynamo Dresden,1 - 0
15782,2,2011-08-06,Energie Cottbus,1860 Munchen,0 - 5
15783,2,2011-08-07,Erzgebirge Aue,Karlsruher SC,0 - 2
15784,2,2011-08-07,FSV Frankfurt,MSV Duisburg,0 - 0
15785,2,2011-08-07,Eintracht Braunschweig,Eintracht Frankfurt,0 - 3
15786,2,2011-08-08,Hansa Rostock,VfL Bochum,0 - 0
15787,2,2011-08-12,Karlsruher SC,Eintracht Braunschweig,1 - 3
15788,3,2011-08-12,Dynamo Dresden,1. FC Union Berlin,4 - 0
15789,3,2011-08-12,VfL Bochum,FC St. Pauli,1 - 2
15790,3,2011-08-13,Alemannia Aachen,Energie Cottbus,0 - 2
15791,3,2011-08-13,SC Paderborn 07,SpVgg Greuther Furth,0 - 1
15792,3,2011-08-14,MSV Duisburg,Hansa Rostock,0 - 0
15793,3,2011-08-14,1860 Munchen,Erzgebirge Aue,4 - 0
15794,3,2011-08-14,FC Ingolstadt 04,FSV Frankfurt,1 - 1
15795,3,2011-08-15,Eintracht Frankfurt,Fortuna Dusseldorf,1 - 1
15796,3,2011-08-19,SpVgg Greuther Furth,FC Ingolstadt 04,3 - 0
15797,4,2011-08-19,Fortuna Dusseldorf,1860 Munchen,3 - 1
15798,4,2011-08-19,Hansa Rostock,Alemannia Aachen,0 - 0
15799,4,2011-08-20,1. FC Union Berlin,VfL Bochum,2 - 1
15800,4,2011-08-20,Eintracht Braunschweig,Erzgebirge Aue,1 - 1
15801,4,2011-08-21,Energie Cottbus,Karlsruher SC,2 - 0
15802,4,2011-08-21,FSV Frankfurt,Eintracht Frankfurt,0 - 4
15803,4,2011-08-21,Dynamo Dresden,SC Paderborn 07,1 - 2
15804,4,2011-08-22,FC St. Pauli,MSV Duisburg,2 - 1
15805,4,2011-08-26,VfL Bochum,SpVgg Greuther Furth,1 - 4
15806,5,2011-08-26,MSV Duisburg,Dynamo Dresden,3 - 0
15807,5,2011-08-26,FC Ingolstadt 04,Hansa Rostock,3 - 1
15808,5,2011-08-27,Alemannia Aachen,Fortuna Dusseldorf,0 - 0
15809,5,2011-08-27,Karlsruher SC,FSV Frankfurt,0 - 4
