,Round Number,Date,Home Team,Away Team,Result
13006,0,2002-08-10,1. FC Union Berlin,1. FSV Mainz 05,0 - 2
13007,0,2002-08-10,MSV Duisburg,SpVgg Greuther Furth,1 - 0
13008,0,2002-08-10,Eintracht Trier,Wacker Burghausen,2 - 1
13009,0,2002-08-11,Eintracht Braunschweig,Waldhof Mannheim,4 - 2
13010,0,2002-08-11,VfB Lubeck,Rot-Weiss Oberhausen,1 - 0
13011,0,2002-08-11,Rot Weiss Ahlen,SSV Reutlingen,2 - 0
13012,0,2002-08-11,Eintracht Frankfurt,FC St. Pauli,4 - 0
13013,0,2002-08-11,Alemannia Aachen,SC Freiburg,0 - 1
13014,0,2002-08-12,Karlsruher SC,1. FC Koln,0 - 1
13015,0,2002-08-16,SpVgg Greuther Furth,Alemannia Aachen,0 - 0
13016,1,2002-08-16,Waldhof Mannheim,1. FC Union Berlin,1 - 2
13017,1,2002-08-16,1. FC Koln,MSV Duisburg,4 - 3
13018,1,2002-08-18,Wacker Burghausen,Karlsruher SC,0 - 0
13019,1,2002-08-18,FC St. Pauli,Rot Weiss Ahlen,1 - 4
13020,1,2002-08-18,SSV Reutlingen,VfB Lubeck,1 - 3
13021,1,2002-08-18,Rot-Weiss Oberhausen,Eintracht Braunschweig,2 - 0
13022,1,2002-08-19,SC Freiburg,Eintracht Frankfurt,0 - 2
13023,1,2002-08-23,VfB Lubeck,FC St. Pauli,6 - 0
13024,2,2002-08-23,Eintracht Frankfurt,SpVgg Greuther Furth,2 - 0
13025,2,2002-08-23,Eintracht Trier,Karlsruher SC,3 - 0
13026,2,2002-08-25,1. FC Union Berlin,Rot-Weiss Oberhausen,0 - 0
13027,2,2002-08-25,Eintracht Braunschweig,SSV Reutlingen,1 - 2
13028,2,2002-08-25,Rot Weiss Ahlen,SC Freiburg,1 - 3
13029,2,2002-08-25,MSV Duisburg,Wacker Burghausen,0 - 0
13030,2,2002-08-25,1. FSV Mainz 05,Waldhof Mannheim,2 - 0
13031,2,2002-08-26,Alemannia Aachen,1. FC Koln,0 - 0
13032,2,2002-09-10,Wacker Burghausen,Alemannia Aachen,2 - 2
13033,3,2002-09-10,SpVgg Greuther Furth,Rot Weiss Ahlen,1 - 1
13034,3,2002-09-10,Waldhof Mannheim,Eintracht Trier,0 - 2
13035,3,2002-09-10,Karlsruher SC,MSV Duisburg,1 - 1
13036,3,2002-09-10,1. FC Koln,Eintracht Frankfurt,3 - 2
13037,3,2002-09-11,SC Freiburg,VfB Lubeck,2 - 1
13038,3,2002-09-11,FC St. Pauli,Eintracht Braunschweig,7 - 1
13039,3,2002-09-11,SSV Reutlingen,1. FC Union Berlin,0 - 1
13040,3,2002-09-11,Rot-Weiss Oberhausen,1. FSV Mainz 05,1 - 0
13041,3,2002-09-13,Rot Weiss Ahlen,1. FC Koln,0 - 0
13042,4,2002-09-13,Alemannia Aachen,Karlsruher SC,2 - 0
13043,4,2002-09-13,Eintracht Trier,MSV Duisburg,3 - 0
13044,4,2002-09-15,1. FC Union Berlin,FC St. Pauli,4 - 2
13045,4,2002-09-15,VfB Lubeck,SpVgg Greuther Furth,1 - 2
13046,4,2002-09-15,Eintracht Frankfurt,Wacker Burghausen,0 - 2
13047,4,2002-09-15,Waldhof Mannheim,Rot-Weiss Oberhausen,1 - 0
13048,4,2002-09-15,1. FSV Mainz 05,SSV Reutlingen,1 - 3
13049,4,2002-09-16,Eintracht Braunschweig,SC Freiburg,0 - 2
13050,4,2002-09-18,1. FSV Mainz 05,Eintracht Trier,2 - 0
13051,5,2002-09-20,Wacker Burghausen,Rot Weiss Ahlen,3 - 1
13052,5,2002-09-20,SSV Reutlingen,Waldhof Mannheim,3 - 2
13053,5,2002-09-20,MSV Duisburg,Alemannia Aachen,3 - 3
13054,5,2002-09-22,SpVgg Greuther Furth,Eintracht Braunschweig,3 - 0
13055,5,2002-09-22,SC Freiburg,1. FC Union Berlin,4 - 0
13056,5,2002-09-22,FC St. Pauli,1. FSV Mainz 05,1 - 4
13057,5,2002-09-22,Rot-Weiss Oberhausen,Eintracht Trier,2 - 1
13058,5,2002-09-22,1. FC Koln,VfB Lubeck,2 - 1
13059,5,2002-09-23,Karlsruher SC,Eintracht Frankfurt,0 - 2
13060,5,2002-09-27,1. FC Union Berlin,SpVgg Greuther Furth,2 - 2
13061,6,2002-09-27,Eintracht Braunschweig,1. FC Koln,1 - 1
13062,6,2002-09-27,Waldhof Mannheim,FC St. Pauli,2 - 5
13063,6,2002-09-29,VfB Lubeck,Wacker Burghausen,3 - 1
13064,6,2002-09-29,Rot Weiss Ahlen,Karlsruher SC,2 - 2
13065,6,2002-09-29,Eintracht Frankfurt,MSV Duisburg,2 - 1
13066,6,2002-09-29,Rot-Weiss Oberhausen,SSV Reutlingen,3 - 1
13067,6,2002-09-29,Eintracht Trier,Alemannia Aachen,4 - 1
13068,6,2002-09-30,1. FSV Mainz 05,SC Freiburg,0 - 0
13069,6,2002-10-04,Wacker Burghausen,Eintracht Braunschweig,4 - 2
13070,7,2002-10-04,SC Freiburg,Waldhof Mannheim,4 - 1
13071,7,2002-10-04,FC St. Pauli,Rot-Weiss Oberhausen,0 - 0
13072,7,2002-10-06,SpVgg Greuther Furth,1. FSV Mainz 05,2 - 0
13073,7,2002-10-06,SSV Reutlingen,Eintracht Trier,3 - 2
13074,7,2002-10-06,Alemannia Aachen,Eintracht Frankfurt,1 - 0
13075,7,2002-10-06,MSV Duisburg,Rot Weiss Ahlen,2 - 1
13076,7,2002-10-06,Karlsruher SC,VfB Lubeck,1 - 2
13077,7,2002-10-07,1. FC Koln,1. FC Union Berlin,7 - 0
13078,7,2002-10-18,VfB Lubeck,MSV Duisburg,1 - 1
13079,8,2002-10-18,Rot Weiss Ahlen,Alemannia Aachen,1 - 2
13080,8,2002-10-18,Eintracht Trier,Eintracht Frankfurt,2 - 2
13081,8,2002-10-20,1. FC Union Berlin,Wacker Burghausen,2 - 2
13082,8,2002-10-20,Eintracht Braunschweig,Karlsruher SC,1 - 2
13083,8,2002-10-20,SSV Reutlingen,FC St. Pauli,2 - 0
