,Round Number,Date,Home Team,Away Team,Result
16678,0,2014-08-01,Fortuna Dusseldorf,Eintracht Braunschweig,2 - 2
16679,0,2014-08-02,RasenBallsport Leipzig,VfR Aalen,0 - 0
16680,0,2014-08-02,FC St. Pauli,FC Ingolstadt 04,1 - 1
16681,0,2014-08-02,VfL Bochum,SpVgg Greuther Furth,1 - 1
16682,0,2014-08-03,1. FC Heidenheim,FSV Frankfurt,2 - 1
16683,0,2014-08-03,1. FC Nurnberg,Erzgebirge Aue,1 - 0
16684,0,2014-08-03,Karlsruher SC,1. FC Union Berlin,0 - 0
16685,0,2014-08-03,SV Darmstadt 98,SV Sandhausen,1 - 0
16686,0,2014-08-04,1. FC Kaiserslautern,1860 Munchen,3 - 2
16687,0,2014-08-08,VfR Aalen,FC St. Pauli,2 - 0
16688,1,2014-08-08,FSV Frankfurt,Karlsruher SC,2 - 3
16689,1,2014-08-08,1. FC Union Berlin,Fortuna Dusseldorf,1 - 1
16690,1,2014-08-09,Eintracht Braunschweig,1. FC Heidenheim,3 - 0
16691,1,2014-08-09,Erzgebirge Aue,VfL Bochum,1 - 5
16692,1,2014-08-10,FC Ingolstadt 04,SV Darmstadt 98,2 - 2
16693,1,2014-08-10,1860 Munchen,RasenBallsport Leipzig,0 - 3
16694,1,2014-08-10,SV Sandhausen,1. FC Kaiserslautern,1 - 1
16695,1,2014-08-11,SpVgg Greuther Furth,1. FC Nurnberg,5 - 1
16696,1,2014-08-22,FC St. Pauli,SV Sandhausen,2 - 1
16697,2,2014-08-22,1. FC Heidenheim,1860 Munchen,2 - 2
16698,2,2014-08-22,RasenBallsport Leipzig,Erzgebirge Aue,1 - 0
16699,2,2014-08-23,1. FC Nurnberg,FSV Frankfurt,0 - 1
16700,2,2014-08-23,Fortuna Dusseldorf,Karlsruher SC,0 - 2
16701,2,2014-08-24,1. FC Kaiserslautern,Eintracht Braunschweig,2 - 1
16702,2,2014-08-24,FC Ingolstadt 04,SpVgg Greuther Furth,2 - 0
16703,2,2014-08-24,SV Darmstadt 98,VfR Aalen,2 - 0
16704,2,2014-08-25,VfL Bochum,1. FC Union Berlin,1 - 1
16705,2,2014-08-29,1. FC Union Berlin,1. FC Nurnberg,0 - 4
16706,3,2014-08-29,VfR Aalen,1. FC Kaiserslautern,2 - 2
16707,3,2014-08-29,FSV Frankfurt,RasenBallsport Leipzig,0 - 0
16708,3,2014-08-30,Karlsruher SC,1. FC Heidenheim,1 - 1
16709,3,2014-08-30,Erzgebirge Aue,Fortuna Dusseldorf,0 - 3
16710,3,2014-08-31,Eintracht Braunschweig,VfL Bochum,1 - 2
16711,3,2014-08-31,1860 Munchen,SV Darmstadt 98,1 - 1
16712,3,2014-08-31,SV Sandhausen,FC Ingolstadt 04,0 - 3
16713,3,2014-09-01,SpVgg Greuther Furth,FC St. Pauli,3 - 0
16714,3,2014-09-12,1. FC Kaiserslautern,FSV Frankfurt,1 - 0
16715,4,2014-09-12,FC Ingolstadt 04,VfR Aalen,4 - 1
16716,4,2014-09-12,VfL Bochum,Karlsruher SC,1 - 1
16717,4,2014-09-13,RasenBallsport Leipzig,Eintracht Braunschweig,3 - 1
16718,4,2014-09-13,SV Darmstadt 98,Erzgebirge Aue,2 - 0
16719,4,2014-09-14,FC St. Pauli,1860 Munchen,1 - 2
16720,4,2014-09-14,SV Sandhausen,SpVgg Greuther Furth,1 - 0
16721,4,2014-09-14,1. FC Heidenheim,1. FC Union Berlin,3 - 1
16722,4,2014-09-15,1. FC Nurnberg,Fortuna Dusseldorf,0 - 2
16723,4,2014-09-19,Eintracht Braunschweig,SV Darmstadt 98,2 - 0
16724,5,2014-09-19,VfR Aalen,SV Sandhausen,0 - 1
16725,5,2014-09-19,Erzgebirge Aue,FC St. Pauli,3 - 0
16726,5,2014-09-20,SpVgg Greuther Furth,1. FC Kaiserslautern,2 - 1
16727,5,2014-09-20,1860 Munchen,FC Ingolstadt 04,1 - 1
16728,5,2014-09-20,FSV Frankfurt,VfL Bochum,1 - 5
16729,5,2014-09-21,Karlsruher SC,1. FC Nurnberg,3 - 0
16730,5,2014-09-21,Fortuna Dusseldorf,1. FC Heidenheim,3 - 2
16731,5,2014-09-21,1. FC Union Berlin,RasenBallsport Leipzig,2 - 1
16732,5,2014-09-23,SpVgg Greuther Furth,VfR Aalen,1 - 1
16733,6,2014-09-23,FC St. Pauli,Eintracht Braunschweig,1 - 0
16734,6,2014-09-23,FC Ingolstadt 04,Erzgebirge Aue,1 - 1
16735,6,2014-09-23,SV Sandhausen,1860 Munchen,1 - 0
16736,6,2014-09-24,1. FC Kaiserslautern,1. FC Union Berlin,1 - 0
16737,6,2014-09-24,1. FC Heidenheim,1. FC Nurnberg,3 - 0
16738,6,2014-09-24,RasenBallsport Leipzig,Karlsruher SC,3 - 1
16739,6,2014-09-24,SV Darmstadt 98,FSV Frankfurt,4 - 0
16740,6,2014-09-25,VfL Bochum,Fortuna Dusseldorf,1 - 1
16741,6,2014-09-26,Eintracht Braunschweig,SV Sandhausen,2 - 1
16742,7,2014-09-26,1860 Munchen,SpVgg Greuther Furth,2 - 0
16743,7,2014-09-26,Erzgebirge Aue,VfR Aalen,1 - 0
16744,7,2014-09-27,Karlsruher SC,FC Ingolstadt 04,0 - 1
16745,7,2014-09-27,1. FC Union Berlin,SV Darmstadt 98,1 - 1
16746,7,2014-09-28,Fortuna Dusseldorf,RasenBallsport Leipzig,2 - 2
16747,7,2014-09-28,FSV Frankfurt,FC St. Pauli,3 - 3
16748,7,2014-09-28,1. FC Heidenheim,VfL Bochum,5 - 0
