,Round Number,Date,Home Team,Away Team,Result
10918,0,2002-08-09,Borussia Dortmund,Hertha BSC,2 - 2
10919,0,2002-08-10,Energie Cottbus,Bayer Leverkusen,1 - 1
10920,0,2002-08-10,1. FC Nurnberg,VfL Bochum,1 - 3
10921,0,2002-08-10,Bor. Monchengladbach,Bayern Munchen,0 - 0
10922,0,2002-08-10,FC Schalke 04,VfL Wolfsburg,1 - 0
10923,0,2002-08-10,VfB Stuttgart,1. FC Kaiserslautern,1 - 1
10924,0,2002-08-11,Hamburger SV,Hannover 96,2 - 1
10925,0,2002-08-11,Arminia Bielefeld,Werder Bremen,3 - 0
10926,0,2002-08-14,TSV 1860 Munchen,Hansa Rostock,0 - 2
10927,0,2002-08-17,Hertha BSC,VfB Stuttgart,1 - 1
10928,1,2002-08-17,Bayern Munchen,Arminia Bielefeld,6 - 2
10929,1,2002-08-17,Hannover 96,TSV 1860 Munchen,1 - 3
10930,1,2002-08-17,Hansa Rostock,1. FC Nurnberg,2 - 0
10931,1,2002-08-17,VfL Bochum,Energie Cottbus,5 - 0
10932,1,2002-08-17,Bayer Leverkusen,Borussia Dortmund,1 - 1
10933,1,2002-08-17,1. FC Kaiserslautern,FC Schalke 04,1 - 3
10934,1,2002-08-18,VfL Wolfsburg,Bor. Monchengladbach,1 - 0
10935,1,2002-08-18,Werder Bremen,Hamburger SV,2 - 1
10936,1,2002-08-24,Energie Cottbus,Hansa Rostock,0 - 4
10937,2,2002-08-24,TSV 1860 Munchen,Werder Bremen,3 - 0
10938,2,2002-08-24,Hamburger SV,Bayern Munchen,0 - 3
10939,2,2002-08-24,Arminia Bielefeld,VfL Wolfsburg,1 - 0
10940,2,2002-08-24,Bor. Monchengladbach,1. FC Kaiserslautern,3 - 0
10941,2,2002-08-24,Bayer Leverkusen,VfL Bochum,2 - 4
10942,2,2002-08-24,Borussia Dortmund,VfB Stuttgart,3 - 1
10943,2,2002-08-25,1. FC Nurnberg,Hannover 96,3 - 1
