,Round Number,Date,Home Team,Away Team,Result
11224,0,2003-08-01,Bayern Munchen,Eintracht Frankfurt,3 - 1
11225,0,2003-08-02,VfL Wolfsburg,VfL Bochum,3 - 2
11226,0,2003-08-02,1. FC Kaiserslautern,TSV 1860 Munchen,0 - 1
11227,0,2003-08-02,Hertha BSC,Werder Bremen,0 - 3
11228,0,2003-08-02,Bayer Leverkusen,SC Freiburg,4 - 1
11229,0,2003-08-02,Hamburger SV,Hannover 96,0 - 3
11230,0,2003-08-02,FC Schalke 04,Borussia Dortmund,2 - 2
11231,0,2003-08-03,Bor. Monchengladbach,1. FC Koln,1 - 0
11232,0,2003-08-03,Hansa Rostock,VfB Stuttgart,0 - 2
11233,0,2003-08-09,Hannover 96,Bayern Munchen,3 - 3
11234,1,2003-08-09,SC Freiburg,Hansa Rostock,2 - 2
11235,1,2003-08-09,Werder Bremen,Bor. Monchengladbach,1 - 1
11236,1,2003-08-09,1. FC Koln,1. FC Kaiserslautern,1 - 2
11237,1,2003-08-09,TSV 1860 Munchen,FC Schalke 04,1 - 1
11238,1,2003-08-09,Borussia Dortmund,VfL Wolfsburg,4 - 0
11239,1,2003-08-09,VfL Bochum,Hamburger SV,1 - 1
11240,1,2003-08-10,Eintracht Frankfurt,Bayer Leverkusen,1 - 2
11241,1,2003-08-10,VfB Stuttgart,Hertha BSC,0 - 0
11242,1,2003-08-16,1. FC Kaiserslautern,Werder Bremen,0 - 1
11243,2,2003-08-16,Bor. Monchengladbach,VfB Stuttgart,0 - 1
11244,2,2003-08-16,Hertha BSC,SC Freiburg,0 - 0
11245,2,2003-08-16,Hansa Rostock,Eintracht Frankfurt,3 - 0
11246,2,2003-08-16,Bayer Leverkusen,Hannover 96,4 - 0
11247,2,2003-08-16,Bayern Munchen,VfL Bochum,2 - 0
11248,2,2003-08-16,Borussia Dortmund,TSV 1860 Munchen,3 - 1
11249,2,2003-08-17,VfL Wolfsburg,Hamburger SV,5 - 1
11250,2,2003-08-17,FC Schalke 04,1. FC Koln,2 - 1
11251,2,2003-08-23,Eintracht Frankfurt,Hertha BSC,0 - 0
11252,3,2003-08-23,SC Freiburg,Bor. Monchengladbach,4 - 1
11253,3,2003-08-23,VfB Stuttgart,1. FC Kaiserslautern,2 - 0
