,Round Number,Date,Home Team,Away Team,Result
9694,0,1998-08-14,MSV Duisburg,Eintracht Frankfurt,2 - 1
9695,0,1998-08-14,VfB Stuttgart,Borussia Dortmund,2 - 1
9696,0,1998-08-15,VfL Wolfsburg,Bayern Munchen,0 - 1
9697,0,1998-08-15,Bayer Leverkusen,Hansa Rostock,3 - 1
9698,0,1998-08-15,VfL Bochum,SC Freiburg,1 - 2
9699,0,1998-08-15,1. FC Nurnberg,Hamburger SV,1 - 1
9700,0,1998-08-15,Bor. Monchengladbach,FC Schalke 04,3 - 0
9701,0,1998-08-15,TSV 1860 Munchen,1. FC Kaiserslautern,1 - 2
9702,0,1998-08-16,Hertha BSC,Werder Bremen,1 - 0
9703,0,1998-08-21,Werder Bremen,1. FC Nurnberg,2 - 3
9704,1,1998-08-21,Hansa Rostock,VfL Wolfsburg,3 - 3
9705,1,1998-08-22,Eintracht Frankfurt,TSV 1860 Munchen,2 - 3
9706,1,1998-08-22,FC Schalke 04,VfB Stuttgart,1 - 0
9707,1,1998-08-22,Borussia Dortmund,Hertha BSC,3 - 0
9708,1,1998-08-22,SC Freiburg,Bayer Leverkusen,1 - 1
9709,1,1998-08-22,Bayern Munchen,MSV Duisburg,3 - 1
9710,1,1998-08-22,1. FC Kaiserslautern,Bor. Monchengladbach,2 - 1
9711,1,1998-08-23,Hamburger SV,VfL Bochum,1 - 0
9712,1,1998-09-08,MSV Duisburg,TSV 1860 Munchen,1 - 1
9713,2,1998-09-08,VfL Wolfsburg,SC Freiburg,1 - 1
9714,2,1998-09-08,VfL Bochum,Werder Bremen,2 - 0
9715,2,1998-09-08,VfB Stuttgart,1. FC Kaiserslautern,4 - 0
9716,2,1998-09-08,Bor. Monchengladbach,Eintracht Frankfurt,1 - 1
9717,2,1998-09-09,1. FC Nurnberg,Borussia Dortmund,0 - 0
9718,2,1998-09-09,Bayer Leverkusen,Hamburger SV,1 - 2
9719,2,1998-09-09,Hertha BSC,FC Schalke 04,2 - 0
9720,2,1998-09-09,Bayern Munchen,Hansa Rostock,6 - 1
9721,2,1998-09-11,Eintracht Frankfurt,VfB Stuttgart,1 - 1
