,Round Number,Date,Home Team,Away Team,Result
6600,0,1988-07-22,Borussia Dortmund,VfB Stuttgart,1 - 2
6601,0,1988-07-22,Waldhof Mannheim,Bayer Leverkusen,1 - 1
6602,0,1988-07-23,1. FC Koln,Bayer 05 Uerdingen,1 - 1
6603,0,1988-07-23,FC St. Pauli,1. FC Nurnberg,0 - 1
6604,0,1988-07-23,Stuttgarter Kickers,VfL Bochum,1 - 2
6605,0,1988-07-23,Bayern Munchen,Eintracht Frankfurt,3 - 0
6606,0,1988-07-23,Hannover 96,Karlsruher SC,2 - 3
6607,0,1988-07-23,Werder Bremen,Hamburger SV,2 - 1
6608,0,1988-07-23,Bor. Monchengladbach,1. FC Kaiserslautern,4 - 1
6609,0,1988-07-29,Hamburger SV,Borussia Dortmund,0 - 0
6610,1,1988-07-29,VfB Stuttgart,Hannover 96,2 - 1
6611,1,1988-07-30,Bayer Leverkusen,Bor. Monchengladbach,3 - 1
6612,1,1988-07-30,Karlsruher SC,Bayern Munchen,2 - 2
6613,1,1988-07-30,Eintracht Frankfurt,Stuttgarter Kickers,1 - 2
6614,1,1988-07-30,VfL Bochum,FC St. Pauli,0 - 0
6615,1,1988-07-30,1. FC Nurnberg,1. FC Koln,0 - 2
6616,1,1988-07-30,Bayer 05 Uerdingen,Waldhof Mannheim,0 - 0
6617,1,1988-07-30,1. FC Kaiserslautern,Werder Bremen,0 - 0
6618,1,1988-08-12,Borussia Dortmund,1. FC Kaiserslautern,1 - 1
6619,2,1988-08-13,FC St. Pauli,Eintracht Frankfurt,2 - 0
6620,2,1988-08-13,Stuttgarter Kickers,Karlsruher SC,1 - 3
6621,2,1988-08-13,Hannover 96,Hamburger SV,2 - 3
6622,2,1988-08-13,Werder Bremen,Bayer Leverkusen,3 - 1
6623,2,1988-08-13,Bayer 05 Uerdingen,1. FC Nurnberg,3 - 2
6624,2,1988-08-13,Waldhof Mannheim,Bor. Monchengladbach,4 - 1
6625,2,1988-08-16,1. FC Koln,VfL Bochum,1 - 0
