,Round Number,Date,Home Team,Away Team,Result
28514,0,2000-08-11,Stuttgarter Kickers,Rot-Weiss Oberhausen,1 - 0
28515,0,2000-08-11,Hannover 96,1. FC Nurnberg,1 - 1
28516,0,2000-08-12,Bor. Monchengladbach,1. FC Saarbrucken,0 - 0
28517,0,2000-08-12,Rot Weiss Ahlen,FC St. Pauli,3 - 6
28518,0,2000-08-13,SpVgg Greuther Furth,Chemnitzer FC,4 - 1
28519,0,2000-08-13,Arminia Bielefeld,VfL Osnabruck,3 - 1
28520,0,2000-08-13,SSV Reutlingen,1. FSV Mainz 05,3 - 2
28521,0,2000-08-13,Waldhof Mannheim,Alemannia Aachen,3 - 0
28522,0,2000-08-14,MSV Duisburg,SSV Ulm 1846,1 - 2
28523,0,2000-08-18,Chemnitzer FC,Hannover 96,0 - 2
28524,1,2000-08-18,FC St. Pauli,Waldhof Mannheim,5 - 0
28525,1,2000-08-19,Alemannia Aachen,SSV Reutlingen,4 - 1
28526,1,2000-08-19,VfL Osnabruck,Bor. Monchengladbach,1 - 3
28527,1,2000-08-20,1. FC Nurnberg,Rot Weiss Ahlen,2 - 0
28528,1,2000-08-20,1. FSV Mainz 05,Stuttgarter Kickers,2 - 2
28529,1,2000-08-20,Rot-Weiss Oberhausen,MSV Duisburg,1 - 0
28530,1,2000-08-20,1. FC Saarbrucken,SpVgg Greuther Furth,2 - 1
28531,1,2000-08-21,SSV Ulm 1846,Arminia Bielefeld,0 - 1
28532,1,2000-09-04,Bor. Monchengladbach,SSV Ulm 1846,5 - 0
28533,2,2000-09-05,Arminia Bielefeld,Rot-Weiss Oberhausen,2 - 0
28534,2,2000-09-05,MSV Duisburg,1. FSV Mainz 05,0 - 0
28535,2,2000-09-05,SSV Reutlingen,FC St. Pauli,2 - 0
28536,2,2000-09-05,Chemnitzer FC,1. FC Saarbrucken,1 - 3
28537,2,2000-09-05,Hannover 96,Rot Weiss Ahlen,1 - 1
28538,2,2000-09-06,SpVgg Greuther Furth,VfL Osnabruck,2 - 0
28539,2,2000-09-06,Stuttgarter Kickers,Alemannia Aachen,0 - 3
28540,2,2000-09-06,Waldhof Mannheim,1. FC Nurnberg,1 - 4
28541,2,2000-09-08,1. FSV Mainz 05,Arminia Bielefeld,2 - 4
28542,3,2000-09-08,1. FC Saarbrucken,Hannover 96,2 - 1
28543,3,2000-09-09,1. FC Nurnberg,SSV Reutlingen,2 - 0
28544,3,2000-09-09,Rot Weiss Ahlen,Waldhof Mannheim,1 - 2
28545,3,2000-09-10,Rot-Weiss Oberhausen,Bor. Monchengladbach,1 - 1
28546,3,2000-09-10,SSV Ulm 1846,SpVgg Greuther Furth,2 - 2
28547,3,2000-09-10,VfL Osnabruck,Chemnitzer FC,1 - 1
28548,3,2000-09-10,FC St. Pauli,Stuttgarter Kickers,4 - 0
28549,3,2000-09-11,Alemannia Aachen,MSV Duisburg,1 - 0
28550,3,2000-09-15,MSV Duisburg,FC St. Pauli,4 - 1
28551,4,2000-09-15,Hannover 96,Waldhof Mannheim,3 - 0
28552,4,2000-09-16,Bor. Monchengladbach,1. FSV Mainz 05,1 - 1
28553,4,2000-09-16,SSV Reutlingen,Rot Weiss Ahlen,5 - 1
28554,4,2000-09-17,SpVgg Greuther Furth,Rot-Weiss Oberhausen,1 - 2
28555,4,2000-09-17,Stuttgarter Kickers,1. FC Nurnberg,0 - 2
28556,4,2000-09-17,1. FC Saarbrucken,VfL Osnabruck,2 - 1
28557,4,2000-09-17,Chemnitzer FC,SSV Ulm 1846,1 - 0
28558,4,2000-09-18,Arminia Bielefeld,Alemannia Aachen,1 - 1
28559,4,2000-09-22,1. FC Nurnberg,MSV Duisburg,3 - 1
28560,5,2000-09-22,SSV Ulm 1846,1. FC Saarbrucken,3 - 1
28561,5,2000-09-23,Waldhof Mannheim,SSV Reutlingen,1 - 1
28562,5,2000-09-23,FC St. Pauli,Arminia Bielefeld,2 - 0
28563,5,2000-09-24,1. FSV Mainz 05,SpVgg Greuther Furth,1 - 0
28564,5,2000-09-24,Rot-Weiss Oberhausen,Chemnitzer FC,4 - 1
28565,5,2000-09-24,VfL Osnabruck,Hannover 96,0 - 1
28566,5,2000-09-24,Rot Weiss Ahlen,Stuttgarter Kickers,1 - 1
28567,5,2000-09-25,Alemannia Aachen,Bor. Monchengladbach,1 - 1
28568,5,2000-09-29,MSV Duisburg,Rot Weiss Ahlen,3 - 3
28569,6,2000-09-29,1. FC Saarbrucken,Rot-Weiss Oberhausen,3 - 2
28570,6,2000-09-30,Bor. Monchengladbach,FC St. Pauli,4 - 2
28571,6,2000-09-30,Stuttgarter Kickers,Waldhof Mannheim,2 - 2
28572,6,2000-10-01,SpVgg Greuther Furth,Alemannia Aachen,3 - 0
28573,6,2000-10-01,VfL Osnabruck,SSV Ulm 1846,2 - 1
28574,6,2000-10-01,Chemnitzer FC,1. FSV Mainz 05,0 - 2
28575,6,2000-10-01,Hannover 96,SSV Reutlingen,5 - 1
28576,6,2000-10-02,Arminia Bielefeld,1. FC Nurnberg,1 - 2
28577,6,2000-10-13,Alemannia Aachen,Chemnitzer FC,1 - 2
28578,7,2000-10-13,Waldhof Mannheim,MSV Duisburg,1 - 0
28579,7,2000-10-14,1. FSV Mainz 05,1. FC Saarbrucken,1 - 0
28580,7,2000-10-14,Rot Weiss Ahlen,Arminia Bielefeld,1 - 1
28581,7,2000-10-15,Rot-Weiss Oberhausen,VfL Osnabruck,5 - 2
28582,7,2000-10-15,SSV Ulm 1846,Hannover 96,3 - 3
28583,7,2000-10-15,SSV Reutlingen,Stuttgarter Kickers,1 - 0
28584,7,2000-10-15,FC St. Pauli,SpVgg Greuther Furth,3 - 3
28585,7,2000-10-16,1. FC Nurnberg,Bor. Monchengladbach,2 - 1
28586,7,2000-10-20,Arminia Bielefeld,Waldhof Mannheim,0 - 0
28587,8,2000-10-20,Chemnitzer FC,FC St. Pauli,1 - 3
28588,8,2000-10-21,SpVgg Greuther Furth,1. FC Nurnberg,0 - 0
28589,8,2000-10-21,Hannover 96,Stuttgarter Kickers,1 - 0
28590,8,2000-10-22,MSV Duisburg,SSV Reutlingen,4 - 3
28591,8,2000-10-22,SSV Ulm 1846,Rot-Weiss Oberhausen,0 - 1
28592,8,2000-10-22,VfL Osnabruck,1. FSV Mainz 05,2 - 1
28593,8,2000-10-22,1. FC Saarbrucken,Alemannia Aachen,1 - 3
28594,8,2000-10-23,Bor. Monchengladbach,Rot Weiss Ahlen,1 - 2
28595,8,2000-10-27,1. FC Nurnberg,Chemnitzer FC,3 - 1
28596,9,2000-10-27,SSV Reutlingen,Arminia Bielefeld,3 - 2
28597,9,2000-10-28,Alemannia Aachen,VfL Osnabruck,0 - 0
28598,9,2000-10-28,1. FSV Mainz 05,SSV Ulm 1846,0 - 3
28599,9,2000-10-29,Rot-Weiss Oberhausen,Hannover 96,0 - 0
28600,9,2000-10-29,Stuttgarter Kickers,MSV Duisburg,0 - 0
28601,9,2000-10-29,Waldhof Mannheim,Bor. Monchengladbach,4 - 0
28602,9,2000-10-29,Rot Weiss Ahlen,SpVgg Greuther Furth,2 - 0
28603,9,2000-10-29,FC St. Pauli,1. FC Saarbrucken,2 - 2
28604,9,2000-11-03,Arminia Bielefeld,Stuttgarter Kickers,0 - 0
28605,10,2000-11-03,Chemnitzer FC,Rot Weiss Ahlen,2 - 2
28606,10,2000-11-04,Rot-Weiss Oberhausen,1. FSV Mainz 05,1 - 0
28607,10,2000-11-04,Hannover 96,MSV Duisburg,0 - 2
28608,10,2000-11-05,SpVgg Greuther Furth,Waldhof Mannheim,2 - 1
28609,10,2000-11-05,Bor. Monchengladbach,SSV Reutlingen,1 - 1
