,Round Number,Date,Home Team,Away Team,Result
4152,0,1979-08-11,Werder Bremen,Bayer 05 Uerdingen,1 - 0
4153,0,1979-08-11,1. FC Koln,TSV 1860 Munchen,2 - 1
4154,0,1979-08-11,Eintracht Frankfurt,Borussia Dortmund,0 - 1
4155,0,1979-08-11,1. FC Kaiserslautern,Fortuna Dusseldorf,4 - 0
4156,0,1979-08-11,MSV Duisburg,VfB Stuttgart,1 - 1
4157,0,1979-08-11,Hertha BSC,Eintracht Braunschweig,0 - 0
4158,0,1979-08-11,Bayern Munchen,SV Bayer 04 Leverkusen,3 - 1
4159,0,1979-08-11,Bor. Monchengladbach,FC Schalke 04,1 - 1
4160,0,1979-08-11,VfL Bochum,Hamburger SV,0 - 3
4161,0,1979-08-18,Hamburger SV,Bor. Monchengladbach,3 - 0
4162,1,1979-08-18,SV Bayer 04 Leverkusen,Hertha BSC,2 - 1
4163,1,1979-08-18,Eintracht Braunschweig,MSV Duisburg,2 - 0
4164,1,1979-08-18,VfB Stuttgart,1. FC Kaiserslautern,3 - 1
4165,1,1979-08-18,Fortuna Dusseldorf,Eintracht Frankfurt,1 - 3
4166,1,1979-08-18,Borussia Dortmund,1. FC Koln,3 - 1
4167,1,1979-08-18,TSV 1860 Munchen,Werder Bremen,4 - 1
4168,1,1979-08-18,Bayer 05 Uerdingen,VfL Bochum,1 - 0
4169,1,1979-08-18,FC Schalke 04,Bayern Munchen,1 - 1
4170,1,1979-08-28,Werder Bremen,Borussia Dortmund,2 - 1
4171,2,1979-08-28,Eintracht Frankfurt,VfB Stuttgart,2 - 0
4172,2,1979-08-28,1. FC Kaiserslautern,Eintracht Braunschweig,2 - 0
4173,2,1979-08-28,MSV Duisburg,SV Bayer 04 Leverkusen,5 - 0
4174,2,1979-08-28,Hertha BSC,FC Schalke 04,0 - 2
4175,2,1979-08-28,Bayern Munchen,Hamburger SV,1 - 1
4176,2,1979-08-28,VfL Bochum,Bor. Monchengladbach,0 - 0
4177,2,1979-08-29,1. FC Koln,Fortuna Dusseldorf,1 - 1
4178,2,1979-08-29,Bayer 05 Uerdingen,TSV 1860 Munchen,1 - 0
4179,2,1979-09-01,Hamburger SV,Hertha BSC,5 - 1
4180,3,1979-09-01,SV Bayer 04 Leverkusen,1. FC Kaiserslautern,3 - 1
4181,3,1979-09-01,Eintracht Braunschweig,Eintracht Frankfurt,2 - 3
4182,3,1979-09-01,VfB Stuttgart,1. FC Koln,3 - 0
4183,3,1979-09-01,Fortuna Dusseldorf,Werder Bremen,4 - 1
4184,3,1979-09-01,Borussia Dortmund,Bayer 05 Uerdingen,3 - 1
4185,3,1979-09-01,TSV 1860 Munchen,VfL Bochum,1 - 0
4186,3,1979-09-01,FC Schalke 04,MSV Duisburg,1 - 2
4187,3,1979-09-05,Bor. Monchengladbach,Bayern Munchen,2 - 1
4188,3,1979-09-07,MSV Duisburg,Hamburger SV,3 - 0
4189,4,1979-09-08,Werder Bremen,VfB Stuttgart,2 - 3
4190,4,1979-09-08,1. FC Koln,Eintracht Braunschweig,8 - 0
4191,4,1979-09-08,Eintracht Frankfurt,SV Bayer 04 Leverkusen,3 - 0
4192,4,1979-09-08,1. FC Kaiserslautern,FC Schalke 04,2 - 2
4193,4,1979-09-08,Hertha BSC,Bor. Monchengladbach,3 - 1
4194,4,1979-09-08,TSV 1860 Munchen,Borussia Dortmund,0 - 2
4195,4,1979-09-08,Bayer 05 Uerdingen,Fortuna Dusseldorf,3 - 1
4196,4,1979-09-08,VfL Bochum,Bayern Munchen,0 - 1
4197,4,1979-09-15,Hamburger SV,1. FC Kaiserslautern,1 - 0
4198,5,1979-09-15,SV Bayer 04 Leverkusen,1. FC Koln,1 - 1
4199,5,1979-09-15,Eintracht Braunschweig,Werder Bremen,1 - 2
4200,5,1979-09-15,VfB Stuttgart,Bayer 05 Uerdingen,2 - 0
4201,5,1979-09-15,Fortuna Dusseldorf,TSV 1860 Munchen,4 - 0
4202,5,1979-09-15,Borussia Dortmund,VfL Bochum,2 - 2
4203,5,1979-09-15,Bayern Munchen,Hertha BSC,1 - 1
4204,5,1979-09-15,Bor. Monchengladbach,MSV Duisburg,6 - 0
