,Round Number,Date,Home Team,Away Team,Result
6294,0,1987-07-31,Bayer Leverkusen,Waldhof Mannheim,1 - 0
6295,0,1987-07-31,Bayer 05 Uerdingen,1. FC Nurnberg,0 - 2
6296,0,1987-07-31,VfL Bochum,Bor. Monchengladbach,1 - 2
6297,0,1987-08-01,Borussia Dortmund,Bayern Munchen,1 - 3
6298,0,1987-08-01,VfB Stuttgart,FC 08 Homburg,2 - 1
6299,0,1987-08-01,1. FC Kaiserslautern,Eintracht Frankfurt,2 - 2
6300,0,1987-08-01,Karlsruher SC,1. FC Koln,1 - 1
6301,0,1987-08-01,Hannover 96,Werder Bremen,0 - 1
6302,0,1987-08-01,Hamburger SV,FC Schalke 04,5 - 2
6303,0,1987-08-06,Waldhof Mannheim,Borussia Dortmund,1 - 0
6304,1,1987-08-07,1. FC Koln,1. FC Kaiserslautern,2 - 1
6305,1,1987-08-07,Eintracht Frankfurt,VfL Bochum,0 - 1
6306,1,1987-08-08,FC Schalke 04,Hannover 96,0 - 2
6307,1,1987-08-08,Bor. Monchengladbach,Bayer 05 Uerdingen,2 - 1
6308,1,1987-08-08,1. FC Nurnberg,VfB Stuttgart,0 - 0
6309,1,1987-08-08,FC 08 Homburg,Bayer Leverkusen,1 - 1
6310,1,1987-08-08,Bayern Munchen,Hamburger SV,6 - 0
6311,1,1987-08-08,Werder Bremen,Karlsruher SC,2 - 0
6312,1,1987-08-14,Borussia Dortmund,FC 08 Homburg,2 - 0
6313,2,1987-08-14,Bayer 05 Uerdingen,Eintracht Frankfurt,3 - 0
6314,2,1987-08-15,Bayer Leverkusen,1. FC Nurnberg,1 - 1
6315,2,1987-08-15,VfB Stuttgart,Bor. Monchengladbach,6 - 0
6316,2,1987-08-15,VfL Bochum,1. FC Koln,0 - 0
6317,2,1987-08-15,1. FC Kaiserslautern,Werder Bremen,0 - 0
6318,2,1987-08-15,Karlsruher SC,FC Schalke 04,4 - 1
6319,2,1987-08-15,Bayern Munchen,Waldhof Mannheim,2 - 1
6320,2,1987-08-18,Hamburger SV,Hannover 96,3 - 3
6321,2,1987-08-19,Eintracht Frankfurt,VfB Stuttgart,0 - 2
6322,3,1987-08-21,Bor. Monchengladbach,Bayer Leverkusen,2 - 1
6323,3,1987-08-21,1. FC Nurnberg,Borussia Dortmund,0 - 0
6324,3,1987-08-22,FC Schalke 04,1. FC Kaiserslautern,5 - 0
