,Round Number,Date,Home Team,Away Team,Result
26678,0,1994-08-19,1. FC Saarbrucken,Fortuna Dusseldorf,1 - 2
26679,0,1994-08-19,Hertha BSC,Hansa Rostock,0 - 1
26680,0,1994-08-20,1. FSV Mainz 05,FC 08 Homburg,4 - 1
26681,0,1994-08-20,FC St. Pauli,VfL Wolfsburg,0 - 0
26682,0,1994-08-20,Fortuna Koln,Chemnitzer FC,3 - 0
26683,0,1994-08-21,FSV Zwickau,FSV Frankfurt,2 - 2
26684,0,1994-08-21,Hannover 96,SV Meppen,1 - 0
26685,0,1994-08-21,SG Wattenscheid 09,VfB Leipzig,4 - 2
26686,0,1994-08-22,1. FC Nurnberg,Waldhof Mannheim,0 - 0
26687,0,1994-08-23,VfL Wolfsburg,1. FSV Mainz 05,2 - 0
26688,1,1994-08-23,Hansa Rostock,FC St. Pauli,3 - 0
26689,1,1994-08-24,FSV Frankfurt,Fortuna Koln,0 - 5
26690,1,1994-08-24,Chemnitzer FC,1. FC Saarbrucken,1 - 1
26691,1,1994-08-24,Fortuna Dusseldorf,SG Wattenscheid 09,1 - 1
26692,1,1994-08-24,VfB Leipzig,Hannover 96,3 - 1
26693,1,1994-08-24,FC 08 Homburg,FSV Zwickau,3 - 1
26694,1,1994-08-25,SV Meppen,1. FC Nurnberg,1 - 2
26695,1,1994-08-25,Waldhof Mannheim,Hertha BSC,3 - 0
26696,1,1994-08-26,1. FSV Mainz 05,Hansa Rostock,2 - 2
26697,2,1994-08-27,FSV Frankfurt,FC 08 Homburg,1 - 2
26698,2,1994-08-27,FSV Zwickau,VfL Wolfsburg,1 - 3
26699,2,1994-08-27,Hannover 96,Fortuna Dusseldorf,0 - 3
26700,2,1994-08-28,Hertha BSC,SV Meppen,5 - 1
26701,2,1994-08-28,1. FC Nurnberg,VfB Leipzig,3 - 1
26702,2,1994-08-28,SG Wattenscheid 09,Chemnitzer FC,2 - 2
26703,2,1994-08-29,FC St. Pauli,Waldhof Mannheim,1 - 1
26704,2,1994-08-31,Fortuna Koln,1. FC Saarbrucken,4 - 0
26705,2,1994-09-02,VfL Wolfsburg,FSV Frankfurt,4 - 1
26706,3,1994-09-02,VfB Leipzig,Hertha BSC,0 - 1
26707,3,1994-09-03,Fortuna Dusseldorf,1. FC Nurnberg,1 - 1
26708,3,1994-09-03,Waldhof Mannheim,1. FSV Mainz 05,4 - 0
26709,3,1994-09-03,Hansa Rostock,FSV Zwickau,2 - 0
26710,3,1994-09-04,SV Meppen,FC St. Pauli,3 - 2
26711,3,1994-09-04,FC 08 Homburg,Fortuna Koln,0 - 0
26712,3,1994-09-04,Chemnitzer FC,Hannover 96,1 - 1
26713,3,1994-09-05,1. FC Saarbrucken,SG Wattenscheid 09,2 - 0
26714,3,1994-09-16,FC St. Pauli,VfB Leipzig,2 - 2
26715,4,1994-09-16,1. FC Nurnberg,Chemnitzer FC,2 - 1
26716,4,1994-09-17,FC 08 Homburg,VfL Wolfsburg,1 - 1
26717,4,1994-09-17,FSV Zwickau,Waldhof Mannheim,1 - 1
26718,4,1994-09-18,FSV Frankfurt,Hansa Rostock,1 - 1
26719,4,1994-09-18,1. FSV Mainz 05,SV Meppen,1 - 1
26720,4,1994-09-18,Hannover 96,1. FC Saarbrucken,0 - 0
26721,4,1994-09-19,Fortuna Koln,SG Wattenscheid 09,0 - 0
26722,4,1994-09-23,SG Wattenscheid 09,Hannover 96,2 - 1
26723,5,1994-09-23,1. FC Saarbrucken,1. FC Nurnberg,2 - 1
26724,5,1994-09-24,SV Meppen,FSV Zwickau,2 - 2
26725,5,1994-09-24,Waldhof Mannheim,FSV Frankfurt,3 - 2
26726,5,1994-09-24,Hansa Rostock,FC 08 Homburg,2 - 3
26727,5,1994-09-24,Chemnitzer FC,Hertha BSC,2 - 0
26728,5,1994-09-25,Fortuna Dusseldorf,FC St. Pauli,0 - 1
26729,5,1994-09-25,VfB Leipzig,1. FSV Mainz 05,0 - 2
26730,5,1994-09-25,VfL Wolfsburg,Fortuna Koln,3 - 0
26731,5,1994-09-30,Hertha BSC,1. FC Saarbrucken,2 - 1
26732,6,1994-09-30,FC St. Pauli,Chemnitzer FC,0 - 0
26733,6,1994-10-01,VfL Wolfsburg,Hansa Rostock,0 - 1
26734,6,1994-10-01,FC 08 Homburg,Waldhof Mannheim,1 - 1
26735,6,1994-10-01,FSV Frankfurt,SV Meppen,1 - 3
26736,6,1994-10-01,1. FSV Mainz 05,Fortuna Dusseldorf,0 - 2
26737,6,1994-10-02,FSV Zwickau,VfB Leipzig,3 - 0
26738,6,1994-10-02,Fortuna Koln,Hannover 96,1 - 3
26739,6,1994-10-03,1. FC Nurnberg,SG Wattenscheid 09,1 - 1
26740,6,1994-10-04,Hertha BSC,Fortuna Dusseldorf,0 - 0
26741,7,1994-10-06,Waldhof Mannheim,VfL Wolfsburg,2 - 2
26742,7,1994-10-07,SG Wattenscheid 09,Hertha BSC,0 - 1
26743,7,1994-10-08,Fortuna Dusseldorf,FSV Zwickau,1 - 1
26744,8,1994-10-08,VfB Leipzig,FSV Frankfurt,3 - 0
26745,8,1994-10-08,Hannover 96,1. FC Nurnberg,6 - 3
26746,8,1994-10-08,Chemnitzer FC,1. FSV Mainz 05,1 - 1
26747,8,1994-10-09,SV Meppen,FC 08 Homburg,1 - 0
26748,8,1994-10-09,1. FC Saarbrucken,FC St. Pauli,1 - 2
26749,8,1994-10-10,Hansa Rostock,Fortuna Koln,2 - 0
26750,8,1994-10-14,Hansa Rostock,Waldhof Mannheim,0 - 1
26751,9,1994-10-14,FC St. Pauli,SG Wattenscheid 09,4 - 1
26752,9,1994-10-15,FSV Zwickau,Chemnitzer FC,0 - 0
26753,9,1994-10-15,1. FSV Mainz 05,1. FC Saarbrucken,1 - 1
26754,9,1994-10-15,Fortuna Koln,1. FC Nurnberg,1 - 1
26755,9,1994-10-16,VfL Wolfsburg,SV Meppen,0 - 0
26756,9,1994-10-16,FC 08 Homburg,VfB Leipzig,2 - 1
26757,9,1994-10-16,FSV Frankfurt,Fortuna Dusseldorf,1 - 2
26758,9,1994-10-16,Hertha BSC,Hannover 96,2 - 0
26759,9,1994-10-20,1. FC Saarbrucken,FSV Zwickau,1 - 1
26760,10,1994-10-21,SG Wattenscheid 09,1. FSV Mainz 05,3 - 2
26761,10,1994-10-21,Hannover 96,FC St. Pauli,0 - 1
