,Round Number,Date,Home Team,Away Team,Result
3234,0,1976-08-14,Bor. Monchengladbach,MSV Duisburg,1 - 1
3235,0,1976-08-14,Karlsruher SC,Hertha BSC,0 - 3
3236,0,1976-08-14,1. FC Saarbrucken,VfL Bochum,0 - 1
3237,0,1976-08-14,Hamburger SV,Borussia Dortmund,3 - 4
3238,0,1976-08-14,FC Schalke 04,Werder Bremen,3 - 2
3239,0,1976-08-14,1. FC Koln,1. FC Kaiserslautern,3 - 1
3240,0,1976-08-14,TeBe Berlin,Rot-Weiss Essen,2 - 2
3241,0,1976-08-14,Eintracht Braunschweig,Eintracht Frankfurt,3 - 1
3242,0,1976-08-14,Bayern Munchen,Fortuna Dusseldorf,2 - 1
3243,0,1976-08-20,1. FC Kaiserslautern,FC Schalke 04,2 - 0
3244,1,1976-08-21,Fortuna Dusseldorf,Eintracht Braunschweig,1 - 3
3245,1,1976-08-21,Rot-Weiss Essen,1. FC Koln,0 - 3
3246,1,1976-08-21,Werder Bremen,Hamburger SV,2 - 2
3247,1,1976-08-21,Borussia Dortmund,1. FC Saarbrucken,2 - 1
3248,1,1976-08-21,MSV Duisburg,Bayern Munchen,5 - 2
3249,1,1976-08-21,Hertha BSC,Bor. Monchengladbach,0 - 1
3250,1,1976-08-21,Eintracht Frankfurt,TeBe Berlin,7 - 1
3251,1,1976-10-05,VfL Bochum,Karlsruher SC,1 - 0
3252,1,1976-08-27,Bayern Munchen,Eintracht Braunschweig,2 - 2
3253,2,1976-08-27,Hamburger SV,1. FC Kaiserslautern,1 - 0
3254,2,1976-08-28,Karlsruher SC,Borussia Dortmund,2 - 1
3255,2,1976-08-28,Bor. Monchengladbach,VfL Bochum,4 - 2
3256,2,1976-08-28,FC Schalke 04,Rot-Weiss Essen,3 - 0
3257,2,1976-08-28,1. FC Koln,Eintracht Frankfurt,2 - 0
3258,2,1976-08-28,MSV Duisburg,Hertha BSC,1 - 1
3259,2,1976-08-28,TeBe Berlin,Fortuna Dusseldorf,4 - 2
3260,2,1976-08-28,1. FC Saarbrucken,Werder Bremen,2 - 0
3261,2,1976-09-03,Eintracht Frankfurt,FC Schalke 04,6 - 3
3262,3,1976-09-03,VfL Bochum,MSV Duisburg,2 - 1
3263,3,1976-09-03,Eintracht Braunschweig,TeBe Berlin,3 - 1
3264,3,1976-09-04,Fortuna Dusseldorf,1. FC Koln,1 - 3
3265,3,1976-09-04,Rot-Weiss Essen,Hamburger SV,1 - 2
3266,3,1976-09-04,1. FC Kaiserslautern,1. FC Saarbrucken,1 - 0
3267,3,1976-09-04,Borussia Dortmund,Bor. Monchengladbach,0 - 0
3268,3,1976-09-04,Hertha BSC,Bayern Munchen,1 - 1
3269,3,1976-09-04,Werder Bremen,Karlsruher SC,1 - 1
