,Round Number,Date,Home Team,Away Team,Result
32864,7,2014-09-27,Karlsruher SC,FC Ingolstadt 04,0 - 1
32865,7,2014-09-27,1. FC Union Berlin,SV Darmstadt 98,1 - 1
32866,7,2014-09-28,Fortuna Dusseldorf,RasenBallsport Leipzig,2 - 2
32867,7,2014-09-28,FSV Frankfurt,FC St. Pauli,3 - 3
32868,7,2014-09-28,1. FC Heidenheim,VfL Bochum,5 - 0
32869,7,2014-09-29,1. FC Nurnberg,1. FC Kaiserslautern,3 - 2
32870,7,2014-10-03,SpVgg Greuther Furth,Erzgebirge Aue,2 - 0
32871,8,2014-10-03,VfR Aalen,1860 Munchen,2 - 0
32872,8,2014-10-03,VfL Bochum,1. FC Nurnberg,1 - 1
32873,8,2014-10-04,1. FC Kaiserslautern,Karlsruher SC,2 - 0
32874,8,2014-10-04,FC St. Pauli,1. FC Union Berlin,3 - 0
32875,8,2014-10-05,FC Ingolstadt 04,Eintracht Braunschweig,1 - 0
32876,8,2014-10-05,SV Sandhausen,FSV Frankfurt,0 - 3
32877,8,2014-10-05,SV Darmstadt 98,Fortuna Dusseldorf,1 - 4
32878,8,2014-10-06,RasenBallsport Leipzig,1. FC Heidenheim,1 - 1
32879,8,2014-10-17,VfL Bochum,SV Darmstadt 98,1 - 1
32880,9,2014-10-17,1. FC Heidenheim,1. FC Kaiserslautern,1 - 1
32881,9,2014-10-17,1. FC Nurnberg,RasenBallsport Leipzig,1 - 0
32882,9,2014-10-18,Eintracht Braunschweig,SpVgg Greuther Furth,2 - 2
32883,9,2014-10-18,1. FC Union Berlin,SV Sandhausen,3 - 1
32884,9,2014-10-19,Karlsruher SC,VfR Aalen,0 - 0
32885,9,2014-10-19,FSV Frankfurt,FC Ingolstadt 04,0 - 1
32886,9,2014-10-19,Erzgebirge Aue,1860 Munchen,4 - 1
32887,9,2014-10-20,Fortuna Dusseldorf,FC St. Pauli,1 - 0
32888,9,2014-10-24,SpVgg Greuther Furth,FSV Frankfurt,2 - 5
32889,10,2014-10-24,VfR Aalen,1. FC Union Berlin,1 - 2
32890,10,2014-10-24,RasenBallsport Leipzig,VfL Bochum,2 - 0
32891,10,2014-10-25,1. FC Kaiserslautern,Fortuna Dusseldorf,1 - 1
32892,10,2014-10-25,FC St. Pauli,Karlsruher SC,0 - 4
32893,10,2014-10-26,1860 Munchen,Eintracht Braunschweig,1 - 2
32894,10,2014-10-26,FC Ingolstadt 04,1. FC Heidenheim,1 - 0
32895,10,2014-10-26,SV Sandhausen,Erzgebirge Aue,1 - 1
32896,10,2014-10-27,SV Darmstadt 98,1. FC Nurnberg,3 - 0
32897,10,2014-10-31,Karlsruher SC,SV Sandhausen,1 - 1
32898,11,2014-10-31,Fortuna Dusseldorf,FC Ingolstadt 04,0 - 0
32899,11,2014-10-31,1. FC Union Berlin,SpVgg Greuther Furth,0 - 1
32900,11,2014-11-01,1. FC Nurnberg,FC St. Pauli,2 - 2
32901,11,2014-11-01,1. FC Heidenheim,SV Darmstadt 98,1 - 1
32902,11,2014-11-02,Eintracht Braunschweig,VfR Aalen,2 - 1
32903,11,2014-11-02,FSV Frankfurt,Erzgebirge Aue,1 - 1
32904,11,2014-11-02,VfL Bochum,1860 Munchen,0 - 3
32905,11,2014-11-03,RasenBallsport Leipzig,1. FC Kaiserslautern,0 - 0
32906,11,2014-11-07,1. FC Kaiserslautern,VfL Bochum,2 - 2
32907,12,2014-11-07,VfR Aalen,FSV Frankfurt,0 - 1
32908,12,2014-11-07,SV Sandhausen,1. FC Nurnberg,2 - 1
32909,12,2014-11-08,FC St. Pauli,1. FC Heidenheim,0 - 3
32910,12,2014-11-08,SV Darmstadt 98,RasenBallsport Leipzig,1 - 0
32911,12,2014-11-09,SpVgg Greuther Furth,Karlsruher SC,0 - 3
32912,12,2014-11-09,FC Ingolstadt 04,1. FC Union Berlin,3 - 3
32913,12,2014-11-09,Erzgebirge Aue,Eintracht Braunschweig,1 - 2
32914,12,2014-11-10,1860 Munchen,Fortuna Dusseldorf,0 - 1
32915,12,2014-11-21,VfL Bochum,VfR Aalen,4 - 0
32916,13,2014-11-21,1. FC Heidenheim,SV Sandhausen,3 - 0
32917,13,2014-11-21,1. FC Kaiserslautern,SV Darmstadt 98,0 - 0
32918,13,2014-11-22,1. FC Union Berlin,1860 Munchen,1 - 4
32919,13,2014-11-22,FSV Frankfurt,Eintracht Braunschweig,0 - 3
32920,13,2014-11-23,1. FC Nurnberg,FC Ingolstadt 04,2 - 1
32921,13,2014-11-23,Karlsruher SC,Erzgebirge Aue,1 - 0
32922,13,2014-11-23,RasenBallsport Leipzig,FC St. Pauli,4 - 1
32923,13,2014-11-24,Fortuna Dusseldorf,SpVgg Greuther Furth,3 - 3
32924,13,2014-11-28,SpVgg Greuther Furth,1. FC Heidenheim,0 - 0
32925,14,2014-11-28,Erzgebirge Aue,1. FC Union Berlin,1 - 2
32926,14,2014-11-28,SV Darmstadt 98,Karlsruher SC,0 - 0
32927,14,2014-11-29,FC Ingolstadt 04,VfL Bochum,3 - 0
32928,14,2014-11-29,VfR Aalen,Fortuna Dusseldorf,2 - 0
32929,14,2014-11-30,1860 Munchen,FSV Frankfurt,0 - 2
32930,14,2014-11-30,FC St. Pauli,1. FC Kaiserslautern,1 - 3
32931,14,2014-11-30,SV Sandhausen,RasenBallsport Leipzig,0 - 0
32932,14,2014-12-01,Eintracht Braunschweig,1. FC Nurnberg,1 - 0
32933,14,2014-12-05,Fortuna Dusseldorf,SV Sandhausen,1 - 3
32934,15,2014-12-05,VfL Bochum,FC St. Pauli,3 - 3
32935,15,2014-12-05,1. FC Heidenheim,VfR Aalen,0 - 1
32936,15,2014-12-06,1. FC Kaiserslautern,Erzgebirge Aue,3 - 0
32937,15,2014-12-06,SV Darmstadt 98,SpVgg Greuther Furth,0 - 0
32938,15,2014-12-07,Karlsruher SC,Eintracht Braunschweig,1 - 0
32939,15,2014-12-07,1. FC Union Berlin,FSV Frankfurt,2 - 1
32940,15,2014-12-07,RasenBallsport Leipzig,FC Ingolstadt 04,0 - 1
32941,15,2014-12-08,1. FC Nurnberg,1860 Munchen,2 - 1
32942,15,2014-12-12,SpVgg Greuther Furth,RasenBallsport Leipzig,0 - 1
32943,16,2014-12-12,SV Sandhausen,VfL Bochum,0 - 0
32944,16,2014-12-12,Erzgebirge Aue,1. FC Heidenheim,1 - 1
32945,16,2014-12-13,Eintracht Braunschweig,1. FC Union Berlin,1 - 1
32946,16,2014-12-13,1860 Munchen,Karlsruher SC,2 - 3
32947,16,2014-12-13,FSV Frankfurt,Fortuna Dusseldorf,0 - 2
32948,16,2014-12-14,FC St. Pauli,SV Darmstadt 98,0 - 1
32949,16,2014-12-14,FC Ingolstadt 04,1. FC Kaiserslautern,2 - 0
32950,16,2014-12-14,VfR Aalen,1. FC Nurnberg,1 - 2
32951,16,2014-12-16,Eintracht Braunschweig,Fortuna Dusseldorf,2 - 1
32952,17,2014-12-16,SpVgg Greuther Furth,VfL Bochum,0 - 0
32953,17,2014-12-16,1. FC Union Berlin,Karlsruher SC,2 - 0
32954,17,2014-12-16,FSV Frankfurt,1. FC Heidenheim,2 - 0
32955,17,2014-12-17,1860 Munchen,1. FC Kaiserslautern,1 - 1
32956,17,2014-12-17,FC Ingolstadt 04,FC St. Pauli,2 - 1
32957,17,2014-12-17,VfR Aalen,RasenBallsport Leipzig,0 - 0
32958,17,2014-12-17,SV Sandhausen,SV Darmstadt 98,1 - 2
32959,17,2014-12-17,Erzgebirge Aue,1. FC Nurnberg,0 - 1
32960,17,2014-12-19,Karlsruher SC,FSV Frankfurt,4 - 1
32961,18,2014-12-19,Fortuna Dusseldorf,1. FC Union Berlin,1 - 0
32962,18,2014-12-19,1. FC Heidenheim,Eintracht Braunschweig,0 - 1
32963,18,2014-12-20,1. FC Nurnberg,SpVgg Greuther Furth,0 - 0
32964,18,2014-12-20,FC St. Pauli,VfR Aalen,3 - 1
32965,18,2014-12-21,1. FC Kaiserslautern,SV Sandhausen,1 - 0
32966,18,2014-12-21,VfL Bochum,Erzgebirge Aue,1 - 1
32967,18,2014-12-21,SV Darmstadt 98,FC Ingolstadt 04,2 - 2
32968,18,2014-12-22,RasenBallsport Leipzig,1860 Munchen,1 - 1
32969,18,2015-02-06,SpVgg Greuther Furth,FC Ingolstadt 04,0 - 1
32970,19,2015-02-06,VfR Aalen,SV Darmstadt 98,0 - 0
32971,19,2015-02-06,Erzgebirge Aue,RasenBallsport Leipzig,2 - 0
32972,19,2015-02-07,1. FC Union Berlin,VfL Bochum,2 - 1
32973,19,2015-02-07,SV Sandhausen,FC St. Pauli,0 - 0
32974,19,2015-02-08,Eintracht Braunschweig,1. FC Kaiserslautern,0 - 2
32975,19,2015-02-08,Karlsruher SC,Fortuna Dusseldorf,1 - 1
32976,19,2015-02-08,FSV Frankfurt,1. FC Nurnberg,2 - 1
32977,19,2015-02-09,1860 Munchen,1. FC Heidenheim,1 - 2
32978,19,2015-02-13,Fortuna Dusseldorf,Erzgebirge Aue,2 - 3
32979,20,2015-02-13,VfL Bochum,Eintracht Braunschweig,3 - 2
32980,20,2015-02-13,1. FC Heidenheim,Karlsruher SC,0 - 1
32981,20,2015-02-14,1. FC Kaiserslautern,VfR Aalen,1 - 0
32982,20,2015-02-14,FC Ingolstadt 04,SV Sandhausen,1 - 3
32983,20,2015-02-15,1. FC Nurnberg,1. FC Union Berlin,3 - 1
32984,20,2015-02-15,RasenBallsport Leipzig,FSV Frankfurt,0 - 1
32985,20,2015-02-15,SV Darmstadt 98,1860 Munchen,1 - 1
32986,20,2015-02-16,FC St. Pauli,SpVgg Greuther Furth,0 - 1
32987,20,2015-02-20,SpVgg Greuther Furth,SV Sandhausen,0 - 0
32988,21,2015-02-20,VfR Aalen,FC Ingolstadt 04,1 - 1
32989,21,2015-02-20,Erzgebirge Aue,SV Darmstadt 98,0 - 1
32990,21,2015-02-21,Karlsruher SC,VfL Bochum,0 - 0
32991,21,2015-02-21,1860 Munchen,FC St. Pauli,2 - 1
32992,21,2015-02-22,Fortuna Dusseldorf,1. FC Nurnberg,1 - 3
32993,21,2015-02-22,1. FC Union Berlin,1. FC Heidenheim,3 - 1
32994,21,2015-02-22,FSV Frankfurt,1. FC Kaiserslautern,2 - 0
32995,21,2015-02-23,Eintracht Braunschweig,RasenBallsport Leipzig,1 - 1
32996,21,2015-02-27,1. FC Kaiserslautern,SpVgg Greuther Furth,2 - 1
32997,22,2015-02-27,VfL Bochum,FSV Frankfurt,3 - 3
32998,22,2015-02-27,SV Darmstadt 98,Eintracht Braunschweig,1 - 0
32999,22,2015-02-28,1. FC Nurnberg,Karlsruher SC,1 - 1
33000,22,2015-02-28,SV Sandhausen,VfR Aalen,2 - 0
33001,22,2015-03-01,FC St. Pauli,Erzgebirge Aue,0 - 0
33002,22,2015-03-01,1. FC Heidenheim,Fortuna Dusseldorf,1 - 2
33003,22,2015-03-01,RasenBallsport Leipzig,1. FC Union Berlin,3 - 2
33004,22,2015-03-02,FC Ingolstadt 04,1860 Munchen,1 - 1
33005,22,2015-03-06,1. FC Nurnberg,1. FC Heidenheim,0 - 1
33006,23,2015-03-06,Fortuna Dusseldorf,VfL Bochum,2 - 2
33007,23,2015-03-06,Erzgebirge Aue,FC Ingolstadt 04,0 - 3
33008,23,2015-03-07,Eintracht Braunschweig,FC St. Pauli,0 - 2
33009,23,2015-03-07,VfR Aalen,SpVgg Greuther Furth,1 - 1
33010,23,2015-03-08,1860 Munchen,SV Sandhausen,2 - 3
33011,23,2015-03-08,1. FC Union Berlin,1. FC Kaiserslautern,0 - 0
33012,23,2015-03-08,FSV Frankfurt,SV Darmstadt 98,1 - 1
33013,23,2015-03-09,Karlsruher SC,RasenBallsport Leipzig,0 - 0
33014,23,2015-03-13,SpVgg Greuther Furth,1860 Munchen,0 - 3
33015,24,2015-03-13,VfL Bochum,1. FC Heidenheim,4 - 1
33016,24,2015-03-13,SV Darmstadt 98,1. FC Union Berlin,5 - 0
33017,24,2015-03-14,1. FC Kaiserslautern,1. FC Nurnberg,2 - 1
33018,24,2015-03-14,FC St. Pauli,FSV Frankfurt,1 - 1
33019,24,2015-03-15,FC Ingolstadt 04,Karlsruher SC,1 - 3
33020,24,2015-03-15,VfR Aalen,Erzgebirge Aue,3 - 0
33021,24,2015-03-15,SV Sandhausen,Eintracht Braunschweig,0 - 1
33022,24,2015-03-16,RasenBallsport Leipzig,Fortuna Dusseldorf,3 - 1
33023,24,2015-03-20,1860 Munchen,VfR Aalen,1 - 1
33024,25,2015-03-20,1. FC Union Berlin,FC St. Pauli,1 - 0
33025,25,2015-03-20,FSV Frankfurt,SV Sandhausen,1 - 1
33026,25,2015-03-21,Eintracht Braunschweig,FC Ingolstadt 04,0 - 0
33027,25,2015-03-21,Fortuna Dusseldorf,SV Darmstadt 98,2 - 0
33028,25,2015-03-22,Karlsruher SC,1. FC Kaiserslautern,0 - 0
33029,25,2015-03-22,Erzgebirge Aue,SpVgg Greuther Furth,0 - 0
33030,25,2015-03-22,1. FC Heidenheim,RasenBallsport Leipzig,1 - 0
33031,25,2015-03-23,1. FC Nurnberg,VfL Bochum,1 - 2
33032,25,2015-04-04,SpVgg Greuther Furth,Eintracht Braunschweig,1 - 2
33033,26,2015-04-04,1. FC Kaiserslautern,1. FC Heidenheim,4 - 0
33034,26,2015-04-05,1860 Munchen,Erzgebirge Aue,0 - 1
33035,26,2015-04-05,FC Ingolstadt 04,FSV Frankfurt,2 - 0
33036,26,2015-04-05,VfR Aalen,Karlsruher SC,2 - 2
33037,26,2015-04-05,SV Sandhausen,1. FC Union Berlin,1 - 1
33038,26,2015-04-05,RasenBallsport Leipzig,1. FC Nurnberg,2 - 1
33039,26,2015-04-05,SV Darmstadt 98,VfL Bochum,2 - 0
33040,26,2015-04-06,FC St. Pauli,Fortuna Dusseldorf,4 - 0
33041,26,2015-04-10,Karlsruher SC,FC St. Pauli,3 - 0
33042,27,2015-04-10,1. FC Heidenheim,FC Ingolstadt 04,0 - 1
33043,27,2015-04-10,1. FC Nurnberg,SV Darmstadt 98,1 - 1
33044,27,2015-04-11,Eintracht Braunschweig,1860 Munchen,2 - 0
33045,27,2015-04-11,FSV Frankfurt,SpVgg Greuther Furth,1 - 1
33046,27,2015-04-12,1. FC Union Berlin,VfR Aalen,1 - 1
33047,27,2015-04-12,Erzgebirge Aue,SV Sandhausen,0 - 1
33048,27,2015-04-12,VfL Bochum,RasenBallsport Leipzig,1 - 2
33049,27,2015-04-13,Fortuna Dusseldorf,1. FC Kaiserslautern,1 - 1
33050,27,2015-04-17,FC St. Pauli,1. FC Nurnberg,1 - 0
33051,28,2015-04-17,FC Ingolstadt 04,Fortuna Dusseldorf,3 - 2
33052,28,2015-04-17,SV Sandhausen,Karlsruher SC,0 - 0
33053,28,2015-04-18,1860 Munchen,VfL Bochum,2 - 1
33054,28,2015-04-18,VfR Aalen,Eintracht Braunschweig,2 - 1
33055,28,2015-04-19,SpVgg Greuther Furth,1. FC Union Berlin,2 - 2
33056,28,2015-04-19,Erzgebirge Aue,FSV Frankfurt,1 - 0
33057,28,2015-04-19,SV Darmstadt 98,1. FC Heidenheim,1 - 1
33058,28,2015-04-20,1. FC Kaiserslautern,RasenBallsport Leipzig,1 - 1
33059,28,2015-04-24,1. FC Nurnberg,SV Sandhausen,2 - 0
33060,29,2015-04-24,VfL Bochum,1. FC Kaiserslautern,0 - 2
33061,29,2015-04-24,RasenBallsport Leipzig,SV Darmstadt 98,2 - 1
33062,29,2015-04-25,Karlsruher SC,SpVgg Greuther Furth,2 - 1
33063,29,2015-04-25,Fortuna Dusseldorf,1860 Munchen,1 - 1
33064,29,2015-04-26,1. FC Union Berlin,FC Ingolstadt 04,2 - 2
33065,29,2015-04-26,FSV Frankfurt,VfR Aalen,1 - 1
33066,29,2015-04-26,1. FC Heidenheim,FC St. Pauli,2 - 1
33067,29,2015-04-27,Eintracht Braunschweig,Erzgebirge Aue,4 - 2
33068,29,2015-05-02,Eintracht Braunschweig,FSV Frankfurt,2 - 0
33069,30,2015-05-02,SV Darmstadt 98,1. FC Kaiserslautern,3 - 2
33070,30,2015-05-03,SpVgg Greuther Furth,Fortuna Dusseldorf,3 - 0
33071,30,2015-05-03,1860 Munchen,1. FC Union Berlin,0 - 3
33072,30,2015-05-03,FC St. Pauli,RasenBallsport Leipzig,1 - 0
33073,30,2015-05-03,VfR Aalen,VfL Bochum,2 - 4
33074,30,2015-05-03,SV Sandhausen,1. FC Heidenheim,2 - 2
33075,30,2015-05-03,Erzgebirge Aue,Karlsruher SC,3 - 1
33076,30,2015-05-04,FC Ingolstadt 04,1. FC Nurnberg,1 - 1
33077,30,2015-05-08,Fortuna Dusseldorf,VfR Aalen,0 - 2
33078,31,2015-05-08,FSV Frankfurt,1860 Munchen,0 - 1
33079,31,2015-05-08,RasenBallsport Leipzig,SV Sandhausen,0 - 4
33080,31,2015-05-09,1. FC Kaiserslautern,FC St. Pauli,0 - 2
33081,31,2015-05-09,1. FC Union Berlin,Erzgebirge Aue,1 - 2
33082,31,2015-05-10,1. FC Nurnberg,Eintracht Braunschweig,3 - 1
33083,31,2015-05-10,VfL Bochum,FC Ingolstadt 04,3 - 1
33084,31,2015-05-10,1. FC Heidenheim,SpVgg Greuther Furth,3 - 0
33085,31,2015-05-11,Karlsruher SC,SV Darmstadt 98,0 - 1
33086,31,2015-05-17,Eintracht Braunschweig,Karlsruher SC,0 - 2
33087,32,2015-05-17,SpVgg Greuther Furth,SV Darmstadt 98,1 - 0
33088,32,2015-05-17,1860 Munchen,1. FC Nurnberg,2 - 1
33089,32,2015-05-17,FC St. Pauli,VfL Bochum,5 - 1
33090,32,2015-05-17,FC Ingolstadt 04,RasenBallsport Leipzig,2 - 1
33091,32,2015-05-17,VfR Aalen,1. FC Heidenheim,2 - 4
33092,32,2015-05-17,SV Sandhausen,Fortuna Dusseldorf,0 - 2
33093,32,2015-05-17,FSV Frankfurt,1. FC Union Berlin,1 - 3
33094,32,2015-05-17,Erzgebirge Aue,1. FC Kaiserslautern,0 - 0
33095,32,2015-05-24,1. FC Nurnberg,VfR Aalen,2 - 1
33096,33,2015-05-24,1. FC Kaiserslautern,FC Ingolstadt 04,1 - 1
33097,33,2015-05-24,Karlsruher SC,1860 Munchen,2 - 0
33098,33,2015-05-24,Fortuna Dusseldorf,FSV Frankfurt,2 - 3
33099,33,2015-05-24,1. FC Union Berlin,Eintracht Braunschweig,2 - 0
33100,33,2015-05-24,VfL Bochum,SV Sandhausen,0 - 0
33101,33,2015-05-24,1. FC Heidenheim,Erzgebirge Aue,2 - 2
33102,33,2015-05-24,RasenBallsport Leipzig,SpVgg Greuther Furth,2 - 0
33103,33,2015-05-24,SV Darmstadt 98,FC St. Pauli,1 - 0
