,Round Number,Date,Home Team,Away Team,Result
4458,0,1980-08-15,SV Bayer 04 Leverkusen,1. FC Kaiserslautern,0 - 1
4459,0,1980-08-15,Borussia Dortmund,Bayer 05 Uerdingen,2 - 1
4460,0,1980-08-16,TSV 1860 Munchen,VfL Bochum,2 - 2
4461,0,1980-08-16,Hamburger SV,MSV Duisburg,0 - 0
4462,0,1980-08-16,VfB Stuttgart,1. FC Nurnberg,2 - 1
4463,0,1980-08-16,Arminia Bielefeld,1. FC Koln,2 - 5
4464,0,1980-08-16,FC Schalke 04,Eintracht Frankfurt,1 - 4
4465,0,1980-08-16,Fortuna Dusseldorf,Bor. Monchengladbach,2 - 1
4466,0,1980-08-16,Karlsruher SC,Bayern Munchen,0 - 3
4467,0,1980-08-19,Bor. Monchengladbach,FC Schalke 04,3 - 1
4468,1,1980-08-19,MSV Duisburg,TSV 1860 Munchen,1 - 0
4469,1,1980-08-19,Bayern Munchen,Borussia Dortmund,5 - 3
4470,1,1980-08-19,Eintracht Frankfurt,Arminia Bielefeld,2 - 0
4471,1,1980-08-19,Bayer 05 Uerdingen,Fortuna Dusseldorf,0 - 1
4472,1,1980-08-20,VfL Bochum,Karlsruher SC,0 - 0
4473,1,1980-08-20,1. FC Koln,SV Bayer 04 Leverkusen,1 - 1
4474,1,1980-08-20,1. FC Kaiserslautern,VfB Stuttgart,1 - 0
4475,1,1980-08-20,1. FC Nurnberg,Hamburger SV,2 - 3
4476,1,1980-08-23,TSV 1860 Munchen,1. FC Nurnberg,2 - 4
4477,2,1980-08-23,Hamburger SV,1. FC Kaiserslautern,3 - 2
4478,2,1980-08-23,VfB Stuttgart,1. FC Koln,3 - 0
4479,2,1980-08-23,SV Bayer 04 Leverkusen,Eintracht Frankfurt,3 - 2
4480,2,1980-08-23,Arminia Bielefeld,Bor. Monchengladbach,2 - 3
4481,2,1980-08-23,FC Schalke 04,Bayer 05 Uerdingen,3 - 1
4482,2,1980-08-23,Fortuna Dusseldorf,Bayern Munchen,3 - 0
4483,2,1980-08-23,VfL Bochum,MSV Duisburg,1 - 1
4484,2,1980-08-23,Karlsruher SC,Borussia Dortmund,1 - 1
4485,2,1980-09-02,Bor. Monchengladbach,SV Bayer 04 Leverkusen,1 - 0
4486,3,1980-09-02,1. FC Kaiserslautern,TSV 1860 Munchen,3 - 2
4487,3,1980-09-02,MSV Duisburg,Karlsruher SC,2 - 2
4488,3,1980-09-02,Borussia Dortmund,Fortuna Dusseldorf,2 - 1
4489,3,1980-09-03,Bayern Munchen,FC Schalke 04,5 - 1
4490,3,1980-09-03,Eintracht Frankfurt,VfB Stuttgart,2 - 1
4491,3,1980-09-03,1. FC Koln,Hamburger SV,0 - 3
4492,3,1980-09-03,1. FC Nurnberg,VfL Bochum,0 - 2
4493,3,1980-09-03,Bayer 05 Uerdingen,Arminia Bielefeld,2 - 2
4494,3,1980-09-05,VfL Bochum,1. FC Kaiserslautern,0 - 0
4495,4,1980-09-06,TSV 1860 Munchen,1. FC Koln,2 - 1
4496,4,1980-09-06,Hamburger SV,Eintracht Frankfurt,3 - 1
4497,4,1980-09-06,VfB Stuttgart,Bor. Monchengladbach,4 - 2
4498,4,1980-09-06,SV Bayer 04 Leverkusen,Bayer 05 Uerdingen,4 - 1
4499,4,1980-09-06,Arminia Bielefeld,Bayern Munchen,1 - 2
4500,4,1980-09-06,FC Schalke 04,Borussia Dortmund,1 - 2
4501,4,1980-09-06,MSV Duisburg,1. FC Nurnberg,2 - 0
4502,4,1980-09-06,Karlsruher SC,Fortuna Dusseldorf,3 - 0
4503,4,1980-09-12,1. FC Kaiserslautern,MSV Duisburg,1 - 1
4504,5,1980-09-12,Fortuna Dusseldorf,FC Schalke 04,3 - 3
4505,5,1980-09-13,Bayern Munchen,SV Bayer 04 Leverkusen,3 - 0
4506,5,1980-09-13,Bor. Monchengladbach,Hamburger SV,2 - 2
4507,5,1980-09-13,Eintracht Frankfurt,TSV 1860 Munchen,2 - 1
4508,5,1980-09-13,1. FC Koln,VfL Bochum,2 - 2
4509,5,1980-09-13,1. FC Nurnberg,Karlsruher SC,5 - 0
4510,5,1980-09-13,Borussia Dortmund,Arminia Bielefeld,5 - 0
4511,5,1980-09-13,Bayer 05 Uerdingen,VfB Stuttgart,3 - 3
4512,5,1980-09-20,TSV 1860 Munchen,Bor. Monchengladbach,0 - 0
4513,6,1980-09-20,Hamburger SV,Bayer 05 Uerdingen,2 - 1
4514,6,1980-09-20,VfB Stuttgart,Bayern Munchen,1 - 2
4515,6,1980-09-20,SV Bayer 04 Leverkusen,Borussia Dortmund,4 - 1
4516,6,1980-09-20,Arminia Bielefeld,Fortuna Dusseldorf,3 - 0
4517,6,1980-09-20,1. FC Nurnberg,1. FC Kaiserslautern,0 - 4
4518,6,1980-09-20,MSV Duisburg,1. FC Koln,3 - 4
4519,6,1980-09-20,VfL Bochum,Eintracht Frankfurt,2 - 0
4520,6,1980-09-20,Karlsruher SC,FC Schalke 04,3 - 2
4521,6,1980-09-26,Bor. Monchengladbach,VfL Bochum,2 - 1
4522,7,1980-09-26,FC Schalke 04,Arminia Bielefeld,2 - 2
4523,7,1980-09-27,Bayern Munchen,Hamburger SV,2 - 1
4524,7,1980-09-27,Eintracht Frankfurt,MSV Duisburg,2 - 1
4525,7,1980-09-27,1. FC Koln,1. FC Nurnberg,2 - 2
4526,7,1980-09-27,1. FC Kaiserslautern,Karlsruher SC,1 - 0
4527,7,1980-09-27,Fortuna Dusseldorf,SV Bayer 04 Leverkusen,4 - 3
4528,7,1980-09-27,Borussia Dortmund,VfB Stuttgart,3 - 3
4529,7,1980-09-27,Bayer 05 Uerdingen,TSV 1860 Munchen,0 - 3
4530,7,1980-10-14,TSV 1860 Munchen,Bayern Munchen,1 - 3
4531,8,1980-10-14,Hamburger SV,Borussia Dortmund,2 - 1
4532,8,1980-10-14,Karlsruher SC,Arminia Bielefeld,2 - 1
4533,8,1980-10-15,VfB Stuttgart,Fortuna Dusseldorf,4 - 2
4534,8,1980-10-15,SV Bayer 04 Leverkusen,FC Schalke 04,4 - 0
4535,8,1980-10-15,1. FC Kaiserslautern,1. FC Koln,5 - 1
4536,8,1980-10-15,1. FC Nurnberg,Eintracht Frankfurt,1 - 4
4537,8,1980-10-15,MSV Duisburg,Bor. Monchengladbach,4 - 0
4538,8,1980-10-15,VfL Bochum,Bayer 05 Uerdingen,2 - 2
4539,8,1980-10-18,Bayern Munchen,VfL Bochum,3 - 1
4540,9,1980-10-18,Bor. Monchengladbach,1. FC Nurnberg,1 - 4
4541,9,1980-10-18,Eintracht Frankfurt,1. FC Kaiserslautern,3 - 2
4542,9,1980-10-18,1. FC Koln,Karlsruher SC,4 - 0
4543,9,1980-10-18,Arminia Bielefeld,SV Bayer 04 Leverkusen,1 - 1
4544,9,1980-10-18,FC Schalke 04,VfB Stuttgart,3 - 2
4545,9,1980-10-18,Fortuna Dusseldorf,Hamburger SV,2 - 3
4546,9,1980-10-18,Borussia Dortmund,TSV 1860 Munchen,4 - 1
4547,9,1980-10-18,Bayer 05 Uerdingen,MSV Duisburg,4 - 1
4548,9,1980-10-24,1. FC Nurnberg,Bayer 05 Uerdingen,0 - 0
4549,10,1980-10-25,TSV 1860 Munchen,Fortuna Dusseldorf,4 - 3
4550,10,1980-10-25,Hamburger SV,FC Schalke 04,7 - 1
4551,10,1980-10-25,VfB Stuttgart,Arminia Bielefeld,2 - 1
4552,10,1980-10-25,1. FC Koln,Eintracht Frankfurt,5 - 0
4553,10,1980-10-25,1. FC Kaiserslautern,Bor. Monchengladbach,3 - 2
4554,10,1980-10-25,MSV Duisburg,Bayern Munchen,0 - 1
4555,10,1980-10-25,VfL Bochum,Borussia Dortmund,0 - 2
4556,10,1980-10-25,Karlsruher SC,SV Bayer 04 Leverkusen,1 - 1
4557,10,1980-10-29,Fortuna Dusseldorf,VfL Bochum,1 - 1
4558,11,1980-10-31,SV Bayer 04 Leverkusen,VfB Stuttgart,1 - 1
4559,11,1980-10-31,Arminia Bielefeld,Hamburger SV,0 - 2
4560,11,1980-10-31,FC Schalke 04,TSV 1860 Munchen,1 - 0
4561,11,1980-10-31,Borussia Dortmund,MSV Duisburg,5 - 1
4562,11,1980-10-31,Bayern Munchen,1. FC Nurnberg,4 - 2
4563,11,1980-10-31,Bor. Monchengladbach,1. FC Koln,2 - 0
4564,11,1980-10-31,Bayer 05 Uerdingen,1. FC Kaiserslautern,1 - 0
4565,11,1980-11-01,Eintracht Frankfurt,Karlsruher SC,3 - 3
4566,11,1980-11-08,TSV 1860 Munchen,Arminia Bielefeld,2 - 1
4567,12,1980-11-08,Hamburger SV,SV Bayer 04 Leverkusen,2 - 0
4568,12,1980-11-08,Eintracht Frankfurt,Bor. Monchengladbach,2 - 1
4569,12,1980-11-08,1. FC Koln,Bayer 05 Uerdingen,3 - 0
4570,12,1980-11-08,1. FC Kaiserslautern,Bayern Munchen,4 - 2
4571,12,1980-11-08,1. FC Nurnberg,Borussia Dortmund,2 - 0
4572,12,1980-11-08,Karlsruher SC,VfB Stuttgart,0 - 0
4573,12,1980-11-11,VfL Bochum,FC Schalke 04,5 - 1
4574,12,1980-11-25,MSV Duisburg,Fortuna Dusseldorf,2 - 1
4575,12,1980-11-15,Bayern Munchen,1. FC Koln,1 - 1
4576,13,1980-11-15,Bor. Monchengladbach,Karlsruher SC,3 - 3
4577,13,1980-11-15,VfB Stuttgart,Hamburger SV,3 - 2
4578,13,1980-11-15,SV Bayer 04 Leverkusen,TSV 1860 Munchen,1 - 1
4579,13,1980-11-15,Arminia Bielefeld,VfL Bochum,3 - 3
4580,13,1980-11-15,FC Schalke 04,MSV Duisburg,2 - 2
4581,13,1980-11-15,Fortuna Dusseldorf,1. FC Nurnberg,2 - 2
4582,13,1980-11-15,Borussia Dortmund,1. FC Kaiserslautern,2 - 2
4583,13,1980-11-15,Bayer 05 Uerdingen,Eintracht Frankfurt,4 - 1
4584,13,1980-11-28,VfL Bochum,SV Bayer 04 Leverkusen,1 - 1
4585,14,1980-11-29,TSV 1860 Munchen,VfB Stuttgart,0 - 0
4586,14,1980-11-29,Hamburger SV,Karlsruher SC,3 - 1
4587,14,1980-11-29,Eintracht Frankfurt,Bayern Munchen,0 - 0
4588,14,1980-11-29,1. FC Koln,Borussia Dortmund,2 - 1
4589,14,1980-11-29,1. FC Kaiserslautern,Fortuna Dusseldorf,3 - 0
4590,14,1980-11-29,1. FC Nurnberg,FC Schalke 04,2 - 0
4591,14,1980-11-29,MSV Duisburg,Arminia Bielefeld,1 - 1
4592,14,1980-11-29,Bayer 05 Uerdingen,Bor. Monchengladbach,2 - 0
4593,14,1980-12-06,Bayern Munchen,Bor. Monchengladbach,4 - 0
4594,15,1980-12-06,VfB Stuttgart,VfL Bochum,4 - 1
4595,15,1980-12-06,SV Bayer 04 Leverkusen,MSV Duisburg,1 - 1
4596,15,1980-12-06,Arminia Bielefeld,1. FC Nurnberg,0 - 2
4597,15,1980-12-06,Fortuna Dusseldorf,1. FC Koln,0 - 0
4598,15,1980-12-06,Borussia Dortmund,Eintracht Frankfurt,2 - 1
4599,15,1980-12-09,FC Schalke 04,1. FC Kaiserslautern,0 - 2
4600,15,1980-12-16,Hamburger SV,TSV 1860 Munchen,4 - 1
4601,15,1980-12-16,Karlsruher SC,Bayer 05 Uerdingen,3 - 1
4602,15,1980-12-12,Bor. Monchengladbach,Borussia Dortmund,1 - 0
4603,16,1980-12-13,TSV 1860 Munchen,Karlsruher SC,4 - 2
4604,16,1980-12-13,Eintracht Frankfurt,Fortuna Dusseldorf,2 - 2
4605,16,1980-12-13,1. FC Koln,FC Schalke 04,0 - 2
4606,16,1980-12-13,1. FC Kaiserslautern,Arminia Bielefeld,1 - 3
4607,16,1980-12-13,1. FC Nurnberg,SV Bayer 04 Leverkusen,1 - 1
4608,16,1980-12-13,MSV Duisburg,VfB Stuttgart,0 - 3
4609,16,1980-12-13,VfL Bochum,Hamburger SV,0 - 3
4610,16,1980-12-13,Bayer 05 Uerdingen,Bayern Munchen,2 - 2
4611,16,1981-01-17,1. FC Nurnberg,VfB Stuttgart,1 - 2
4612,17,1981-01-17,Bayern Munchen,Karlsruher SC,1 - 1
4613,17,1981-01-27,VfL Bochum,TSV 1860 Munchen,4 - 1
4614,17,1981-01-27,MSV Duisburg,Hamburger SV,2 - 0
4615,17,1981-01-27,Eintracht Frankfurt,FC Schalke 04,5 - 0
4616,17,1981-01-27,Bor. Monchengladbach,Fortuna Dusseldorf,2 - 2
4617,17,1981-01-28,Bayer 05 Uerdingen,Borussia Dortmund,2 - 1
4618,17,1981-01-31,1. FC Koln,Arminia Bielefeld,1 - 0
4619,17,1981-03-17,1. FC Kaiserslautern,SV Bayer 04 Leverkusen,3 - 1
4620,17,1981-01-24,FC Schalke 04,Bor. Monchengladbach,2 - 2
4621,18,1981-01-24,Arminia Bielefeld,Eintracht Frankfurt,1 - 1
4622,18,1981-01-24,SV Bayer 04 Leverkusen,1. FC Koln,1 - 1
4623,18,1981-01-24,VfB Stuttgart,1. FC Kaiserslautern,1 - 0
4624,18,1981-01-24,Hamburger SV,1. FC Nurnberg,1 - 0
4625,18,1981-01-24,TSV 1860 Munchen,MSV Duisburg,1 - 3
4626,18,1981-01-24,Karlsruher SC,VfL Bochum,0 - 0
4627,18,1981-01-24,Fortuna Dusseldorf,Bayer 05 Uerdingen,4 - 2
