,Round Number,Date,Home Team,Away Team,Result
31880,0,2011-07-15,Energie Cottbus,Dynamo Dresden,2 - 1
31881,0,2011-07-15,FSV Frankfurt,1. FC Union Berlin,1 - 1
31882,0,2011-07-15,SpVgg Greuther Furth,Eintracht Frankfurt,2 - 3
31883,0,2011-07-16,FC St. Pauli,FC Ingolstadt 04,2 - 0
31884,0,2011-07-16,Erzgebirge Aue,Alemannia Aachen,1 - 0
31885,0,2011-07-17,Hansa Rostock,SC Paderborn 07,1 - 2
31886,0,2011-07-17,Eintracht Braunschweig,1860 Munchen,3 - 1
31887,0,2011-07-17,Karlsruher SC,MSV Duisburg,3 - 2
31888,0,2011-07-18,Fortuna Dusseldorf,VfL Bochum,2 - 0
31889,0,2011-07-22,VfL Bochum,FSV Frankfurt,1 - 0
31890,1,2011-07-22,FC Ingolstadt 04,Erzgebirge Aue,0 - 0
31891,1,2011-07-22,MSV Duisburg,Energie Cottbus,1 - 2
31892,1,2011-07-23,1860 Munchen,Karlsruher SC,2 - 1
31893,1,2011-07-23,1. FC Union Berlin,SpVgg Greuther Furth,0 - 4
31894,1,2011-07-24,Alemannia Aachen,Eintracht Braunschweig,0 - 2
31895,1,2011-07-24,SC Paderborn 07,Fortuna Dusseldorf,1 - 1
31896,1,2011-07-24,Dynamo Dresden,Hansa Rostock,1 - 1
31897,1,2011-07-25,Eintracht Frankfurt,FC St. Pauli,1 - 1
31898,1,2011-08-05,FC St. Pauli,Alemannia Aachen,3 - 1
31899,2,2011-08-05,Fortuna Dusseldorf,FC Ingolstadt 04,4 - 1
31900,2,2011-08-05,1. FC Union Berlin,SC Paderborn 07,3 - 0
31901,2,2011-08-06,SpVgg Greuther Furth,Dynamo Dresden,1 - 0
31902,2,2011-08-06,Energie Cottbus,1860 Munchen,0 - 5
31903,2,2011-08-07,Erzgebirge Aue,Karlsruher SC,0 - 2
31904,2,2011-08-07,FSV Frankfurt,MSV Duisburg,0 - 0
31905,2,2011-08-07,Eintracht Braunschweig,Eintracht Frankfurt,0 - 3
31906,2,2011-08-08,Hansa Rostock,VfL Bochum,0 - 0
31907,2,2011-08-12,Karlsruher SC,Eintracht Braunschweig,1 - 3
31908,3,2011-08-12,Dynamo Dresden,1. FC Union Berlin,4 - 0
31909,3,2011-08-12,VfL Bochum,FC St. Pauli,1 - 2
31910,3,2011-08-13,Alemannia Aachen,Energie Cottbus,0 - 2
31911,3,2011-08-13,SC Paderborn 07,SpVgg Greuther Furth,0 - 1
31912,3,2011-08-14,MSV Duisburg,Hansa Rostock,0 - 0
31913,3,2011-08-14,1860 Munchen,Erzgebirge Aue,4 - 0
31914,3,2011-08-14,FC Ingolstadt 04,FSV Frankfurt,1 - 1
31915,3,2011-08-15,Eintracht Frankfurt,Fortuna Dusseldorf,1 - 1
31916,3,2011-08-19,SpVgg Greuther Furth,FC Ingolstadt 04,3 - 0
31917,4,2011-08-19,Fortuna Dusseldorf,1860 Munchen,3 - 1
31918,4,2011-08-19,Hansa Rostock,Alemannia Aachen,0 - 0
31919,4,2011-08-20,1. FC Union Berlin,VfL Bochum,2 - 1
31920,4,2011-08-20,Eintracht Braunschweig,Erzgebirge Aue,1 - 1
31921,4,2011-08-21,Energie Cottbus,Karlsruher SC,2 - 0
31922,4,2011-08-21,FSV Frankfurt,Eintracht Frankfurt,0 - 4
31923,4,2011-08-21,Dynamo Dresden,SC Paderborn 07,1 - 2
31924,4,2011-08-22,FC St. Pauli,MSV Duisburg,2 - 1
31925,4,2011-08-26,VfL Bochum,SpVgg Greuther Furth,1 - 4
31926,5,2011-08-26,MSV Duisburg,Dynamo Dresden,3 - 0
31927,5,2011-08-26,FC Ingolstadt 04,Hansa Rostock,3 - 1
31928,5,2011-08-27,Alemannia Aachen,Fortuna Dusseldorf,0 - 0
31929,5,2011-08-27,Karlsruher SC,FSV Frankfurt,0 - 4
31930,5,2011-08-28,Eintracht Frankfurt,SC Paderborn 07,0 - 0
31931,5,2011-08-28,1860 Munchen,1. FC Union Berlin,3 - 1
31932,5,2011-08-28,Eintracht Braunschweig,FC St. Pauli,1 - 0
31933,5,2011-08-29,Erzgebirge Aue,Energie Cottbus,0 - 0
31934,5,2011-09-09,SpVgg Greuther Furth,MSV Duisburg,2 - 1
31935,6,2011-09-09,SC Paderborn 07,Alemannia Aachen,0 - 0
31936,6,2011-09-09,Hansa Rostock,Eintracht Braunschweig,0 - 0
31937,6,2011-09-10,Energie Cottbus,Eintracht Frankfurt,3 - 3
31938,6,2011-09-10,Fortuna Dusseldorf,Karlsruher SC,4 - 2
31939,6,2011-09-11,FC St. Pauli,1860 Munchen,4 - 2
31940,6,2011-09-11,1. FC Union Berlin,FC Ingolstadt 04,4 - 1
31941,6,2011-09-11,FSV Frankfurt,Erzgebirge Aue,1 - 1
31942,6,2011-09-12,Dynamo Dresden,VfL Bochum,2 - 1
31943,6,2011-09-16,Eintracht Frankfurt,Hansa Rostock,4 - 1
31944,7,2011-09-16,Erzgebirge Aue,Fortuna Dusseldorf,2 - 4
31945,7,2011-09-16,FC Ingolstadt 04,Dynamo Dresden,4 - 2
31946,7,2011-09-17,MSV Duisburg,1. FC Union Berlin,1 - 1
31947,7,2011-09-17,Eintracht Braunschweig,Energie Cottbus,3 - 1
31948,7,2011-09-18,VfL Bochum,SC Paderborn 07,0 - 4
31949,7,2011-09-18,1860 Munchen,FSV Frankfurt,4 - 0
31950,7,2011-09-18,Alemannia Aachen,SpVgg Greuther Furth,0 - 0
31951,7,2011-09-19,Karlsruher SC,FC St. Pauli,0 - 2
31952,7,2011-09-23,FC St. Pauli,Erzgebirge Aue,2 - 3
31953,8,2011-09-23,SC Paderborn 07,FC Ingolstadt 04,4 - 1
31954,8,2011-09-23,FSV Frankfurt,Eintracht Braunschweig,1 - 1
31955,8,2011-09-24,Fortuna Dusseldorf,Energie Cottbus,4 - 2
31956,8,2011-09-24,1. FC Union Berlin,Alemannia Aachen,2 - 0
31957,8,2011-09-25,VfL Bochum,MSV Duisburg,2 - 1
31958,8,2011-09-25,SpVgg Greuther Furth,1860 Munchen,2 - 0
31959,8,2011-09-25,Hansa Rostock,Karlsruher SC,1 - 1
31960,8,2011-09-26,Dynamo Dresden,Eintracht Frankfurt,1 - 4
31961,8,2011-09-30,Eintracht Frankfurt,1. FC Union Berlin,3 - 1
31962,9,2011-09-30,Erzgebirge Aue,Hansa Rostock,1 - 0
31963,9,2011-09-30,Alemannia Aachen,FSV Frankfurt,1 - 3
31964,9,2011-10-01,Energie Cottbus,FC St. Pauli,1 - 4
31965,9,2011-10-01,FC Ingolstadt 04,VfL Bochum,3 - 5
31966,9,2011-10-02,MSV Duisburg,SC Paderborn 07,0 - 1
31967,9,2011-10-02,1860 Munchen,Dynamo Dresden,2 - 4
31968,9,2011-10-02,Karlsruher SC,SpVgg Greuther Furth,2 - 2
31969,9,2011-10-03,Eintracht Braunschweig,Fortuna Dusseldorf,1 - 1
31970,9,2011-10-14,VfL Bochum,Eintracht Frankfurt,0 - 2
31971,10,2011-10-14,SC Paderborn 07,Eintracht Braunschweig,1 - 0
31972,10,2011-10-14,Hansa Rostock,1860 Munchen,2 - 0
31973,10,2011-10-15,MSV Duisburg,FC Ingolstadt 04,3 - 1
31974,10,2011-10-15,1. FC Union Berlin,Karlsruher SC,2 - 0
31975,10,2011-10-16,SpVgg Greuther Furth,Erzgebirge Aue,2 - 0
31976,10,2011-10-16,FSV Frankfurt,Energie Cottbus,0 - 1
31977,10,2011-10-16,Dynamo Dresden,Alemannia Aachen,1 - 1
31978,10,2011-10-17,FC St. Pauli,Fortuna Dusseldorf,1 - 3
31979,10,2011-10-21,Fortuna Dusseldorf,Hansa Rostock,2 - 0
31980,11,2011-10-21,1860 Munchen,SC Paderborn 07,1 - 1
31981,11,2011-10-21,Karlsruher SC,VfL Bochum,0 - 0
31982,11,2011-10-22,Energie Cottbus,SpVgg Greuther Furth,0 - 2
31983,11,2011-10-22,Eintracht Braunschweig,Dynamo Dresden,0 - 2
31984,11,2011-10-23,Eintracht Frankfurt,MSV Duisburg,3 - 0
31985,11,2011-10-23,FC St. Pauli,FSV Frankfurt,2 - 1
31986,11,2011-10-23,Erzgebirge Aue,1. FC Union Berlin,1 - 1
31987,11,2011-10-23,Alemannia Aachen,FC Ingolstadt 04,3 - 1
31988,11,2011-10-28,VfL Bochum,Alemannia Aachen,1 - 0
31989,12,2011-10-28,1. FC Union Berlin,FC St. Pauli,0 - 2
31990,12,2011-10-28,Hansa Rostock,Energie Cottbus,1 - 1
31991,12,2011-10-29,SC Paderborn 07,Erzgebirge Aue,1 - 0
31992,12,2011-10-29,Dynamo Dresden,Karlsruher SC,5 - 1
31993,12,2011-10-30,MSV Duisburg,1860 Munchen,0 - 3
31994,12,2011-10-30,FSV Frankfurt,Fortuna Dusseldorf,2 - 5
31995,12,2011-10-30,FC Ingolstadt 04,Eintracht Frankfurt,1 - 1
31996,12,2011-10-31,SpVgg Greuther Furth,Eintracht Braunschweig,1 - 3
31997,12,2011-11-04,Fortuna Dusseldorf,Dynamo Dresden,2 - 1
31998,13,2011-11-04,Karlsruher SC,FC Ingolstadt 04,3 - 2
31999,13,2011-11-04,Eintracht Braunschweig,1. FC Union Berlin,1 - 2
32000,13,2011-11-05,FC St. Pauli,SpVgg Greuther Furth,2 - 2
32001,13,2011-11-05,1860 Munchen,VfL Bochum,1 - 3
32002,13,2011-11-06,Energie Cottbus,SC Paderborn 07,0 - 2
32003,13,2011-11-06,Alemannia Aachen,MSV Duisburg,2 - 2
32004,13,2011-11-06,FSV Frankfurt,Hansa Rostock,0 - 0
32005,13,2011-11-07,Erzgebirge Aue,Eintracht Frankfurt,1 - 2
32006,13,2011-11-18,MSV Duisburg,Eintracht Braunschweig,3 - 0
32007,14,2011-11-18,SC Paderborn 07,Karlsruher SC,2 - 1
32008,14,2011-11-18,FC Ingolstadt 04,1860 Munchen,0 - 1
32009,14,2011-11-19,Hansa Rostock,FC St. Pauli,1 - 3
32010,14,2011-11-19,1. FC Union Berlin,Fortuna Dusseldorf,0 - 0
32011,14,2011-11-20,Eintracht Frankfurt,Alemannia Aachen,4 - 3
32012,14,2011-11-20,SpVgg Greuther Furth,FSV Frankfurt,4 - 0
32013,14,2011-11-20,Dynamo Dresden,Erzgebirge Aue,1 - 2
32014,14,2011-11-21,VfL Bochum,Energie Cottbus,0 - 1
32015,14,2011-11-25,Erzgebirge Aue,MSV Duisburg,1 - 2
32016,15,2011-11-25,FSV Frankfurt,SC Paderborn 07,2 - 2
32017,15,2011-11-25,Hansa Rostock,1. FC Union Berlin,2 - 5
32018,15,2011-11-26,1860 Munchen,Eintracht Frankfurt,2 - 1
32019,15,2011-11-26,Karlsruher SC,Alemannia Aachen,0 - 2
32020,15,2011-11-27,FC St. Pauli,Dynamo Dresden,3 - 1
32021,15,2011-11-27,Energie Cottbus,FC Ingolstadt 04,0 - 0
32022,15,2011-11-27,Eintracht Braunschweig,VfL Bochum,4 - 0
32023,15,2011-11-28,Fortuna Dusseldorf,SpVgg Greuther Furth,2 - 1
32024,15,2011-12-02,1. FC Union Berlin,Energie Cottbus,1 - 0
32025,16,2011-12-02,SC Paderborn 07,FC St. Pauli,1 - 1
32026,16,2011-12-02,FC Ingolstadt 04,Eintracht Braunschweig,0 - 1
32027,16,2011-12-03,Eintracht Frankfurt,Karlsruher SC,2 - 0
32028,16,2011-12-03,SpVgg Greuther Furth,Hansa Rostock,3 - 0
32029,16,2011-12-04,VfL Bochum,Erzgebirge Aue,6 - 0
32030,16,2011-12-04,Alemannia Aachen,1860 Munchen,2 - 2
32031,16,2011-12-04,Dynamo Dresden,FSV Frankfurt,2 - 2
32032,16,2011-12-05,MSV Duisburg,Fortuna Dusseldorf,0 - 2
32033,16,2011-12-09,MSV Duisburg,Karlsruher SC,3 - 1
32034,17,2011-12-09,1860 Munchen,Eintracht Braunschweig,3 - 0
32035,17,2011-12-09,SC Paderborn 07,Hansa Rostock,2 - 0
32036,17,2011-12-10,VfL Bochum,Fortuna Dusseldorf,1 - 1
32037,17,2011-12-10,1. FC Union Berlin,FSV Frankfurt,4 - 0
32038,17,2011-12-11,Alemannia Aachen,Erzgebirge Aue,1 - 1
32039,17,2011-12-11,FC Ingolstadt 04,FC St. Pauli,1 - 0
32040,17,2011-12-11,Dynamo Dresden,Energie Cottbus,2 - 1
32041,17,2011-12-12,Eintracht Frankfurt,SpVgg Greuther Furth,0 - 0
32042,17,2011-12-16,SpVgg Greuther Furth,1. FC Union Berlin,5 - 0
32043,18,2011-12-16,Fortuna Dusseldorf,SC Paderborn 07,2 - 3
32044,18,2011-12-16,Erzgebirge Aue,FC Ingolstadt 04,1 - 1
32045,18,2011-12-17,FSV Frankfurt,VfL Bochum,0 - 2
32046,18,2011-12-17,Karlsruher SC,1860 Munchen,1 - 3
32047,18,2011-12-18,Energie Cottbus,MSV Duisburg,1 - 1
32048,18,2011-12-18,Eintracht Braunschweig,Alemannia Aachen,1 - 1
32049,18,2011-12-18,Hansa Rostock,Dynamo Dresden,2 - 2
32050,18,2011-12-19,FC St. Pauli,Eintracht Frankfurt,2 - 0
32051,18,2012-02-03,Dynamo Dresden,SpVgg Greuther Furth,3 - 1
32052,19,2012-02-03,SC Paderborn 07,1. FC Union Berlin,3 - 2
32053,19,2012-02-03,MSV Duisburg,FSV Frankfurt,1 - 2
32054,19,2012-02-04,Alemannia Aachen,FC St. Pauli,2 - 1
32055,19,2012-02-04,FC Ingolstadt 04,Fortuna Dusseldorf,1 - 1
32056,19,2012-02-05,Karlsruher SC,Erzgebirge Aue,2 - 1
32057,19,2012-02-05,Eintracht Frankfurt,Eintracht Braunschweig,2 - 1
32058,19,2012-02-05,VfL Bochum,Hansa Rostock,2 - 1
32059,19,2012-02-06,1860 Munchen,Energie Cottbus,2 - 0
32060,19,2012-02-10,Energie Cottbus,Alemannia Aachen,1 - 1
32061,20,2012-02-10,FSV Frankfurt,FC Ingolstadt 04,1 - 1
32062,20,2012-02-11,Eintracht Braunschweig,Karlsruher SC,0 - 0
32063,20,2012-02-11,1. FC Union Berlin,Dynamo Dresden,4 - 0
32064,20,2012-02-12,FC St. Pauli,VfL Bochum,2 - 1
32065,20,2012-02-12,Hansa Rostock,MSV Duisburg,4 - 2
32066,20,2012-02-12,SpVgg Greuther Furth,SC Paderborn 07,5 - 1
32067,20,2012-02-13,Fortuna Dusseldorf,Eintracht Frankfurt,1 - 1
32068,20,2012-02-17,MSV Duisburg,FC St. Pauli,0 - 1
32069,21,2012-02-17,Karlsruher SC,Energie Cottbus,2 - 0
32070,21,2012-02-17,SC Paderborn 07,Dynamo Dresden,2 - 2
32071,21,2012-02-18,VfL Bochum,1. FC Union Berlin,4 - 2
32072,21,2012-02-18,Eintracht Frankfurt,FSV Frankfurt,6 - 1
32073,21,2012-02-19,FC Ingolstadt 04,SpVgg Greuther Furth,0 - 0
32074,21,2012-02-19,1860 Munchen,Fortuna Dusseldorf,2 - 1
32075,21,2012-02-19,Alemannia Aachen,Hansa Rostock,0 - 0
32076,21,2012-02-20,Erzgebirge Aue,Eintracht Braunschweig,1 - 1
32077,21,2012-02-24,Dynamo Dresden,MSV Duisburg,2 - 0
32078,22,2012-02-24,1. FC Union Berlin,1860 Munchen,0 - 1
32079,22,2012-02-24,Hansa Rostock,FC Ingolstadt 04,1 - 2
32080,22,2012-02-25,SpVgg Greuther Furth,VfL Bochum,6 - 2
32081,22,2012-02-25,Energie Cottbus,Erzgebirge Aue,2 - 0
32082,22,2012-02-26,SC Paderborn 07,Eintracht Frankfurt,4 - 2
32083,22,2012-02-26,FSV Frankfurt,Karlsruher SC,2 - 1
32084,22,2012-02-26,FC St. Pauli,Eintracht Braunschweig,0 - 0
32085,22,2012-02-27,Fortuna Dusseldorf,Alemannia Aachen,0 - 0
32086,22,2012-03-02,MSV Duisburg,SpVgg Greuther Furth,0 - 2
32087,23,2012-03-02,FC Ingolstadt 04,1. FC Union Berlin,3 - 3
32088,23,2012-03-02,VfL Bochum,Dynamo Dresden,0 - 2
32089,23,2012-03-03,Karlsruher SC,Fortuna Dusseldorf,0 - 5
32090,23,2012-03-03,Alemannia Aachen,SC Paderborn 07,0 - 3
32091,23,2012-03-04,Eintracht Frankfurt,Energie Cottbus,1 - 0
32092,23,2012-03-04,Erzgebirge Aue,FSV Frankfurt,4 - 3
32093,23,2012-03-04,Eintracht Braunschweig,Hansa Rostock,3 - 2
32094,23,2012-03-05,1860 Munchen,FC St. Pauli,1 - 1
32095,23,2012-03-09,SC Paderborn 07,VfL Bochum,0 - 0
32096,24,2012-03-09,1. FC Union Berlin,MSV Duisburg,1 - 1
32097,24,2012-03-09,SpVgg Greuther Furth,Alemannia Aachen,1 - 0
32098,24,2012-03-10,Fortuna Dusseldorf,Erzgebirge Aue,3 - 1
32099,24,2012-03-10,FSV Frankfurt,1860 Munchen,3 - 1
32100,24,2012-03-11,Hansa Rostock,Eintracht Frankfurt,1 - 5
32101,24,2012-03-11,Dynamo Dresden,FC Ingolstadt 04,0 - 0
32102,24,2012-03-11,Energie Cottbus,Eintracht Braunschweig,1 - 1
32103,24,2012-03-12,FC St. Pauli,Karlsruher SC,1 - 0
32104,24,2012-03-14,Erzgebirge Aue,1860 Munchen,0 - 0
32105,25,2012-03-16,Alemannia Aachen,1. FC Union Berlin,1 - 3
32106,25,2012-03-16,Eintracht Braunschweig,FSV Frankfurt,0 - 0
32107,25,2012-03-16,Eintracht Frankfurt,Dynamo Dresden,3 - 0
32108,25,2012-03-17,1860 Munchen,SpVgg Greuther Furth,1 - 4
32109,26,2012-03-17,FC Ingolstadt 04,SC Paderborn 07,4 - 0
32110,26,2012-03-18,Erzgebirge Aue,FC St. Pauli,2 - 1
32111,26,2012-03-18,MSV Duisburg,VfL Bochum,2 - 1
32112,26,2012-03-18,Karlsruher SC,Hansa Rostock,2 - 2
32113,26,2012-03-19,Energie Cottbus,Fortuna Dusseldorf,1 - 1
32114,26,2012-03-23,Dynamo Dresden,1860 Munchen,0 - 1
32115,26,2012-03-23,FSV Frankfurt,Alemannia Aachen,2 - 1
32116,26,2012-03-23,VfL Bochum,FC Ingolstadt 04,0 - 1
32117,27,2012-03-24,SpVgg Greuther Furth,Karlsruher SC,3 - 0
32118,27,2012-03-24,Fortuna Dusseldorf,Eintracht Braunschweig,1 - 1
32119,27,2012-03-25,Hansa Rostock,Erzgebirge Aue,0 - 1
32120,27,2012-03-25,FC St. Pauli,Energie Cottbus,0 - 0
32121,27,2012-03-25,SC Paderborn 07,MSV Duisburg,1 - 2
32122,27,2012-03-26,1. FC Union Berlin,Eintracht Frankfurt,0 - 4
32123,27,2012-03-30,Eintracht Frankfurt,VfL Bochum,3 - 0
32124,28,2012-03-30,Eintracht Braunschweig,SC Paderborn 07,0 - 0
32125,28,2012-03-30,Alemannia Aachen,Dynamo Dresden,0 - 1
32126,28,2012-03-31,Erzgebirge Aue,SpVgg Greuther Furth,1 - 1
32127,28,2012-03-31,1860 Munchen,Hansa Rostock,0 - 1
32128,28,2012-04-01,FC Ingolstadt 04,MSV Duisburg,1 - 1
32129,28,2012-04-01,Karlsruher SC,1. FC Union Berlin,2 - 0
32130,28,2012-04-01,Energie Cottbus,FSV Frankfurt,1 - 1
32131,28,2012-04-02,Fortuna Dusseldorf,FC St. Pauli,0 - 0
32132,28,2012-04-05,1. FC Union Berlin,Erzgebirge Aue,1 - 0
32133,29,2012-04-05,SpVgg Greuther Furth,Energie Cottbus,3 - 0
32134,29,2012-04-05,Hansa Rostock,Fortuna Dusseldorf,2 - 1
32135,29,2012-04-07,FSV Frankfurt,FC St. Pauli,3 - 3
32136,29,2012-04-07,Dynamo Dresden,Eintracht Braunschweig,2 - 2
32137,29,2012-04-07,MSV Duisburg,Eintracht Frankfurt,2 - 0
32138,29,2012-04-08,SC Paderborn 07,1860 Munchen,2 - 2
32139,29,2012-04-08,FC Ingolstadt 04,Alemannia Aachen,3 - 3
32140,29,2012-04-08,VfL Bochum,Karlsruher SC,0 - 0
32141,29,2012-04-10,Eintracht Braunschweig,SpVgg Greuther Furth,0 - 0
32142,30,2012-04-10,FC St. Pauli,1. FC Union Berlin,2 - 1
32143,30,2012-04-10,Fortuna Dusseldorf,FSV Frankfurt,1 - 0
32144,30,2012-04-10,Energie Cottbus,Hansa Rostock,0 - 1
32145,30,2012-04-11,Alemannia Aachen,VfL Bochum,2 - 0
32146,30,2012-04-11,1860 Munchen,MSV Duisburg,2 - 1
32147,30,2012-04-11,Erzgebirge Aue,SC Paderborn 07,0 - 2
32148,30,2012-04-11,Eintracht Frankfurt,FC Ingolstadt 04,1 - 1
32149,30,2012-04-11,Karlsruher SC,Dynamo Dresden,2 - 0
