,Round Number,Date,Home Team,Away Team,Result
7858,0,1992-08-14,1. FC Kaiserslautern,1. FC Koln,1 - 0
7859,0,1992-08-14,Bayer Leverkusen,1. FC Saarbrucken,1 - 1
7860,0,1992-08-14,1. FC Nurnberg,Werder Bremen,0 - 0
7861,0,1992-08-15,Eintracht Frankfurt,Dynamo Dresden,1 - 1
7862,0,1992-08-15,Bayer 05 Uerdingen,Bayern Munchen,0 - 3
7863,0,1992-08-15,FC Schalke 04,SG Wattenscheid 09,3 - 4
7864,0,1992-08-15,VfL Bochum,Borussia Dortmund,2 - 2
7865,0,1992-08-15,Karlsruher SC,Bor. Monchengladbach,4 - 2
7866,0,1992-08-15,Hamburger SV,VfB Stuttgart,1 - 1
7867,0,1992-08-21,SG Wattenscheid 09,Bayer 05 Uerdingen,1 - 1
7868,1,1992-08-21,Dynamo Dresden,Hamburger SV,1 - 1
7869,1,1992-08-22,Bor. Monchengladbach,VfL Bochum,1 - 1
7870,1,1992-08-22,VfB Stuttgart,1. FC Nurnberg,3 - 0
7871,1,1992-08-22,1. FC Saarbrucken,Karlsruher SC,2 - 0
7872,1,1992-08-22,Borussia Dortmund,FC Schalke 04,0 - 2
7873,1,1992-08-22,Bayern Munchen,1. FC Kaiserslautern,1 - 0
7874,1,1992-08-22,1. FC Koln,Eintracht Frankfurt,0 - 1
7875,1,1992-08-22,Werder Bremen,Bayer Leverkusen,1 - 1
7876,1,1992-08-25,Bayer 05 Uerdingen,Borussia Dortmund,0 - 2
7877,2,1992-08-25,FC Schalke 04,Bor. Monchengladbach,1 - 2
7878,2,1992-08-25,Bayer Leverkusen,VfB Stuttgart,4 - 0
7879,2,1992-08-25,Hamburger SV,1. FC Nurnberg,0 - 1
7880,2,1992-08-26,1. FC Kaiserslautern,SG Wattenscheid 09,4 - 1
7881,2,1992-08-26,VfL Bochum,1. FC Saarbrucken,4 - 0
7882,2,1992-08-26,Karlsruher SC,Werder Bremen,5 - 2
7883,2,1992-08-26,Dynamo Dresden,1. FC Koln,3 - 0
7884,2,1992-10-27,Eintracht Frankfurt,Bayern Munchen,1 - 1
7885,2,1992-08-28,Bor. Monchengladbach,Bayer 05 Uerdingen,0 - 4
7886,3,1992-08-28,1. FC Nurnberg,Bayer Leverkusen,0 - 1
7887,3,1992-08-29,VfB Stuttgart,Karlsruher SC,2 - 1
7888,3,1992-08-29,1. FC Saarbrucken,FC Schalke 04,1 - 3
7889,3,1992-08-29,Borussia Dortmund,1. FC Kaiserslautern,1 - 0
7890,3,1992-08-29,SG Wattenscheid 09,Eintracht Frankfurt,1 - 2
7891,3,1992-08-29,Bayern Munchen,Dynamo Dresden,3 - 1
7892,3,1992-08-29,1. FC Koln,Hamburger SV,2 - 2
7893,3,1992-08-29,Werder Bremen,VfL Bochum,3 - 1
7894,3,1992-09-01,Eintracht Frankfurt,Borussia Dortmund,4 - 1
7895,4,1992-09-01,1. FC Kaiserslautern,Bor. Monchengladbach,0 - 0
7896,4,1992-09-01,FC Schalke 04,Werder Bremen,0 - 0
7897,4,1992-09-01,Karlsruher SC,1. FC Nurnberg,1 - 1
7898,4,1992-09-01,Dynamo Dresden,SG Wattenscheid 09,2 - 1
7899,4,1992-09-02,Bayer 05 Uerdingen,1. FC Saarbrucken,1 - 1
7900,4,1992-09-02,VfL Bochum,VfB Stuttgart,0 - 0
7901,4,1992-09-02,1. FC Koln,Bayern Munchen,1 - 3
7902,4,1992-09-02,Hamburger SV,Bayer Leverkusen,0 - 0
7903,4,1992-09-04,Bor. Monchengladbach,Eintracht Frankfurt,3 - 3
7904,5,1992-09-04,Borussia Dortmund,Dynamo Dresden,3 - 0
7905,5,1992-09-05,VfB Stuttgart,FC Schalke 04,1 - 0
7906,5,1992-09-05,1. FC Saarbrucken,1. FC Kaiserslautern,2 - 0
7907,5,1992-09-05,SG Wattenscheid 09,1. FC Koln,4 - 2
7908,5,1992-09-05,Bayern Munchen,Hamburger SV,4 - 0
7909,5,1992-09-05,Bayer Leverkusen,Karlsruher SC,5 - 1
7910,5,1992-09-05,1. FC Nurnberg,VfL Bochum,2 - 1
7911,5,1992-09-05,Werder Bremen,Bayer 05 Uerdingen,2 - 1
7912,5,1992-09-18,VfL Bochum,Bayer Leverkusen,2 - 2
7913,6,1992-09-18,Dynamo Dresden,Bor. Monchengladbach,1 - 0
7914,6,1992-09-18,Hamburger SV,Karlsruher SC,1 - 2
7915,6,1992-09-19,Eintracht Frankfurt,1. FC Saarbrucken,1 - 1
7916,6,1992-09-19,1. FC Kaiserslautern,Werder Bremen,3 - 1
7917,6,1992-09-19,Bayer 05 Uerdingen,VfB Stuttgart,3 - 3
