,Round Number,Date,Home Team,Away Team,Result
24602,0,1989-07-29,1. FC Saarbrucken,Stuttgarter Kickers,1 - 0
24603,0,1989-07-29,SC Freiburg,SpVgg Unterhaching,2 - 3
24604,0,1989-07-29,VfL Osnabruck,SV Meppen,1 - 1
24605,0,1989-07-29,Rot-Weiss Essen,FC Schalke 04,0 - 0
24606,0,1989-07-29,Alemannia Aachen,MSV Duisburg,1 - 2
24607,0,1989-07-29,Hessen Kassel,Blau-Weiss 90 Berlin,1 - 1
24608,0,1989-07-29,SG Wattenscheid 09,SpVgg Bayreuth,4 - 1
24609,0,1989-07-29,Fortuna Koln,SV Darmstadt 98,2 - 1
24610,0,1989-07-29,Hertha BSC,Preussen Munster,2 - 0
24611,0,1989-07-29,Eintracht Braunschweig,Hannover 96,1 - 0
24612,0,1989-08-06,Stuttgarter Kickers,SG Wattenscheid 09,2 - 3
24613,1,1989-08-06,Preussen Munster,Hessen Kassel,1 - 1
24614,1,1989-08-06,SV Darmstadt 98,Hertha BSC,0 - 0
24615,1,1989-08-06,SpVgg Bayreuth,Fortuna Koln,2 - 2
24616,1,1989-08-06,MSV Duisburg,1. FC Saarbrucken,1 - 1
24617,1,1989-08-06,Hannover 96,Alemannia Aachen,2 - 0
24618,1,1989-08-06,FC Schalke 04,Eintracht Braunschweig,1 - 5
24619,1,1989-08-06,Blau-Weiss 90 Berlin,SC Freiburg,3 - 1
24620,1,1989-08-06,SV Meppen,Rot-Weiss Essen,3 - 2
24621,1,1989-08-06,SpVgg Unterhaching,VfL Osnabruck,2 - 2
24622,1,1989-08-12,1. FC Saarbrucken,Hannover 96,2 - 0
24623,2,1989-08-12,Preussen Munster,SV Darmstadt 98,1 - 0
24624,2,1989-08-12,Hessen Kassel,SC Freiburg,2 - 5
24625,2,1989-08-12,Eintracht Braunschweig,SV Meppen,3 - 0
24626,2,1989-08-12,Alemannia Aachen,FC Schalke 04,0 - 4
24627,2,1989-08-12,Fortuna Koln,Stuttgarter Kickers,0 - 1
24628,2,1989-08-12,Hertha BSC,SpVgg Bayreuth,1 - 0
24629,2,1989-08-12,Rot-Weiss Essen,SpVgg Unterhaching,1 - 1
24630,2,1989-08-12,VfL Osnabruck,Blau-Weiss 90 Berlin,2 - 5
24631,2,1989-08-12,SG Wattenscheid 09,MSV Duisburg,2 - 0
24632,2,1989-08-16,Hannover 96,SG Wattenscheid 09,0 - 3
24633,3,1989-08-16,SV Meppen,Alemannia Aachen,1 - 1
24634,3,1989-08-16,SC Freiburg,VfL Osnabruck,3 - 1
24635,3,1989-08-16,SV Darmstadt 98,Hessen Kassel,0 - 1
24636,3,1989-08-16,Stuttgarter Kickers,Hertha BSC,4 - 2
24637,3,1989-08-16,FC Schalke 04,1. FC Saarbrucken,1 - 2
24638,3,1989-08-16,SpVgg Unterhaching,Eintracht Braunschweig,1 - 1
24639,3,1989-08-16,MSV Duisburg,Fortuna Koln,0 - 2
24640,3,1989-08-16,Blau-Weiss 90 Berlin,Rot-Weiss Essen,2 - 0
24641,3,1989-08-16,SpVgg Bayreuth,Preussen Munster,2 - 1
24642,3,1989-08-23,SG Wattenscheid 09,FC Schalke 04,3 - 1
24643,4,1989-08-23,Rot-Weiss Essen,SC Freiburg,0 - 1
24644,4,1989-08-23,Hessen Kassel,VfL Osnabruck,1 - 5
24645,4,1989-08-23,Preussen Munster,Stuttgarter Kickers,1 - 1
24646,4,1989-08-23,SV Darmstadt 98,SpVgg Bayreuth,3 - 1
24647,4,1989-08-23,Hertha BSC,MSV Duisburg,2 - 1
24648,4,1989-08-23,1. FC Saarbrucken,SV Meppen,4 - 0
24649,4,1989-08-23,Alemannia Aachen,SpVgg Unterhaching,2 - 0
24650,4,1989-08-23,Fortuna Koln,Hannover 96,2 - 1
24651,4,1989-08-23,Eintracht Braunschweig,Blau-Weiss 90 Berlin,2 - 0
24652,4,1989-08-27,Stuttgarter Kickers,SV Darmstadt 98,2 - 1
24653,5,1989-08-27,SpVgg Bayreuth,Hessen Kassel,5 - 1
24654,5,1989-08-27,SV Meppen,SG Wattenscheid 09,1 - 1
24655,5,1989-08-27,VfL Osnabruck,Rot-Weiss Essen,1 - 1
24656,5,1989-08-27,Hannover 96,Hertha BSC,0 - 2
24657,5,1989-08-27,FC Schalke 04,Fortuna Koln,3 - 0
24658,5,1989-08-27,SpVgg Unterhaching,1. FC Saarbrucken,1 - 1
24659,5,1989-08-27,Blau-Weiss 90 Berlin,Alemannia Aachen,1 - 0
24660,5,1989-08-27,SC Freiburg,Eintracht Braunschweig,1 - 0
24661,5,1989-09-02,Eintracht Braunschweig,VfL Osnabruck,3 - 1
24662,6,1989-09-02,Hessen Kassel,Rot-Weiss Essen,0 - 1
24663,6,1989-09-02,Preussen Munster,Hannover 96,0 - 1
24664,6,1989-09-02,SV Darmstadt 98,MSV Duisburg,3 - 1
24665,6,1989-09-02,SpVgg Bayreuth,Stuttgarter Kickers,1 - 2
24666,6,1989-09-02,Alemannia Aachen,SC Freiburg,0 - 1
24667,6,1989-09-02,1. FC Saarbrucken,Blau-Weiss 90 Berlin,1 - 1
24668,6,1989-09-02,SG Wattenscheid 09,SpVgg Unterhaching,1 - 0
24669,6,1989-09-02,Hertha BSC,FC Schalke 04,2 - 2
24670,6,1989-09-02,Fortuna Koln,SV Meppen,3 - 0
24671,6,1989-09-05,MSV Duisburg,Preussen Munster,3 - 3
24672,7,1989-09-09,Stuttgarter Kickers,Hessen Kassel,2 - 0
24673,7,1989-09-09,MSV Duisburg,SpVgg Bayreuth,3 - 1
24674,8,1989-09-09,SV Meppen,Hertha BSC,0 - 0
24675,8,1989-09-09,SC Freiburg,1. FC Saarbrucken,1 - 4
24676,8,1989-09-09,VfL Osnabruck,Alemannia Aachen,3 - 1
24677,8,1989-09-09,Blau-Weiss 90 Berlin,SG Wattenscheid 09,1 - 1
24678,8,1989-09-09,Hannover 96,SV Darmstadt 98,1 - 1
24679,8,1989-09-09,FC Schalke 04,Preussen Munster,0 - 1
24680,8,1989-09-09,SpVgg Unterhaching,Fortuna Koln,1 - 2
24681,8,1989-09-09,Rot-Weiss Essen,Eintracht Braunschweig,1 - 0
24682,8,1989-09-17,SG Wattenscheid 09,SC Freiburg,4 - 4
24683,9,1989-09-17,Preussen Munster,SV Meppen,2 - 1
24684,9,1989-09-17,SV Darmstadt 98,FC Schalke 04,3 - 2
24685,9,1989-09-17,SpVgg Bayreuth,Hannover 96,1 - 1
24686,9,1989-09-17,Alemannia Aachen,Rot-Weiss Essen,0 - 1
24687,9,1989-09-17,Hessen Kassel,Eintracht Braunschweig,2 - 1
24688,9,1989-09-17,Fortuna Koln,Blau-Weiss 90 Berlin,1 - 1
24689,9,1989-09-17,Hertha BSC,SpVgg Unterhaching,1 - 1
24690,9,1989-09-17,1. FC Saarbrucken,VfL Osnabruck,7 - 1
24691,9,1989-09-17,Stuttgarter Kickers,MSV Duisburg,4 - 1
24692,9,1989-09-20,Rot-Weiss Essen,1. FC Saarbrucken,1 - 2
24693,10,1989-09-20,SV Meppen,SV Darmstadt 98,3 - 0
24694,10,1989-09-20,SC Freiburg,Fortuna Koln,4 - 1
24695,10,1989-09-20,VfL Osnabruck,SG Wattenscheid 09,0 - 3
24696,10,1989-09-20,Eintracht Braunschweig,Alemannia Aachen,4 - 3
24697,10,1989-09-20,MSV Duisburg,Hessen Kassel,3 - 1
24698,10,1989-09-20,Hannover 96,Stuttgarter Kickers,5 - 1
24699,10,1989-09-20,SpVgg Unterhaching,Preussen Munster,3 - 0
24700,10,1989-09-20,FC Schalke 04,SpVgg Bayreuth,2 - 1
24701,10,1989-09-28,Blau-Weiss 90 Berlin,Hertha BSC,2 - 3
24702,10,1989-09-30,Hessen Kassel,Alemannia Aachen,1 - 5
24703,11,1989-09-30,Stuttgarter Kickers,FC Schalke 04,2 - 4
24704,11,1989-09-30,Preussen Munster,Blau-Weiss 90 Berlin,2 - 0
24705,11,1989-09-30,1. FC Saarbrucken,Eintracht Braunschweig,0 - 1
24706,11,1989-09-30,Hertha BSC,SC Freiburg,1 - 0
24707,11,1989-09-30,SpVgg Bayreuth,SV Meppen,1 - 1
24708,11,1989-09-30,SG Wattenscheid 09,Rot-Weiss Essen,1 - 0
24709,11,1989-09-30,Fortuna Koln,VfL Osnabruck,0 - 2
24710,11,1989-09-30,SV Darmstadt 98,SpVgg Unterhaching,1 - 1
24711,11,1989-10-01,MSV Duisburg,Hannover 96,2 - 1
24712,11,1989-10-03,Hannover 96,Hessen Kassel,4 - 0
24713,12,1989-10-07,SC Freiburg,Preussen Munster,0 - 2
24714,12,1989-10-07,VfL Osnabruck,Hertha BSC,3 - 0
24715,12,1989-10-07,Rot-Weiss Essen,Fortuna Koln,3 - 3
24716,12,1989-10-07,Alemannia Aachen,1. FC Saarbrucken,2 - 1
24717,12,1989-10-07,SV Meppen,Stuttgarter Kickers,0 - 1
24718,12,1989-10-07,FC Schalke 04,MSV Duisburg,1 - 1
24719,12,1989-10-07,SpVgg Unterhaching,SpVgg Bayreuth,0 - 0
24720,12,1989-10-07,Blau-Weiss 90 Berlin,SV Darmstadt 98,3 - 1
24721,12,1989-10-07,Eintracht Braunschweig,SG Wattenscheid 09,1 - 0
24722,12,1989-10-14,Stuttgarter Kickers,SpVgg Unterhaching,2 - 0
24723,13,1989-10-14,Preussen Munster,VfL Osnabruck,1 - 4
24724,13,1989-10-14,SV Darmstadt 98,SC Freiburg,2 - 2
24725,13,1989-10-14,SpVgg Bayreuth,Blau-Weiss 90 Berlin,6 - 1
24726,13,1989-10-14,MSV Duisburg,SV Meppen,0 - 0
24727,13,1989-10-14,Hannover 96,FC Schalke 04,2 - 2
24728,13,1989-10-14,SG Wattenscheid 09,Alemannia Aachen,1 - 2
24729,13,1989-10-14,Hertha BSC,Rot-Weiss Essen,2 - 1
24730,13,1989-10-14,Hessen Kassel,1. FC Saarbrucken,0 - 0
24731,13,1989-10-14,Fortuna Koln,Eintracht Braunschweig,0 - 2
24732,13,1989-10-22,Eintracht Braunschweig,Hertha BSC,1 - 2
24733,14,1989-10-22,SC Freiburg,SpVgg Bayreuth,2 - 0
24734,14,1989-10-22,SV Meppen,Hannover 96,1 - 0
24735,14,1989-10-22,VfL Osnabruck,SV Darmstadt 98,4 - 2
24736,14,1989-10-22,Rot-Weiss Essen,Preussen Munster,1 - 1
24737,14,1989-10-22,1. FC Saarbrucken,SG Wattenscheid 09,2 - 0
24738,14,1989-10-22,FC Schalke 04,Hessen Kassel,2 - 0
24739,14,1989-10-22,Blau-Weiss 90 Berlin,Stuttgarter Kickers,0 - 2
24740,14,1989-10-22,SpVgg Unterhaching,MSV Duisburg,1 - 1
24741,14,1989-10-22,Alemannia Aachen,Fortuna Koln,3 - 0
24742,14,1989-10-28,MSV Duisburg,Blau-Weiss 90 Berlin,2 - 2
24743,15,1989-10-28,Hessen Kassel,SG Wattenscheid 09,0 - 3
24744,15,1989-10-28,Preussen Munster,Eintracht Braunschweig,1 - 2
24745,15,1989-10-28,SV Darmstadt 98,Rot-Weiss Essen,2 - 1
24746,15,1989-10-28,Stuttgarter Kickers,SC Freiburg,1 - 1
24747,15,1989-10-28,Hannover 96,SpVgg Unterhaching,3 - 0
24748,15,1989-10-28,FC Schalke 04,SV Meppen,2 - 0
24749,15,1989-10-28,Fortuna Koln,1. FC Saarbrucken,1 - 1
24750,15,1989-10-28,Hertha BSC,Alemannia Aachen,3 - 1
24751,15,1989-10-28,SpVgg Bayreuth,VfL Osnabruck,3 - 1
24752,15,1989-11-04,SV Meppen,Hessen Kassel,0 - 1
24753,16,1989-11-04,SC Freiburg,MSV Duisburg,2 - 2
24754,16,1989-11-04,Eintracht Braunschweig,SV Darmstadt 98,5 - 0
24755,16,1989-11-04,VfL Osnabruck,Stuttgarter Kickers,1 - 0
24756,16,1989-11-04,Rot-Weiss Essen,SpVgg Bayreuth,3 - 0
24757,16,1989-11-04,1. FC Saarbrucken,Hertha BSC,3 - 0
24758,16,1989-11-04,SG Wattenscheid 09,Fortuna Koln,2 - 0
24759,16,1989-11-04,Blau-Weiss 90 Berlin,Hannover 96,1 - 1
24760,16,1989-11-04,SpVgg Unterhaching,FC Schalke 04,2 - 1
24761,16,1989-11-04,Alemannia Aachen,Preussen Munster,7 - 1
24762,16,1989-11-11,Hannover 96,SC Freiburg,0 - 0
24763,17,1989-11-11,Preussen Munster,1. FC Saarbrucken,0 - 0
24764,17,1989-11-11,SV Darmstadt 98,Alemannia Aachen,1 - 0
24765,17,1989-11-11,SV Meppen,SpVgg Unterhaching,3 - 1
24766,17,1989-11-11,FC Schalke 04,Blau-Weiss 90 Berlin,2 - 0
24767,17,1989-11-11,Fortuna Koln,Hessen Kassel,0 - 1
24768,17,1989-11-11,Hertha BSC,SG Wattenscheid 09,1 - 1
24769,17,1989-11-11,Stuttgarter Kickers,Rot-Weiss Essen,4 - 1
24770,17,1989-11-11,SpVgg Bayreuth,Eintracht Braunschweig,1 - 0
24771,17,1989-11-11,MSV Duisburg,VfL Osnabruck,1 - 0
24772,17,1989-11-14,Eintracht Braunschweig,Stuttgarter Kickers,3 - 0
24773,18,1989-11-14,VfL Osnabruck,Hannover 96,1 - 4
24774,18,1989-11-14,Rot-Weiss Essen,MSV Duisburg,1 - 1
24775,18,1989-11-14,Alemannia Aachen,SpVgg Bayreuth,2 - 1
24776,18,1989-11-14,1. FC Saarbrucken,SV Darmstadt 98,1 - 1
24777,18,1989-11-14,SG Wattenscheid 09,Preussen Munster,4 - 0
24778,18,1989-11-14,Blau-Weiss 90 Berlin,SV Meppen,1 - 1
24779,18,1989-11-14,Fortuna Koln,Hertha BSC,3 - 0
24780,18,1989-11-18,Stuttgarter Kickers,Alemannia Aachen,4 - 2
24781,19,1989-11-18,SV Meppen,SC Freiburg,0 - 0
24782,19,1989-11-18,Preussen Munster,Fortuna Koln,0 - 0
24783,19,1989-11-18,SV Darmstadt 98,SG Wattenscheid 09,4 - 1
24784,19,1989-11-18,SpVgg Bayreuth,1. FC Saarbrucken,2 - 2
24785,19,1989-11-18,Hannover 96,Rot-Weiss Essen,4 - 1
24786,19,1989-11-18,FC Schalke 04,VfL Osnabruck,4 - 1
24787,19,1989-11-18,Hertha BSC,Hessen Kassel,2 - 0
24788,19,1989-11-18,SpVgg Unterhaching,Blau-Weiss 90 Berlin,1 - 1
24789,19,1989-11-18,MSV Duisburg,Eintracht Braunschweig,2 - 0
24790,19,1989-11-22,SC Freiburg,FC Schalke 04,0 - 3
24791,20,1989-11-22,Hessen Kassel,SpVgg Unterhaching,3 - 2
24792,20,1989-11-25,MSV Duisburg,Alemannia Aachen,3 - 1
24793,20,1989-11-25,SpVgg Unterhaching,SC Freiburg,0 - 0
24794,21,1989-11-25,SV Meppen,VfL Osnabruck,3 - 1
24795,21,1989-11-25,Hannover 96,Eintracht Braunschweig,3 - 0
24796,21,1989-11-25,Stuttgarter Kickers,1. FC Saarbrucken,1 - 0
24797,21,1989-11-25,SpVgg Bayreuth,SG Wattenscheid 09,0 - 2
24798,21,1989-11-25,SV Darmstadt 98,Fortuna Koln,2 - 0
24799,21,1989-11-25,Preussen Munster,Hertha BSC,2 - 6
24800,21,1989-11-25,FC Schalke 04,Rot-Weiss Essen,1 - 0
24801,21,1989-12-02,1. FC Saarbrucken,MSV Duisburg,1 - 2
24802,22,1989-12-02,Hessen Kassel,Preussen Munster,0 - 0
24803,22,1989-12-02,Rot-Weiss Essen,SV Meppen,1 - 1
24804,22,1989-12-02,SG Wattenscheid 09,Stuttgarter Kickers,3 - 0
24805,22,1989-12-02,Eintracht Braunschweig,FC Schalke 04,2 - 2
24806,22,1989-12-02,VfL Osnabruck,SpVgg Unterhaching,2 - 1
24807,22,1989-12-02,SC Freiburg,Blau-Weiss 90 Berlin,0 - 1
24808,22,1989-12-02,Fortuna Koln,SpVgg Bayreuth,5 - 2
24809,22,1989-12-02,Alemannia Aachen,Hannover 96,2 - 1
24810,22,1989-12-09,Stuttgarter Kickers,Fortuna Koln,1 - 1
24811,23,1989-12-09,SV Darmstadt 98,Preussen Munster,1 - 2
