,Round Number,Date,Home Team,Away Team,Result
5988,0,1986-08-08,FC 08 Homburg,Bayer 05 Uerdingen,0 - 2
5989,0,1986-08-08,Waldhof Mannheim,VfB Stuttgart,3 - 2
5990,0,1986-08-09,Bayer Leverkusen,FC Schalke 04,4 - 2
5991,0,1986-08-09,Bayern Munchen,Borussia Dortmund,2 - 2
5992,0,1986-08-09,Eintracht Frankfurt,Fortuna Dusseldorf,5 - 0
5993,0,1986-08-09,VfL Bochum,1. FC Koln,3 - 1
5994,0,1986-08-09,Werder Bremen,1. FC Nurnberg,5 - 3
5995,0,1986-08-09,Blau-Weiss 90 Berlin,1. FC Kaiserslautern,1 - 4
5996,0,1986-08-19,Bor. Monchengladbach,Hamburger SV,0 - 3
5997,0,1986-08-12,VfB Stuttgart,FC 08 Homburg,4 - 0
5998,1,1986-08-15,1. FC Koln,Eintracht Frankfurt,0 - 0
5999,1,1986-08-15,Borussia Dortmund,Bayer Leverkusen,0 - 0
6000,1,1986-08-16,1. FC Kaiserslautern,Bor. Monchengladbach,1 - 1
6001,1,1986-08-16,1. FC Nurnberg,VfL Bochum,3 - 3
6002,1,1986-08-16,Fortuna Dusseldorf,Bayern Munchen,0 - 3
6003,1,1986-08-16,FC Schalke 04,Waldhof Mannheim,3 - 1
6004,1,1986-08-16,Bayer 05 Uerdingen,Blau-Weiss 90 Berlin,2 - 1
6005,1,1986-08-16,Hamburger SV,Werder Bremen,3 - 0
6006,1,1986-08-22,FC 08 Homburg,FC Schalke 04,1 - 1
6007,2,1986-08-22,Eintracht Frankfurt,1. FC Nurnberg,1 - 0
6008,2,1986-08-22,Werder Bremen,1. FC Kaiserslautern,1 - 0
6009,2,1986-08-23,Waldhof Mannheim,Borussia Dortmund,2 - 1
6010,2,1986-08-23,Bayer Leverkusen,Fortuna Dusseldorf,5 - 0
6011,2,1986-08-23,Bayern Munchen,1. FC Koln,3 - 0
6012,2,1986-08-23,VfL Bochum,Hamburger SV,1 - 1
6013,2,1986-08-23,Bayer 05 Uerdingen,VfB Stuttgart,2 - 2
6014,2,1986-08-23,Blau-Weiss 90 Berlin,Bor. Monchengladbach,3 - 2
6015,2,1986-09-02,1. FC Koln,Bayer Leverkusen,1 - 4
6016,3,1986-09-02,Fortuna Dusseldorf,Waldhof Mannheim,2 - 0
6017,3,1986-09-02,Borussia Dortmund,FC 08 Homburg,3 - 0
6018,3,1986-09-02,FC Schalke 04,Bayer 05 Uerdingen,2 - 1
6019,3,1986-09-02,Bor. Monchengladbach,Werder Bremen,1 - 2
6020,3,1986-09-02,Hamburger SV,Eintracht Frankfurt,2 - 0
6021,3,1986-09-03,1. FC Kaiserslautern,VfL Bochum,4 - 1
6022,3,1986-09-03,1. FC Nurnberg,Bayern Munchen,1 - 2
6023,3,1986-09-03,VfB Stuttgart,Blau-Weiss 90 Berlin,1 - 1
6024,3,1986-09-06,FC 08 Homburg,Fortuna Dusseldorf,3 - 1
6025,4,1986-09-06,Waldhof Mannheim,1. FC Koln,2 - 0
6026,4,1986-09-06,Bayer Leverkusen,1. FC Nurnberg,2 - 0
6027,4,1986-09-06,Bayern Munchen,Hamburger SV,3 - 1
6028,4,1986-09-06,Eintracht Frankfurt,1. FC Kaiserslautern,2 - 2
6029,4,1986-09-06,VfL Bochum,Bor. Monchengladbach,1 - 1
6030,4,1986-09-06,VfB Stuttgart,FC Schalke 04,4 - 0
6031,4,1986-09-06,Bayer 05 Uerdingen,Borussia Dortmund,2 - 4
6032,4,1986-09-06,Blau-Weiss 90 Berlin,Werder Bremen,1 - 4
6033,4,1986-09-12,1. FC Nurnberg,Waldhof Mannheim,1 - 1
6034,5,1986-09-12,FC Schalke 04,Blau-Weiss 90 Berlin,3 - 0
6035,5,1986-09-12,Werder Bremen,VfL Bochum,0 - 0
6036,5,1986-09-13,1. FC Kaiserslautern,Bayern Munchen,1 - 1
6037,5,1986-09-13,1. FC Koln,FC 08 Homburg,3 - 0
6038,5,1986-09-13,Fortuna Dusseldorf,Bayer 05 Uerdingen,1 - 1
6039,5,1986-09-13,Borussia Dortmund,VfB Stuttgart,1 - 2
6040,5,1986-09-13,Bor. Monchengladbach,Eintracht Frankfurt,1 - 1
6041,5,1986-09-13,Hamburger SV,Bayer Leverkusen,2 - 1
6042,5,1986-09-20,FC 08 Homburg,1. FC Nurnberg,2 - 0
6043,6,1986-09-20,Waldhof Mannheim,Hamburger SV,2 - 2
6044,6,1986-09-20,Bayer Leverkusen,1. FC Kaiserslautern,1 - 0
6045,6,1986-09-20,Bayern Munchen,Bor. Monchengladbach,3 - 1
6046,6,1986-09-20,Eintracht Frankfurt,Werder Bremen,2 - 2
6047,6,1986-09-20,FC Schalke 04,Borussia Dortmund,2 - 1
