,Round Number,Date,Home Team,Away Team,Result
13060,0,2009-08-07,VfL Wolfsburg,VfB Stuttgart,2 - 0
13061,0,2009-08-08,Borussia Dortmund,1. FC Koln,1 - 0
13062,0,2009-08-08,1. FC Nurnberg,FC Schalke 04,1 - 2
13063,0,2009-08-08,Werder Bremen,Eintracht Frankfurt,2 - 3
13064,0,2009-08-08,Hertha BSC,Hannover 96,1 - 0
13065,0,2009-08-08,1. FSV Mainz 05,Bayer Leverkusen,2 - 2
13066,0,2009-08-08,1899 Hoffenheim,Bayern Munchen,1 - 1
13067,0,2009-08-09,VfL Bochum,Bor. Monchengladbach,3 - 3
13068,0,2009-08-09,SC Freiburg,Hamburger SV,1 - 1
13069,0,2009-08-15,Bayern Munchen,Werder Bremen,1 - 1
13070,1,2009-08-15,VfB Stuttgart,SC Freiburg,4 - 2
13071,1,2009-08-15,Hamburger SV,Borussia Dortmund,4 - 1
13072,1,2009-08-15,Bayer Leverkusen,1899 Hoffenheim,1 - 0
13073,1,2009-08-15,Hannover 96,1. FSV Mainz 05,1 - 1
13074,1,2009-08-15,Eintracht Frankfurt,1. FC Nurnberg,1 - 1
13075,1,2009-08-15,1. FC Koln,VfL Wolfsburg,1 - 3
13076,1,2009-08-16,Bor. Monchengladbach,Hertha BSC,2 - 1
13077,1,2009-08-16,FC Schalke 04,VfL Bochum,3 - 0
13078,1,2009-08-21,1899 Hoffenheim,FC Schalke 04,0 - 0
13079,2,2009-08-22,Borussia Dortmund,VfB Stuttgart,1 - 1
13080,2,2009-08-22,1. FC Koln,Eintracht Frankfurt,0 - 0
13081,2,2009-08-22,SC Freiburg,Bayer Leverkusen,0 - 5
13082,2,2009-08-22,1. FSV Mainz 05,Bayern Munchen,2 - 1
13083,2,2009-08-22,1. FC Nurnberg,Hannover 96,0 - 2
13084,2,2009-08-23,VfL Bochum,Hertha BSC,1 - 0
13085,2,2009-08-23,VfL Wolfsburg,Hamburger SV,2 - 4
13086,2,2009-08-23,Werder Bremen,Bor. Monchengladbach,3 - 0
13087,2,2009-08-28,Bor. Monchengladbach,1. FSV Mainz 05,2 - 0
13088,3,2009-08-29,VfB Stuttgart,1. FC Nurnberg,0 - 0
13089,3,2009-08-29,FC Schalke 04,SC Freiburg,0 - 1
13090,3,2009-08-29,Bayer Leverkusen,VfL Bochum,2 - 1
13091,3,2009-08-29,Hannover 96,1899 Hoffenheim,0 - 1
13092,3,2009-08-29,Eintracht Frankfurt,Borussia Dortmund,1 - 1
13093,3,2009-08-29,Bayern Munchen,VfL Wolfsburg,3 - 0
13094,3,2009-08-30,Hertha BSC,Werder Bremen,2 - 3
13095,3,2009-08-30,Hamburger SV,1. FC Koln,3 - 1
13096,3,2009-09-12,VfL Wolfsburg,Bayer Leverkusen,2 - 3
13097,4,2009-09-12,Borussia Dortmund,Bayern Munchen,1 - 5
13098,4,2009-09-12,1899 Hoffenheim,VfL Bochum,3 - 0
13099,4,2009-09-12,SC Freiburg,Eintracht Frankfurt,0 - 2
13100,4,2009-09-12,1. FSV Mainz 05,Hertha BSC,2 - 1
13101,4,2009-09-12,1. FC Nurnberg,Bor. Monchengladbach,1 - 0
13102,4,2009-09-12,Hamburger SV,VfB Stuttgart,3 - 1
13103,4,2009-09-13,Werder Bremen,Hannover 96,0 - 0
13104,4,2009-09-13,1. FC Koln,FC Schalke 04,1 - 2
13105,4,2009-09-18,FC Schalke 04,VfL Wolfsburg,1 - 2
13106,5,2009-09-19,Bayern Munchen,1. FC Nurnberg,2 - 1
13107,5,2009-09-19,VfB Stuttgart,1. FC Koln,0 - 2
13108,5,2009-09-19,Hannover 96,Borussia Dortmund,1 - 1
13109,5,2009-09-19,VfL Bochum,1. FSV Mainz 05,2 - 3
13110,5,2009-09-19,Bor. Monchengladbach,1899 Hoffenheim,2 - 4
13111,5,2009-09-20,Eintracht Frankfurt,Hamburger SV,1 - 1
13112,5,2009-09-20,Hertha BSC,SC Freiburg,0 - 4
13113,5,2009-09-20,Bayer Leverkusen,Werder Bremen,0 - 0
13114,5,2009-09-25,1. FC Nurnberg,VfL Bochum,0 - 1
13115,6,2009-09-26,VfL Wolfsburg,Hannover 96,4 - 2
13116,6,2009-09-26,Borussia Dortmund,FC Schalke 04,0 - 1
13117,6,2009-09-26,Werder Bremen,1. FSV Mainz 05,3 - 0
13118,6,2009-09-26,1. FC Koln,Bayer Leverkusen,0 - 1
13119,6,2009-09-26,Eintracht Frankfurt,VfB Stuttgart,0 - 3
13120,6,2009-09-26,Hamburger SV,Bayern Munchen,1 - 0
13121,6,2009-09-27,SC Freiburg,Bor. Monchengladbach,3 - 0
13122,6,2009-09-27,1899 Hoffenheim,Hertha BSC,5 - 1
13123,6,2009-10-02,FC Schalke 04,Eintracht Frankfurt,2 - 0
13124,7,2009-10-03,Bayern Munchen,1. FC Koln,0 - 0
13125,7,2009-10-03,Bayer Leverkusen,1. FC Nurnberg,4 - 0
13126,7,2009-10-03,Hannover 96,SC Freiburg,5 - 2
13127,7,2009-10-03,VfL Bochum,VfL Wolfsburg,1 - 1
13128,7,2009-10-03,1. FSV Mainz 05,1899 Hoffenheim,2 - 1
13129,7,2009-10-03,Bor. Monchengladbach,Borussia Dortmund,0 - 1
13130,7,2009-10-04,VfB Stuttgart,Werder Bremen,0 - 2
13131,7,2009-10-04,Hertha BSC,Hamburger SV,1 - 3
13132,7,2009-10-17,VfB Stuttgart,FC Schalke 04,1 - 2
13133,8,2009-10-17,Werder Bremen,1899 Hoffenheim,2 - 0
13134,8,2009-10-17,1. FC Koln,1. FSV Mainz 05,1 - 0
13135,8,2009-10-17,Eintracht Frankfurt,Hannover 96,2 - 1
13136,8,2009-10-17,SC Freiburg,Bayern Munchen,1 - 2
13137,8,2009-10-17,1. FC Nurnberg,Hertha BSC,3 - 0
13138,8,2009-10-17,Hamburger SV,Bayer Leverkusen,0 - 0
13139,8,2009-10-18,VfL Wolfsburg,Bor. Monchengladbach,2 - 1
13140,8,2009-10-18,Borussia Dortmund,VfL Bochum,2 - 0
13141,8,2009-10-23,Bayer Leverkusen,Borussia Dortmund,1 - 1
13142,9,2009-10-24,Bayern Munchen,Eintracht Frankfurt,2 - 1
13143,9,2009-10-24,1899 Hoffenheim,1. FC Nurnberg,3 - 0
13144,9,2009-10-24,Hannover 96,VfB Stuttgart,1 - 0
13145,9,2009-10-24,Bor. Monchengladbach,1. FC Koln,0 - 0
13146,9,2009-10-24,1. FSV Mainz 05,SC Freiburg,3 - 0
13147,9,2009-10-25,Hertha BSC,VfL Wolfsburg,0 - 0
13148,9,2009-10-25,FC Schalke 04,Hamburger SV,3 - 3
13149,9,2009-10-25,VfL Bochum,Werder Bremen,1 - 4
13150,9,2009-10-30,Borussia Dortmund,Hertha BSC,2 - 0
13151,10,2009-10-31,VfL Wolfsburg,1. FSV Mainz 05,3 - 3
13152,10,2009-10-31,VfB Stuttgart,Bayern Munchen,0 - 0
13153,10,2009-10-31,Hamburger SV,Bor. Monchengladbach,2 - 3
13154,10,2009-10-31,1. FC Koln,Hannover 96,0 - 1
13155,10,2009-10-31,1. FC Nurnberg,Werder Bremen,2 - 2
13156,10,2009-10-31,FC Schalke 04,Bayer Leverkusen,2 - 2
13157,10,2009-11-01,SC Freiburg,1899 Hoffenheim,0 - 1
13158,10,2009-11-01,Eintracht Frankfurt,VfL Bochum,2 - 1
13159,10,2009-11-06,Bayer Leverkusen,Eintracht Frankfurt,4 - 0
13160,11,2009-11-07,Bayern Munchen,FC Schalke 04,1 - 1
13161,11,2009-11-07,1899 Hoffenheim,VfL Wolfsburg,1 - 2
13162,11,2009-11-07,VfL Bochum,SC Freiburg,1 - 2
13163,11,2009-11-07,Bor. Monchengladbach,VfB Stuttgart,0 - 0
13164,11,2009-11-07,1. FSV Mainz 05,1. FC Nurnberg,1 - 0
13165,11,2009-11-08,Hannover 96,Hamburger SV,2 - 2
13166,11,2009-11-08,Hertha BSC,1. FC Koln,0 - 1
13167,11,2009-11-08,Werder Bremen,Borussia Dortmund,1 - 1
13168,11,2009-11-21,VfL Wolfsburg,1. FC Nurnberg,2 - 3
13169,12,2009-11-21,VfB Stuttgart,Hertha BSC,1 - 1
13170,12,2009-11-21,FC Schalke 04,Hannover 96,2 - 0
13171,12,2009-11-21,1. FC Koln,1899 Hoffenheim,0 - 4
13172,12,2009-11-21,Eintracht Frankfurt,Bor. Monchengladbach,1 - 2
13173,12,2009-11-21,SC Freiburg,Werder Bremen,0 - 6
13174,12,2009-11-21,Borussia Dortmund,1. FSV Mainz 05,0 - 0
13175,12,2009-11-22,Bayern Munchen,Bayer Leverkusen,1 - 1
13176,12,2009-11-22,Hamburger SV,VfL Bochum,0 - 1
13177,12,2009-11-27,VfL Bochum,1. FC Koln,0 - 0
