,Round Number,Date,Home Team,Away Team,Result
106668,0,1974-08-17,Barnsley,Exeter City,1 - 0
106669,0,1974-08-17,Bradford City,Crewe Alexandra,1 - 2
106670,0,1974-08-17,Brentford,Northampton Town,1 - 0
106671,0,1974-08-17,Darlington,Swansea City,3 - 2
106672,0,1974-08-17,Doncaster Rovers,Stockport County,2 - 1
106673,0,1974-08-17,Hartlepool United,Newport County,2 - 0
106674,0,1974-08-17,Lincoln City,Chester,2 - 1
106675,0,1974-08-17,Mansfield Town,Southport,2 - 1
106676,0,1974-08-17,Reading,Cambridge United,2 - 0
106677,0,1974-08-17,Shrewsbury Town,Rochdale,1 - 1
106678,0,1974-08-17,Torquay United,Rotherham United,0 - 3
106679,0,1974-08-17,Workington,Scunthorpe United,1 - 1
106696,0,1974-08-23,Cambridge United,Workington,3 - 0
106731,1,1974-08-24,Chester,Hartlepool United,3 - 0
106732,1,1974-08-24,Crewe Alexandra,Lincoln City,1 - 0
106733,1,1974-08-24,Exeter City,Doncaster Rovers,2 - 1
106734,1,1974-08-24,Newport County,Darlington,2 - 1
106735,1,1974-08-24,Northampton Town,Bradford City,1 - 2
106736,1,1974-08-24,Rochdale,Torquay United,1 - 1
106737,1,1974-08-24,Rotherham United,Reading,2 - 1
106738,1,1974-08-24,Scunthorpe United,Mansfield Town,0 - 1
106739,1,1974-08-24,Southport,Brentford,3 - 0
106740,1,1974-08-24,Stockport County,Shrewsbury Town,0 - 3
106741,1,1974-08-24,Swansea City,Barnsley,0 - 3
106753,1,1974-08-27,Swansea City,Darlington,1 - 0
106762,2,1974-08-30,Mansfield Town,Rochdale,2 - 0
106796,2,1974-08-31,Barnsley,Chester,0 - 1
106797,2,1974-08-31,Bradford City,Scunthorpe United,3 - 0
106798,2,1974-08-31,Brentford,Swansea City,1 - 0
106799,2,1974-08-31,Darlington,Stockport County,0 - 2
106800,3,1974-08-31,Doncaster Rovers,Newport County,0 - 2
106801,3,1974-08-31,Hartlepool United,Southport,1 - 1
106802,3,1974-08-31,Lincoln City,Exeter City,5 - 0
106803,3,1974-08-31,Reading,Northampton Town,3 - 2
106804,3,1974-08-31,Shrewsbury Town,Crewe Alexandra,0 - 1
106805,3,1974-08-31,Torquay United,Cambridge United,1 - 0
106806,3,1974-08-31,Workington,Rotherham United,0 - 2
106808,3,1974-09-02,Darlington,Southport,1 - 1
106811,4,1974-09-03,Barnsley,Scunthorpe United,2 - 2
106812,4,1974-09-03,Cambridge United,Chester,3 - 0
106813,4,1974-09-03,Newport County,Swansea City,3 - 0
106816,4,1974-09-04,Bradford City,Exeter City,0 - 1
106817,4,1974-09-04,Torquay United,Crewe Alexandra,1 - 0
106818,4,1974-09-06,Cambridge United,Bradford City,0 - 1
106819,5,1974-09-06,Northampton Town,Darlington,3 - 0
106820,5,1974-09-06,Southport,Torquay United,1 - 1
106821,5,1974-09-06,Stockport County,Workington,1 - 3
106856,5,1974-09-07,Chester,Brentford,2 - 0
106857,5,1974-09-07,Crewe Alexandra,Hartlepool United,2 - 0
106858,5,1974-09-07,Exeter City,Mansfield Town,0 - 1
106859,5,1974-09-07,Newport County,Shrewsbury Town,2 - 4
106860,5,1974-09-07,Rochdale,Barnsley,3 - 1
106861,5,1974-09-07,Rotherham United,Lincoln City,2 - 2
106862,5,1974-09-07,Scunthorpe United,Reading,0 - 1
106863,5,1974-09-07,Swansea City,Doncaster Rovers,3 - 3
106866,5,1974-09-13,Barnsley,Stockport County,2 - 0
106867,6,1974-09-13,Doncaster Rovers,Rochdale,4 - 1
106900,6,1974-09-14,Bradford City,Chester,2 - 0
106901,6,1974-09-14,Brentford,Cambridge United,1 - 0
106902,6,1974-09-14,Darlington,Scunthorpe United,3 - 1
106903,6,1974-09-14,Hartlepool United,Rotherham United,3 - 2
106904,6,1974-09-14,Lincoln City,Northampton Town,2 - 2
106905,6,1974-09-14,Mansfield Town,Crewe Alexandra,0 - 0
106906,6,1974-09-14,Reading,Newport County,3 - 0
106907,6,1974-09-14,Shrewsbury Town,Swansea City,2 - 0
106908,6,1974-09-14,Torquay United,Exeter City,2 - 2
106909,6,1974-09-14,Workington,Southport,0 - 1
106912,6,1974-09-16,Brentford,Rotherham United,3 - 4
106913,7,1974-09-16,Darlington,Rochdale,1 - 2
106922,7,1974-09-17,Barnsley,Cambridge United,1 - 1
106923,7,1974-09-17,Doncaster Rovers,Scunthorpe United,1 - 1
106924,7,1974-09-17,Shrewsbury Town,Chester,2 - 0
106929,7,1974-09-18,Bradford City,Newport County,0 - 1
106930,7,1974-09-18,Lincoln City,Southport,1 - 1
106931,7,1974-09-18,Reading,Crewe Alexandra,1 - 1
106932,7,1974-09-18,Torquay United,Stockport County,2 - 2
