,Round Number,Date,Home Team,Away Team,Result
78290,0,1960-08-20,Aldershot,Mansfield Town,2 - 0
78291,0,1960-08-20,Chester,Gillingham,2 - 2
78292,0,1960-08-20,Crewe Alexandra,Barrow,0 - 1
78293,0,1960-08-20,Crystal Palace,Accrington Stanley,9 - 2
78294,0,1960-08-20,Darlington,Doncaster Rovers,1 - 0
78295,0,1960-08-20,Exeter City,Carlisle United,0 - 0
78296,0,1960-08-20,Oldham Athletic,Northampton Town,1 - 2
78297,0,1960-08-20,Peterborough United,Wrexham,3 - 0
78298,0,1960-08-20,Southport,Hartlepool United,2 - 0
78299,0,1960-08-20,Stockport County,Rochdale,1 - 0
78300,0,1960-08-20,Workington,Bradford Park Avenue,1 - 3
78301,0,1960-08-20,York City,Millwall,3 - 2
78311,0,1960-08-22,Barrow,York City,1 - 1
78312,1,1960-08-22,Bradford Park Avenue,Chester,1 - 0
78313,1,1960-08-22,Hartlepool United,Peterborough United,0 - 2
78314,1,1960-08-22,Mansfield Town,Rochdale,0 - 2
78315,1,1960-08-22,Millwall,Accrington Stanley,2 - 2
78322,1,1960-08-23,Carlisle United,Stockport County,1 - 4
78323,1,1960-08-23,Doncaster Rovers,Southport,0 - 1
78324,1,1960-08-23,Oldham Athletic,Aldershot,0 - 2
78342,1,1960-08-24,Crystal Palace,Darlington,3 - 2
78343,1,1960-08-24,Gillingham,Crewe Alexandra,0 - 0
78344,1,1960-08-24,Workington,Northampton Town,3 - 0
78347,1,1960-08-25,Wrexham,Exeter City,3 - 1
78381,1,1960-08-27,Barrow,Chester,3 - 0
78382,2,1960-08-27,Bradford Park Avenue,Oldham Athletic,5 - 1
78383,2,1960-08-27,Carlisle United,Peterborough United,3 - 3
78384,2,1960-08-27,Doncaster Rovers,Crystal Palace,1 - 5
78385,2,1960-08-27,Gillingham,Workington,4 - 2
78386,2,1960-08-27,Hartlepool United,Darlington,5 - 0
78387,2,1960-08-27,Mansfield Town,Stockport County,2 - 2
78388,2,1960-08-27,Millwall,Crewe Alexandra,2 - 3
78389,2,1960-08-27,Northampton Town,Aldershot,2 - 1
78390,2,1960-08-27,Rochdale,Exeter City,3 - 1
78391,2,1960-08-27,Wrexham,Southport,3 - 0
78399,2,1960-08-29,Accrington Stanley,Millwall,3 - 3
78400,2,1960-08-29,Northampton Town,Workington,3 - 2
78401,3,1960-08-29,Peterborough United,Hartlepool United,3 - 2
78402,3,1960-08-29,Stockport County,Carlisle United,2 - 0
78403,3,1960-08-29,York City,Barrow,2 - 0
78411,3,1960-08-30,Rochdale,Mansfield Town,1 - 2
78412,3,1960-08-30,Southport,Doncaster Rovers,1 - 1
78432,3,1960-08-31,Aldershot,Oldham Athletic,4 - 0
78433,3,1960-08-31,Chester,Bradford Park Avenue,3 - 1
78434,3,1960-08-31,Crewe Alexandra,Gillingham,2 - 1
78435,3,1960-08-31,Darlington,Crystal Palace,0 - 1
78436,3,1960-08-31,Exeter City,Wrexham,1 - 0
78472,3,1960-09-03,Aldershot,Bradford Park Avenue,3 - 0
78473,4,1960-09-03,Chester,Millwall,1 - 4
78474,4,1960-09-03,Crewe Alexandra,Accrington Stanley,0 - 1
78475,4,1960-09-03,Crystal Palace,Hartlepool United,2 - 2
78476,4,1960-09-03,Darlington,Wrexham,1 - 2
78477,4,1960-09-03,Exeter City,Mansfield Town,0 - 2
78478,4,1960-09-03,Northampton Town,Stockport County,4 - 2
78479,4,1960-09-03,Oldham Athletic,Gillingham,1 - 1
78480,4,1960-09-03,Peterborough United,Rochdale,4 - 3
78481,4,1960-09-03,Southport,Carlisle United,3 - 0
78482,4,1960-09-03,Workington,Barrow,3 - 1
78483,4,1960-09-03,York City,Doncaster Rovers,1 - 1
78493,4,1960-09-05,Barrow,Millwall,2 - 1
78494,5,1960-09-05,Bradford Park Avenue,York City,3 - 3
78495,5,1960-09-05,Hartlepool United,Stockport County,0 - 2
78504,5,1960-09-06,Carlisle United,Rochdale,1 - 2
78505,5,1960-09-06,Doncaster Rovers,Exeter City,2 - 1
78506,5,1960-09-06,Southport,Darlington,1 - 4
78521,5,1960-09-07,Aldershot,Chester,3 - 2
78522,5,1960-09-07,Crewe Alexandra,Northampton Town,0 - 2
78523,5,1960-09-07,Crystal Palace,Peterborough United,0 - 2
78524,5,1960-09-07,Gillingham,Accrington Stanley,2 - 1
78525,5,1960-09-07,Workington,Oldham Athletic,1 - 1
78526,5,1960-09-07,Wrexham,Mansfield Town,2 - 0
78562,5,1960-09-10,Accrington Stanley,Chester,2 - 0
78563,6,1960-09-10,Barrow,Oldham Athletic,1 - 2
78564,6,1960-09-10,Bradford Park Avenue,Northampton Town,1 - 3
78565,6,1960-09-10,Carlisle United,Darlington,4 - 4
78566,6,1960-09-10,Gillingham,Aldershot,5 - 2
78567,6,1960-09-10,Hartlepool United,Doncaster Rovers,2 - 1
78568,6,1960-09-10,Mansfield Town,Peterborough United,1 - 0
78569,6,1960-09-10,Millwall,Workington,0 - 3
78570,6,1960-09-10,Rochdale,Southport,0 - 1
78571,6,1960-09-10,Stockport County,Exeter City,0 - 0
78572,6,1960-09-10,Wrexham,Crystal Palace,1 - 2
78573,6,1960-09-10,York City,Crewe Alexandra,3 - 1
78581,6,1960-09-12,Accrington Stanley,Gillingham,3 - 0
78582,7,1960-09-12,Mansfield Town,Wrexham,0 - 3
78583,7,1960-09-12,Millwall,Barrow,3 - 0
78584,7,1960-09-12,Oldham Athletic,Workington,3 - 5
78585,7,1960-09-12,Peterborough United,Crystal Palace,4 - 1
78586,7,1960-09-12,Stockport County,Hartlepool United,1 - 1
78587,7,1960-09-12,York City,Bradford Park Avenue,2 - 0
78593,7,1960-09-13,Northampton Town,Crewe Alexandra,4 - 1
78594,7,1960-09-13,Rochdale,Carlisle United,2 - 1
78612,7,1960-09-14,Chester,Aldershot,2 - 0
78613,7,1960-09-14,Darlington,Southport,1 - 0
78614,7,1960-09-14,Exeter City,Doncaster Rovers,2 - 0
78651,7,1960-09-17,Aldershot,Barrow,2 - 1
78652,8,1960-09-17,Bradford Park Avenue,Exeter City,5 - 2
78653,8,1960-09-17,Chester,York City,2 - 1
78654,8,1960-09-17,Crewe Alexandra,Hartlepool United,3 - 0
78655,8,1960-09-17,Crystal Palace,Carlisle United,1 - 1
78656,8,1960-09-17,Darlington,Rochdale,1 - 0
78657,8,1960-09-17,Doncaster Rovers,Wrexham,3 - 1
78658,8,1960-09-17,Northampton Town,Gillingham,3 - 1
78659,8,1960-09-17,Oldham Athletic,Millwall,2 - 3
78660,8,1960-09-17,Peterborough United,Stockport County,0 - 1
78661,8,1960-09-17,Southport,Mansfield Town,2 - 1
78662,8,1960-09-17,Workington,Accrington Stanley,2 - 1
78668,8,1960-09-19,Barrow,Accrington Stanley,1 - 1
78669,9,1960-09-19,Bradford Park Avenue,Crewe Alexandra,2 - 0
78670,9,1960-09-19,Darlington,Millwall,5 - 2
