,Round Number,Date,Home Team,Away Team,Result
86376,0,1964-08-22,AFC Bournemouth,Reading,3 - 2
86377,0,1964-08-22,Barnsley,Queens Park Rangers,0 - 0
86378,0,1964-08-22,Brentford,Luton Town,2 - 2
86379,0,1964-08-22,Bristol Rovers,Mansfield Town,4 - 1
86380,0,1964-08-22,Colchester United,Carlisle United,0 - 1
86381,0,1964-08-22,Exeter City,Peterborough United,4 - 2
86382,0,1964-08-22,Oldham Athletic,Grimsby Town,1 - 5
86383,0,1964-08-22,Scunthorpe United,Bristol City,5 - 2
86384,0,1964-08-22,Southend United,Shrewsbury Town,1 - 0
86385,0,1964-08-22,Walsall,Gillingham,0 - 1
86386,0,1964-08-22,Watford,Hull City,2 - 1
86387,0,1964-08-22,Workington,Port Vale,4 - 1
86404,0,1964-08-24,Carlisle United,Port Vale,1 - 1
86405,1,1964-08-24,Mansfield Town,Brentford,4 - 1
86406,1,1964-08-24,Peterborough United,Oldham Athletic,5 - 0
86407,1,1964-08-24,Queens Park Rangers,Southend United,2 - 0
86418,1,1964-08-25,Bristol City,Barnsley,5 - 1
86419,1,1964-08-25,Grimsby Town,Bristol Rovers,1 - 1
86420,1,1964-08-25,Workington,Watford,2 - 0
86437,1,1964-08-26,AFC Bournemouth,Exeter City,2 - 2
86438,1,1964-08-26,Gillingham,Scunthorpe United,0 - 0
86439,1,1964-08-26,Hull City,Walsall,2 - 0
86440,1,1964-08-26,Luton Town,Colchester United,3 - 1
86441,1,1964-08-26,Reading,Shrewsbury Town,3 - 1
86447,1,1964-08-28,Carlisle United,Brentford,0 - 1
86448,2,1964-08-28,Queens Park Rangers,Scunthorpe United,2 - 1
86470,2,1964-08-29,Bristol City,Walsall,5 - 1
86471,2,1964-08-29,Gillingham,Watford,5 - 2
86472,2,1964-08-29,Grimsby Town,Exeter City,2 - 1
86473,2,1964-08-29,Hull City,Workington,2 - 2
86474,2,1964-08-29,Luton Town,Bristol Rovers,0 - 2
86475,2,1964-08-29,Mansfield Town,Oldham Athletic,4 - 1
86476,2,1964-08-29,Peterborough United,AFC Bournemouth,4 - 3
86477,2,1964-08-29,Port Vale,Colchester United,1 - 2
86478,2,1964-08-29,Reading,Southend United,2 - 0
86479,2,1964-08-29,Shrewsbury Town,Barnsley,3 - 3
86495,2,1964-08-31,Brentford,Mansfield Town,1 - 0
86496,3,1964-08-31,Colchester United,Luton Town,0 - 1
86497,3,1964-08-31,Port Vale,Carlisle United,1 - 3
86498,3,1964-08-31,Southend United,Queens Park Rangers,0 - 0
86511,3,1964-09-01,Bristol Rovers,Grimsby Town,5 - 3
86512,3,1964-09-01,Oldham Athletic,Peterborough United,3 - 1
86513,3,1964-09-01,Shrewsbury Town,Reading,4 - 0
86528,3,1964-09-04,Barnsley,Reading,1 - 1
86529,3,1964-09-04,Scunthorpe United,Shrewsbury Town,3 - 2
86553,3,1964-09-05,AFC Bournemouth,Grimsby Town,1 - 2
86554,3,1964-09-05,Brentford,Port Vale,4 - 0
86555,4,1964-09-05,Bristol Rovers,Carlisle United,5 - 2
86556,4,1964-09-05,Colchester United,Hull City,1 - 2
86557,4,1964-09-05,Exeter City,Mansfield Town,2 - 3
