,Round Number,Date,Home Team,Away Team,Result
120852,0,1981-08-29,Bristol Rovers,Chester,2 - 2
120853,0,1981-08-29,Carlisle United,Bristol City,2 - 2
120854,0,1981-08-29,Doncaster Rovers,Reading,0 - 1
120855,0,1981-08-29,Fulham,Brentford,1 - 2
120856,0,1981-08-29,Gillingham,Burnley,3 - 1
120857,0,1981-08-29,Huddersfield Town,Exeter City,1 - 1
120858,0,1981-08-29,Millwall,Preston North End,2 - 1
120859,0,1981-08-29,Newport County,Chesterfield,1 - 0
120860,0,1981-08-29,Plymouth Argyle,Oxford United,0 - 1
120861,0,1981-08-29,Portsmouth,Lincoln City,1 - 1
120862,0,1981-08-29,Swindon Town,Wimbledon,4 - 1
120863,0,1981-08-29,Walsall,Southend United,0 - 1
120892,0,1981-09-04,Southend United,Newport County,0 - 4
120918,1,1981-09-05,Brentford,Walsall,0 - 0
120919,1,1981-09-05,Bristol City,Doncaster Rovers,2 - 2
120920,1,1981-09-05,Burnley,Plymouth Argyle,1 - 0
120921,1,1981-09-05,Chester,Swindon Town,0 - 0
120922,1,1981-09-05,Chesterfield,Bristol Rovers,2 - 0
120923,1,1981-09-05,Exeter City,Carlisle United,2 - 1
120924,1,1981-09-05,Lincoln City,Fulham,1 - 1
120925,1,1981-09-05,Oxford United,Huddersfield Town,1 - 0
120926,1,1981-09-05,Preston North End,Portsmouth,1 - 0
120927,1,1981-09-05,Reading,Gillingham,3 - 2
120928,1,1981-09-05,Wimbledon,Millwall,1 - 3
120940,1,1981-09-11,Doncaster Rovers,Exeter City,3 - 0
120963,2,1981-09-12,Bristol Rovers,Burnley,2 - 1
120964,2,1981-09-12,Carlisle United,Southend United,3 - 2
120965,2,1981-09-12,Fulham,Bristol City,2 - 1
120966,2,1981-09-12,Gillingham,Chester,0 - 1
120967,2,1981-09-12,Huddersfield Town,Wimbledon,1 - 1
120968,2,1981-09-12,Newport County,Oxford United,3 - 2
120969,2,1981-09-12,Plymouth Argyle,Lincoln City,0 - 2
120970,2,1981-09-12,Portsmouth,Brentford,2 - 2
120971,2,1981-09-12,Swindon Town,Preston North End,4 - 0
120972,2,1981-09-12,Walsall,Chesterfield,1 - 1
120985,2,1981-09-13,Millwall,Reading,0 - 1
121012,2,1981-09-19,Brentford,Plymouth Argyle,0 - 0
121013,3,1981-09-19,Bristol City,Newport County,2 - 1
121014,3,1981-09-19,Burnley,Huddersfield Town,0 - 0
121015,3,1981-09-19,Chester,Millwall,0 - 0
121016,3,1981-09-19,Chesterfield,Fulham,3 - 0
121017,3,1981-09-19,Exeter City,Swindon Town,1 - 2
121018,3,1981-09-19,Lincoln City,Carlisle United,0 - 0
121019,3,1981-09-19,Oxford United,Walsall,0 - 1
121020,3,1981-09-19,Preston North End,Gillingham,1 - 1
121021,3,1981-09-19,Reading,Bristol Rovers,0 - 3
121022,3,1981-09-19,Southend United,Portsmouth,2 - 0
121023,3,1981-09-19,Wimbledon,Doncaster Rovers,0 - 1
121033,3,1981-09-21,Brentford,Gillingham,0 - 1
121034,4,1981-09-21,Southend United,Swindon Town,0 - 0
121052,4,1981-09-22,Bristol City,Plymouth Argyle,3 - 2
121053,4,1981-09-22,Burnley,Doncaster Rovers,0 - 1
121054,4,1981-09-22,Chesterfield,Carlisle United,1 - 0
121055,4,1981-09-22,Preston North End,Huddersfield Town,1 - 1
121056,4,1981-09-22,Wimbledon,Fulham,1 - 3
121071,4,1981-09-23,Chester,Walsall,0 - 0
121072,4,1981-09-23,Exeter City,Bristol Rovers,1 - 3
121073,4,1981-09-23,Lincoln City,Millwall,0 - 1
121074,4,1981-09-23,Oxford United,Portsmouth,0 - 2
121075,4,1981-09-23,Reading,Newport County,2 - 1
121101,4,1981-09-26,Bristol Rovers,Lincoln City,0 - 2
121102,5,1981-09-26,Carlisle United,Oxford United,2 - 1
121103,5,1981-09-26,Doncaster Rovers,Brentford,1 - 0
121104,5,1981-09-26,Fulham,Chester,2 - 0
121105,5,1981-09-26,Gillingham,Exeter City,2 - 3
121106,5,1981-09-26,Huddersfield Town,Southend United,3 - 2
121107,5,1981-09-26,Millwall,Burnley,4 - 3
121108,5,1981-09-26,Newport County,Preston North End,1 - 1
121109,5,1981-09-26,Plymouth Argyle,Chesterfield,0 - 2
121110,5,1981-09-26,Portsmouth,Bristol City,2 - 0
121111,5,1981-09-26,Swindon Town,Reading,0 - 2
121112,5,1981-09-26,Walsall,Wimbledon,1 - 0
121128,5,1981-09-29,Bristol Rovers,Wimbledon,2 - 2
121129,6,1981-09-29,Carlisle United,Burnley,1 - 0
121130,6,1981-09-29,Doncaster Rovers,Preston North End,1 - 0
121131,6,1981-09-29,Fulham,Southend United,2 - 1
121132,6,1981-09-29,Gillingham,Bristol City,1 - 1
121133,6,1981-09-29,Huddersfield Town,Chester,1 - 2
121134,6,1981-09-29,Millwall,Oxford United,1 - 2
121135,6,1981-09-29,Newport County,Brentford,0 - 1
121136,6,1981-09-29,Plymouth Argyle,Reading,1 - 1
121137,6,1981-09-29,Portsmouth,Exeter City,2 - 0
121138,6,1981-09-29,Swindon Town,Chesterfield,1 - 2
121139,6,1981-09-29,Walsall,Lincoln City,2 - 1
121174,6,1981-10-03,Brentford,Carlisle United,1 - 2
121175,7,1981-10-03,Bristol City,Walsall,0 - 1
121176,7,1981-10-03,Burnley,Swindon Town,0 - 2
121177,7,1981-10-03,Chesterfield,Portsmouth,2 - 2
121178,7,1981-10-03,Exeter City,Millwall,5 - 4
121179,7,1981-10-03,Lincoln City,Newport County,2 - 2
121180,7,1981-10-03,Oxford United,Fulham,2 - 0
121181,7,1981-10-03,Preston North End,Bristol Rovers,0 - 1
121182,7,1981-10-03,Reading,Huddersfield Town,1 - 2
121183,7,1981-10-03,Southend United,Plymouth Argyle,3 - 0
121184,7,1981-10-03,Wimbledon,Gillingham,0 - 2
121196,7,1981-10-07,Doncaster Rovers,Millwall,1 - 0
121197,7,1981-10-09,Southend United,Bristol Rovers,1 - 0
121221,8,1981-10-10,Bristol City,Preston North End,0 - 0
121222,8,1981-10-10,Chester,Oxford United,2 - 2
121223,8,1981-10-10,Exeter City,Brentford,3 - 1
121224,8,1981-10-10,Huddersfield Town,Fulham,1 - 0
121225,8,1981-10-10,Lincoln City,Wimbledon,5 - 1
121226,8,1981-10-10,Newport County,Doncaster Rovers,1 - 0
121227,8,1981-10-10,Plymouth Argyle,Gillingham,1 - 2
121228,8,1981-10-10,Portsmouth,Burnley,1 - 2
121229,8,1981-10-10,Reading,Chesterfield,0 - 2
121230,8,1981-10-10,Swindon Town,Carlisle United,2 - 1
121240,8,1981-10-11,Millwall,Walsall,2 - 0
121267,8,1981-10-17,Brentford,Lincoln City,3 - 1
121268,9,1981-10-17,Bristol Rovers,Swindon Town,1 - 4
121269,9,1981-10-17,Burnley,Exeter City,3 - 3
121270,9,1981-10-17,Carlisle United,Plymouth Argyle,3 - 1
121271,9,1981-10-17,Chesterfield,Southend United,1 - 2
121272,9,1981-10-17,Fulham,Newport County,3 - 1
121273,9,1981-10-17,Gillingham,Huddersfield Town,3 - 2
121274,9,1981-10-17,Oxford United,Bristol City,1 - 0
121275,9,1981-10-17,Preston North End,Reading,0 - 0
121276,9,1981-10-17,Walsall,Portsmouth,3 - 1
121277,9,1981-10-17,Wimbledon,Chester,1 - 0
121289,9,1981-10-19,Brentford,Southend United,0 - 1
121293,10,1981-10-20,Bristol City,Reading,2 - 0
121294,10,1981-10-20,Doncaster Rovers,Lincoln City,4 - 1
121295,10,1981-10-20,Fulham,Exeter City,4 - 1
121296,10,1981-10-20,Gillingham,Portsmouth,4 - 2
121297,10,1981-10-20,Huddersfield Town,Carlisle United,2 - 1
121298,10,1981-10-20,Newport County,Millwall,1 - 1
121299,10,1981-10-20,Preston North End,Burnley,1 - 1
121300,10,1981-10-20,Walsall,Swindon Town,5 - 0
121301,10,1981-10-20,Wimbledon,Plymouth Argyle,2 - 1
121311,10,1981-10-21,Chester,Chesterfield,0 - 2
121312,10,1981-10-21,Oxford United,Bristol Rovers,1 - 1
121336,10,1981-10-24,Bristol Rovers,Huddersfield Town,3 - 2
121337,11,1981-10-24,Burnley,Fulham,2 - 2
121338,11,1981-10-24,Carlisle United,Walsall,2 - 1
121339,11,1981-10-24,Chesterfield,Brentford,0 - 2
121340,11,1981-10-24,Exeter City,Preston North End,4 - 3
121341,11,1981-10-24,Lincoln City,Bristol City,1 - 2
121342,11,1981-10-24,Millwall,Gillingham,1 - 2
121343,11,1981-10-24,Plymouth Argyle,Chester,5 - 1
121344,11,1981-10-24,Portsmouth,Newport County,0 - 0
121345,11,1981-10-24,Reading,Wimbledon,2 - 1
121346,11,1981-10-24,Southend United,Oxford United,0 - 1
121347,11,1981-10-24,Swindon Town,Doncaster Rovers,2 - 2
121385,11,1981-10-31,Brentford,Burnley,0 - 0
121386,12,1981-10-31,Bristol City,Chesterfield,0 - 0
