,Round Number,Date,Home Team,Away Team,Result
189985,0,2015-08-08,Burton Albion,Scunthorpe United,2 - 1
189986,0,2015-08-08,Chesterfield,Barnsley,3 - 1
189987,0,2015-08-08,Colchester United,Blackpool,2 - 2
189988,0,2015-08-08,Coventry City,Wigan Athletic,2 - 0
189989,0,2015-08-08,Crewe Alexandra,Port Vale,0 - 0
189990,0,2015-08-08,Doncaster Rovers,Bury,1 - 1
189991,0,2015-08-08,Fleetwood Town,Southend United,1 - 1
189992,0,2015-08-08,Gillingham,Sheffield United,4 - 0
189993,0,2015-08-08,Rochdale,Peterborough United,2 - 0
189994,0,2015-08-08,Shrewsbury Town,Millwall,1 - 2
189995,0,2015-08-08,Swindon Town,Bradford City,4 - 1
189996,0,2015-08-08,Walsall,Oldham Athletic,1 - 1
190032,0,2015-08-15,Barnsley,Burton Albion,1 - 0
190033,1,2015-08-15,Blackpool,Rochdale,0 - 2
190034,1,2015-08-15,Bradford City,Shrewsbury Town,1 - 1
190035,1,2015-08-15,Bury,Swindon Town,2 - 2
190036,1,2015-08-15,Millwall,Coventry City,0 - 4
190037,1,2015-08-15,Oldham Athletic,Fleetwood Town,1 - 0
190038,1,2015-08-15,Peterborough United,Colchester United,2 - 1
190039,1,2015-08-15,Port Vale,Gillingham,1 - 1
190040,1,2015-08-15,Scunthorpe United,Crewe Alexandra,2 - 0
190041,1,2015-08-15,Sheffield United,Chesterfield,2 - 0
190042,1,2015-08-15,Southend United,Walsall,0 - 2
190058,1,2015-08-16,Wigan Athletic,Doncaster Rovers,0 - 0
190067,1,2015-08-18,Peterborough United,Sheffield United,1 - 3
190068,2,2015-08-18,Blackpool,Burton Albion,1 - 2
190069,2,2015-08-18,Bradford City,Gillingham,1 - 2
190070,2,2015-08-18,Bury,Fleetwood Town,3 - 4
190071,2,2015-08-18,Colchester United,Oldham Athletic,0 - 0
190072,2,2015-08-18,Coventry City,Crewe Alexandra,3 - 2
190073,2,2015-08-18,Millwall,Barnsley,2 - 3
190074,2,2015-08-18,Rochdale,Walsall,1 - 2
190075,2,2015-08-18,Shrewsbury Town,Chesterfield,1 - 2
190076,2,2015-08-18,Swindon Town,Port Vale,2 - 2
190093,2,2015-08-19,Doncaster Rovers,Southend United,0 - 0
190094,2,2015-08-19,Wigan Athletic,Scunthorpe United,3 - 0
190113,2,2015-08-22,Barnsley,Bradford City,0 - 0
190114,3,2015-08-22,Burton Albion,Peterborough United,2 - 1
190115,3,2015-08-22,Chesterfield,Rochdale,0 - 0
190116,3,2015-08-22,Crewe Alexandra,Bury,3 - 3
190117,3,2015-08-22,Fleetwood Town,Colchester United,4 - 0
190118,3,2015-08-22,Gillingham,Wigan Athletic,2 - 0
190119,3,2015-08-22,Oldham Athletic,Shrewsbury Town,1 - 1
190120,3,2015-08-22,Port Vale,Doncaster Rovers,3 - 0
190121,3,2015-08-22,Scunthorpe United,Millwall,0 - 0
190122,3,2015-08-22,Sheffield United,Blackpool,2 - 0
190123,3,2015-08-22,Southend United,Swindon Town,0 - 1
190124,3,2015-08-22,Walsall,Coventry City,2 - 1
190161,3,2015-08-29,Blackpool,Walsall,0 - 4
190162,4,2015-08-29,Bradford City,Port Vale,1 - 0
190163,4,2015-08-29,Bury,Oldham Athletic,1 - 1
190164,4,2015-08-29,Colchester United,Scunthorpe United,2 - 2
190165,4,2015-08-29,Doncaster Rovers,Fleetwood Town,2 - 0
190166,4,2015-08-29,Millwall,Chesterfield,0 - 2
190167,4,2015-08-29,Peterborough United,Gillingham,1 - 1
190168,4,2015-08-29,Rochdale,Barnsley,3 - 0
190169,4,2015-08-29,Shrewsbury Town,Burton Albion,0 - 1
190170,4,2015-08-29,Swindon Town,Sheffield United,0 - 2
190171,4,2015-08-29,Wigan Athletic,Crewe Alexandra,1 - 0
190186,4,2015-08-31,Coventry City,Southend United,2 - 2
190187,4,2015-09-05,Southend United,Peterborough United,2 - 1
190188,5,2015-09-05,Barnsley,Shrewsbury Town,1 - 2
190189,5,2015-09-05,Chesterfield,Wigan Athletic,2 - 3
190190,5,2015-09-05,Crewe Alexandra,Swindon Town,1 - 3
190191,5,2015-09-05,Fleetwood Town,Rochdale,1 - 1
190192,5,2015-09-05,Gillingham,Doncaster Rovers,1 - 0
190193,5,2015-09-05,Oldham Athletic,Bradford City,1 - 2
190194,5,2015-09-05,Scunthorpe United,Blackpool,0 - 1
190195,5,2015-09-05,Walsall,Bury,0 - 1
190206,5,2015-09-06,Burton Albion,Coventry City,1 - 2
190226,5,2015-09-12,Barnsley,Swindon Town,4 - 1
190227,6,2015-09-12,Burton Albion,Rochdale,1 - 0
190228,6,2015-09-12,Chesterfield,Colchester United,3 - 3
190229,6,2015-09-12,Crewe Alexandra,Millwall,1 - 3
190230,6,2015-09-12,Fleetwood Town,Bradford City,1 - 1
190231,6,2015-09-12,Gillingham,Blackpool,2 - 1
190232,6,2015-09-12,Oldham Athletic,Peterborough United,1 - 5
190233,6,2015-09-12,Port Vale,Wigan Athletic,3 - 2
190234,6,2015-09-12,Scunthorpe United,Coventry City,1 - 0
190235,6,2015-09-12,Sheffield United,Bury,1 - 3
190236,6,2015-09-12,Southend United,Shrewsbury Town,0 - 1
190237,6,2015-09-12,Walsall,Doncaster Rovers,2 - 0
190264,6,2015-09-15,Port Vale,Millwall,0 - 2
190265,7,2015-09-15,Sheffield United,Colchester United,2 - 3
190285,7,2015-09-19,Blackpool,Barnsley,1 - 1
190286,7,2015-09-19,Bury,Port Vale,1 - 0
190287,7,2015-09-19,Colchester United,Gillingham,2 - 1
190288,8,2015-09-19,Coventry City,Chesterfield,1 - 0
190289,8,2015-09-19,Doncaster Rovers,Oldham Athletic,1 - 1
190290,8,2015-09-19,Millwall,Southend United,0 - 2
190291,8,2015-09-19,Peterborough United,Walsall,1 - 1
190292,8,2015-09-19,Rochdale,Scunthorpe United,2 - 1
190293,8,2015-09-19,Shrewsbury Town,Crewe Alexandra,0 - 1
190294,8,2015-09-19,Swindon Town,Burton Albion,0 - 1
