,Round Number,Date,Home Team,Away Team,Result
183861,0,2012-08-18,Arsenal,Sunderland,0 - 0
183862,0,2012-08-18,Fulham,Norwich City,5 - 0
183863,0,2012-08-18,Newcastle United,Tottenham Hotspur,2 - 1
183864,0,2012-08-18,Queens Park Rangers,Swansea City,0 - 5
183865,0,2012-08-18,Reading,Stoke City,1 - 1
183866,0,2012-08-18,West Bromwich Albion,Liverpool,3 - 0
183867,0,2012-08-18,West Ham United,Aston Villa,1 - 0
183903,0,2012-08-19,Manchester City,Southampton,3 - 2
183904,0,2012-08-19,Wigan Athletic,Chelsea,0 - 2
183905,0,2012-08-20,Everton,Manchester United,1 - 0
183941,0,2012-08-22,Chelsea,Reading,4 - 2
183944,1,2012-08-25,Aston Villa,Everton,1 - 3
183945,1,2012-08-25,Chelsea,Newcastle United,2 - 0
183946,2,2012-08-25,Manchester United,Fulham,3 - 2
183947,2,2012-08-25,Norwich City,Queens Park Rangers,1 - 1
183948,2,2012-08-25,Southampton,Wigan Athletic,0 - 2
183949,2,2012-08-25,Swansea City,West Ham United,3 - 0
183950,2,2012-08-25,Tottenham Hotspur,West Bromwich Albion,1 - 1
183984,2,2012-08-26,Liverpool,Manchester City,2 - 2
183985,2,2012-08-26,Stoke City,Arsenal,0 - 0
183986,2,2012-09-01,Manchester City,Queens Park Rangers,3 - 1
183987,3,2012-09-01,Swansea City,Sunderland,2 - 2
183988,3,2012-09-01,Tottenham Hotspur,Norwich City,1 - 1
183989,3,2012-09-01,West Bromwich Albion,Everton,2 - 0
183990,3,2012-09-01,West Ham United,Fulham,3 - 0
183991,3,2012-09-01,Wigan Athletic,Stoke City,2 - 2
184026,3,2012-09-02,Liverpool,Arsenal,0 - 2
184027,3,2012-09-02,Newcastle United,Aston Villa,1 - 1
184028,3,2012-09-02,Southampton,Manchester United,2 - 3
184057,3,2012-09-15,Arsenal,Southampton,6 - 1
184058,4,2012-09-15,Aston Villa,Swansea City,2 - 0
184059,4,2012-09-15,Fulham,West Bromwich Albion,3 - 0
184060,4,2012-09-15,Manchester United,Wigan Athletic,4 - 0
184061,4,2012-09-15,Norwich City,West Ham United,0 - 0
184062,4,2012-09-15,Queens Park Rangers,Chelsea,0 - 0
184063,4,2012-09-15,Stoke City,Manchester City,1 - 1
184064,4,2012-09-15,Sunderland,Liverpool,1 - 1
184097,4,2012-09-16,Reading,Tottenham Hotspur,1 - 3
184099,4,2012-09-17,Everton,Newcastle United,2 - 2
184137,4,2012-09-22,Chelsea,Stoke City,1 - 0
184138,5,2012-09-22,Southampton,Aston Villa,4 - 1
184139,5,2012-09-22,Swansea City,Everton,0 - 3
184140,5,2012-09-22,West Bromwich Albion,Reading,1 - 0
184141,5,2012-09-22,West Ham United,Sunderland,1 - 1
184142,5,2012-09-22,Wigan Athletic,Fulham,1 - 2
184176,5,2012-09-23,Liverpool,Manchester United,1 - 2
184177,5,2012-09-23,Manchester City,Arsenal,1 - 1
184178,5,2012-09-23,Newcastle United,Norwich City,1 - 0
184179,5,2012-09-23,Tottenham Hotspur,Queens Park Rangers,2 - 1
184183,5,2012-09-29,Arsenal,Chelsea,1 - 2
184184,6,2012-09-29,Everton,Southampton,3 - 1
184185,6,2012-09-29,Fulham,Manchester City,1 - 2
184186,6,2012-09-29,Manchester United,Tottenham Hotspur,2 - 3
184187,6,2012-09-29,Norwich City,Liverpool,2 - 5
184188,6,2012-09-29,Reading,Newcastle United,2 - 2
184189,6,2012-09-29,Stoke City,Swansea City,2 - 0
184190,6,2012-09-29,Sunderland,Wigan Athletic,1 - 0
184225,6,2012-09-30,Aston Villa,West Bromwich Albion,1 - 1
184227,6,2012-10-01,Queens Park Rangers,West Ham United,1 - 2
184262,6,2012-10-06,Chelsea,Norwich City,4 - 1
184263,7,2012-10-06,Manchester City,Sunderland,3 - 0
184264,7,2012-10-06,Swansea City,Reading,2 - 2
184265,7,2012-10-06,West Bromwich Albion,Queens Park Rangers,3 - 2
184266,7,2012-10-06,West Ham United,Arsenal,1 - 3
184267,7,2012-10-06,Wigan Athletic,Everton,2 - 2
184304,7,2012-10-07,Liverpool,Stoke City,0 - 0
184305,7,2012-10-07,Newcastle United,Manchester United,0 - 3
184306,7,2012-10-07,Southampton,Fulham,2 - 2
184307,7,2012-10-07,Tottenham Hotspur,Aston Villa,2 - 0
184336,7,2012-10-20,Fulham,Aston Villa,1 - 0
184337,8,2012-10-20,Liverpool,Reading,1 - 0
184338,8,2012-10-20,Manchester United,Stoke City,4 - 2
184339,8,2012-10-20,Norwich City,Arsenal,1 - 0
184340,8,2012-10-20,Swansea City,Wigan Athletic,2 - 1
184341,8,2012-10-20,Tottenham Hotspur,Chelsea,2 - 4
184342,8,2012-10-20,West Bromwich Albion,Manchester City,1 - 2
184343,8,2012-10-20,West Ham United,Southampton,4 - 1
184378,8,2012-10-21,Queens Park Rangers,Everton,1 - 1
184379,8,2012-10-21,Sunderland,Newcastle United,1 - 1
184416,8,2012-10-27,Arsenal,Queens Park Rangers,1 - 0
