,Round Number,Date,Home Team,Away Team,Result
120864,0,1981-08-29,AFC Bournemouth,Crewe Alexandra,2 - 0
120865,0,1981-08-29,Aldershot,Darlington,0 - 0
120866,0,1981-08-29,Blackpool,Stockport County,2 - 0
120867,0,1981-08-29,Bradford City,Wigan Athletic,3 - 3
120868,0,1981-08-29,Bury,Rochdale,3 - 0
120869,0,1981-08-29,Hartlepool United,Colchester United,1 - 3
120870,0,1981-08-29,Northampton Town,Scunthorpe United,1 - 1
120871,0,1981-08-29,Peterborough United,Mansfield Town,1 - 0
120872,0,1981-08-29,Port Vale,Halifax Town,0 - 0
120873,0,1981-08-29,Sheffield United,Hereford United,2 - 2
120874,0,1981-08-29,Torquay United,Hull City,2 - 1
120875,0,1981-08-29,Tranmere Rovers,York City,0 - 2
120893,0,1981-09-04,Colchester United,Tranmere Rovers,4 - 0
120894,1,1981-09-04,Stockport County,Aldershot,4 - 2
120895,1,1981-09-04,York City,Northampton Town,2 - 1
120929,1,1981-09-05,Darlington,Port Vale,1 - 1
120930,1,1981-09-05,Halifax Town,Peterborough United,1 - 1
120931,1,1981-09-05,Hereford United,Bury,3 - 0
120932,1,1981-09-05,Hull City,Bradford City,2 - 1
120933,1,1981-09-05,Mansfield Town,AFC Bournemouth,0 - 1
120934,1,1981-09-05,Rochdale,Hartlepool United,2 - 1
120935,1,1981-09-05,Scunthorpe United,Blackpool,1 - 1
120936,1,1981-09-05,Wigan Athletic,Sheffield United,0 - 1
120937,1,1981-09-06,Crewe Alexandra,Torquay United,0 - 1
120973,1,1981-09-12,AFC Bournemouth,Darlington,2 - 0
120974,2,1981-09-12,Aldershot,Halifax Town,3 - 1
120975,2,1981-09-12,Blackpool,Crewe Alexandra,5 - 0
120976,2,1981-09-12,Bradford City,York City,6 - 2
120977,2,1981-09-12,Bury,Stockport County,2 - 0
120978,2,1981-09-12,Hartlepool United,Wigan Athletic,2 - 1
120979,2,1981-09-12,Northampton Town,Hull City,1 - 1
120980,2,1981-09-12,Peterborough United,Rochdale,5 - 1
120981,2,1981-09-12,Port Vale,Mansfield Town,0 - 0
120982,2,1981-09-12,Sheffield United,Colchester United,1 - 0
120983,2,1981-09-12,Torquay United,Scunthorpe United,1 - 0
120984,2,1981-09-12,Tranmere Rovers,Hereford United,0 - 0
120986,2,1981-09-18,Colchester United,Torquay United,3 - 0
120987,3,1981-09-18,Crewe Alexandra,Aldershot,2 - 3
120988,3,1981-09-18,Stockport County,Peterborough United,3 - 0
120989,3,1981-09-18,York City,Hartlepool United,1 - 2
121024,3,1981-09-19,Darlington,Blackpool,2 - 2
121025,3,1981-09-19,Halifax Town,AFC Bournemouth,1 - 1
121026,3,1981-09-19,Hereford United,Bradford City,1 - 2
121027,3,1981-09-19,Hull City,Sheffield United,2 - 1
121028,3,1981-09-19,Mansfield Town,Bury,1 - 1
121029,3,1981-09-19,Rochdale,Port Vale,1 - 2
121030,3,1981-09-19,Scunthorpe United,Tranmere Rovers,2 - 1
121031,3,1981-09-19,Wigan Athletic,Northampton Town,3 - 1
121035,3,1981-09-21,Mansfield Town,Northampton Town,4 - 1
121036,4,1981-09-21,Stockport County,Sheffield United,1 - 0
121057,4,1981-09-22,Colchester United,Aldershot,1 - 1
121058,4,1981-09-22,Darlington,Bradford City,1 - 5
121059,4,1981-09-22,Halifax Town,Tranmere Rovers,0 - 2
121060,4,1981-09-22,Hull City,Peterborough United,1 - 1
121061,4,1981-09-22,Rochdale,Blackpool,0 - 0
121062,4,1981-09-22,Scunthorpe United,Hartlepool United,2 - 1
121063,4,1981-09-22,York City,AFC Bournemouth,0 - 1
121076,4,1981-09-23,Crewe Alexandra,Bury,1 - 2
121077,4,1981-09-23,Hereford United,Torquay United,0 - 3
121078,4,1981-09-23,Wigan Athletic,Port Vale,2 - 0
121113,4,1981-09-26,AFC Bournemouth,Rochdale,1 - 0
121114,5,1981-09-26,Aldershot,Mansfield Town,2 - 3
121115,5,1981-09-26,Blackpool,Hull City,3 - 1
121116,5,1981-09-26,Bradford City,Colchester United,2 - 1
121117,5,1981-09-26,Bury,Darlington,2 - 0
121118,5,1981-09-26,Hartlepool United,Halifax Town,3 - 2
121119,5,1981-09-26,Northampton Town,Hereford United,2 - 3
121120,5,1981-09-26,Peterborough United,Crewe Alexandra,3 - 0
121121,5,1981-09-26,Port Vale,Stockport County,1 - 0
121122,5,1981-09-26,Sheffield United,Scunthorpe United,1 - 0
121123,5,1981-09-26,Torquay United,York City,3 - 2
121124,5,1981-09-26,Tranmere Rovers,Wigan Athletic,0 - 0
121126,5,1981-09-28,Port Vale,Colchester United,2 - 1
121140,6,1981-09-29,AFC Bournemouth,Wigan Athletic,0 - 0
121141,6,1981-09-29,Aldershot,York City,0 - 1
121142,6,1981-09-29,Bury,Scunthorpe United,4 - 0
121143,6,1981-09-29,Northampton Town,Stockport County,0 - 0
121144,6,1981-09-29,Sheffield United,Crewe Alexandra,4 - 0
121145,6,1981-09-29,Tranmere Rovers,Darlington,1 - 1
121147,6,1981-09-30,Blackpool,Halifax Town,7 - 1
121148,6,1981-09-30,Bradford City,Rochdale,2 - 0
121149,6,1981-09-30,Hartlepool United,Hull City,3 - 2
121150,6,1981-09-30,Torquay United,Mansfield Town,2 - 0
121151,6,1981-10-02,Colchester United,Northampton Town,5 - 1
121185,7,1981-10-03,Darlington,Peterborough United,0 - 0
121186,7,1981-10-03,Halifax Town,Bury,2 - 1
121187,7,1981-10-03,Hereford United,Hartlepool United,1 - 1
121188,7,1981-10-03,Hull City,Tranmere Rovers,1 - 2
121189,7,1981-10-03,Mansfield Town,Blackpool,2 - 2
121190,7,1981-10-03,Scunthorpe United,Bradford City,1 - 3
121191,7,1981-10-03,Stockport County,AFC Bournemouth,1 - 2
121192,7,1981-10-03,Wigan Athletic,Torquay United,1 - 0
121193,7,1981-10-03,York City,Sheffield United,3 - 4
121194,7,1981-10-04,Rochdale,Aldershot,0 - 0
121195,7,1981-10-06,Crewe Alexandra,Port Vale,0 - 2
121198,7,1981-10-09,York City,Darlington,2 - 2
121231,8,1981-10-10,AFC Bournemouth,Northampton Town,1 - 1
121232,8,1981-10-10,Blackpool,Torquay United,2 - 1
121233,8,1981-10-10,Crewe Alexandra,Scunthorpe United,3 - 0
121234,8,1981-10-10,Hartlepool United,Peterborough United,0 - 1
121235,8,1981-10-10,Hereford United,Halifax Town,2 - 2
121236,8,1981-10-10,Mansfield Town,Hull City,3 - 3
121237,8,1981-10-10,Port Vale,Sheffield United,0 - 2
121238,8,1981-10-10,Tranmere Rovers,Bury,1 - 3
121239,8,1981-10-10,Wigan Athletic,Stockport County,2 - 1
121241,8,1981-10-11,Bradford City,Aldershot,4 - 1
