,Round Number,Date,Home Team,Away Team,Result
124920,0,1983-08-27,Aldershot,Hereford United,1 - 4
124921,0,1983-08-27,Blackpool,Reading,1 - 0
124922,0,1983-08-27,Bristol City,Mansfield Town,4 - 0
124923,0,1983-08-27,Chester,Northampton Town,1 - 1
124924,0,1983-08-27,Chesterfield,Swindon Town,1 - 0
124925,0,1983-08-27,Darlington,Colchester United,0 - 2
124926,0,1983-08-27,Doncaster Rovers,Wrexham,3 - 0
124927,0,1983-08-27,Halifax Town,Torquay United,2 - 2
124928,0,1983-08-27,Peterborough United,Hartlepool United,3 - 1
124929,0,1983-08-27,Rochdale,Crewe Alexandra,1 - 0
124930,0,1983-08-27,Stockport County,York City,0 - 2
124931,0,1983-08-27,Tranmere Rovers,Bury,1 - 1
124982,0,1983-09-03,Bury,Bristol City,2 - 1
124983,1,1983-09-03,Colchester United,Blackpool,2 - 1
124984,1,1983-09-03,Crewe Alexandra,Chesterfield,2 - 1
124985,1,1983-09-03,Hartlepool United,Aldershot,0 - 1
124986,1,1983-09-03,Hereford United,Halifax Town,0 - 0
124987,1,1983-09-03,Mansfield Town,Doncaster Rovers,1 - 2
124988,1,1983-09-03,Northampton Town,Darlington,2 - 0
124989,1,1983-09-03,Reading,Stockport County,6 - 2
124990,1,1983-09-03,Swindon Town,Chester,4 - 0
124991,1,1983-09-03,Torquay United,Tranmere Rovers,1 - 1
124992,1,1983-09-03,Wrexham,Peterborough United,2 - 2
124993,1,1983-09-03,York City,Rochdale,2 - 0
125020,1,1983-09-06,Bury,Blackpool,0 - 0
125021,2,1983-09-06,Colchester United,Bristol City,0 - 0
125022,2,1983-09-06,Crewe Alexandra,Aldershot,0 - 0
125023,2,1983-09-06,Mansfield Town,Stockport County,1 - 2
125024,2,1983-09-06,Northampton Town,Tranmere Rovers,0 - 0
125025,2,1983-09-06,Swindon Town,Halifax Town,2 - 3
125026,2,1983-09-06,Wrexham,Rochdale,5 - 1
125027,2,1983-09-06,York City,Peterborough United,2 - 0
125036,2,1983-09-07,Hartlepool United,Chesterfield,2 - 2
125037,2,1983-09-07,Hereford United,Chester,2 - 1
125038,2,1983-09-07,Reading,Doncaster Rovers,3 - 2
125039,2,1983-09-07,Torquay United,Darlington,0 - 1
125041,2,1983-09-09,Halifax Town,Mansfield Town,0 - 0
125042,3,1983-09-09,Stockport County,Colchester United,0 - 0
125075,3,1983-09-10,Aldershot,Bury,1 - 2
125076,3,1983-09-10,Blackpool,Northampton Town,2 - 3
125077,3,1983-09-10,Bristol City,Hartlepool United,2 - 0
125078,3,1983-09-10,Chester,Crewe Alexandra,0 - 1
125079,3,1983-09-10,Chesterfield,York City,2 - 1
125080,3,1983-09-10,Darlington,Swindon Town,1 - 0
125081,3,1983-09-10,Peterborough United,Torquay United,5 - 0
125082,3,1983-09-10,Rochdale,Reading,4 - 1
125083,3,1983-09-10,Tranmere Rovers,Wrexham,2 - 1
125085,3,1983-09-11,Doncaster Rovers,Hereford United,3 - 0
125087,3,1983-09-16,Wrexham,Bristol City,3 - 1
125120,4,1983-09-17,Colchester United,Rochdale,4 - 0
125121,4,1983-09-17,Crewe Alexandra,Darlington,2 - 1
125122,4,1983-09-17,Hartlepool United,Doncaster Rovers,1 - 0
125123,4,1983-09-17,Hereford United,Peterborough United,2 - 1
125124,4,1983-09-17,Mansfield Town,Tranmere Rovers,1 - 0
125125,4,1983-09-17,Reading,Chesterfield,1 - 1
125126,4,1983-09-17,Swindon Town,Blackpool,0 - 0
125127,4,1983-09-17,Torquay United,Aldershot,0 - 1
125128,4,1983-09-17,York City,Chester,4 - 1
125129,4,1983-09-18,Bury,Halifax Town,3 - 0
125130,4,1983-09-18,Northampton Town,Stockport County,0 - 0
125133,4,1983-09-23,Halifax Town,Hartlepool United,3 - 2
125134,5,1983-09-23,Stockport County,Swindon Town,1 - 3
125135,5,1983-09-23,Tranmere Rovers,Hereford United,0 - 1
125168,5,1983-09-24,Aldershot,Wrexham,1 - 1
125169,5,1983-09-24,Blackpool,Crewe Alexandra,3 - 0
125170,5,1983-09-24,Bristol City,Torquay United,5 - 0
125171,5,1983-09-24,Chester,Reading,2 - 1
125172,5,1983-09-24,Chesterfield,Colchester United,1 - 1
125173,5,1983-09-24,Darlington,York City,0 - 0
125174,5,1983-09-24,Doncaster Rovers,Bury,3 - 1
125175,5,1983-09-24,Peterborough United,Mansfield Town,3 - 0
125176,5,1983-09-24,Rochdale,Northampton Town,1 - 1
125178,5,1983-09-26,Stockport County,Wrexham,1 - 1
125179,6,1983-09-26,Tranmere Rovers,Colchester United,2 - 1
125190,6,1983-09-27,Aldershot,Swindon Town,2 - 1
125191,6,1983-09-27,Blackpool,Mansfield Town,2 - 0
125192,6,1983-09-27,Bristol City,Reading,3 - 1
125193,6,1983-09-27,Chesterfield,Hereford United,0 - 0
125194,6,1983-09-27,Darlington,Bury,1 - 2
125195,6,1983-09-27,Doncaster Rovers,York City,2 - 2
125196,6,1983-09-27,Halifax Town,Northampton Town,2 - 2
125197,6,1983-09-27,Rochdale,Hartlepool United,2 - 0
125200,6,1983-09-28,Chester,Torquay United,1 - 2
125201,6,1983-09-28,Peterborough United,Crewe Alexandra,1 - 0
125203,6,1983-09-30,Crewe Alexandra,Stockport County,0 - 3
125236,7,1983-10-01,Colchester United,Chester,1 - 0
125237,7,1983-10-01,Hartlepool United,Tranmere Rovers,0 - 1
125238,7,1983-10-01,Hereford United,Bristol City,0 - 2
125239,7,1983-10-01,Mansfield Town,Aldershot,5 - 2
125240,7,1983-10-01,Northampton Town,Chesterfield,1 - 1
125241,7,1983-10-01,Reading,Darlington,1 - 0
125242,7,1983-10-01,Swindon Town,Rochdale,2 - 1
125243,7,1983-10-01,Torquay United,Doncaster Rovers,4 - 1
125244,7,1983-10-01,Wrexham,Halifax Town,1 - 0
125245,7,1983-10-01,York City,Blackpool,4 - 0
125247,7,1983-10-07,York City,Colchester United,3 - 0
125269,8,1983-10-08,Aldershot,Tranmere Rovers,1 - 1
125270,8,1983-10-08,Blackpool,Rochdale,0 - 2
125271,8,1983-10-08,Bristol City,Halifax Town,3 - 0
125272,8,1983-10-08,Bury,Mansfield Town,2 - 2
125273,8,1983-10-08,Chesterfield,Stockport County,2 - 0
125274,8,1983-10-08,Crewe Alexandra,Swindon Town,2 - 0
125275,8,1983-10-08,Darlington,Chester,2 - 1
125276,8,1983-10-08,Peterborough United,Doncaster Rovers,1 - 1
125277,8,1983-10-08,Torquay United,Hartlepool United,0 - 0
125278,8,1983-10-08,Wrexham,Hereford United,0 - 0
125280,8,1983-10-09,Northampton Town,Reading,2 - 2
125283,8,1983-10-14,Reading,Crewe Alexandra,5 - 0
125284,9,1983-10-14,Tranmere Rovers,Bristol City,2 - 0
125313,9,1983-10-15,Colchester United,Northampton Town,2 - 2
125314,9,1983-10-15,Doncaster Rovers,Aldershot,3 - 1
125315,9,1983-10-15,Halifax Town,Peterborough United,2 - 1
125316,9,1983-10-15,Hartlepool United,Wrexham,1 - 1
125317,9,1983-10-15,Mansfield Town,Torquay United,1 - 3
125318,9,1983-10-15,Rochdale,Chesterfield,2 - 4
125319,9,1983-10-15,Stockport County,Darlington,2 - 0
125320,9,1983-10-15,Swindon Town,York City,3 - 2
125324,9,1983-10-17,Stockport County,Aldershot,2 - 2
125325,10,1983-10-17,Tranmere Rovers,Swindon Town,2 - 1
125338,10,1983-10-18,Bristol City,York City,1 - 0
125339,10,1983-10-18,Chesterfield,Doncaster Rovers,0 - 0
125340,10,1983-10-18,Colchester United,Bury,1 - 0
125341,10,1983-10-18,Halifax Town,Crewe Alexandra,1 - 0
125342,10,1983-10-18,Northampton Town,Torquay United,2 - 1
125343,10,1983-10-18,Rochdale,Peterborough United,2 - 1
125344,10,1983-10-18,Wrexham,Blackpool,0 - 1
125348,10,1983-10-19,Hartlepool United,Chester,1 - 1
125349,10,1983-10-19,Hereford United,Darlington,1 - 0
125350,10,1983-10-19,Reading,Mansfield Town,4 - 0
125353,10,1983-10-21,Doncaster Rovers,Halifax Town,3 - 2
125383,11,1983-10-22,Aldershot,Bristol City,1 - 0
125384,11,1983-10-22,Blackpool,Chesterfield,1 - 0
125385,11,1983-10-22,Bury,Wrexham,2 - 0
125386,11,1983-10-22,Chester,Stockport County,2 - 4
