,Round Number,Date,Home Team,Away Team,Result
181847,0,2011-08-06,AFC Wimbledon,Bristol Rovers,2 - 3
181848,0,2011-08-06,Bradford City,Aldershot,1 - 2
181849,0,2011-08-06,Gillingham,Cheltenham,1 - 0
181850,0,2011-08-06,Macclesfield,Dagenham and Redbridge,0 - 1
181851,0,2011-08-06,Morecambe,Barnet,0 - 1
181852,0,2011-08-06,Northampton Town,Accrington,0 - 0
181853,0,2011-08-06,Port Vale,Crawley Town,2 - 2
181854,0,2011-08-06,Rotherham United,Oxford United,1 - 0
181855,0,2011-08-06,Shrewsbury Town,Plymouth Argyle,1 - 1
181856,0,2011-08-06,Southend United,Hereford United,1 - 0
181857,0,2011-08-06,Swindon Town,Crewe Alexandra,3 - 0
181858,0,2011-08-06,Torquay United,Burton Albion,2 - 2
181888,0,2011-08-13,Accrington,Southend United,1 - 2
181889,1,2011-08-13,Aldershot,Northampton Town,0 - 1
181890,1,2011-08-13,Barnet,Port Vale,1 - 3
181891,1,2011-08-13,Bristol Rovers,Torquay United,1 - 2
181892,1,2011-08-13,Burton Albion,Shrewsbury Town,1 - 1
181893,1,2011-08-13,Cheltenham,Swindon Town,1 - 0
181894,1,2011-08-13,Crawley Town,Macclesfield,2 - 0
181895,1,2011-08-13,Crewe Alexandra,Gillingham,1 - 2
181896,1,2011-08-13,Dagenham and Redbridge,AFC Wimbledon,0 - 2
181897,1,2011-08-13,Hereford United,Morecambe,0 - 3
181898,1,2011-08-13,Oxford United,Bradford City,1 - 1
181899,1,2011-08-13,Plymouth Argyle,Rotherham United,1 - 4
181924,1,2011-08-16,Accrington,Bradford City,1 - 0
181925,2,2011-08-16,Aldershot,Torquay United,0 - 1
181926,2,2011-08-16,Barnet,Gillingham,2 - 2
181927,2,2011-08-16,Bristol Rovers,Northampton Town,2 - 1
181928,2,2011-08-16,Burton Albion,Port Vale,1 - 1
181929,2,2011-08-16,Cheltenham,Morecambe,1 - 2
181930,2,2011-08-16,Crawley Town,Southend United,3 - 0
181931,2,2011-08-16,Crewe Alexandra,Rotherham United,1 - 2
181932,2,2011-08-16,Dagenham and Redbridge,Swindon Town,1 - 0
181933,2,2011-08-16,Hereford United,Macclesfield,0 - 4
181934,2,2011-08-16,Oxford United,Shrewsbury Town,2 - 0
181935,2,2011-08-16,Plymouth Argyle,AFC Wimbledon,0 - 2
181968,2,2011-08-20,AFC Wimbledon,Hereford United,1 - 1
181969,3,2011-08-20,Bradford City,Dagenham and Redbridge,0 - 1
181970,3,2011-08-20,Gillingham,Plymouth Argyle,3 - 0
181971,3,2011-08-20,Macclesfield,Bristol Rovers,0 - 0
181972,3,2011-08-20,Morecambe,Aldershot,2 - 0
181973,3,2011-08-20,Northampton Town,Cheltenham,2 - 3
181974,3,2011-08-20,Port Vale,Accrington,4 - 1
181975,3,2011-08-20,Rotherham United,Barnet,2 - 2
181976,3,2011-08-20,Shrewsbury Town,Crewe Alexandra,2 - 0
181977,3,2011-08-20,Southend United,Burton Albion,0 - 1
181978,3,2011-08-20,Torquay United,Crawley Town,1 - 3
181984,3,2011-08-21,Swindon Town,Oxford United,1 - 2
182014,3,2011-08-27,Accrington,Burton Albion,2 - 1
182015,4,2011-08-27,Bradford City,Barnet,4 - 2
182016,4,2011-08-27,Bristol Rovers,Hereford United,0 - 0
182017,4,2011-08-27,Cheltenham,Crawley Town,3 - 1
182018,4,2011-08-27,Dagenham and Redbridge,Torquay United,1 - 1
182019,4,2011-08-27,Macclesfield,AFC Wimbledon,4 - 0
182020,4,2011-08-27,Northampton Town,Morecambe,0 - 2
182021,4,2011-08-27,Oxford United,Aldershot,1 - 1
182022,4,2011-08-27,Plymouth Argyle,Crewe Alexandra,0 - 1
182023,4,2011-08-27,Port Vale,Southend United,2 - 3
182024,4,2011-08-27,Rotherham United,Gillingham,3 - 0
182025,4,2011-08-27,Shrewsbury Town,Swindon Town,2 - 1
182042,4,2011-09-03,AFC Wimbledon,Port Vale,3 - 2
182043,5,2011-09-03,Aldershot,Cheltenham,1 - 0
182044,5,2011-09-03,Barnet,Accrington,0 - 0
182045,5,2011-09-03,Burton Albion,Plymouth Argyle,2 - 1
182046,5,2011-09-03,Crawley Town,Bristol Rovers,4 - 1
182047,5,2011-09-03,Crewe Alexandra,Oxford United,3 - 1
182048,5,2011-09-03,Gillingham,Shrewsbury Town,0 - 1
182049,5,2011-09-03,Hereford United,Dagenham and Redbridge,1 - 0
182050,5,2011-09-03,Morecambe,Bradford City,1 - 1
182051,5,2011-09-03,Southend United,Northampton Town,2 - 2
182052,5,2011-09-03,Swindon Town,Rotherham United,3 - 2
182053,5,2011-09-03,Torquay United,Macclesfield,3 - 0
182085,5,2011-09-10,Aldershot,AFC Wimbledon,1 - 1
182086,6,2011-09-10,Bradford City,Bristol Rovers,2 - 2
182087,6,2011-09-10,Cheltenham,Macclesfield,2 - 0
182088,6,2011-09-10,Crewe Alexandra,Barnet,3 - 1
182089,6,2011-09-10,Gillingham,Accrington,1 - 1
182090,6,2011-09-10,Morecambe,Crawley Town,6 - 0
182091,6,2011-09-10,Northampton Town,Torquay United,0 - 0
182092,6,2011-09-10,Oxford United,Burton Albion,2 - 2
182093,6,2011-09-10,Plymouth Argyle,Port Vale,0 - 2
182094,6,2011-09-10,Rotherham United,Dagenham and Redbridge,3 - 1
182095,6,2011-09-10,Shrewsbury Town,Hereford United,3 - 1
182096,6,2011-09-10,Swindon Town,Southend United,2 - 0
182111,6,2011-09-13,Accrington,Rotherham United,1 - 1
182112,7,2011-09-13,AFC Wimbledon,Northampton Town,0 - 3
182113,7,2011-09-13,Barnet,Plymouth Argyle,2 - 0
182114,7,2011-09-13,Bristol Rovers,Shrewsbury Town,1 - 0
182115,7,2011-09-13,Burton Albion,Crewe Alexandra,1 - 0
182116,7,2011-09-13,Crawley Town,Swindon Town,0 - 3
182117,7,2011-09-13,Dagenham and Redbridge,Oxford United,0 - 1
182118,7,2011-09-13,Hereford United,Aldershot,0 - 2
182119,7,2011-09-13,Macclesfield,Morecambe,1 - 1
182120,7,2011-09-13,Port Vale,Bradford City,3 - 2
182121,7,2011-09-13,Southend United,Gillingham,1 - 0
182122,7,2011-09-13,Torquay United,Cheltenham,2 - 2
182151,7,2011-09-17,Accrington,Crewe Alexandra,0 - 2
182152,8,2011-09-17,AFC Wimbledon,Cheltenham,4 - 1
182153,8,2011-09-17,Barnet,Oxford United,0 - 2
182154,8,2011-09-17,Bristol Rovers,Aldershot,0 - 1
182155,8,2011-09-17,Burton Albion,Swindon Town,2 - 0
182156,8,2011-09-17,Crawley Town,Bradford City,3 - 1
182157,8,2011-09-17,Dagenham and Redbridge,Morecambe,1 - 2
182158,8,2011-09-17,Hereford United,Gillingham,1 - 6
182159,8,2011-09-17,Macclesfield,Northampton Town,3 - 1
182160,8,2011-09-17,Port Vale,Shrewsbury Town,2 - 3
182161,8,2011-09-17,Southend United,Plymouth Argyle,2 - 0
182162,8,2011-09-17,Torquay United,Rotherham United,3 - 3
182200,8,2011-09-24,Aldershot,Crawley Town,0 - 1
182201,9,2011-09-24,Bradford City,AFC Wimbledon,1 - 2
182202,9,2011-09-24,Cheltenham,Hereford United,0 - 0
182203,9,2011-09-24,Crewe Alexandra,Port Vale,1 - 1
182204,9,2011-09-24,Gillingham,Burton Albion,3 - 1
182205,9,2011-09-24,Morecambe,Bristol Rovers,2 - 3
