,Round Number,Date,Home Team,Away Team,Result
116807,0,1979-08-18,Bradford City,Crewe Alexandra,4 - 0
116808,0,1979-08-18,Darlington,Wigan Athletic,2 - 2
116809,0,1979-08-18,Doncaster Rovers,Northampton Town,2 - 1
116810,0,1979-08-18,Hartlepool United,Portsmouth,0 - 3
116811,0,1979-08-18,Hereford United,York City,3 - 1
116812,0,1979-08-18,Huddersfield Town,Aldershot,2 - 0
116813,0,1979-08-18,Lincoln City,Peterborough United,0 - 1
116814,0,1979-08-18,Newport County,Port Vale,2 - 1
116815,0,1979-08-18,Rochdale,AFC Bournemouth,0 - 2
116816,0,1979-08-18,Torquay United,Scunthorpe United,3 - 0
116817,0,1979-08-18,Tranmere Rovers,Halifax Town,2 - 0
116818,0,1979-08-18,Walsall,Stockport County,2 - 1
116820,0,1979-08-20,Port Vale,Hereford United,0 - 1
116821,1,1979-08-20,Stockport County,Rochdale,1 - 1
116842,1,1979-08-21,AFC Bournemouth,Walsall,1 - 1
116843,1,1979-08-21,Aldershot,Newport County,0 - 1
116844,1,1979-08-21,Halifax Town,Doncaster Rovers,1 - 1
116845,1,1979-08-21,Portsmouth,Torquay United,3 - 0
116846,1,1979-08-21,Scunthorpe United,Hartlepool United,1 - 3
116847,1,1979-08-21,York City,Darlington,3 - 1
116859,1,1979-08-22,Crewe Alexandra,Lincoln City,0 - 2
116860,1,1979-08-22,Northampton Town,Bradford City,1 - 2
116861,1,1979-08-22,Peterborough United,Tranmere Rovers,1 - 2
116862,1,1979-08-22,Wigan Athletic,Huddersfield Town,1 - 2
116863,1,1979-08-24,Crewe Alexandra,Torquay United,2 - 2
116864,2,1979-08-24,Rochdale,Hartlepool United,1 - 0
116899,2,1979-08-25,AFC Bournemouth,Newport County,3 - 2
116900,2,1979-08-25,Aldershot,Port Vale,3 - 1
116901,2,1979-08-25,Bradford City,Tranmere Rovers,2 - 0
116902,2,1979-08-25,Hereford United,Darlington,1 - 0
