,Round Number,Date,Home Team,Away Team,Result
264,0,1890-09-06,Accrington F.C.,Burnley,1 - 1
265,0,1890-09-06,Bolton Wanderers,Notts County,4 - 2
266,0,1890-09-06,Derby County,Blackburn Rovers,8 - 5
267,0,1890-09-06,West Bromwich Albion,Everton,1 - 4
268,0,1890-09-06,Wolverhampton Wanderers,Aston Villa,2 - 1
269,0,1890-09-13,Aston Villa,Notts County,3 - 2
270,1,1890-09-13,Blackburn Rovers,Accrington F.C.,0 - 0
271,1,1890-09-13,Bolton Wanderers,Derby County,3 - 1
272,1,1890-09-13,Everton,Wolverhampton Wanderers,5 - 0
273,1,1890-09-13,Preston North End,West Bromwich Albion,3 - 0
274,1,1890-09-13,Sunderland,Burnley,2 - 3
275,1,1890-09-15,Sunderland,Wolverhampton Wanderers,3 - 4
276,2,1890-09-20,Bolton Wanderers,Everton,0 - 5
277,2,1890-09-20,Burnley,Aston Villa,2 - 1
278,2,1890-09-20,Derby County,Preston North End,1 - 3
279,2,1890-09-20,Notts County,Accrington F.C.,5 - 0
280,2,1890-09-20,West Bromwich Albion,Sunderland,0 - 4
281,2,1890-09-22,Wolverhampton Wanderers,Notts County,1 - 1
282,3,1890-09-27,Accrington F.C.,Everton,1 - 2
283,3,1890-09-27,Aston Villa,West Bromwich Albion,0 - 4
284,3,1890-09-27,Blackburn Rovers,Wolverhampton Wanderers,2 - 3
285,3,1890-09-27,Burnley,Sunderland,3 - 3
286,3,1890-09-27,Notts County,Derby County,2 - 1
287,4,1890-09-27,Preston North End,Bolton Wanderers,1 - 0
288,4,1890-10-02,Notts County,Bolton Wanderers,3 - 1
289,5,1890-10-04,Bolton Wanderers,Aston Villa,4 - 0
290,6,1890-10-04,Everton,Derby County,7 - 0
291,6,1890-10-04,Preston North End,Blackburn Rovers,1 - 2
292,6,1890-10-04,West Bromwich Albion,Burnley,3 - 1
293,6,1890-10-04,Wolverhampton Wanderers,Accrington F.C.,3 - 0
294,6,1890-10-11,Accrington F.C.,Preston North End,1 - 3
295,7,1890-10-11,Aston Villa,Everton,2 - 2
296,7,1890-10-11,Blackburn Rovers,Sunderland,3 - 2
297,7,1890-10-11,Burnley,Bolton Wanderers,1 - 2
298,7,1890-10-11,Notts County,West Bromwich Albion,3 - 2
299,7,1890-10-11,Wolverhampton Wanderers,Derby County,5 - 1
300,7,1890-10-18,Burnley,Blackburn Rovers,1 - 6
301,8,1890-10-18,Derby County,Aston Villa,5 - 4
302,8,1890-10-18,Everton,Bolton Wanderers,2 - 0
303,8,1890-10-18,Preston North End,Wolverhampton Wanderers,5 - 1
304,8,1890-10-18,Sunderland,Accrington F.C.,2 - 2
305,8,1890-10-18,West Bromwich Albion,Notts County,1 - 1
306,8,1890-10-25,Accrington F.C.,Notts County,3 - 2
307,9,1890-10-25,Aston Villa,Derby County,4 - 0
308,9,1890-10-25,Blackburn Rovers,Preston North End,1 - 0
309,9,1890-10-25,Bolton Wanderers,Sunderland,2 - 5
310,9,1890-10-25,Everton,West Bromwich Albion,2 - 3
311,9,1890-10-25,Wolverhampton Wanderers,Burnley,3 - 1
312,9,1890-11-01,Burnley,Wolverhampton Wanderers,4 - 2
313,10,1890-11-01,Notts County,Everton,3 - 1
314,10,1890-11-01,Preston North End,Accrington F.C.,1 - 1
315,10,1890-11-01,Sunderland,Blackburn Rovers,3 - 1
316,10,1890-11-01,West Bromwich Albion,Aston Villa,0 - 3
317,10,1890-11-03,West Bromwich Albion,Bolton Wanderers,2 - 4
318,11,1890-11-08,Accrington F.C.,Derby County,4 - 0
319,11,1890-11-08,Aston Villa,Burnley,4 - 4
320,11,1890-11-08,Blackburn Rovers,Everton,2 - 1
321,11,1890-11-08,Preston North End,Notts County,0 - 0
322,11,1890-11-08,Sunderland,West Bromwich Albion,1 - 1
323,11,1890-11-08,Wolverhampton Wanderers,Bolton Wanderers,1 - 0
324,11,1890-11-15,Aston Villa,Accrington F.C.,3 - 1
325,12,1890-11-15,Bolton Wanderers,Preston North End,1 - 0
326,12,1890-11-15,Burnley,Derby County,6 - 1
327,12,1890-11-15,Everton,Sunderland,1 - 0
328,12,1890-11-15,Notts County,Blackburn Rovers,1 - 2
329,12,1890-11-22,Accrington F.C.,Sunderland,4 - 1
330,13,1890-11-22,Aston Villa,Bolton Wanderers,5 - 0
331,13,1890-11-22,Blackburn Rovers,Burnley,5 - 2
332,13,1890-11-22,Derby County,West Bromwich Albion,3 - 1
