,Round Number,Date,Home Team,Away Team,Result
159451,0,2000-08-12,Barnet,Shrewsbury Town,3 - 0
159452,0,2000-08-12,Blackpool,Hull City,3 - 1
159453,0,2000-08-12,Carlisle United,Halifax Town,2 - 2
159454,0,2000-08-12,Cheltenham,Mansfield Town,2 - 2
159455,0,2000-08-12,Chesterfield,York City,4 - 1
159456,0,2000-08-12,Exeter City,Cardiff City,1 - 2
159457,0,2000-08-12,Kidderminster Harriers,Torquay United,2 - 0
159458,0,2000-08-12,Lincoln City,Hartlepool United,0 - 2
159459,0,2000-08-12,Macclesfield,Scunthorpe United,0 - 1
159460,0,2000-08-12,Plymouth Argyle,Leyton Orient,0 - 1
159461,0,2000-08-12,Rochdale,Darlington,1 - 1
159462,0,2000-08-12,Southend United,Brighton & Hove Albion,2 - 0
159495,0,2000-08-19,Barnet,Mansfield Town,3 - 3
159496,1,2000-08-19,Brighton & Hove Albion,Rochdale,2 - 1
159497,1,2000-08-19,Cardiff City,Blackpool,1 - 1
159498,1,2000-08-19,Darlington,Exeter City,1 - 1
159499,1,2000-08-19,Halifax Town,Lincoln City,1 - 1
159500,1,2000-08-19,Hartlepool United,Chesterfield,1 - 2
159501,1,2000-08-19,Hull City,Plymouth Argyle,1 - 1
159502,1,2000-08-19,Leyton Orient,Carlisle United,1 - 0
159503,1,2000-08-19,Scunthorpe United,Kidderminster Harriers,2 - 0
159504,1,2000-08-19,Shrewsbury Town,Macclesfield,2 - 2
159505,1,2000-08-19,Torquay United,Southend United,1 - 1
159506,1,2000-08-19,York City,Cheltenham,0 - 2
159520,1,2000-08-25,Carlisle United,York City,1 - 1
159552,2,2000-08-26,Barnet,Cardiff City,2 - 2
159553,2,2000-08-26,Blackpool,Leyton Orient,2 - 2
159554,2,2000-08-26,Cheltenham,Torquay United,2 - 0
159555,2,2000-08-26,Chesterfield,Shrewsbury Town,3 - 0
159556,2,2000-08-26,Exeter City,Hartlepool United,1 - 1
159557,2,2000-08-26,Kidderminster Harriers,Halifax Town,2 - 1
159558,2,2000-08-26,Lincoln City,Brighton & Hove Albion,2 - 0
159559,2,2000-08-26,Macclesfield,Hull City,0 - 0
159560,2,2000-08-26,Plymouth Argyle,Mansfield Town,2 - 0
159561,2,2000-08-26,Rochdale,Scunthorpe United,3 - 2
159562,2,2000-08-26,Southend United,Darlington,0 - 2
159582,2,2000-08-28,Brighton & Hove Albion,Kidderminster Harriers,0 - 2
159583,3,2000-08-28,Cardiff City,Southend United,2 - 2
159584,3,2000-08-28,Halifax Town,Rochdale,1 - 2
159585,3,2000-08-28,Hartlepool United,Cheltenham,0 - 0
159586,3,2000-08-28,Hull City,Lincoln City,1 - 1
159587,3,2000-08-28,Leyton Orient,Exeter City,2 - 1
159588,3,2000-08-28,Mansfield Town,Macclesfield,4 - 4
159589,3,2000-08-28,Scunthorpe United,Chesterfield,1 - 1
159590,3,2000-08-28,Torquay United,Blackpool,3 - 2
159591,3,2000-08-28,York City,Barnet,1 - 0
