,Round Number,Date,Home Team,Away Team,Result
112752,0,1977-08-20,Barnsley,Rochdale,4 - 0
112753,0,1977-08-20,Brentford,Northampton Town,3 - 0
112754,0,1977-08-20,Crewe Alexandra,AFC Bournemouth,3 - 1
112755,0,1977-08-20,Doncaster Rovers,Newport County,2 - 2
112756,0,1977-08-20,Grimsby Town,Darlington,2 - 0
112757,0,1977-08-20,Hartlepool United,Torquay United,1 - 2
112758,0,1977-08-20,Huddersfield Town,Swansea City,0 - 0
112759,0,1977-08-20,Reading,Southend United,0 - 1
112760,0,1977-08-20,Southport,Scunthorpe United,1 - 1
112761,0,1977-08-20,Stockport County,Watford,1 - 3
112762,0,1977-08-20,Wimbledon,Halifax Town,3 - 3
112763,0,1977-08-20,York City,Aldershot,1 - 2
112765,0,1977-08-22,Brentford,Wimbledon,4 - 1
112766,1,1977-08-22,Southend United,Northampton Town,0 - 0
112780,1,1977-08-23,Halifax Town,Hartlepool United,3 - 0
112781,1,1977-08-23,Scunthorpe United,Crewe Alexandra,3 - 0
112782,1,1977-08-23,Swansea City,Doncaster Rovers,3 - 0
112793,1,1977-08-24,Aldershot,Stockport County,2 - 1
112795,1,1977-08-26,Scunthorpe United,AFC Bournemouth,0 - 0
112796,2,1977-08-26,Southend United,Crewe Alexandra,1 - 0
112797,2,1977-08-26,Stockport County,Grimsby Town,2 - 0
112831,2,1977-08-27,Aldershot,Doncaster Rovers,1 - 0
112832,2,1977-08-27,Brentford,Reading,1 - 1
112833,2,1977-08-27,Halifax Town,Northampton Town,0 - 1
112834,2,1977-08-27,Newport County,Huddersfield Town,2 - 0
112835,2,1977-08-27,Rochdale,Darlington,2 - 0
112836,2,1977-08-27,Southport,Hartlepool United,1 - 1
112837,2,1977-08-27,Swansea City,Barnsley,2 - 1
112838,2,1977-08-27,Torquay United,Wimbledon,1 - 1
112839,2,1977-08-27,Watford,York City,1 - 3
112842,2,1977-09-02,York City,Stockport County,2 - 1
112875,3,1977-09-03,AFC Bournemouth,Southend United,0 - 3
112876,3,1977-09-03,Barnsley,Newport County,1 - 0
112877,3,1977-09-03,Crewe Alexandra,Brentford,4 - 6
112878,3,1977-09-03,Darlington,Swansea City,1 - 1
112879,3,1977-09-03,Doncaster Rovers,Watford,0 - 1
112880,3,1977-09-03,Grimsby Town,Rochdale,2 - 1
112881,3,1977-09-03,Hartlepool United,Scunthorpe United,1 - 0
112882,3,1977-09-03,Huddersfield Town,Aldershot,1 - 1
112883,3,1977-09-03,Northampton Town,Torquay United,1 - 0
112884,3,1977-09-03,Reading,Halifax Town,2 - 1
112885,3,1977-09-03,Wimbledon,Southport,2 - 2
112886,3,1977-09-06,Darlington,Barnsley,0 - 2
112887,4,1977-09-06,Newport County,York City,2 - 1
112888,4,1977-09-06,Watford,Grimsby Town,1 - 0
112892,4,1977-09-09,Southport,Northampton Town,3 - 1
112893,4,1977-09-09,Stockport County,Doncaster Rovers,1 - 1
112927,4,1977-09-10,Aldershot,Barnsley,0 - 0
112928,4,1977-09-10,Brentford,AFC Bournemouth,1 - 1
112929,4,1977-09-10,Halifax Town,Crewe Alexandra,1 - 1
112930,4,1977-09-10,Hartlepool United,Wimbledon,2 - 0
112931,4,1977-09-10,Newport County,Darlington,1 - 1
112932,5,1977-09-10,Scunthorpe United,Southend United,1 - 2
112933,5,1977-09-10,Swansea City,Rochdale,3 - 0
112934,5,1977-09-10,Torquay United,Reading,3 - 0
112935,5,1977-09-10,Watford,Huddersfield Town,2 - 0
112936,5,1977-09-10,York City,Grimsby Town,1 - 2
112939,5,1977-09-12,Southend United,Swansea City,2 - 1
112946,6,1977-09-13,AFC Bournemouth,York City,2 - 1
112947,6,1977-09-13,Barnsley,Scunthorpe United,3 - 0
112948,6,1977-09-13,Darlington,Halifax Town,2 - 1
112949,6,1977-09-13,Grimsby Town,Hartlepool United,2 - 1
112950,6,1977-09-13,Huddersfield Town,Torquay United,1 - 1
112951,6,1977-09-13,Northampton Town,Stockport County,2 - 1
112952,6,1977-09-13,Rochdale,Brentford,1 - 2
112953,6,1977-09-13,Wimbledon,Aldershot,1 - 2
112957,6,1977-09-14,Crewe Alexandra,Newport County,2 - 0
112958,6,1977-09-14,Reading,Watford,1 - 3
112961,6,1977-09-16,Southend United,York City,0 - 0
112962,7,1977-09-16,Swansea City,Grimsby Town,2 - 0
112995,7,1977-09-17,AFC Bournemouth,Halifax Town,0 - 0
112996,7,1977-09-17,Barnsley,Watford,1 - 0
112997,7,1977-09-17,Crewe Alexandra,Torquay United,2 - 0
112998,7,1977-09-17,Darlington,Aldershot,1 - 1
112999,7,1977-09-17,Doncaster Rovers,Brentford,3 - 1
113000,7,1977-09-17,Huddersfield Town,Stockport County,0 - 0
113001,7,1977-09-17,Northampton Town,Hartlepool United,5 - 3
113002,7,1977-09-17,Reading,Southport,3 - 1
113003,7,1977-09-17,Rochdale,Newport County,0 - 1
113004,7,1977-09-17,Scunthorpe United,Wimbledon,3 - 0
113006,7,1977-09-20,Doncaster Rovers,Southport,2 - 1
113009,8,1977-09-23,Southport,Crewe Alexandra,1 - 2
113010,9,1977-09-23,Stockport County,Barnsley,3 - 0
113043,9,1977-09-24,Aldershot,Rochdale,2 - 0
113044,9,1977-09-24,Brentford,Scunthorpe United,2 - 0
113045,9,1977-09-24,Grimsby Town,Doncaster Rovers,0 - 0
113046,9,1977-09-24,Halifax Town,Southend United,0 - 1
113047,9,1977-09-24,Hartlepool United,Reading,2 - 1
113048,9,1977-09-24,Newport County,Swansea City,1 - 0
113049,9,1977-09-24,Torquay United,AFC Bournemouth,1 - 1
113050,9,1977-09-24,Watford,Darlington,2 - 1
113051,9,1977-09-24,Wimbledon,Northampton Town,2 - 0
113052,9,1977-09-24,York City,Huddersfield Town,1 - 1
113054,9,1977-09-26,Stockport County,Brentford,1 - 1
113055,10,1977-09-26,Torquay United,Darlington,0 - 0
113064,10,1977-09-27,Doncaster Rovers,Southend United,2 - 0
113065,10,1977-09-27,Halifax Town,Barnsley,1 - 1
113066,10,1977-09-27,Hartlepool United,Rochdale,1 - 0
113067,10,1977-09-27,Northampton Town,Huddersfield Town,3 - 1
113068,10,1977-09-27,Scunthorpe United,Swansea City,1 - 0
113069,10,1977-09-27,Southport,Grimsby Town,2 - 2
113070,10,1977-09-27,Watford,AFC Bournemouth,2 - 1
113071,10,1977-09-27,Wimbledon,Newport County,3 - 0
