,Round Number,Date,Home Team,Away Team,Result
183879,0,2012-08-18,Bury,Brentford,0 - 0
183880,0,2012-08-18,Crawley Town,Scunthorpe United,3 - 0
183881,0,2012-08-18,Crewe Alexandra,Notts County,1 - 2
183882,0,2012-08-18,Hartlepool United,Swindon Town,0 - 0
183883,0,2012-08-18,Milton Keynes Dons,Oldham Athletic,2 - 0
183884,0,2012-08-18,Portsmouth,AFC Bournemouth,1 - 1
183885,0,2012-08-18,Preston North End,Colchester United,0 - 0
183886,0,2012-08-18,Sheffield United,Shrewsbury Town,1 - 0
183887,0,2012-08-18,Stevenage Borough,Carlisle United,1 - 1
183888,0,2012-08-18,Tranmere Rovers,Leyton Orient,3 - 1
183889,0,2012-08-18,Walsall,Doncaster Rovers,0 - 3
183890,0,2012-08-18,Yeovil,Coventry City,1 - 1
183917,0,2012-08-21,AFC Bournemouth,Milton Keynes Dons,1 - 1
183918,1,2012-08-21,Brentford,Yeovil,1 - 3
183919,1,2012-08-21,Carlisle United,Tranmere Rovers,0 - 3
183920,1,2012-08-21,Colchester United,Portsmouth,2 - 2
183921,1,2012-08-21,Coventry City,Sheffield United,1 - 1
183922,1,2012-08-21,Doncaster Rovers,Bury,2 - 1
183923,1,2012-08-21,Leyton Orient,Stevenage Borough,0 - 1
183924,1,2012-08-21,Notts County,Hartlepool United,2 - 0
183925,1,2012-08-21,Oldham Athletic,Walsall,1 - 1
183926,1,2012-08-21,Scunthorpe United,Crewe Alexandra,1 - 2
183927,1,2012-08-21,Shrewsbury Town,Preston North End,1 - 0
183928,1,2012-08-21,Swindon Town,Crawley Town,3 - 0
183962,1,2012-08-25,AFC Bournemouth,Preston North End,1 - 1
183963,2,2012-08-25,Brentford,Crewe Alexandra,5 - 1
183964,2,2012-08-25,Carlisle United,Portsmouth,4 - 2
183965,2,2012-08-25,Colchester United,Sheffield United,1 - 1
183966,2,2012-08-25,Coventry City,Bury,2 - 2
183967,2,2012-08-25,Doncaster Rovers,Crawley Town,0 - 1
183968,2,2012-08-25,Notts County,Walsall,0 - 1
183969,2,2012-08-25,Oldham Athletic,Stevenage Borough,0 - 1
183970,2,2012-08-25,Scunthorpe United,Yeovil,0 - 4
183971,2,2012-08-25,Shrewsbury Town,Tranmere Rovers,1 - 1
183972,2,2012-08-25,Swindon Town,Milton Keynes Dons,1 - 0
184003,2,2012-09-01,Bury,Notts County,0 - 2
184004,3,2012-09-01,Crawley Town,Leyton Orient,1 - 0
184005,3,2012-09-01,Crewe Alexandra,Coventry City,1 - 0
184006,3,2012-09-01,Hartlepool United,Scunthorpe United,2 - 0
184007,3,2012-09-01,Milton Keynes Dons,Carlisle United,2 - 0
184008,3,2012-09-01,Portsmouth,Oldham Athletic,0 - 1
184009,3,2012-09-01,Sheffield United,AFC Bournemouth,5 - 3
184010,3,2012-09-01,Stevenage Borough,Shrewsbury Town,1 - 1
184011,3,2012-09-01,Tranmere Rovers,Colchester United,4 - 0
184012,3,2012-09-01,Walsall,Brentford,2 - 2
184013,3,2012-09-01,Yeovil,Doncaster Rovers,2 - 1
184030,3,2012-09-02,Preston North End,Swindon Town,4 - 1
184031,3,2012-09-08,Brentford,Colchester United,1 - 0
184032,4,2012-09-08,Bury,Preston North End,1 - 2
184033,4,2012-09-08,Crewe Alexandra,Tranmere Rovers,0 - 0
184034,4,2012-09-08,Hartlepool United,Carlisle United,1 - 2
184035,4,2012-09-08,Notts County,Shrewsbury Town,3 - 2
184036,4,2012-09-08,Scunthorpe United,Sheffield United,1 - 1
184037,4,2012-09-08,Swindon Town,Leyton Orient,0 - 1
184038,4,2012-09-08,Walsall,Milton Keynes Dons,1 - 0
184039,4,2012-09-08,Yeovil,AFC Bournemouth,0 - 1
184052,4,2012-09-09,Coventry City,Stevenage Borough,1 - 2
184053,4,2012-09-09,Crawley Town,Portsmouth,0 - 3
184054,4,2012-09-13,Leyton Orient,Brentford,1 - 0
184074,5,2012-09-15,AFC Bournemouth,Hartlepool United,1 - 1
184075,5,2012-09-15,Carlisle United,Swindon Town,2 - 2
184076,5,2012-09-15,Colchester United,Doncaster Rovers,1 - 2
184077,5,2012-09-15,Milton Keynes Dons,Yeovil,1 - 0
184078,5,2012-09-15,Oldham Athletic,Notts County,2 - 2
184079,5,2012-09-15,Portsmouth,Walsall,1 - 2
184080,5,2012-09-15,Preston North End,Crawley Town,1 - 2
184081,5,2012-09-15,Sheffield United,Bury,1 - 1
184082,5,2012-09-15,Shrewsbury Town,Scunthorpe United,0 - 1
184083,5,2012-09-15,Stevenage Borough,Crewe Alexandra,2 - 2
184084,5,2012-09-15,Tranmere Rovers,Coventry City,2 - 0
184109,5,2012-09-18,AFC Bournemouth,Brentford,2 - 2
184110,6,2012-09-18,Carlisle United,Crewe Alexandra,0 - 0
184111,6,2012-09-18,Colchester United,Crawley Town,1 - 1
184112,6,2012-09-18,Leyton Orient,Yeovil,4 - 1
184113,6,2012-09-18,Milton Keynes Dons,Notts County,1 - 1
184114,6,2012-09-18,Oldham Athletic,Scunthorpe United,1 - 1
184115,6,2012-09-18,Portsmouth,Swindon Town,1 - 2
184116,6,2012-09-18,Preston North End,Hartlepool United,5 - 0
184117,6,2012-09-18,Sheffield United,Doncaster Rovers,0 - 0
184118,6,2012-09-18,Shrewsbury Town,Coventry City,4 - 1
184119,6,2012-09-18,Stevenage Borough,Walsall,3 - 1
184120,6,2012-09-18,Tranmere Rovers,Bury,3 - 0
184152,6,2012-09-22,Brentford,Oldham Athletic,1 - 0
184153,7,2012-09-22,Bury,Milton Keynes Dons,1 - 4
184154,7,2012-09-22,Coventry City,Carlisle United,1 - 2
184155,7,2012-09-22,Crawley Town,Tranmere Rovers,2 - 5
184156,7,2012-09-22,Crewe Alexandra,Leyton Orient,1 - 1
184157,7,2012-09-22,Doncaster Rovers,Stevenage Borough,1 - 1
184158,7,2012-09-22,Hartlepool United,Shrewsbury Town,2 - 2
184159,7,2012-09-22,Notts County,Portsmouth,3 - 0
184160,7,2012-09-22,Scunthorpe United,Colchester United,1 - 0
184161,7,2012-09-22,Swindon Town,AFC Bournemouth,4 - 0
184162,7,2012-09-22,Walsall,Preston North End,3 - 1
184163,7,2012-09-22,Yeovil,Sheffield United,0 - 1
184202,7,2012-09-29,AFC Bournemouth,Walsall,1 - 2
184203,8,2012-09-29,Carlisle United,Crawley Town,0 - 2
184204,8,2012-09-29,Colchester United,Hartlepool United,3 - 1
184205,8,2012-09-29,Leyton Orient,Doncaster Rovers,0 - 2
184206,8,2012-09-29,Milton Keynes Dons,Crewe Alexandra,1 - 0
184207,8,2012-09-29,Oldham Athletic,Coventry City,0 - 1
184208,8,2012-09-29,Portsmouth,Scunthorpe United,2 - 1
184209,8,2012-09-29,Preston North End,Yeovil,3 - 2
184210,8,2012-09-29,Sheffield United,Notts County,1 - 1
184211,8,2012-09-29,Shrewsbury Town,Swindon Town,0 - 1
184212,8,2012-09-29,Stevenage Borough,Bury,2 - 2
184213,8,2012-09-29,Tranmere Rovers,Brentford,1 - 1
184238,8,2012-10-02,Brentford,Shrewsbury Town,0 - 0
184239,9,2012-10-02,Coventry City,Milton Keynes Dons,1 - 1
184240,9,2012-10-02,Crawley Town,AFC Bournemouth,3 - 1
184241,9,2012-10-02,Crewe Alexandra,Oldham Athletic,0 - 2
184242,9,2012-10-02,Doncaster Rovers,Preston North End,1 - 3
184243,9,2012-10-02,Hartlepool United,Sheffield United,1 - 2
184244,9,2012-10-02,Notts County,Stevenage Borough,1 - 2
184245,9,2012-10-02,Scunthorpe United,Tranmere Rovers,1 - 3
184246,9,2012-10-02,Swindon Town,Colchester United,0 - 1
184247,9,2012-10-02,Walsall,Leyton Orient,1 - 2
184248,9,2012-10-02,Yeovil,Portsmouth,1 - 2
184280,9,2012-10-06,Brentford,Crawley Town,2 - 1
184281,10,2012-10-06,Bury,Swindon Town,0 - 1
184282,10,2012-10-06,Coventry City,AFC Bournemouth,1 - 0
184283,10,2012-10-06,Crewe Alexandra,Hartlepool United,2 - 1
184284,10,2012-10-06,Doncaster Rovers,Shrewsbury Town,1 - 0
184285,10,2012-10-06,Leyton Orient,Sheffield United,0 - 1
184286,10,2012-10-06,Milton Keynes Dons,Portsmouth,2 - 2
184287,10,2012-10-06,Notts County,Tranmere Rovers,0 - 1
184288,10,2012-10-06,Oldham Athletic,Preston North End,3 - 1
184289,10,2012-10-06,Stevenage Borough,Scunthorpe United,1 - 0
184290,10,2012-10-06,Walsall,Carlisle United,1 - 2
184291,10,2012-10-06,Yeovil,Colchester United,3 - 1
184308,10,2012-10-13,AFC Bournemouth,Leyton Orient,2 - 0
184309,11,2012-10-13,Carlisle United,Notts County,0 - 4
184310,11,2012-10-13,Colchester United,Stevenage Borough,1 - 0
184311,11,2012-10-13,Crawley Town,Bury,3 - 2
184312,11,2012-10-13,Hartlepool United,Doncaster Rovers,1 - 1
184313,11,2012-10-13,Portsmouth,Crewe Alexandra,2 - 0
184314,11,2012-10-13,Scunthorpe United,Brentford,1 - 1
184315,11,2012-10-13,Sheffield United,Oldham Athletic,1 - 1
184316,11,2012-10-13,Swindon Town,Coventry City,2 - 2
184317,11,2012-10-13,Tranmere Rovers,Yeovil,3 - 2
184329,11,2012-10-14,Preston North End,Milton Keynes Dons,0 - 0
184330,11,2012-10-14,Shrewsbury Town,Walsall,1 - 0
184332,11,2012-10-16,Bury,Carlisle United,1 - 1
184333,12,2012-10-16,Leyton Orient,Hartlepool United,1 - 0
184355,12,2012-10-20,AFC Bournemouth,Tranmere Rovers,3 - 1
184356,12,2012-10-20,Colchester United,Carlisle United,2 - 0
184357,12,2012-10-20,Coventry City,Notts County,1 - 2
184358,12,2012-10-20,Doncaster Rovers,Brentford,2 - 1
184359,12,2012-10-20,Hartlepool United,Crawley Town,0 - 1
184360,13,2012-10-20,Milton Keynes Dons,Stevenage Borough,0 - 1
184361,13,2012-10-20,Oldham Athletic,Leyton Orient,2 - 0
184362,13,2012-10-20,Portsmouth,Shrewsbury Town,3 - 1
184363,13,2012-10-20,Preston North End,Sheffield United,0 - 1
184364,13,2012-10-20,Swindon Town,Scunthorpe United,1 - 1
184365,13,2012-10-20,Walsall,Crewe Alexandra,2 - 2
184366,13,2012-10-20,Yeovil,Bury,2 - 1
184391,13,2012-10-23,Brentford,Coventry City,2 - 1
184392,13,2012-10-23,Bury,Hartlepool United,2 - 1
184393,14,2012-10-23,Carlisle United,Oldham Athletic,3 - 1
184394,14,2012-10-23,Crawley Town,Milton Keynes Dons,2 - 0
184395,14,2012-10-23,Crewe Alexandra,Swindon Town,2 - 1
184396,14,2012-10-23,Leyton Orient,Colchester United,0 - 2
184397,14,2012-10-23,Notts County,AFC Bournemouth,3 - 3
184398,14,2012-10-23,Scunthorpe United,Preston North End,2 - 3
184399,14,2012-10-23,Sheffield United,Walsall,1 - 0
184400,14,2012-10-23,Shrewsbury Town,Yeovil,1 - 3
184401,14,2012-10-23,Stevenage Borough,Portsmouth,2 - 1
184402,14,2012-10-23,Tranmere Rovers,Doncaster Rovers,1 - 2
184434,14,2012-10-27,Brentford,Hartlepool United,2 - 2
184435,14,2012-10-27,Bury,Walsall,1 - 1
184436,15,2012-10-27,Carlisle United,AFC Bournemouth,2 - 4
184437,15,2012-10-27,Crawley Town,Oldham Athletic,1 - 1
184438,15,2012-10-27,Crewe Alexandra,Yeovil,0 - 1
184439,15,2012-10-27,Leyton Orient,Coventry City,0 - 1
184440,15,2012-10-27,Notts County,Doncaster Rovers,0 - 2
184441,15,2012-10-27,Scunthorpe United,Milton Keynes Dons,0 - 3
184442,15,2012-10-27,Shrewsbury Town,Colchester United,2 - 2
184443,15,2012-10-27,Stevenage Borough,Swindon Town,0 - 4
184444,15,2012-10-27,Tranmere Rovers,Preston North End,1 - 1
184461,15,2012-10-29,Sheffield United,Portsmouth,1 - 0
184496,15,2012-11-06,AFC Bournemouth,Shrewsbury Town,2 - 1
184497,16,2012-11-06,Colchester United,Notts County,0 - 2
184498,16,2012-11-06,Coventry City,Crawley Town,3 - 1
184499,16,2012-11-06,Doncaster Rovers,Crewe Alexandra,0 - 2
184500,16,2012-11-06,Oldham Athletic,Bury,1 - 2
184501,16,2012-11-06,Portsmouth,Brentford,0 - 1
184502,16,2012-11-06,Preston North End,Carlisle United,1 - 1
184503,16,2012-11-06,Swindon Town,Sheffield United,0 - 0
184504,16,2012-11-06,Walsall,Scunthorpe United,1 - 4
184505,16,2012-11-06,Yeovil,Stevenage Borough,1 - 3
184517,16,2012-11-07,Hartlepool United,Tranmere Rovers,0 - 2
184518,16,2012-11-07,Milton Keynes Dons,Leyton Orient,1 - 0
184538,16,2012-11-10,Brentford,Carlisle United,2 - 1
184539,17,2012-11-10,Bury,Portsmouth,2 - 0
184540,17,2012-11-10,Coventry City,Scunthorpe United,1 - 2
184541,17,2012-11-10,Crewe Alexandra,Colchester United,3 - 2
184542,17,2012-11-10,Doncaster Rovers,AFC Bournemouth,0 - 1
184543,17,2012-11-10,Leyton Orient,Shrewsbury Town,2 - 1
184544,17,2012-11-10,Milton Keynes Dons,Sheffield United,1 - 0
184545,17,2012-11-10,Notts County,Crawley Town,1 - 1
184546,17,2012-11-10,Oldham Athletic,Tranmere Rovers,0 - 1
184547,17,2012-11-10,Stevenage Borough,Preston North End,1 - 4
184548,17,2012-11-10,Walsall,Swindon Town,0 - 2
184549,17,2012-11-10,Yeovil,Hartlepool United,1 - 0
184566,17,2012-11-16,Tranmere Rovers,Milton Keynes Dons,0 - 1
184587,18,2012-11-17,AFC Bournemouth,Oldham Athletic,4 - 1
184588,18,2012-11-17,Carlisle United,Leyton Orient,1 - 4
184589,18,2012-11-17,Colchester United,Bury,2 - 0
184590,18,2012-11-17,Crawley Town,Walsall,2 - 2
184591,18,2012-11-17,Hartlepool United,Coventry City,0 - 5
184592,18,2012-11-17,Portsmouth,Doncaster Rovers,0 - 1
184593,18,2012-11-17,Preston North End,Brentford,1 - 1
184594,18,2012-11-17,Scunthorpe United,Notts County,2 - 2
184595,18,2012-11-17,Sheffield United,Stevenage Borough,4 - 1
184596,18,2012-11-17,Shrewsbury Town,Crewe Alexandra,1 - 0
184597,18,2012-11-17,Swindon Town,Yeovil,4 - 1
184612,18,2012-11-20,AFC Bournemouth,Stevenage Borough,1 - 1
184613,19,2012-11-20,Carlisle United,Doncaster Rovers,1 - 3
184614,19,2012-11-20,Colchester United,Coventry City,1 - 3
184615,19,2012-11-20,Crawley Town,Yeovil,0 - 1
184616,19,2012-11-20,Hartlepool United,Oldham Athletic,1 - 2
184617,19,2012-11-20,Portsmouth,Leyton Orient,2 - 3
184618,19,2012-11-20,Preston North End,Notts County,0 - 0
184619,19,2012-11-20,Scunthorpe United,Bury,1 - 2
184620,19,2012-11-20,Sheffield United,Crewe Alexandra,3 - 3
184621,19,2012-11-20,Shrewsbury Town,Milton Keynes Dons,2 - 2
184622,19,2012-11-20,Swindon Town,Brentford,0 - 1
184623,19,2012-11-20,Tranmere Rovers,Walsall,0 - 0
184652,19,2012-11-24,Brentford,Sheffield United,2 - 0
184653,20,2012-11-24,Bury,AFC Bournemouth,2 - 2
184654,20,2012-11-24,Coventry City,Portsmouth,1 - 1
184655,20,2012-11-24,Crewe Alexandra,Crawley Town,2 - 0
184656,20,2012-11-24,Doncaster Rovers,Scunthorpe United,4 - 0
184657,20,2012-11-24,Leyton Orient,Preston North End,2 - 0
