,Round Number,Date,Home Team,Away Team,Result
26601,0,1926-08-28,Barnsley,Grimsby Town,2 - 1
26602,0,1926-08-28,Bradford City,Port Vale,1 - 2
26603,0,1926-08-28,Chelsea,Middlesbrough,3 - 0
26604,0,1926-08-28,Darlington,Oldham Athletic,0 - 1
26605,0,1926-08-28,Hull City,Wolverhampton Wanderers,1 - 0
26606,0,1926-08-28,Manchester City,Fulham,4 - 2
26607,0,1926-08-28,Nottingham Forest,Blackpool,2 - 0
26608,0,1926-08-28,Portsmouth,Southampton,3 - 1
26609,0,1926-08-28,Preston North End,Leyton Orient,2 - 2
26610,0,1926-08-28,South Shields,Notts County,5 - 0
26611,0,1926-08-28,Swansea City,Reading,3 - 0
26640,0,1926-08-30,Barnsley,Oldham Athletic,0 - 1
26641,1,1926-08-30,Blackpool,Reading,3 - 1
26642,1,1926-08-30,Darlington,Port Vale,4 - 3
26643,1,1926-08-30,Fulham,Nottingham Forest,2 - 1
26644,1,1926-08-30,Grimsby Town,Swansea City,0 - 1
26645,1,1926-08-30,Hull City,South Shields,2 - 0
26646,1,1926-08-30,Preston North End,Notts County,4 - 1
26647,1,1926-08-30,Southampton,Middlesbrough,2 - 1
26648,1,1926-08-30,Wolverhampton Wanderers,Chelsea,0 - 3
26665,1,1926-09-01,Manchester City,Portsmouth,4 - 0
26671,1,1926-09-02,Leyton Orient,Bradford City,1 - 1
26683,1,1926-09-04,Blackpool,Barnsley,6 - 1
26684,2,1926-09-04,Fulham,Darlington,2 - 1
26685,2,1926-09-04,Grimsby Town,Manchester City,2 - 2
26686,2,1926-09-04,Leyton Orient,South Shields,1 - 0
26687,2,1926-09-04,Middlesbrough,Preston North End,0 - 2
26688,2,1926-09-04,Notts County,Hull City,1 - 0
26689,2,1926-09-04,Oldham Athletic,Portsmouth,1 - 0
26690,2,1926-09-04,Port Vale,Chelsea,0 - 0
26691,2,1926-09-04,Reading,Nottingham Forest,4 - 0
26692,2,1926-09-04,Southampton,Bradford City,0 - 0
26693,2,1926-09-04,Wolverhampton Wanderers,Swansea City,2 - 2
26722,2,1926-09-06,Chelsea,Notts County,2 - 0
26723,3,1926-09-06,Nottingham Forest,Grimsby Town,1 - 1
26724,3,1926-09-06,Oldham Athletic,Manchester City,1 - 2
26737,3,1926-09-08,Bradford City,Leyton Orient,1 - 3
26738,3,1926-09-08,Reading,Blackpool,0 - 1
26756,3,1926-09-11,Barnsley,Reading,2 - 2
26757,3,1926-09-11,Bradford City,Oldham Athletic,0 - 1
26758,4,1926-09-11,Chelsea,Southampton,2 - 3
26759,4,1926-09-11,Darlington,Grimsby Town,2 - 3
26760,4,1926-09-11,Hull City,Leyton Orient,4 - 0
26761,4,1926-09-11,Manchester City,Blackpool,2 - 1
26762,4,1926-09-11,Nottingham Forest,Swansea City,2 - 2
26763,4,1926-09-11,Portsmouth,Fulham,2 - 0
26764,4,1926-09-11,Preston North End,Port Vale,4 - 4
26765,4,1926-09-11,South Shields,Middlesbrough,0 - 0
26766,4,1926-09-11,Wolverhampton Wanderers,Notts County,0 - 1
26792,4,1926-09-13,Fulham,Barnsley,1 - 0
26793,5,1926-09-13,Notts County,Chelsea,5 - 0
26794,5,1926-09-13,Southampton,Port Vale,2 - 2
26795,5,1926-09-13,Swansea City,Grimsby Town,1 - 1
26796,5,1926-09-13,Wolverhampton Wanderers,Preston North End,1 - 2
26810,5,1926-09-15,Reading,Hull City,0 - 1
26829,5,1926-09-18,Blackpool,Darlington,1 - 1
26830,5,1926-09-18,Bradford City,Chelsea,0 - 1
26831,5,1926-09-18,Fulham,Oldham Athletic,1 - 1
26832,6,1926-09-18,Grimsby Town,Portsmouth,0 - 0
26833,6,1926-09-18,Leyton Orient,Wolverhampton Wanderers,2 - 0
26834,6,1926-09-18,Middlesbrough,Hull City,2 - 0
26835,6,1926-09-18,Notts County,Nottingham Forest,1 - 2
26836,6,1926-09-18,Port Vale,South Shields,4 - 2
26837,6,1926-09-18,Reading,Manchester City,1 - 0
