,Round Number,Date,Home Team,Away Team,Result
122892,0,1982-08-28,Aldershot,Tranmere Rovers,1 - 0
122893,0,1982-08-28,Bristol City,Hull City,2 - 1
122894,0,1982-08-28,Bury,Hereford United,3 - 2
122895,0,1982-08-28,Chester,Crewe Alexandra,1 - 0
122896,0,1982-08-28,Colchester United,Halifax Town,1 - 0
122897,0,1982-08-28,Darlington,Rochdale,3 - 0
122898,0,1982-08-28,Hartlepool United,Scunthorpe United,0 - 0
122899,0,1982-08-28,Mansfield Town,Blackpool,2 - 1
122900,0,1982-08-28,Stockport County,Peterborough United,1 - 1
122901,0,1982-08-28,Swindon Town,Port Vale,1 - 0
122902,0,1982-08-28,Wimbledon,Northampton Town,1 - 1
122903,0,1982-08-28,York City,Torquay United,1 - 1
122919,0,1982-09-03,Crewe Alexandra,Darlington,2 - 5
122920,1,1982-09-03,Halifax Town,Mansfield Town,0 - 0
122954,1,1982-09-04,Blackpool,Swindon Town,2 - 1
122955,1,1982-09-04,Hereford United,Colchester United,0 - 0
122956,1,1982-09-04,Hull City,Wimbledon,1 - 1
122957,1,1982-09-04,Northampton Town,York City,1 - 1
122958,1,1982-09-04,Peterborough United,Hartlepool United,2 - 1
122959,1,1982-09-04,Port Vale,Bury,0 - 0
122960,1,1982-09-04,Rochdale,Chester,0 - 1
122961,1,1982-09-04,Scunthorpe United,Aldershot,1 - 1
122962,1,1982-09-04,Torquay United,Stockport County,3 - 0
122963,1,1982-09-04,Tranmere Rovers,Bristol City,2 - 2
122966,1,1982-09-06,Port Vale,Colchester United,0 - 0
122967,2,1982-09-06,Tranmere Rovers,Mansfield Town,3 - 0
122988,2,1982-09-07,Blackpool,Bury,1 - 1
122989,2,1982-09-07,Crewe Alexandra,Bristol City,4 - 1
122990,2,1982-09-07,Halifax Town,Darlington,2 - 0
122991,2,1982-09-07,Hull City,York City,4 - 0
122992,2,1982-09-07,Northampton Town,Chester,1 - 1
122993,2,1982-09-07,Rochdale,Hartlepool United,2 - 0
122994,2,1982-09-07,Scunthorpe United,Stockport County,3 - 0
123008,2,1982-09-08,Hereford United,Swindon Town,1 - 2
123009,2,1982-09-08,Peterborough United,Wimbledon,0 - 3
123010,2,1982-09-08,Torquay United,Aldershot,4 - 2
123012,2,1982-09-10,Colchester United,Rochdale,4 - 1
123013,3,1982-09-10,Stockport County,Hull City,1 - 1
123047,3,1982-09-11,Aldershot,Peterborough United,2 - 0
123048,3,1982-09-11,Bristol City,Blackpool,0 - 0
123049,3,1982-09-11,Bury,Crewe Alexandra,0 - 1
123050,3,1982-09-11,Chester,Torquay United,0 - 0
123051,3,1982-09-11,Darlington,Hereford United,2 - 1
123052,3,1982-09-11,Hartlepool United,Northampton Town,2 - 1
123053,3,1982-09-11,Mansfield Town,Port Vale,0 - 2
123054,3,1982-09-11,Swindon Town,Halifax Town,0 - 1
123055,3,1982-09-11,Wimbledon,Scunthorpe United,2 - 2
123056,3,1982-09-11,York City,Tranmere Rovers,2 - 1
123057,3,1982-09-17,Crewe Alexandra,Colchester United,0 - 1
123092,4,1982-09-18,Blackpool,Wimbledon,1 - 1
123093,4,1982-09-18,Halifax Town,Aldershot,1 - 3
123094,4,1982-09-18,Hereford United,Mansfield Town,0 - 2
123095,4,1982-09-18,Hull City,Hartlepool United,1 - 1
123096,4,1982-09-18,Peterborough United,Bury,1 - 1
123097,4,1982-09-18,Port Vale,Chester,2 - 1
123098,4,1982-09-18,Rochdale,Swindon Town,1 - 1
123099,4,1982-09-18,Torquay United,Darlington,1 - 0
123100,4,1982-09-18,Tranmere Rovers,Stockport County,1 - 1
123101,4,1982-09-19,Northampton Town,Bristol City,7 - 1
123102,4,1982-09-19,Scunthorpe United,York City,0 - 0
123103,4,1982-09-21,Northampton Town,Bury,0 - 3
123104,5,1982-09-24,Stockport County,Northampton Town,0 - 1
123139,5,1982-09-25,Aldershot,Hull City,1 - 2
123140,5,1982-09-25,Bristol City,Scunthorpe United,0 - 2
123141,5,1982-09-25,Bury,Halifax Town,2 - 0
123142,6,1982-09-25,Chester,Hereford United,5 - 0
123143,6,1982-09-25,Colchester United,Blackpool,4 - 1
123144,6,1982-09-25,Darlington,Port Vale,0 - 0
123145,6,1982-09-25,Hartlepool United,Tranmere Rovers,4 - 0
123146,6,1982-09-25,Mansfield Town,Rochdale,2 - 1
123147,6,1982-09-25,Swindon Town,Crewe Alexandra,1 - 0
123148,6,1982-09-25,Wimbledon,Torquay United,4 - 1
123149,6,1982-09-25,York City,Peterborough United,1 - 1
123150,6,1982-09-27,Mansfield Town,Peterborough United,0 - 0
123151,7,1982-09-27,Stockport County,Rochdale,2 - 2
123168,7,1982-09-28,Aldershot,Port Vale,1 - 4
123169,7,1982-09-28,Bristol City,Torquay United,0 - 1
123170,7,1982-09-28,Bury,Tranmere Rovers,3 - 0
123171,7,1982-09-28,Colchester United,Hull City,0 - 0
123172,7,1982-09-28,Darlington,Scunthorpe United,0 - 1
123173,7,1982-09-28,Northampton Town,Swindon Town,0 - 1
