,Round Number,Date,Home Team,Away Team,Result
7614,0,1905-09-02,Blackpool,Burton United,2 - 0
7615,0,1905-09-02,Bradford City,Leeds City,1 - 0
7616,0,1905-09-02,Chesterfield,Grimsby Town,1 - 4
7617,0,1905-09-02,Glossop North End,Gainsborough Trinity,1 - 0
7618,0,1905-09-02,Hull City,Barnsley,4 - 1
7619,0,1905-09-02,Leicester City,Leyton Orient,2 - 1
7620,0,1905-09-02,Lincoln City,Port Vale,3 - 1
7621,0,1905-09-02,Manchester United,Bristol City,5 - 1
7622,0,1905-09-02,Stockport County,Chelsea,1 - 0
7623,0,1905-09-02,West Bromwich Albion,Burnley,1 - 2
7627,0,1905-09-04,Burnley,Bradford City,0 - 0
7628,1,1905-09-04,Manchester United,Blackpool,2 - 1
7640,1,1905-09-09,Barnsley,Lincoln City,4 - 2
7641,1,1905-09-09,Blackpool,Chelsea,0 - 1
7642,2,1905-09-09,Bristol City,Glossop North End,2 - 1
7643,2,1905-09-09,Burton United,Bradford City,0 - 1
7644,2,1905-09-09,Gainsborough Trinity,Stockport County,0 - 0
7645,2,1905-09-09,Grimsby Town,Manchester United,0 - 1
7646,2,1905-09-09,Leeds City,West Bromwich Albion,0 - 2
7647,2,1905-09-09,Leyton Orient,Hull City,0 - 1
7648,2,1905-09-09,Port Vale,Chesterfield,4 - 3
7651,2,1905-09-11,Burnley,Chesterfield,1 - 1
7652,2,1905-09-11,Chelsea,Hull City,5 - 1
7653,3,1905-09-11,Leeds City,Lincoln City,2 - 2
7654,3,1905-09-11,Leyton Orient,Glossop North End,2 - 0
7655,3,1905-09-11,Port Vale,Blackpool,1 - 2
7667,3,1905-09-16,Blackpool,Gainsborough Trinity,2 - 2
7668,4,1905-09-16,Bradford City,Chelsea,1 - 1
7669,4,1905-09-16,Chesterfield,Barnsley,2 - 0
7670,4,1905-09-16,Glossop North End,Manchester United,1 - 2
7671,4,1905-09-16,Hull City,Burnley,1 - 1
7672,4,1905-09-16,Leicester City,Leeds City,0 - 1
7673,4,1905-09-16,Lincoln City,Leyton Orient,2 - 3
7674,4,1905-09-16,Port Vale,Grimsby Town,2 - 2
7675,4,1905-09-16,Stockport County,Bristol City,2 - 3
7676,4,1905-09-16,West Bromwich Albion,Burton United,3 - 0
