,Round Number,Date,Home Team,Away Team,Result
84348,0,1963-08-24,Brentford,Notts County,4 - 1
84349,0,1963-08-24,Bristol City,Bristol Rovers,3 - 0
84350,0,1963-08-24,Colchester United,Barnsley,4 - 1
84351,0,1963-08-24,Coventry City,Crystal Palace,5 - 1
84352,0,1963-08-24,Luton Town,Walsall,1 - 0
84353,0,1963-08-24,Mansfield Town,Crewe Alexandra,2 - 1
84354,0,1963-08-24,Millwall,Reading,2 - 0
84355,0,1963-08-24,Oldham Athletic,Queens Park Rangers,2 - 1
84356,0,1963-08-24,Peterborough United,Wrexham,5 - 2
84357,0,1963-08-24,Shrewsbury Town,Port Vale,1 - 0
84358,0,1963-08-24,Southend United,AFC Bournemouth,1 - 1
84359,0,1963-08-24,Watford,Hull City,3 - 3
84375,0,1963-08-26,Millwall,Watford,0 - 3
84376,1,1963-08-26,Port Vale,Mansfield Town,1 - 0
84377,1,1963-08-26,Shrewsbury Town,Queens Park Rangers,1 - 2
84388,1,1963-08-27,Barnsley,Southend United,0 - 1
84389,1,1963-08-27,Brentford,Bristol City,1 - 2
84390,1,1963-08-27,Bristol Rovers,Wrexham,1 - 1
84391,1,1963-08-27,Walsall,Colchester United,1 - 1
84408,1,1963-08-28,AFC Bournemouth,Oldham Athletic,1 - 0
84409,1,1963-08-28,Crewe Alexandra,Luton Town,1 - 0
84410,1,1963-08-28,Hull City,Peterborough United,0 - 0
84411,1,1963-08-28,Reading,Crystal Palace,0 - 0
84416,1,1963-08-29,Notts County,Coventry City,0 - 3
84440,1,1963-08-31,AFC Bournemouth,Watford,2 - 0
84441,2,1963-08-31,Barnsley,Millwall,1 - 1
84442,2,1963-08-31,Bristol Rovers,Oldham Athletic,0 - 1
84443,2,1963-08-31,Crewe Alexandra,Brentford,1 - 1
84444,2,1963-08-31,Crystal Palace,Mansfield Town,3 - 1
84445,2,1963-08-31,Hull City,Colchester United,0 - 0
84446,2,1963-08-31,Notts County,Shrewsbury Town,0 - 1
84447,2,1963-08-31,Port Vale,Bristol City,4 - 1
84448,2,1963-08-31,Queens Park Rangers,Peterborough United,3 - 0
84449,2,1963-08-31,Reading,Luton Town,1 - 1
84450,2,1963-08-31,Walsall,Coventry City,0 - 3
84451,2,1963-08-31,Wrexham,Southend United,1 - 3
84485,2,1963-09-06,Barnsley,Luton Town,3 - 1
84508,3,1963-09-07,Brentford,Crystal Palace,2 - 1
84509,3,1963-09-07,Bristol City,Notts County,2 - 0
84510,3,1963-09-07,Colchester United,AFC Bournemouth,1 - 2
84511,3,1963-09-07,Coventry City,Reading,0 - 0
84512,3,1963-09-07,Mansfield Town,Walsall,2 - 1
84513,3,1963-09-07,Millwall,Hull City,0 - 1
84514,3,1963-09-07,Oldham Athletic,Port Vale,1 - 0
84515,3,1963-09-07,Peterborough United,Bristol Rovers,2 - 2
84516,3,1963-09-07,Shrewsbury Town,Crewe Alexandra,3 - 0
84517,3,1963-09-07,Southend United,Queens Park Rangers,1 - 3
84518,3,1963-09-07,Watford,Wrexham,4 - 2
84536,3,1963-09-09,Colchester United,Walsall,0 - 0
84537,4,1963-09-09,Mansfield Town,Port Vale,1 - 1
84538,4,1963-09-09,Peterborough United,Hull City,5 - 1
84539,4,1963-09-09,Queens Park Rangers,Shrewsbury Town,3 - 4
84540,4,1963-09-09,Southend United,Barnsley,4 - 1
84551,4,1963-09-10,Bristol City,Brentford,3 - 3
84552,4,1963-09-10,Coventry City,Notts County,2 - 0
84553,4,1963-09-10,Watford,Millwall,2 - 2
84567,4,1963-09-11,Crystal Palace,Reading,4 - 1
84568,4,1963-09-11,Luton Town,Crewe Alexandra,3 - 3
84569,4,1963-09-11,Oldham Athletic,AFC Bournemouth,2 - 4
84570,4,1963-09-11,Wrexham,Bristol Rovers,1 - 2
84600,4,1963-09-14,AFC Bournemouth,Millwall,4 - 0
84601,5,1963-09-14,Bristol Rovers,Southend United,3 - 1
84602,5,1963-09-14,Crewe Alexandra,Bristol City,2 - 0
84603,5,1963-09-14,Crystal Palace,Shrewsbury Town,3 - 0
84604,5,1963-09-14,Hull City,Barnsley,2 - 2
84605,5,1963-09-14,Luton Town,Coventry City,1 - 3
84606,5,1963-09-14,Notts County,Port Vale,2 - 0
84607,5,1963-09-14,Oldham Athletic,Peterborough United,4 - 2
84608,5,1963-09-14,Queens Park Rangers,Watford,1 - 0
84609,5,1963-09-14,Reading,Mansfield Town,4 - 3
84610,5,1963-09-14,Walsall,Brentford,2 - 2
84611,5,1963-09-14,Wrexham,Colchester United,5 - 4
84627,5,1963-09-16,Mansfield Town,Notts County,4 - 0
84628,6,1963-09-16,Millwall,Colchester United,0 - 1
84629,6,1963-09-16,Port Vale,Brentford,3 - 0
84630,6,1963-09-16,Southend United,Hull City,1 - 1
84641,6,1963-09-17,Barnsley,Watford,0 - 0
84642,6,1963-09-17,Bristol Rovers,Queens Park Rangers,0 - 0
84643,6,1963-09-17,Coventry City,Crewe Alexandra,5 - 1
84657,6,1963-09-18,AFC Bournemouth,Peterborough United,3 - 0
84658,6,1963-09-18,Luton Town,Crystal Palace,0 - 4
84659,6,1963-09-18,Reading,Walsall,0 - 1
84660,6,1963-09-18,Shrewsbury Town,Bristol City,2 - 0
84661,6,1963-09-18,Wrexham,Oldham Athletic,0 - 4
84689,6,1963-09-21,Barnsley,AFC Bournemouth,2 - 1
