,Round Number,Date,Home Team,Away Team,Result
179825,0,2010-08-14,Aston Villa,West Ham United,3 - 0
179826,0,2010-08-14,Blackburn Rovers,Everton,1 - 0
179827,0,2010-08-14,Bolton Wanderers,Fulham,0 - 0
179828,0,2010-08-14,Chelsea,West Bromwich Albion,6 - 0
179829,0,2010-08-14,Sunderland,Birmingham City,2 - 2
179830,0,2010-08-14,Tottenham Hotspur,Manchester City,0 - 0
179831,0,2010-08-14,Wigan Athletic,Blackpool,0 - 4
179832,0,2010-08-14,Wolverhampton Wanderers,Stoke City,2 - 1
179865,0,2010-08-15,Liverpool,Arsenal,1 - 1
179867,0,2010-08-16,Manchester United,Newcastle United,3 - 0
179868,0,2010-08-21,Arsenal,Blackpool,6 - 0
179869,1,2010-08-21,Birmingham City,Blackburn Rovers,2 - 1
179870,1,2010-08-21,Everton,Wolverhampton Wanderers,1 - 1
179871,1,2010-08-21,Stoke City,Tottenham Hotspur,1 - 2
179872,1,2010-08-21,West Bromwich Albion,Sunderland,1 - 0
179873,1,2010-08-21,West Ham United,Bolton Wanderers,1 - 3
179874,1,2010-08-21,Wigan Athletic,Chelsea,0 - 6
179910,1,2010-08-22,Fulham,Manchester United,2 - 2
179911,1,2010-08-22,Newcastle United,Aston Villa,6 - 0
179913,1,2010-08-23,Manchester City,Liverpool,3 - 0
179916,1,2010-08-28,Blackburn Rovers,Arsenal,1 - 2
179917,2,2010-08-28,Blackpool,Fulham,2 - 2
179918,2,2010-08-28,Chelsea,Stoke City,2 - 0
179919,2,2010-08-28,Manchester United,West Ham United,3 - 0
179920,2,2010-08-28,Tottenham Hotspur,Wigan Athletic,0 - 1
179921,2,2010-08-28,Wolverhampton Wanderers,Newcastle United,1 - 1
179956,2,2010-08-29,Aston Villa,Everton,1 - 0
179957,2,2010-08-29,Bolton Wanderers,Birmingham City,2 - 2
179958,2,2010-08-29,Liverpool,West Bromwich Albion,1 - 0
179959,2,2010-08-29,Sunderland,Manchester City,1 - 0
179983,2,2010-09-11,Arsenal,Bolton Wanderers,4 - 1
179984,3,2010-09-11,Everton,Manchester United,3 - 3
179985,3,2010-09-11,Fulham,Wolverhampton Wanderers,2 - 1
179986,3,2010-09-11,Manchester City,Blackburn Rovers,1 - 1
179987,3,2010-09-11,Newcastle United,Blackpool,0 - 2
179988,3,2010-09-11,West Bromwich Albion,Tottenham Hotspur,1 - 1
179989,3,2010-09-11,West Ham United,Chelsea,1 - 3
179990,3,2010-09-11,Wigan Athletic,Sunderland,1 - 1
180027,3,2010-09-12,Birmingham City,Liverpool,0 - 0
180028,3,2010-09-13,Stoke City,Aston Villa,2 - 1
180044,3,2010-09-18,Aston Villa,Bolton Wanderers,1 - 1
180045,4,2010-09-18,Blackburn Rovers,Fulham,1 - 1
180046,4,2010-09-18,Everton,Newcastle United,0 - 1
180047,4,2010-09-18,Stoke City,West Ham United,1 - 1
180048,4,2010-09-18,Sunderland,Arsenal,1 - 1
180049,4,2010-09-18,Tottenham Hotspur,Wolverhampton Wanderers,3 - 1
180050,4,2010-09-18,West Bromwich Albion,Birmingham City,3 - 1
180085,4,2010-09-19,Chelsea,Blackpool,4 - 0
180086,4,2010-09-19,Manchester United,Liverpool,3 - 2
180087,4,2010-09-19,Wigan Athletic,Manchester City,0 - 2
180092,4,2010-09-25,Arsenal,West Bromwich Albion,2 - 3
180093,5,2010-09-25,Birmingham City,Wigan Athletic,0 - 0
180094,5,2010-09-25,Blackpool,Blackburn Rovers,1 - 2
180095,5,2010-09-25,Fulham,Everton,0 - 0
180096,5,2010-09-25,Liverpool,Sunderland,2 - 2
180097,5,2010-09-25,Manchester City,Chelsea,1 - 0
180098,5,2010-09-25,West Ham United,Tottenham Hotspur,1 - 0
180133,5,2010-09-26,Bolton Wanderers,Manchester United,2 - 2
180134,5,2010-09-26,Newcastle United,Stoke City,1 - 2
180135,5,2010-09-26,Wolverhampton Wanderers,Aston Villa,1 - 2
180172,5,2010-10-02,Birmingham City,Everton,0 - 2
180173,6,2010-10-02,Stoke City,Blackburn Rovers,1 - 0
180174,6,2010-10-02,Sunderland,Manchester United,0 - 0
180175,6,2010-10-02,Tottenham Hotspur,Aston Villa,2 - 1
180176,6,2010-10-02,West Bromwich Albion,Bolton Wanderers,1 - 1
180177,6,2010-10-02,West Ham United,Fulham,1 - 1
180178,6,2010-10-02,Wigan Athletic,Wolverhampton Wanderers,2 - 0
180215,6,2010-10-03,Chelsea,Arsenal,2 - 0
180216,6,2010-10-03,Liverpool,Blackpool,1 - 2
180217,6,2010-10-03,Manchester City,Newcastle United,2 - 1
180242,6,2010-10-16,Arsenal,Birmingham City,2 - 1
180243,7,2010-10-16,Aston Villa,Chelsea,0 - 0
