,Round Number,Date,Home Team,Away Team,Result
50595,0,1946-08-31,Barnsley,Nottingham Forest,3 - 2
50596,0,1946-08-31,Burnley,Coventry City,1 - 1
50597,0,1946-08-31,Bury,Fulham,7 - 2
50598,0,1946-08-31,Chesterfield,Bradford Park Avenue,1 - 1
50599,0,1946-08-31,Leicester City,Manchester City,0 - 3
50600,0,1946-08-31,Luton Town,Sheffield Wednesday,4 - 1
50601,0,1946-08-31,Millwall,Newcastle United,1 - 4
50602,0,1946-08-31,Plymouth Argyle,West Ham United,3 - 1
50603,0,1946-08-31,Swansea City,West Bromwich Albion,2 - 3
50604,0,1946-08-31,Tottenham Hotspur,Birmingham City,1 - 2
50630,0,1946-09-02,Coventry City,West Bromwich Albion,3 - 2
50631,1,1946-09-02,Millwall,Plymouth Argyle,1 - 1
50632,1,1946-09-02,Sheffield Wednesday,Barnsley,2 - 4
50633,1,1946-09-02,West Ham United,Fulham,3 - 2
50647,1,1946-09-04,Birmingham City,Leicester City,4 - 0
50648,1,1946-09-04,Bradford Park Avenue,Luton Town,2 - 1
50649,1,1946-09-04,Manchester City,Bury,3 - 1
50650,1,1946-09-04,Southampton,Swansea City,4 - 0
50665,1,1946-09-05,Nottingham Forest,Newcastle United,0 - 2
50678,1,1946-09-07,Birmingham City,Burnley,0 - 2
50679,2,1946-09-07,Bradford Park Avenue,Millwall,0 - 0
50680,2,1946-09-07,Coventry City,Barnsley,1 - 1
50681,2,1946-09-07,Fulham,Luton Town,2 - 1
50682,2,1946-09-07,Manchester City,Chesterfield,0 - 0
50683,2,1946-09-07,Newcastle United,Swansea City,1 - 1
50684,2,1946-09-07,Nottingham Forest,Newport County,6 - 1
50685,2,1946-09-07,Sheffield Wednesday,Plymouth Argyle,2 - 1
50686,2,1946-09-07,Southampton,Bury,1 - 1
50687,2,1946-09-07,West Bromwich Albion,Tottenham Hotspur,3 - 2
50688,2,1946-09-07,West Ham United,Leicester City,0 - 2
50712,2,1946-09-09,Barnsley,Sheffield Wednesday,4 - 1
50713,3,1946-09-09,Burnley,Newport County,3 - 2
50714,3,1946-09-09,Fulham,West Ham United,3 - 2
50715,3,1946-09-09,Swansea City,Nottingham Forest,3 - 2
50716,3,1946-09-09,Tottenham Hotspur,Southampton,2 - 1
50733,3,1946-09-11,Luton Town,Millwall,3 - 0
50734,3,1946-09-11,Newcastle United,Coventry City,3 - 1
50735,3,1946-09-11,Plymouth Argyle,Chesterfield,1 - 0
50744,3,1946-09-12,Leicester City,Birmingham City,2 - 1
50759,3,1946-09-14,Barnsley,Birmingham City,3 - 1
50760,4,1946-09-14,Burnley,West Bromwich Albion,0 - 2
50761,4,1946-09-14,Chesterfield,West Ham United,3 - 1
50762,4,1946-09-14,Leicester City,Sheffield Wednesday,3 - 5
50763,4,1946-09-14,Luton Town,Bury,2 - 0
50764,4,1946-09-14,Millwall,Manchester City,1 - 3
50765,4,1946-09-14,Newport County,Coventry City,4 - 2
50766,4,1946-09-14,Plymouth Argyle,Fulham,2 - 2
50767,4,1946-09-14,Southampton,Nottingham Forest,5 - 2
50768,4,1946-09-14,Swansea City,Bradford Park Avenue,1 - 6
50769,4,1946-09-14,Tottenham Hotspur,Newcastle United,1 - 1
50795,4,1946-09-16,Barnsley,Burnley,1 - 0
50796,5,1946-09-16,Coventry City,Newcastle United,1 - 1
50797,5,1946-09-16,Sheffield Wednesday,Fulham,1 - 1
50806,5,1946-09-18,Bury,Manchester City,2 - 2
50807,5,1946-09-18,West Bromwich Albion,Birmingham City,3 - 0
50817,5,1946-09-19,Leicester City,Chesterfield,0 - 1
50818,5,1946-09-19,Newport County,Tottenham Hotspur,2 - 4
50832,5,1946-09-21,Birmingham City,Newport County,1 - 1
50833,6,1946-09-21,Bury,Plymouth Argyle,3 - 3
50834,6,1946-09-21,Coventry City,Southampton,2 - 0
50835,6,1946-09-21,Fulham,Leicester City,4 - 2
50836,6,1946-09-21,Manchester City,Bradford Park Avenue,7 - 2
50837,6,1946-09-21,Newcastle United,Burnley,1 - 2
50838,6,1946-09-21,Nottingham Forest,Luton Town,4 - 2
50839,6,1946-09-21,Sheffield Wednesday,Chesterfield,0 - 1
50840,6,1946-09-21,Swansea City,Tottenham Hotspur,0 - 2
50841,6,1946-09-21,West Bromwich Albion,Barnsley,2 - 5
50842,6,1946-09-21,West Ham United,Millwall,3 - 1
50872,6,1946-09-25,Birmingham City,West Bromwich Albion,1 - 0
50873,7,1946-09-25,Bradford Park Avenue,Bury,2 - 2
50889,7,1946-09-28,Barnsley,Newcastle United,1 - 1
50890,7,1946-09-28,Bradford Park Avenue,West Ham United,0 - 1
50891,8,1946-09-28,Burnley,Swansea City,1 - 0
50892,8,1946-09-28,Chesterfield,Fulham,1 - 1
50893,8,1946-09-28,Leicester City,Bury,0 - 0
50894,8,1946-09-28,Millwall,Sheffield Wednesday,2 - 2
50895,8,1946-09-28,Newport County,West Bromwich Albion,2 - 7
50896,8,1946-09-28,Nottingham Forest,Coventry City,1 - 0
50897,8,1946-09-28,Plymouth Argyle,Luton Town,2 - 1
50898,8,1946-09-28,Southampton,Birmingham City,1 - 0
50899,8,1946-09-28,Tottenham Hotspur,Manchester City,0 - 0
50922,8,1946-09-30,Burnley,Barnsley,2 - 2
50923,9,1946-10-03,Swansea City,Southampton,4 - 2
50936,9,1946-10-05,Birmingham City,Nottingham Forest,4 - 0
50937,9,1946-10-05,Bury,Chesterfield,0 - 2
50938,9,1946-10-05,Fulham,Millwall,3 - 2
50939,9,1946-10-05,Luton Town,Leicester City,1 - 2
50940,9,1946-10-05,Newcastle United,Newport County,13 - 0
50941,9,1946-10-05,Plymouth Argyle,Coventry City,2 - 2
50942,9,1946-10-05,Sheffield Wednesday,Bradford Park Avenue,1 - 2
50943,9,1946-10-05,Swansea City,Barnsley,2 - 2
50944,10,1946-10-05,Tottenham Hotspur,Burnley,1 - 1
50945,10,1946-10-05,West Bromwich Albion,Southampton,2 - 0
50946,10,1946-10-05,West Ham United,Manchester City,1 - 0
50969,10,1946-10-07,Millwall,Luton Town,2 - 0
50970,10,1946-10-07,Tottenham Hotspur,Newport County,3 - 1
50984,11,1946-10-12,Barnsley,Tottenham Hotspur,1 - 3
50985,11,1946-10-12,Bradford Park Avenue,Fulham,1 - 2
50986,11,1946-10-12,Burnley,West Ham United,2 - 1
50987,11,1946-10-12,Chesterfield,Luton Town,2 - 1
50988,11,1946-10-12,Coventry City,Birmingham City,0 - 0
50989,11,1946-10-12,Leicester City,Plymouth Argyle,4 - 1
50990,11,1946-10-12,Manchester City,Sheffield Wednesday,2 - 1
50991,11,1946-10-12,Millwall,Bury,1 - 0
50992,11,1946-10-12,Newport County,Swansea City,2 - 4
50993,12,1946-10-12,Nottingham Forest,West Bromwich Albion,1 - 1
50994,12,1946-10-12,Southampton,Newcastle United,1 - 1
51028,12,1946-10-19,Bradford Park Avenue,Newcastle United,2 - 1
