,Round Number,Date,Home Team,Away Team,Result
151315,0,1996-08-17,Brighton & Hove Albion,Chester,2 - 1
151316,0,1996-08-17,Cambridge United,Barnet,1 - 0
151317,0,1996-08-17,Colchester United,Hartlepool United,0 - 2
151318,0,1996-08-17,Doncaster Rovers,Carlisle United,0 - 1
151319,0,1996-08-17,Fulham,Hereford United,1 - 0
151320,0,1996-08-17,Hull City,Darlington,3 - 2
151321,0,1996-08-17,Leyton Orient,Scunthorpe United,0 - 1
151322,0,1996-08-17,Mansfield Town,Exeter City,0 - 1
151323,0,1996-08-17,Scarborough,Cardiff City,0 - 0
151324,0,1996-08-17,Swansea City,Rochdale,2 - 1
151325,0,1996-08-17,Torquay United,Lincoln City,2 - 1
151326,0,1996-08-17,Wigan Athletic,Northampton Town,2 - 1
151372,0,1996-08-24,Barnet,Wigan Athletic,1 - 1
151373,1,1996-08-24,Cardiff City,Brighton & Hove Albion,1 - 0
151374,1,1996-08-24,Carlisle United,Hull City,0 - 0
151375,1,1996-08-24,Chester,Cambridge United,1 - 1
151376,1,1996-08-24,Darlington,Swansea City,4 - 1
151377,1,1996-08-24,Exeter City,Scarborough,2 - 2
151378,1,1996-08-24,Hartlepool United,Fulham,2 - 1
151379,1,1996-08-24,Hereford United,Doncaster Rovers,1 - 0
151380,1,1996-08-24,Lincoln City,Leyton Orient,1 - 1
151381,1,1996-08-24,Northampton Town,Mansfield Town,3 - 0
151382,1,1996-08-24,Rochdale,Colchester United,0 - 0
151383,1,1996-08-24,Scunthorpe United,Torquay United,1 - 0
151402,1,1996-08-27,Barnet,Brighton & Hove Albion,3 - 0
151403,2,1996-08-27,Cardiff City,Wigan Athletic,0 - 2
151404,2,1996-08-27,Carlisle United,Leyton Orient,1 - 0
151405,2,1996-08-27,Chester,Swansea City,2 - 0
151406,2,1996-08-27,Darlington,Colchester United,1 - 1
151407,2,1996-08-27,Exeter City,Doncaster Rovers,1 - 1
151408,2,1996-08-27,Hartlepool United,Mansfield Town,2 - 2
151409,2,1996-08-27,Hereford United,Hull City,0 - 1
151410,2,1996-08-27,Lincoln City,Cambridge United,1 - 1
151411,2,1996-08-27,Northampton Town,Torquay United,1 - 1
151412,2,1996-08-27,Rochdale,Fulham,1 - 2
151413,2,1996-08-27,Scunthorpe United,Scarborough,0 - 2
151419,2,1996-08-30,Swansea City,Lincoln City,1 - 2
151438,3,1996-08-31,Brighton & Hove Albion,Scunthorpe United,1 - 1
151439,3,1996-08-31,Cambridge United,Cardiff City,0 - 2
151440,3,1996-08-31,Colchester United,Hereford United,1 - 1
151441,3,1996-08-31,Doncaster Rovers,Darlington,3 - 2
151442,3,1996-08-31,Fulham,Carlisle United,1 - 0
151443,3,1996-08-31,Hull City,Barnet,0 - 0
151444,3,1996-08-31,Leyton Orient,Hartlepool United,2 - 0
151445,3,1996-08-31,Mansfield Town,Rochdale,0 - 0
151446,3,1996-08-31,Scarborough,Northampton Town,1 - 1
151447,3,1996-08-31,Torquay United,Exeter City,2 - 0
151448,3,1996-08-31,Wigan Athletic,Chester,4 - 2
151492,3,1996-09-07,Barnet,Northampton Town,1 - 1
151493,4,1996-09-07,Brighton & Hove Albion,Scarborough,3 - 2
151494,4,1996-09-07,Cambridge United,Torquay United,2 - 1
151495,4,1996-09-07,Cardiff City,Exeter City,2 - 1
151496,4,1996-09-07,Carlisle United,Swansea City,4 - 1
151497,4,1996-09-07,Chester,Lincoln City,4 - 1
151498,4,1996-09-07,Doncaster Rovers,Mansfield Town,0 - 0
151499,4,1996-09-07,Fulham,Colchester United,3 - 1
151500,4,1996-09-07,Hereford United,Hartlepool United,0 - 1
151501,4,1996-09-07,Hull City,Rochdale,1 - 1
151502,4,1996-09-07,Leyton Orient,Darlington,0 - 0
151503,4,1996-09-07,Wigan Athletic,Scunthorpe United,3 - 0
151529,4,1996-09-10,Colchester United,Brighton & Hove Albion,2 - 0
151530,5,1996-09-10,Darlington,Wigan Athletic,3 - 1
151531,5,1996-09-10,Exeter City,Fulham,0 - 1
151532,5,1996-09-10,Hartlepool United,Carlisle United,1 - 2
