,Round Number,Date,Home Team,Away Team,Result
90445,0,1966-08-20,Aldershot,Hartlepool United,1 - 1
90446,0,1966-08-20,Barnsley,Brentford,0 - 1
90447,0,1966-08-20,Barrow,Stockport County,1 - 1
90448,0,1966-08-20,Bradford Park Avenue,Notts County,4 - 1
90449,0,1966-08-20,Crewe Alexandra,Rochdale,2 - 1
90450,0,1966-08-20,Lincoln City,Newport County,2 - 2
90451,0,1966-08-20,Luton Town,Halifax Town,2 - 0
90452,0,1966-08-20,Port Vale,Southport,2 - 1
90453,0,1966-08-20,Southend United,Bradford City,2 - 1
90454,0,1966-08-20,Tranmere Rovers,Chester,0 - 0
90455,0,1966-08-20,Wrexham,Exeter City,0 - 0
90456,0,1966-08-20,York City,Chesterfield,1 - 1
90475,0,1966-08-26,Southport,Crewe Alexandra,4 - 1
90476,1,1966-08-26,Stockport County,York City,3 - 1
90511,1,1966-08-27,Bradford City,Tranmere Rovers,1 - 0
90512,1,1966-08-27,Brentford,Luton Town,1 - 0
90513,1,1966-08-27,Chester,Bradford Park Avenue,0 - 3
90514,1,1966-08-27,Chesterfield,Lincoln City,3 - 1
90515,1,1966-08-27,Exeter City,Southend United,0 - 1
90516,1,1966-08-27,Halifax Town,Aldershot,2 - 2
90517,1,1966-08-27,Hartlepool United,Wrexham,2 - 1
90518,1,1966-08-27,Newport County,Barnsley,2 - 0
90519,1,1966-08-27,Notts County,Port Vale,0 - 0
90520,1,1966-08-27,Rochdale,Barrow,1 - 3
90532,1,1966-08-30,Barnsley,Barrow,2 - 3
90545,2,1966-09-02,Barnsley,Chesterfield,0 - 3
90546,3,1966-09-02,Lincoln City,Stockport County,0 - 1
90547,3,1966-09-02,Southend United,Hartlepool United,2 - 0
90548,3,1966-09-02,York City,Rochdale,1 - 1
90582,3,1966-09-03,Aldershot,Brentford,3 - 1
90583,3,1966-09-03,Barrow,Southport,2 - 2
90584,3,1966-09-03,Bradford City,Bradford Park Avenue,2 - 3
90585,3,1966-09-03,Crewe Alexandra,Notts County,4 - 1
90586,3,1966-09-03,Luton Town,Newport County,3 - 1
90587,3,1966-09-03,Port Vale,Chester,1 - 1
90588,3,1966-09-03,Tranmere Rovers,Exeter City,1 - 1
90589,3,1966-09-03,Wrexham,Halifax Town,4 - 0
90597,3,1966-09-05,Chesterfield,Newport County,0 - 1
90598,4,1966-09-05,Crewe Alexandra,Exeter City,2 - 2
90599,4,1966-09-05,Hartlepool United,Barrow,2 - 1
90600,4,1966-09-05,Port Vale,Bradford City,3 - 2
