,Round Number,Date,Home Team,Away Team,Result
147231,0,1994-08-13,Blackpool,Huddersfield Town,1 - 4
147232,0,1994-08-13,Chester,Bradford City,1 - 4
147233,0,1994-08-13,Leyton Orient,Birmingham City,2 - 1
147234,0,1994-08-13,Oxford United,Hull City,4 - 0
147235,0,1994-08-13,Peterborough United,Bristol Rovers,0 - 0
147236,0,1994-08-13,Plymouth Argyle,Brentford,1 - 5
147237,0,1994-08-13,Rotherham United,Shrewsbury Town,0 - 4
147238,0,1994-08-13,Stockport County,Cardiff City,4 - 1
147239,0,1994-08-13,Swansea City,Brighton & Hove Albion,1 - 1
147240,0,1994-08-13,Wrexham,AFC Bournemouth,2 - 0
147241,0,1994-08-13,Wycombe Wanderers,Cambridge United,3 - 0
147242,0,1994-08-13,York City,Crewe Alexandra,1 - 2
147274,0,1994-08-20,AFC Bournemouth,Blackpool,1 - 2
147275,1,1994-08-20,Birmingham City,Chester,1 - 0
147276,1,1994-08-20,Bradford City,Leyton Orient,2 - 0
147277,1,1994-08-20,Brentford,Peterborough United,0 - 1
147278,1,1994-08-20,Brighton & Hove Albion,Plymouth Argyle,1 - 1
147279,1,1994-08-20,Bristol Rovers,York City,3 - 1
147280,1,1994-08-20,Cambridge United,Stockport County,3 - 4
147281,1,1994-08-20,Cardiff City,Oxford United,1 - 3
147282,1,1994-08-20,Crewe Alexandra,Rotherham United,3 - 1
147283,1,1994-08-20,Huddersfield Town,Wycombe Wanderers,0 - 1
147284,1,1994-08-20,Hull City,Swansea City,0 - 2
147285,1,1994-08-20,Shrewsbury Town,Wrexham,2 - 2
147330,1,1994-08-27,Blackpool,Shrewsbury Town,2 - 1
147331,2,1994-08-27,Chester,Huddersfield Town,1 - 2
147332,2,1994-08-27,Leyton Orient,Hull City,1 - 1
147333,2,1994-08-27,Oxford United,Cambridge United,1 - 0
147334,2,1994-08-27,Peterborough United,Crewe Alexandra,1 - 5
147335,2,1994-08-27,Plymouth Argyle,Bradford City,1 - 5
147336,2,1994-08-27,Rotherham United,AFC Bournemouth,4 - 0
147337,2,1994-08-27,Stockport County,Brentford,0 - 1
147338,2,1994-08-27,Swansea City,Birmingham City,0 - 2
147339,2,1994-08-27,Wrexham,Brighton & Hove Albion,2 - 1
147340,2,1994-08-27,Wycombe Wanderers,Bristol Rovers,0 - 0
147341,2,1994-08-27,York City,Cardiff City,1 - 1
147369,2,1994-08-30,AFC Bournemouth,Peterborough United,0 - 3
147370,3,1994-08-30,Birmingham City,Wycombe Wanderers,0 - 1
147371,3,1994-08-30,Bradford City,Oxford United,0 - 2
147372,3,1994-08-30,Brentford,Rotherham United,2 - 0
147373,3,1994-08-30,Cambridge United,Chester,2 - 1
147374,3,1994-08-30,Cardiff City,Wrexham,0 - 0
147375,3,1994-08-30,Crewe Alexandra,Stockport County,2 - 1
147376,3,1994-08-30,Huddersfield Town,Leyton Orient,2 - 1
147377,3,1994-08-30,Hull City,Plymouth Argyle,2 - 0
147398,3,1994-08-31,Brighton & Hove Albion,York City,1 - 0
147399,3,1994-08-31,Bristol Rovers,Blackpool,0 - 0
147411,3,1994-09-03,AFC Bournemouth,York City,1 - 4
147412,4,1994-09-03,Birmingham City,Plymouth Argyle,4 - 2
147413,4,1994-09-03,Bradford City,Wycombe Wanderers,2 - 1
147414,4,1994-09-03,Brentford,Wrexham,0 - 2
147415,4,1994-09-03,Brighton & Hove Albion,Leyton Orient,1 - 0
147416,4,1994-09-03,Bristol Rovers,Stockport County,2 - 2
147417,4,1994-09-03,Cambridge United,Rotherham United,2 - 1
147418,4,1994-09-03,Cardiff City,Swansea City,1 - 1
147419,4,1994-09-03,Crewe Alexandra,Blackpool,4 - 3
147420,4,1994-09-03,Huddersfield Town,Oxford United,3 - 3
147421,4,1994-09-03,Hull City,Chester,2 - 0
147422,4,1994-09-03,Shrewsbury Town,Peterborough United,2 - 2
147434,4,1994-09-06,Shrewsbury Town,Swansea City,3 - 3
147454,5,1994-09-10,Blackpool,Cardiff City,2 - 1
147455,5,1994-09-10,Chester,Brighton & Hove Albion,1 - 2
147456,5,1994-09-10,Leyton Orient,Cambridge United,1 - 1
147457,5,1994-09-10,Oxford United,Birmingham City,1 - 1
147458,5,1994-09-10,Peterborough United,Hull City,2 - 1
147459,5,1994-09-10,Plymouth Argyle,Huddersfield Town,0 - 3
147460,5,1994-09-10,Rotherham United,Bristol Rovers,0 - 3
147461,5,1994-09-10,Stockport County,AFC Bournemouth,1 - 0
147462,5,1994-09-10,Swansea City,Bradford City,0 - 0
147463,6,1994-09-10,Wrexham,Crewe Alexandra,1 - 0
147464,6,1994-09-10,Wycombe Wanderers,Brentford,4 - 3
147465,6,1994-09-10,York City,Shrewsbury Town,3 - 0
147488,6,1994-09-13,Blackpool,Brighton & Hove Albion,2 - 2
147489,6,1994-09-13,Chester,Cardiff City,0 - 2
147490,6,1994-09-13,Leyton Orient,AFC Bournemouth,3 - 2
147491,6,1994-09-13,Oxford United,Crewe Alexandra,2 - 1
147492,6,1994-09-13,Peterborough United,Huddersfield Town,2 - 2
147493,6,1994-09-13,Plymouth Argyle,Cambridge United,0 - 0
147494,6,1994-09-13,Rotherham United,Birmingham City,1 - 1
