,Round Number,Date,Home Team,Away Team,Result
159439,0,2000-08-12,Bristol Rovers,AFC Bournemouth,1 - 1
159440,0,2000-08-12,Cambridge United,Bury,0 - 1
159441,0,2000-08-12,Luton Town,Notts County,0 - 1
159442,0,2000-08-12,Millwall,Reading,2 - 0
159443,0,2000-08-12,Northampton Town,Brentford,1 - 1
159444,0,2000-08-12,Oldham Athletic,Port Vale,4 - 1
159445,0,2000-08-12,Oxford United,Peterborough United,0 - 1
159446,0,2000-08-12,Rotherham United,Walsall,2 - 3
159447,0,2000-08-12,Stoke City,Wycombe Wanderers,0 - 0
159448,0,2000-08-12,Swansea City,Wigan Athletic,0 - 0
159449,0,2000-08-12,Swindon Town,Colchester United,0 - 0
159450,0,2000-08-12,Wrexham,Bristol City,0 - 2
159465,0,2000-08-18,Colchester United,Rotherham United,0 - 1
159485,1,2000-08-19,AFC Bournemouth,Cambridge United,1 - 1
159486,1,2000-08-19,Brentford,Swansea City,0 - 0
159487,1,2000-08-19,Bristol City,Stoke City,1 - 2
159488,1,2000-08-19,Bury,Wrexham,1 - 4
159489,1,2000-08-19,Notts County,Millwall,3 - 4
159490,1,2000-08-19,Port Vale,Oxford United,3 - 0
159491,1,2000-08-19,Reading,Swindon Town,2 - 0
159492,1,2000-08-19,Walsall,Oldham Athletic,3 - 2
159493,1,2000-08-19,Wigan Athletic,Luton Town,2 - 1
159494,1,2000-08-19,Wycombe Wanderers,Northampton Town,1 - 0
159509,1,2000-08-20,Peterborough United,Bristol Rovers,2 - 2
159541,1,2000-08-26,Cambridge United,Bristol City,1 - 0
159542,2,2000-08-26,Luton Town,AFC Bournemouth,1 - 0
159543,2,2000-08-26,Millwall,Wycombe Wanderers,1 - 2
159544,2,2000-08-26,Northampton Town,Reading,2 - 0
159545,2,2000-08-26,Oldham Athletic,Peterborough United,1 - 4
159546,2,2000-08-26,Oxford United,Brentford,0 - 1
159547,2,2000-08-26,Rotherham United,Bury,1 - 2
159548,2,2000-08-26,Stoke City,Notts County,0 - 1
159549,2,2000-08-26,Swansea City,Colchester United,0 - 2
159550,2,2000-08-26,Swindon Town,Walsall,1 - 4
159551,2,2000-08-26,Wrexham,Wigan Athletic,1 - 3
159575,2,2000-08-28,Brentford,Bristol Rovers,2 - 6
159576,3,2000-08-28,Bristol City,Rotherham United,0 - 1
159577,3,2000-08-28,Bury,Northampton Town,1 - 0
159578,3,2000-08-28,Notts County,Cambridge United,0 - 1
159579,3,2000-08-28,Peterborough United,Swansea City,0 - 2
159580,3,2000-08-28,Port Vale,Swindon Town,3 - 0
159581,3,2000-08-28,Wycombe Wanderers,Luton Town,1 - 1
159593,3,2000-08-29,Colchester United,Oldham Athletic,1 - 1
159594,3,2000-08-29,Reading,Stoke City,3 - 3
159595,3,2000-08-29,Walsall,Oxford United,3 - 2
159601,3,2000-09-02,Brentford,Wycombe Wanderers,0 - 0
159602,4,2000-09-02,Colchester United,AFC Bournemouth,3 - 1
159603,4,2000-09-02,Oldham Athletic,Notts County,0 - 1
159604,4,2000-09-02,Oxford United,Cambridge United,1 - 1
159605,4,2000-09-02,Peterborough United,Bury,1 - 1
159606,4,2000-09-02,Port Vale,Reading,0 - 1
159607,4,2000-09-02,Rotherham United,Luton Town,1 - 1
159608,4,2000-09-02,Walsall,Wigan Athletic,2 - 0
159632,4,2000-09-08,Wycombe Wanderers,Oxford United,3 - 1
159652,5,2000-09-09,AFC Bournemouth,Port Vale,1 - 1
159653,5,2000-09-09,Bristol City,Swindon Town,0 - 1
159654,5,2000-09-09,Bury,Walsall,2 - 0
159655,5,2000-09-09,Cambridge United,Rotherham United,6 - 1
159656,5,2000-09-09,Luton Town,Northampton Town,0 - 2
159657,5,2000-09-09,Millwall,Swansea City,1 - 0
159658,5,2000-09-09,Notts County,Bristol Rovers,1 - 1
159659,5,2000-09-09,Reading,Brentford,4 - 0
159660,5,2000-09-09,Stoke City,Peterborough United,3 - 0
159661,5,2000-09-09,Wigan Athletic,Colchester United,3 - 1
159662,5,2000-09-09,Wrexham,Oldham Athletic,3 - 1
159688,5,2000-09-12,AFC Bournemouth,Swindon Town,3 - 0
159689,6,2000-09-12,Bury,Colchester United,0 - 0
159690,6,2000-09-12,Cambridge United,Port Vale,4 - 0
159691,6,2000-09-12,Luton Town,Walsall,0 - 0
159692,6,2000-09-12,Millwall,Northampton Town,0 - 1
159693,6,2000-09-12,Notts County,Swansea City,0 - 1
159694,6,2000-09-12,Reading,Oldham Athletic,5 - 0
159695,6,2000-09-12,Wigan Athletic,Peterborough United,1 - 0
159696,6,2000-09-12,Wrexham,Rotherham United,1 - 3
159697,6,2000-09-12,Wycombe Wanderers,Bristol Rovers,0 - 1
159712,6,2000-09-13,Stoke City,Oxford United,4 - 0
159731,6,2000-09-16,Brentford,Millwall,1 - 1
159732,6,2000-09-16,Bristol Rovers,Wigan Athletic,0 - 0
159733,7,2000-09-16,Colchester United,Wrexham,1 - 1
159734,7,2000-09-16,Northampton Town,Notts County,1 - 0
159735,7,2000-09-16,Oldham Athletic,Bristol City,0 - 0
159736,7,2000-09-16,Oxford United,Bury,1 - 0
159737,7,2000-09-16,Peterborough United,Reading,1 - 0
159738,7,2000-09-16,Rotherham United,Wycombe Wanderers,1 - 0
159739,7,2000-09-16,Swansea City,Luton Town,4 - 0
159740,7,2000-09-16,Walsall,AFC Bournemouth,1 - 1
159757,7,2000-09-17,Port Vale,Stoke City,1 - 1
159779,7,2000-09-23,AFC Bournemouth,Oldham Athletic,1 - 1
159780,8,2000-09-23,Bristol City,Colchester United,1 - 1
159781,8,2000-09-23,Bury,Port Vale,2 - 0
159782,8,2000-09-23,Cambridge United,Bristol Rovers,0 - 3
159783,8,2000-09-23,Luton Town,Swindon Town,2 - 3
159784,8,2000-09-23,Millwall,Oxford United,5 - 0
159785,8,2000-09-23,Notts County,Brentford,2 - 2
159786,8,2000-09-23,Reading,Swansea City,5 - 1
159787,8,2000-09-23,Stoke City,Rotherham United,1 - 1
159788,8,2000-09-23,Wigan Athletic,Northampton Town,2 - 1
159789,8,2000-09-23,Wrexham,Walsall,0 - 1
159790,8,2000-09-23,Wycombe Wanderers,Peterborough United,2 - 0
159804,8,2000-09-27,AFC Bournemouth,Wrexham,1 - 2
159824,9,2000-09-30,Brentford,AFC Bournemouth,3 - 2
159825,9,2000-09-30,Bristol Rovers,Luton Town,3 - 3
159826,9,2000-09-30,Colchester United,Stoke City,0 - 1
159827,9,2000-09-30,Northampton Town,Wrexham,2 - 2
159828,9,2000-09-30,Oldham Athletic,Cambridge United,1 - 3
159829,9,2000-09-30,Oxford United,Bristol City,0 - 1
159830,9,2000-09-30,Peterborough United,Millwall,1 - 4
159831,9,2000-09-30,Port Vale,Wycombe Wanderers,0 - 1
159832,9,2000-09-30,Rotherham United,Reading,1 - 3
159833,9,2000-09-30,Swansea City,Bury,0 - 2
159834,9,2000-09-30,Swindon Town,Wigan Athletic,2 - 2
159835,9,2000-09-30,Walsall,Notts County,5 - 1
159854,9,2000-10-06,Bristol City,AFC Bournemouth,3 - 3
159855,10,2000-10-06,Bury,Bristol Rovers,1 - 0
159856,10,2000-10-06,Colchester United,Walsall,0 - 2
159857,10,2000-10-06,Wigan Athletic,Reading,1 - 1
159858,10,2000-10-06,Wycombe Wanderers,Notts County,3 - 1
159870,10,2000-10-08,Luton Town,Millwall,0 - 1
159871,10,2000-10-08,Peterborough United,Port Vale,2 - 0
159872,10,2000-10-08,Rotherham United,Oldham Athletic,3 - 0
159873,10,2000-10-08,Swindon Town,Oxford United,2 - 1
159877,10,2000-10-13,Cambridge United,Luton Town,2 - 1
159897,10,2000-10-14,AFC Bournemouth,Rotherham United,0 - 1
159898,11,2000-10-14,Brentford,Peterborough United,1 - 0
159899,11,2000-10-14,Bristol Rovers,Northampton Town,0 - 1
159900,11,2000-10-14,Millwall,Bury,4 - 0
159901,11,2000-10-14,Notts County,Wigan Athletic,2 - 2
159902,11,2000-10-14,Oldham Athletic,Swindon Town,1 - 0
159903,11,2000-10-14,Oxford United,Wrexham,3 - 4
159904,11,2000-10-14,Port Vale,Colchester United,3 - 1
159905,11,2000-10-14,Reading,Wycombe Wanderers,2 - 0
159906,11,2000-10-14,Swansea City,Stoke City,2 - 1
159907,11,2000-10-14,Walsall,Bristol City,0 - 0
159933,11,2000-10-17,AFC Bournemouth,Wigan Athletic,0 - 0
159934,12,2000-10-17,Brentford,Colchester United,1 - 0
159935,12,2000-10-17,Bristol Rovers,Rotherham United,1 - 1
159936,12,2000-10-17,Cambridge United,Stoke City,1 - 1
159937,12,2000-10-17,Millwall,Bristol City,1 - 1
159938,12,2000-10-17,Notts County,Bury,1 - 0
159939,12,2000-10-17,Oldham Athletic,Wycombe Wanderers,2 - 0
159940,12,2000-10-17,Oxford United,Luton Town,0 - 0
159941,12,2000-10-17,Port Vale,Northampton Town,2 - 2
159942,12,2000-10-17,Reading,Wrexham,4 - 1
159943,12,2000-10-17,Swansea City,Swindon Town,0 - 0
159944,12,2000-10-17,Walsall,Peterborough United,1 - 1
159978,12,2000-10-21,Bristol City,Reading,4 - 0
159979,13,2000-10-21,Bury,AFC Bournemouth,2 - 5
159980,13,2000-10-21,Colchester United,Cambridge United,2 - 0
159981,13,2000-10-21,Luton Town,Brentford,3 - 1
