,Round Number,Date,Home Team,Away Team,Result
155379,0,1998-08-08,Brentford,Mansfield Town,3 - 0
155380,0,1998-08-08,Carlisle United,Brighton & Hove Albion,1 - 0
155381,0,1998-08-08,Chester,Leyton Orient,0 - 2
155382,0,1998-08-08,Darlington,Barnet,0 - 2
155383,0,1998-08-08,Hartlepool United,Cardiff City,1 - 1
155384,0,1998-08-08,Peterborough United,Halifax Town,0 - 2
155385,0,1998-08-08,Plymouth Argyle,Rochdale,2 - 1
155386,0,1998-08-08,Rotherham United,Hull City,3 - 1
155387,0,1998-08-08,Scarborough,Southend United,1 - 2
155388,0,1998-08-08,Shrewsbury Town,Scunthorpe United,2 - 1
155389,0,1998-08-08,Swansea City,Exeter City,2 - 0
155390,0,1998-08-08,Torquay United,Cambridge United,0 - 1
155423,0,1998-08-15,Barnet,Hartlepool United,0 - 2
155424,1,1998-08-15,Brighton & Hove Albion,Chester,2 - 2
155425,1,1998-08-15,Cambridge United,Swansea City,2 - 1
155426,1,1998-08-15,Cardiff City,Peterborough United,1 - 3
155427,1,1998-08-15,Exeter City,Scarborough,1 - 0
155428,1,1998-08-15,Halifax Town,Brentford,1 - 0
155429,1,1998-08-15,Hull City,Darlington,1 - 2
155430,1,1998-08-15,Leyton Orient,Rotherham United,1 - 4
155431,1,1998-08-15,Mansfield Town,Plymouth Argyle,2 - 0
155432,1,1998-08-15,Rochdale,Torquay United,0 - 2
155433,1,1998-08-15,Scunthorpe United,Carlisle United,3 - 1
155434,1,1998-08-15,Southend United,Shrewsbury Town,2 - 1
155439,1,1998-08-21,Shrewsbury Town,Cardiff City,0 - 3
155470,2,1998-08-22,Brentford,Brighton & Hove Albion,2 - 0
155471,2,1998-08-22,Carlisle United,Rochdale,0 - 1
155472,2,1998-08-22,Darlington,Halifax Town,2 - 2
155473,2,1998-08-22,Hartlepool United,Scunthorpe United,1 - 2
155474,2,1998-08-22,Peterborough United,Southend United,1 - 1
155475,2,1998-08-22,Plymouth Argyle,Barnet,2 - 0
155476,2,1998-08-22,Rotherham United,Cambridge United,2 - 0
155477,2,1998-08-22,Scarborough,Mansfield Town,2 - 3
155478,2,1998-08-22,Swansea City,Leyton Orient,1 - 1
155479,2,1998-08-22,Torquay United,Exeter City,1 - 0
155482,2,1998-08-23,Chester,Hull City,2 - 2
155487,2,1998-08-28,Halifax Town,Shrewsbury Town,2 - 0
155518,3,1998-08-29,Barnet,Brentford,0 - 3
155519,3,1998-08-29,Brighton & Hove Albion,Torquay United,2 - 0
155520,3,1998-08-29,Cambridge United,Hartlepool United,1 - 2
155521,3,1998-08-29,Cardiff City,Rotherham United,0 - 1
155522,3,1998-08-29,Exeter City,Carlisle United,2 - 0
155523,3,1998-08-29,Hull City,Peterborough United,1 - 0
155524,3,1998-08-29,Leyton Orient,Scarborough,0 - 3
155525,3,1998-08-29,Mansfield Town,Swansea City,1 - 0
155526,3,1998-08-29,Rochdale,Darlington,0 - 0
155527,3,1998-08-29,Scunthorpe United,Plymouth Argyle,0 - 2
155528,3,1998-08-29,Southend United,Chester,0 - 1
155546,3,1998-08-31,Brentford,Rochdale,2 - 1
155547,4,1998-08-31,Darlington,Cardiff City,3 - 0
155548,4,1998-08-31,Hartlepool United,Hull City,1 - 0
155549,4,1998-08-31,Peterborough United,Exeter City,4 - 1
155550,4,1998-08-31,Plymouth Argyle,Halifax Town,1 - 0
155551,4,1998-08-31,Rotherham United,Mansfield Town,0 - 0
155552,4,1998-08-31,Scarborough,Brighton & Hove Albion,1 - 2
155553,4,1998-08-31,Shrewsbury Town,Barnet,0 - 2
155554,4,1998-08-31,Swansea City,Scunthorpe United,1 - 2
155558,4,1998-09-01,Carlisle United,Southend United,3 - 0
155559,4,1998-09-01,Chester,Cambridge United,0 - 3
155560,4,1998-09-01,Torquay United,Leyton Orient,1 - 1
155562,4,1998-09-04,Halifax Town,Hartlepool United,2 - 1
155576,5,1998-09-05,Barnet,Peterborough United,1 - 9
155577,5,1998-09-05,Brighton & Hove Albion,Swansea City,1 - 0
155578,5,1998-09-05,Cambridge United,Scarborough,2 - 3
155579,5,1998-09-05,Cardiff City,Plymouth Argyle,1 - 0
155580,5,1998-09-05,Exeter City,Chester,0 - 1
155581,5,1998-09-05,Hull City,Brentford,2 - 3
155582,5,1998-09-05,Leyton Orient,Carlisle United,2 - 1
155583,5,1998-09-05,Mansfield Town,Darlington,0 - 1
155584,5,1998-09-05,Rochdale,Shrewsbury Town,1 - 0
155585,5,1998-09-05,Scunthorpe United,Torquay United,2 - 0
155586,5,1998-09-05,Southend United,Rotherham United,3 - 0
155611,5,1998-09-08,Cardiff City,Barnet,1 - 0
155612,6,1998-09-08,Carlisle United,Swansea City,1 - 2
155613,6,1998-09-08,Darlington,Hartlepool United,2 - 0
155614,6,1998-09-08,Exeter City,Brighton & Hove Albion,1 - 0
155615,6,1998-09-08,Hull City,Rochdale,2 - 1
155616,6,1998-09-08,Leyton Orient,Mansfield Town,1 - 1
155617,6,1998-09-08,Peterborough United,Chester,3 - 0
155618,6,1998-09-08,Rotherham United,Plymouth Argyle,0 - 2
155619,6,1998-09-08,Scunthorpe United,Cambridge United,3 - 2
155620,6,1998-09-08,Southend United,Halifax Town,0 - 0
155621,6,1998-09-08,Torquay United,Brentford,3 - 1
155633,6,1998-09-09,Scarborough,Shrewsbury Town,2 - 0
155635,6,1998-09-11,Halifax Town,Cardiff City,1 - 2
155666,7,1998-09-12,Barnet,Hull City,4 - 1
155667,7,1998-09-12,Brentford,Rotherham United,0 - 3
155668,7,1998-09-12,Brighton & Hove Albion,Southend United,0 - 2
155669,7,1998-09-12,Cambridge United,Leyton Orient,1 - 0
