,Round Number,Date,Home Team,Away Team,Result
130992,0,1986-08-23,Blackpool,Chesterfield,0 - 0
130993,0,1986-08-23,Bolton Wanderers,Swindon Town,1 - 2
130994,0,1986-08-23,Brentford,AFC Bournemouth,1 - 1
130995,0,1986-08-23,Bristol City,Bury,2 - 2
130996,0,1986-08-23,Chester,Carlisle United,2 - 2
130997,0,1986-08-23,Mansfield Town,Doncaster Rovers,2 - 1
130998,0,1986-08-23,Middlesbrough,Port Vale,2 - 2
130999,0,1986-08-23,Newport County,Gillingham,1 - 2
131000,0,1986-08-23,Notts County,Wigan Athletic,2 - 0
131001,0,1986-08-23,Rotherham United,Fulham,0 - 0
131002,0,1986-08-23,Walsall,Bristol Rovers,0 - 3
131003,0,1986-08-23,York City,Darlington,3 - 1
131056,0,1986-08-30,AFC Bournemouth,Newport County,2 - 1
131057,1,1986-08-30,Bristol Rovers,Bolton Wanderers,1 - 0
131058,1,1986-08-30,Bury,Chester,1 - 1
131059,1,1986-08-30,Carlisle United,York City,2 - 2
131060,1,1986-08-30,Chesterfield,Walsall,3 - 2
131061,1,1986-08-30,Darlington,Mansfield Town,2 - 1
131062,1,1986-08-30,Doncaster Rovers,Brentford,2 - 0
131063,1,1986-08-30,Fulham,Blackpool,0 - 1
131064,1,1986-08-30,Gillingham,Bristol City,1 - 1
131065,1,1986-08-30,Port Vale,Rotherham United,1 - 1
131066,1,1986-08-30,Wigan Athletic,Middlesbrough,0 - 2
131075,1,1986-08-31,Swindon Town,Notts County,1 - 2
131118,1,1986-09-06,Blackpool,Carlisle United,1 - 2
131119,2,1986-09-06,Bolton Wanderers,Darlington,4 - 3
131120,2,1986-09-06,Brentford,Port Vale,0 - 2
131121,2,1986-09-06,Bristol City,Wigan Athletic,2 - 1
131122,2,1986-09-06,Chester,Fulham,2 - 2
131123,2,1986-09-06,Middlesbrough,Bury,3 - 1
131124,2,1986-09-06,Newport County,Swindon Town,2 - 2
131125,2,1986-09-06,Notts County,AFC Bournemouth,1 - 1
131126,2,1986-09-06,Rotherham United,Gillingham,0 - 1
131127,2,1986-09-06,Walsall,Doncaster Rovers,1 - 3
131128,2,1986-09-06,York City,Bristol Rovers,1 - 0
131138,2,1986-09-07,Mansfield Town,Chesterfield,1 - 1
131167,2,1986-09-13,AFC Bournemouth,Bolton Wanderers,2 - 1
131168,3,1986-09-13,Bristol Rovers,Mansfield Town,0 - 0
131169,3,1986-09-13,Bury,Rotherham United,0 - 2
131170,3,1986-09-13,Carlisle United,Walsall,0 - 3
131171,3,1986-09-13,Chesterfield,Bristol City,0 - 3
131172,3,1986-09-13,Darlington,Notts County,2 - 1
131173,3,1986-09-13,Fulham,Brentford,1 - 3
131174,3,1986-09-13,Gillingham,Middlesbrough,0 - 0
131175,3,1986-09-13,Port Vale,York City,2 - 3
131176,3,1986-09-13,Swindon Town,Chester,1 - 1
131177,3,1986-09-13,Wigan Athletic,Newport County,1 - 2
131185,3,1986-09-14,Doncaster Rovers,Blackpool,2 - 2
131190,3,1986-09-16,AFC Bournemouth,Chester,2 - 0
131191,4,1986-09-16,Bury,Mansfield Town,1 - 1
131192,4,1986-09-16,Carlisle United,Brentford,0 - 0
131193,4,1986-09-16,Chesterfield,Rotherham United,2 - 1
131194,4,1986-09-16,Darlington,Newport County,1 - 3
131195,4,1986-09-16,Fulham,Bolton Wanderers,4 - 2
131196,4,1986-09-16,Gillingham,York City,2 - 0
131197,4,1986-09-16,Port Vale,Notts County,1 - 1
131198,4,1986-09-16,Swindon Town,Blackpool,2 - 6
131199,4,1986-09-16,Wigan Athletic,Walsall,5 - 1
131210,4,1986-09-17,Bristol Rovers,Middlesbrough,1 - 2
131211,4,1986-09-17,Doncaster Rovers,Bristol City,1 - 0
131236,4,1986-09-20,Blackpool,Wigan Athletic,5 - 1
131237,5,1986-09-20,Bolton Wanderers,Port Vale,3 - 0
131238,5,1986-09-20,Brentford,Darlington,5 - 3
131239,5,1986-09-20,Bristol City,Carlisle United,3 - 0
131240,5,1986-09-20,Mansfield Town,AFC Bournemouth,1 - 1
131241,5,1986-09-20,Middlesbrough,Chesterfield,2 - 0
131242,5,1986-09-20,Newport County,Doncaster Rovers,3 - 2
131243,5,1986-09-20,Notts County,Fulham,2 - 3
131244,5,1986-09-20,Rotherham United,Bristol Rovers,0 - 1
131245,5,1986-09-20,York City,Bury,1 - 0
131257,5,1986-09-26,Wigan Athletic,Bolton Wanderers,2 - 1
131279,6,1986-09-27,AFC Bournemouth,Bristol City,2 - 0
131280,6,1986-09-27,Bristol Rovers,Blackpool,2 - 2
131281,6,1986-09-27,Bury,Newport County,4 - 3
131282,6,1986-09-27,Carlisle United,Mansfield Town,1 - 2
131283,6,1986-09-27,Chesterfield,Notts County,1 - 2
131284,6,1986-09-27,Darlington,Chester,1 - 0
131285,6,1986-09-27,Doncaster Rovers,York City,3 - 1
131286,6,1986-09-27,Fulham,Middlesbrough,2 - 2
