,Round Number,Date,Home Team,Away Team,Result
192014,0,2016-08-06,Bolton Wanderers,Sheffield United,1 - 0
192015,0,2016-08-06,Bradford City,Port Vale,0 - 0
192016,0,2016-08-06,Bury,Charlton Athletic,2 - 0
192017,0,2016-08-06,Millwall,Oldham Athletic,3 - 0
192018,0,2016-08-06,Northampton Town,Fleetwood Town,1 - 1
192019,0,2016-08-06,Oxford United,Chesterfield,1 - 1
192020,0,2016-08-06,Rochdale,Peterborough United,2 - 3
192021,0,2016-08-06,Scunthorpe United,Bristol Rovers,3 - 1
192022,0,2016-08-06,Shrewsbury Town,Milton Keynes Dons,0 - 1
192023,0,2016-08-06,Southend United,Gillingham,1 - 3
192024,0,2016-08-06,Swindon Town,Coventry City,1 - 0
192025,0,2016-08-06,Walsall,AFC Wimbledon,3 - 1
192058,0,2016-08-13,AFC Wimbledon,Bolton Wanderers,1 - 2
192059,1,2016-08-13,Charlton Athletic,Northampton Town,1 - 1
192060,1,2016-08-13,Chesterfield,Swindon Town,3 - 1
192061,1,2016-08-13,Coventry City,Shrewsbury Town,0 - 0
192062,1,2016-08-13,Fleetwood Town,Scunthorpe United,2 - 2
192063,1,2016-08-13,Gillingham,Bury,2 - 1
192064,1,2016-08-13,Milton Keynes Dons,Millwall,2 - 2
192065,1,2016-08-13,Oldham Athletic,Walsall,0 - 0
192066,1,2016-08-13,Peterborough United,Bradford City,0 - 1
192067,1,2016-08-13,Port Vale,Southend United,2 - 0
192068,1,2016-08-13,Sheffield United,Rochdale,1 - 1
192084,1,2016-08-14,Bristol Rovers,Oxford United,2 - 1
192095,1,2016-08-16,AFC Wimbledon,Scunthorpe United,1 - 2
192096,2,2016-08-16,Charlton Athletic,Shrewsbury Town,3 - 0
192097,2,2016-08-16,Chesterfield,Walsall,2 - 0
192098,2,2016-08-16,Coventry City,Bury,0 - 0
192099,2,2016-08-16,Gillingham,Swindon Town,1 - 1
192100,2,2016-08-16,Milton Keynes Dons,Bradford City,1 - 2
192101,2,2016-08-16,Oldham Athletic,Northampton Town,0 - 0
192102,2,2016-08-16,Peterborough United,Millwall,5 - 1
192103,2,2016-08-16,Port Vale,Rochdale,1 - 0
192104,2,2016-08-16,Sheffield United,Southend United,0 - 3
192120,2,2016-08-17,Bristol Rovers,Bolton Wanderers,1 - 2
192121,2,2016-08-17,Fleetwood Town,Oxford United,2 - 0
192141,2,2016-08-20,Bolton Wanderers,Fleetwood Town,2 - 1
192142,3,2016-08-20,Bradford City,Coventry City,3 - 1
192143,3,2016-08-20,Bury,Oldham Athletic,0 - 1
192144,3,2016-08-20,Millwall,Sheffield United,2 - 1
192145,3,2016-08-20,Northampton Town,AFC Wimbledon,0 - 0
192146,3,2016-08-20,Oxford United,Peterborough United,2 - 1
192147,3,2016-08-20,Rochdale,Milton Keynes Dons,0 - 1
192148,3,2016-08-20,Scunthorpe United,Gillingham,5 - 0
192149,3,2016-08-20,Shrewsbury Town,Chesterfield,2 - 1
192150,3,2016-08-20,Southend United,Bristol Rovers,1 - 1
192151,3,2016-08-20,Swindon Town,Port Vale,1 - 0
192152,3,2016-08-20,Walsall,Charlton Athletic,1 - 2
192188,3,2016-08-27,Bradford City,Oldham Athletic,1 - 1
192189,4,2016-08-27,Charlton Athletic,Bolton Wanderers,1 - 1
192190,4,2016-08-27,Chesterfield,Millwall,1 - 3
192191,4,2016-08-27,Coventry City,Northampton Town,1 - 1
192192,4,2016-08-27,Milton Keynes Dons,Peterborough United,0 - 2
192193,4,2016-08-27,Port Vale,Scunthorpe United,3 - 1
192194,4,2016-08-27,Rochdale,AFC Wimbledon,1 - 1
192195,4,2016-08-27,Sheffield United,Oxford United,2 - 1
192196,4,2016-08-27,Shrewsbury Town,Gillingham,2 - 3
192197,4,2016-08-27,Southend United,Fleetwood Town,0 - 2
192198,4,2016-08-27,Walsall,Bury,3 - 3
192213,4,2016-09-03,AFC Wimbledon,Chesterfield,2 - 1
192214,5,2016-09-03,Bolton Wanderers,Southend United,1 - 1
192215,5,2016-09-03,Bury,Port Vale,4 - 1
192216,5,2016-09-03,Fleetwood Town,Coventry City,2 - 0
192217,5,2016-09-03,Millwall,Bradford City,1 - 1
192218,5,2016-09-03,Oldham Athletic,Shrewsbury Town,2 - 3
192219,5,2016-09-03,Oxford United,Rochdale,1 - 0
192220,5,2016-09-03,Peterborough United,Swindon Town,2 - 2
192232,5,2016-09-04,Gillingham,Sheffield United,1 - 2
192233,5,2016-09-04,Northampton Town,Milton Keynes Dons,3 - 2
192253,5,2016-09-10,AFC Wimbledon,Sheffield United,2 - 3
192254,6,2016-09-10,Bolton Wanderers,Milton Keynes Dons,1 - 1
192255,6,2016-09-10,Bristol Rovers,Rochdale,2 - 2
192256,6,2016-09-10,Bury,Shrewsbury Town,2 - 1
192257,6,2016-09-10,Fleetwood Town,Charlton Athletic,2 - 2
192258,6,2016-09-10,Gillingham,Bradford City,1 - 1
192259,6,2016-09-10,Millwall,Coventry City,1 - 1
192260,6,2016-09-10,Northampton Town,Walsall,2 - 0
192261,6,2016-09-10,Oldham Athletic,Chesterfield,0 - 0
192262,6,2016-09-10,Oxford United,Swindon Town,2 - 0
192263,6,2016-09-10,Peterborough United,Port Vale,2 - 2
192264,6,2016-09-10,Scunthorpe United,Southend United,4 - 0
192290,6,2016-09-13,Bristol Rovers,Walsall,1 - 1
