,Round Number,Date,Home Team,Away Team,Result
2843,0,1897-09-01,Arsenal,Grimsby Town,4 - 1
2844,0,1897-09-01,Manchester City,Gainsborough Trinity,3 - 0
2854,0,1897-09-04,Burnley,Blackpool,5 - 1
2855,0,1897-09-04,Burton Swifts,Birmingham City,1 - 3
2856,0,1897-09-04,Darwen,Manchester City,2 - 4
2857,0,1897-09-04,Grimsby Town,Gainsborough Trinity,4 - 2
2858,1,1897-09-04,Leicester City,Luton Town,1 - 1
2859,1,1897-09-04,Loughborough,Walsall,2 - 1
2860,1,1897-09-04,Manchester United,Lincoln City,5 - 0
2861,1,1897-09-04,Newcastle United,Arsenal,4 - 1
2862,1,1897-09-06,Burnley,Arsenal,5 - 0
2871,1,1897-09-11,Arsenal,Lincoln City,2 - 2
2872,2,1897-09-11,Birmingham City,Leicester City,2 - 1
2873,2,1897-09-11,Blackpool,Burnley,1 - 1
2874,2,1897-09-11,Burton Swifts,Manchester United,0 - 4
2875,2,1897-09-11,Grimsby Town,Darwen,5 - 0
2876,2,1897-09-11,Luton Town,Gainsborough Trinity,4 - 0
2877,2,1897-09-11,Manchester City,Loughborough,3 - 0
2878,2,1897-09-11,Walsall,Newcastle United,2 - 3
2887,2,1897-09-18,Arsenal,Gainsborough Trinity,4 - 0
2888,3,1897-09-18,Blackpool,Manchester City,0 - 2
2889,3,1897-09-18,Burnley,Walsall,4 - 1
2890,3,1897-09-18,Darwen,Lincoln City,3 - 2
2891,3,1897-09-18,Grimsby Town,Leicester City,0 - 0
2892,3,1897-09-18,Loughborough,Birmingham City,0 - 2
2893,3,1897-09-18,Manchester United,Luton Town,1 - 2
2894,3,1897-09-18,Newcastle United,Burton Swifts,3 - 1
2903,3,1897-09-25,Birmingham City,Burton Swifts,2 - 1
2904,4,1897-09-25,Blackpool,Manchester United,0 - 1
2905,4,1897-09-25,Darwen,Loughborough,2 - 1
2906,4,1897-09-25,Gainsborough Trinity,Grimsby Town,2 - 0
2907,4,1897-09-25,Lincoln City,Newcastle United,2 - 3
2908,4,1897-09-25,Manchester City,Arsenal,4 - 1
2909,4,1897-09-25,Walsall,Burnley,1 - 2
2911,4,1897-09-27,Walsall,Darwen,5 - 0
2920,5,1897-10-02,Burnley,Newcastle United,3 - 0
2921,5,1897-10-02,Burton Swifts,Walsall,3 - 2
2922,5,1897-10-02,Darwen,Birmingham City,1 - 1
2923,6,1897-10-02,Gainsborough Trinity,Blackpool,4 - 1
2924,6,1897-10-02,Grimsby Town,Lincoln City,4 - 2
2925,6,1897-10-02,Loughborough,Manchester City,0 - 3
2926,6,1897-10-02,Luton Town,Arsenal,0 - 2
2927,6,1897-10-02,Manchester United,Leicester City,2 - 0
2938,6,1897-10-09,Arsenal,Luton Town,3 - 0
2939,7,1897-10-09,Birmingham City,Gainsborough Trinity,4 - 3
2940,7,1897-10-09,Blackpool,Burton Swifts,2 - 1
2941,7,1897-10-09,Leicester City,Burnley,0 - 1
2942,7,1897-10-09,Lincoln City,Darwen,2 - 2
2943,7,1897-10-09,Manchester City,Grimsby Town,3 - 0
2944,7,1897-10-09,Newcastle United,Manchester United,2 - 0
2945,7,1897-10-09,Walsall,Loughborough,3 - 0
2954,7,1897-10-16,Arsenal,Newcastle United,0 - 0
2955,8,1897-10-16,Blackpool,Birmingham City,4 - 1
2956,8,1897-10-16,Burnley,Burton Swifts,2 - 0
2957,8,1897-10-16,Darwen,Grimsby Town,1 - 0
2958,8,1897-10-16,Gainsborough Trinity,Lincoln City,4 - 0
2959,8,1897-10-16,Leicester City,Walsall,3 - 1
2960,8,1897-10-16,Loughborough,Luton Town,2 - 0
2961,8,1897-10-16,Manchester United,Manchester City,1 - 1
2970,8,1897-10-23,Arsenal,Leicester City,0 - 3
2971,9,1897-10-23,Birmingham City,Manchester United,2 - 1
2972,9,1897-10-23,Grimsby Town,Burnley,2 - 1
2973,9,1897-10-23,Lincoln City,Loughborough,2 - 3
2974,9,1897-10-23,Manchester City,Darwen,5 - 0
2975,9,1897-10-23,Newcastle United,Blackpool,2 - 0
2976,9,1897-10-23,Walsall,Burton Swifts,4 - 0
2984,9,1897-10-30,Burnley,Manchester City,3 - 1
2985,10,1897-10-30,Manchester United,Walsall,6 - 0
2993,10,1897-11-06,Birmingham City,Loughborough,1 - 0
2994,10,1897-11-06,Darwen,Burnley,0 - 1
2995,10,1897-11-06,Grimsby Town,Newcastle United,2 - 0
2996,10,1897-11-06,Leicester City,Blackpool,4 - 1
2997,10,1897-11-06,Lincoln City,Manchester United,1 - 0
2998,10,1897-11-06,Luton Town,Burton Swifts,1 - 1
2999,10,1897-11-06,Walsall,Arsenal,3 - 2
3008,11,1897-11-13,Arsenal,Walsall,4 - 0
3009,12,1897-11-13,Burnley,Luton Town,4 - 0
3010,12,1897-11-13,Darwen,Blackpool,3 - 1
3011,12,1897-11-13,Grimsby Town,Birmingham City,3 - 1
3012,12,1897-11-13,Lincoln City,Gainsborough Trinity,2 - 1
3013,12,1897-11-13,Loughborough,Leicester City,1 - 1
3014,12,1897-11-13,Manchester United,Newcastle United,0 - 1
3022,12,1897-11-20,Leicester City,Manchester United,1 - 1
3023,13,1897-11-20,Manchester City,Burnley,1 - 1
3024,13,1897-11-20,Walsall,Grimsby Town,1 - 1
3032,13,1897-11-27,Arsenal,Blackpool,2 - 1
3033,13,1897-11-27,Burnley,Darwen,6 - 1
3034,14,1897-11-27,Burton Swifts,Leicester City,2 - 3
3035,14,1897-11-27,Gainsborough Trinity,Luton Town,3 - 3
3036,14,1897-11-27,Loughborough,Lincoln City,4 - 2
3037,14,1897-11-27,Manchester United,Grimsby Town,2 - 1
3038,14,1897-11-27,Newcastle United,Birmingham City,4 - 0
3039,14,1897-11-29,Luton Town,Blackpool,3 - 1
3040,15,1897-12-01,Burton Swifts,Grimsby Town,4 - 0
3045,15,1897-12-04,Birmingham City,Walsall,6 - 0
3046,15,1897-12-04,Gainsborough Trinity,Newcastle United,1 - 3
3047,15,1897-12-04,Grimsby Town,Loughborough,7 - 0
3048,16,1897-12-04,Leicester City,Arsenal,2 - 1
3049,16,1897-12-04,Lincoln City,Luton Town,4 - 2
3058,16,1897-12-11,Burnley,Grimsby Town,6 - 0
3059,16,1897-12-11,Manchester City,Leicester City,2 - 1
3060,16,1897-12-11,Walsall,Manchester United,1 - 1
3067,16,1897-12-18,Blackpool,Gainsborough Trinity,5 - 0
3068,16,1897-12-18,Burton Swifts,Newcastle United,3 - 1
3069,16,1897-12-18,Darwen,Leicester City,1 - 2
3070,16,1897-12-18,Grimsby Town,Manchester City,3 - 4
3071,17,1897-12-18,Loughborough,Arsenal,1 - 3
3072,17,1897-12-18,Luton Town,Lincoln City,9 - 3
3073,17,1897-12-18,Walsall,Birmingham City,1 - 2
3074,17,1897-12-24,Gainsborough Trinity,Darwen,3 - 1
3081,17,1897-12-25,Birmingham City,Darwen,5 - 1
3082,18,1897-12-25,Blackpool,Newcastle United,2 - 3
3083,18,1897-12-25,Burton Swifts,Luton Town,2 - 1
3084,18,1897-12-25,Leicester City,Loughborough,4 - 0
3085,18,1897-12-25,Lincoln City,Grimsby Town,1 - 1
3086,18,1897-12-25,Manchester City,Manchester United,0 - 1
3093,18,1897-12-27,Birmingham City,Manchester City,0 - 1
3094,19,1897-12-27,Gainsborough Trinity,Manchester United,2 - 1
3095,19,1897-12-27,Lincoln City,Arsenal,2 - 3
3096,19,1897-12-27,Loughborough,Burton Swifts,3 - 2
3097,19,1897-12-27,Luton Town,Grimsby Town,6 - 0
3098,19,1897-12-27,Newcastle United,Burnley,0 - 1
3099,19,1897-12-27,Walsall,Blackpool,6 - 0
3109,19,1898-01-01,Blackpool,Arsenal,3 - 3
3110,20,1898-01-01,Burnley,Lincoln City,2 - 1
3111,20,1898-01-01,Darwen,Gainsborough Trinity,2 - 4
3112,20,1898-01-01,Luton Town,Manchester City,3 - 0
3113,20,1898-01-01,Manchester United,Burton Swifts,4 - 0
3114,20,1898-01-01,Newcastle United,Walsall,2 - 1
3117,20,1898-01-03,Manchester City,Walsall,3 - 2
3118,21,1898-01-03,Newcastle United,Loughborough,3 - 1
3126,21,1898-01-08,Arsenal,Manchester United,5 - 1
3127,21,1898-01-08,Birmingham City,Burnley,2 - 2
3128,21,1898-01-08,Blackpool,Leicester City,2 - 1
3129,21,1898-01-08,Burton Swifts,Lincoln City,1 - 1
3130,21,1898-01-08,Loughborough,Darwen,0 - 1
3131,22,1898-01-08,Manchester City,Newcastle United,1 - 1
3132,22,1898-01-08,Walsall,Luton Town,5 - 0
3133,22,1898-01-12,Manchester United,Burnley,0 - 0
3141,22,1898-01-15,Burnley,Leicester City,4 - 0
3142,23,1898-01-15,Burton Swifts,Arsenal,1 - 2
3143,23,1898-01-15,Lincoln City,Birmingham City,1 - 2
3144,23,1898-01-15,Luton Town,Loughborough,7 - 0
3145,23,1898-01-15,Manchester United,Blackpool,4 - 0
