,Round Number,Date,Home Team,Away Team,Result
143195,0,1992-08-15,Cardiff City,Darlington,0 - 0
143196,0,1992-08-15,Carlisle United,Walsall,3 - 4
143197,0,1992-08-15,Chesterfield,Barnet,1 - 2
143198,0,1992-08-15,Colchester United,Lincoln City,2 - 1
143199,0,1992-08-15,Crewe Alexandra,Torquay United,4 - 2
143200,0,1992-08-15,Doncaster Rovers,Bury,2 - 3
143201,0,1992-08-15,Gillingham,Northampton Town,2 - 3
143202,0,1992-08-15,Hereford United,Scarborough,1 - 1
143203,0,1992-08-15,Rochdale,Halifax Town,2 - 3
143204,0,1992-08-15,York City,Shrewsbury Town,2 - 0
143223,0,1992-08-21,Barnet,Colchester United,3 - 1
143224,1,1992-08-21,Darlington,Hereford United,0 - 1
143259,1,1992-08-22,Bury,Gillingham,1 - 0
143260,1,1992-08-22,Halifax Town,Scunthorpe United,0 - 0
143261,1,1992-08-22,Lincoln City,York City,0 - 1
143262,1,1992-08-22,Scarborough,Crewe Alexandra,1 - 0
143263,1,1992-08-22,Shrewsbury Town,Doncaster Rovers,2 - 1
143264,1,1992-08-22,Walsall,Cardiff City,2 - 3
143265,1,1992-08-22,Wrexham,Rochdale,3 - 1
143282,1,1992-08-28,Crewe Alexandra,Northampton Town,3 - 2
143314,2,1992-08-29,Cardiff City,Halifax Town,2 - 1
143315,2,1992-08-29,Carlisle United,Lincoln City,2 - 0
143316,2,1992-08-29,Chesterfield,Bury,2 - 1
143317,2,1992-08-29,Colchester United,Darlington,0 - 3
143318,2,1992-08-29,Doncaster Rovers,Torquay United,2 - 3
143319,2,1992-08-29,Gillingham,Barnet,1 - 1
143320,2,1992-08-29,Hereford United,Walsall,1 - 3
143321,2,1992-08-29,Rochdale,Scarborough,3 - 0
143322,2,1992-08-29,Scunthorpe United,Shrewsbury Town,1 - 1
143323,2,1992-08-29,York City,Wrexham,4 - 0
143342,2,1992-09-01,Cardiff City,Northampton Town,2 - 1
143343,3,1992-09-01,Carlisle United,Bury,5 - 1
143344,3,1992-09-01,Chesterfield,Darlington,2 - 0
143345,3,1992-09-01,Colchester United,Shrewsbury Town,0 - 2
143346,3,1992-09-01,Crewe Alexandra,Halifax Town,2 - 1
143347,3,1992-09-01,Doncaster Rovers,Barnet,2 - 1
143348,3,1992-09-01,Gillingham,Wrexham,4 - 1
143349,3,1992-09-01,Hereford United,Lincoln City,0 - 2
143350,3,1992-09-01,Scunthorpe United,Walsall,2 - 0
143351,3,1992-09-01,York City,Torquay United,2 - 1
143392,3,1992-09-05,Barnet,Carlisle United,2 - 0
143393,4,1992-09-05,Bury,Colchester United,3 - 2
143394,4,1992-09-05,Darlington,Crewe Alexandra,3 - 0
143395,4,1992-09-05,Lincoln City,Scunthorpe United,1 - 0
143396,4,1992-09-05,Scarborough,Gillingham,1 - 1
143397,4,1992-09-05,Shrewsbury Town,Rochdale,1 - 2
143398,4,1992-09-05,Torquay United,Cardiff City,2 - 1
143399,4,1992-09-05,Walsall,York City,3 - 1
143400,4,1992-09-05,Wrexham,Doncaster Rovers,1 - 1
143404,4,1992-09-06,Northampton Town,Hereford United,1 - 1
143405,4,1992-09-08,Cardiff City,Carlisle United,2 - 2
143437,5,1992-09-12,Bury,Barnet,0 - 0
143438,5,1992-09-12,Carlisle United,York City,1 - 2
143439,6,1992-09-12,Colchester United,Walsall,3 - 1
143440,6,1992-09-12,Crewe Alexandra,Doncaster Rovers,4 - 0
143441,6,1992-09-12,Gillingham,Chesterfield,0 - 0
143442,6,1992-09-12,Lincoln City,Halifax Town,2 - 1
143443,6,1992-09-12,Northampton Town,Scunthorpe United,1 - 0
143444,6,1992-09-12,Scarborough,Torquay United,1 - 0
143445,6,1992-09-12,Wrexham,Shrewsbury Town,2 - 0
143449,6,1992-09-13,Hereford United,Cardiff City,1 - 1
143465,6,1992-09-15,Barnet,Northampton Town,3 - 0
143466,6,1992-09-15,Chesterfield,Crewe Alexandra,2 - 1
143467,7,1992-09-15,Doncaster Rovers,Colchester United,1 - 0
143468,7,1992-09-15,Halifax Town,Darlington,1 - 0
143469,7,1992-09-15,Rochdale,Gillingham,1 - 1
143470,7,1992-09-15,Shrewsbury Town,Scarborough,2 - 0
143471,7,1992-09-15,Torquay United,Wrexham,1 - 1
143472,7,1992-09-15,Walsall,Bury,4 - 3
143473,7,1992-09-15,York City,Hereford United,4 - 2
143478,7,1992-09-18,Doncaster Rovers,Lincoln City,0 - 0
143508,8,1992-09-19,Barnet,Hereford United,2 - 0
143509,8,1992-09-19,Cardiff City,Gillingham,3 - 1
143510,8,1992-09-19,Chesterfield,Carlisle United,1 - 0
143511,8,1992-09-19,Halifax Town,Scarborough,3 - 4
143512,8,1992-09-19,Rochdale,Darlington,3 - 1
143513,8,1992-09-19,Scunthorpe United,Crewe Alexandra,3 - 3
143514,8,1992-09-19,Shrewsbury Town,Bury,2 - 0
143515,8,1992-09-19,Torquay United,Northampton Town,1 - 0
143516,8,1992-09-19,York City,Colchester United,2 - 0
143522,8,1992-09-25,Darlington,York City,0 - 1
143553,9,1992-09-26,Bury,Torquay United,2 - 0
143554,9,1992-09-26,Carlisle United,Scunthorpe United,0 - 2
143555,9,1992-09-26,Colchester United,Chesterfield,3 - 0
143556,9,1992-09-26,Gillingham,Walsall,0 - 1
143557,9,1992-09-26,Hereford United,Rochdale,1 - 1
143558,9,1992-09-26,Lincoln City,Shrewsbury Town,0 - 1
143559,9,1992-09-26,Northampton Town,Halifax Town,2 - 5
143560,9,1992-09-26,Scarborough,Doncaster Rovers,1 - 1
143561,9,1992-09-26,Wrexham,Barnet,2 - 3
143572,9,1992-10-02,Darlington,Torquay United,4 - 1
143603,10,1992-10-03,Barnet,Shrewsbury Town,2 - 2
143604,10,1992-10-03,Bury,Scarborough,0 - 2
143605,10,1992-10-03,Cardiff City,Rochdale,1 - 1
143606,10,1992-10-03,Carlisle United,Halifax Town,1 - 1
143607,10,1992-10-03,Chesterfield,Scunthorpe United,1 - 2
143608,10,1992-10-03,Gillingham,Crewe Alexandra,1 - 2
143609,10,1992-10-03,Hereford United,Wrexham,1 - 1
143610,10,1992-10-03,Northampton Town,Lincoln City,0 - 2
143611,10,1992-10-03,York City,Doncaster Rovers,1 - 1
143636,10,1992-10-10,Crewe Alexandra,Cardiff City,2 - 0
143637,11,1992-10-10,Doncaster Rovers,Gillingham,1 - 0
143638,11,1992-10-10,Halifax Town,Colchester United,2 - 4
143639,11,1992-10-10,Lincoln City,Walsall,0 - 2
143640,11,1992-10-10,Rochdale,Carlisle United,2 - 2
143641,11,1992-10-10,Scarborough,Northampton Town,4 - 2
143642,11,1992-10-10,Scunthorpe United,York City,1 - 2
143643,11,1992-10-10,Shrewsbury Town,Darlington,1 - 2
143644,11,1992-10-10,Torquay United,Chesterfield,2 - 2
143645,11,1992-10-10,Wrexham,Bury,4 - 2
143649,11,1992-10-13,Northampton Town,Chesterfield,0 - 1
143651,12,1992-10-16,Colchester United,Crewe Alexandra,3 - 2
143681,12,1992-10-17,Barnet,Scunthorpe United,3 - 0
143682,12,1992-10-17,Bury,Lincoln City,1 - 2
143683,12,1992-10-17,Carlisle United,Wrexham,0 - 2
143684,12,1992-10-17,Chesterfield,Shrewsbury Town,2 - 4
143685,13,1992-10-17,Darlington,Scarborough,2 - 3
143686,13,1992-10-17,Hereford United,Torquay United,3 - 1
143687,13,1992-10-17,Northampton Town,Doncaster Rovers,0 - 1
143688,13,1992-10-17,Walsall,Halifax Town,1 - 2
143689,13,1992-10-17,York City,Rochdale,3 - 0
143697,13,1992-10-23,Doncaster Rovers,Hereford United,2 - 1
143729,14,1992-10-24,Crewe Alexandra,Bury,2 - 1
143730,14,1992-10-24,Halifax Town,Gillingham,2 - 0
143731,14,1992-10-24,Lincoln City,Barnet,4 - 1
143732,14,1992-10-24,Rochdale,Walsall,4 - 3
143733,14,1992-10-24,Scarborough,Chesterfield,2 - 2
143734,14,1992-10-24,Scunthorpe United,Colchester United,3 - 1
143735,14,1992-10-24,Shrewsbury Town,Cardiff City,3 - 2
143736,14,1992-10-24,Torquay United,Carlisle United,0 - 2
143737,14,1992-10-24,Wrexham,Northampton Town,0 - 1
143744,14,1992-10-30,Colchester United,Wrexham,2 - 4
143775,15,1992-10-31,Barnet,Crewe Alexandra,3 - 2
143776,15,1992-10-31,Bury,York City,1 - 1
143777,15,1992-10-31,Cardiff City,Scunthorpe United,3 - 0
143778,15,1992-10-31,Carlisle United,Scarborough,2 - 2
143779,15,1992-10-31,Chesterfield,Rochdale,2 - 3
143780,15,1992-10-31,Darlington,Lincoln City,1 - 3
143781,15,1992-10-31,Gillingham,Torquay United,0 - 2
143782,15,1992-10-31,Hereford United,Halifax Town,3 - 0
143783,15,1992-10-31,Northampton Town,Shrewsbury Town,0 - 0
143784,15,1992-10-31,Walsall,Doncaster Rovers,3 - 1
143809,15,1992-11-03,Barnet,Walsall,3 - 0
143810,16,1992-11-03,Chesterfield,Cardiff City,2 - 1
143811,16,1992-11-03,Colchester United,Carlisle United,2 - 1
143812,16,1992-11-03,Gillingham,Hereford United,3 - 1
143813,16,1992-11-03,Northampton Town,Darlington,1 - 2
143814,16,1992-11-03,Scarborough,Lincoln City,0 - 1
143815,16,1992-11-03,Shrewsbury Town,Halifax Town,1 - 0
143816,16,1992-11-03,Torquay United,Rochdale,0 - 2
143817,16,1992-11-03,Wrexham,Scunthorpe United,0 - 2
143853,16,1992-11-07,Cardiff City,Colchester United,3 - 1
143854,17,1992-11-07,Carlisle United,Gillingham,1 - 0
143855,17,1992-11-07,Darlington,Bury,0 - 0
143856,17,1992-11-07,Halifax Town,Torquay United,0 - 2
143857,17,1992-11-07,Hereford United,Chesterfield,1 - 3
143858,17,1992-11-07,Lincoln City,Wrexham,0 - 0
143859,17,1992-11-07,Rochdale,Crewe Alexandra,0 - 1
143860,17,1992-11-07,Scunthorpe United,Doncaster Rovers,0 - 1
143861,17,1992-11-07,Walsall,Scarborough,3 - 2
143862,17,1992-11-07,York City,Barnet,2 - 0
143908,17,1992-11-21,Bury,Hereford United,2 - 0
143909,18,1992-11-21,Colchester United,Rochdale,4 - 4
143910,18,1992-11-21,Crewe Alexandra,Lincoln City,1 - 2
143911,18,1992-11-21,Doncaster Rovers,Carlisle United,1 - 2
143912,18,1992-11-21,Gillingham,Darlington,3 - 1
143913,18,1992-11-21,Northampton Town,York City,4 - 3
143914,18,1992-11-21,Shrewsbury Town,Walsall,0 - 3
143915,18,1992-11-21,Torquay United,Scunthorpe United,0 - 1
143916,18,1992-11-21,Wrexham,Halifax Town,1 - 1
143919,18,1992-11-22,Barnet,Cardiff City,2 - 1
143953,18,1992-11-28,Cardiff City,Bury,3 - 0
143954,19,1992-11-28,Carlisle United,Northampton Town,2 - 0
143955,19,1992-11-28,Darlington,Barnet,1 - 0
143956,19,1992-11-28,Halifax Town,Chesterfield,1 - 1
143957,19,1992-11-28,Hereford United,Colchester United,3 - 1
143958,19,1992-11-28,Lincoln City,Gillingham,1 - 1
143959,19,1992-11-28,Rochdale,Doncaster Rovers,1 - 1
143960,19,1992-11-28,Scunthorpe United,Scarborough,1 - 2
143961,19,1992-11-28,Walsall,Wrexham,1 - 1
143962,19,1992-11-28,York City,Crewe Alexandra,3 - 1
143986,19,1992-12-05,Halifax Town,Barnet,1 - 2
143991,20,1992-12-11,Colchester United,Torquay United,2 - 0
143992,20,1992-12-11,Doncaster Rovers,Cardiff City,0 - 1
144020,20,1992-12-12,Barnet,Rochdale,2 - 0
144021,21,1992-12-12,Bury,Northampton Town,3 - 3
144022,21,1992-12-12,Carlisle United,Crewe Alexandra,1 - 3
144023,21,1992-12-12,Scunthorpe United,Hereford United,3 - 1
144024,21,1992-12-12,Shrewsbury Town,Gillingham,2 - 1
144025,21,1992-12-12,Walsall,Darlington,2 - 2
144026,21,1992-12-12,Wrexham,Scarborough,4 - 1
144027,21,1992-12-12,York City,Chesterfield,0 - 0
144036,21,1992-12-18,Cardiff City,Wrexham,1 - 2
144037,21,1992-12-18,Gillingham,Colchester United,0 - 1
144061,22,1992-12-19,Chesterfield,Doncaster Rovers,0 - 0
144062,22,1992-12-19,Darlington,Scunthorpe United,2 - 2
144063,22,1992-12-19,Halifax Town,Bury,0 - 1
144064,22,1992-12-19,Rochdale,Lincoln City,5 - 1
144065,22,1992-12-19,Scarborough,York City,4 - 2
144074,22,1992-12-20,Torquay United,Shrewsbury Town,1 - 0
144102,22,1992-12-26,Cardiff City,York City,3 - 3
144103,22,1992-12-26,Crewe Alexandra,Wrexham,0 - 1
144104,22,1992-12-26,Gillingham,Bury,1 - 4
