,Round Number,Date,Home Team,Away Team,Result
151304,0,1996-08-17,AFC Bournemouth,Watford,1 - 2
151305,0,1996-08-17,Blackpool,Chesterfield,0 - 1
151306,0,1996-08-17,Bristol Rovers,Peterborough United,1 - 0
151307,0,1996-08-17,Bury,Brentford,1 - 1
151308,0,1996-08-17,Crewe Alexandra,Stockport County,1 - 0
151309,0,1996-08-17,Gillingham,Bristol City,3 - 2
151310,0,1996-08-17,Luton Town,Burnley,1 - 2
151311,0,1996-08-17,Millwall,Wrexham,1 - 1
151312,0,1996-08-17,Notts County,Preston North End,2 - 1
151313,0,1996-08-17,Plymouth Argyle,York City,2 - 1
151314,0,1996-08-17,Walsall,Rotherham United,1 - 1
151329,0,1996-08-18,Shrewsbury Town,Wycombe Wanderers,1 - 1
151360,0,1996-08-24,Brentford,Luton Town,3 - 2
151361,1,1996-08-24,Bristol City,Blackpool,0 - 1
151362,1,1996-08-24,Burnley,Walsall,2 - 1
151363,1,1996-08-24,Chesterfield,Bury,1 - 2
151364,1,1996-08-24,Peterborough United,Crewe Alexandra,2 - 2
151365,1,1996-08-24,Preston North End,Bristol Rovers,0 - 0
151366,1,1996-08-24,Rotherham United,Shrewsbury Town,1 - 2
151367,1,1996-08-24,Stockport County,Notts County,0 - 0
151368,1,1996-08-24,Watford,Millwall,0 - 2
151369,1,1996-08-24,Wrexham,Plymouth Argyle,4 - 4
151370,1,1996-08-24,Wycombe Wanderers,Gillingham,1 - 1
151371,1,1996-08-24,York City,AFC Bournemouth,1 - 2
151392,1,1996-08-27,Brentford,Gillingham,2 - 0
151393,2,1996-08-27,Bristol City,Luton Town,5 - 0
151394,2,1996-08-27,Burnley,Shrewsbury Town,1 - 3
151395,2,1996-08-27,Chesterfield,Walsall,1 - 0
151396,2,1996-08-27,Preston North End,Crewe Alexandra,2 - 1
151397,2,1996-08-27,Rotherham United,Blackpool,1 - 2
151398,2,1996-08-27,Stockport County,AFC Bournemouth,0 - 1
151399,2,1996-08-27,Watford,Plymouth Argyle,0 - 2
151400,2,1996-08-27,Wycombe Wanderers,Bury,0 - 1
151401,2,1996-08-27,York City,Millwall,3 - 2
151418,2,1996-08-30,Plymouth Argyle,Preston North End,2 - 1
151428,3,1996-08-31,AFC Bournemouth,Peterborough United,1 - 2
151429,3,1996-08-31,Blackpool,Wycombe Wanderers,0 - 0
151430,3,1996-08-31,Bristol Rovers,Stockport County,1 - 1
151431,3,1996-08-31,Bury,Bristol City,4 - 0
151432,3,1996-08-31,Crewe Alexandra,Watford,0 - 2
151433,3,1996-08-31,Gillingham,Chesterfield,0 - 1
151434,3,1996-08-31,Luton Town,Rotherham United,1 - 0
151435,3,1996-08-31,Millwall,Burnley,2 - 1
151436,3,1996-08-31,Notts County,York City,0 - 1
151437,3,1996-08-31,Shrewsbury Town,Brentford,0 - 3
151480,3,1996-09-07,AFC Bournemouth,Crewe Alexandra,0 - 1
151481,4,1996-09-07,Blackpool,Walsall,2 - 1
151482,4,1996-09-07,Bristol City,Preston North End,2 - 1
151483,4,1996-09-07,Bury,Rotherham United,3 - 1
151484,4,1996-09-07,Chesterfield,Brentford,0 - 2
151485,4,1996-09-07,Gillingham,Burnley,1 - 0
151486,4,1996-09-07,Millwall,Bristol Rovers,2 - 0
151487,4,1996-09-07,Plymouth Argyle,Notts County,0 - 0
151488,4,1996-09-07,Watford,Stockport County,1 - 0
151489,4,1996-09-07,Wrexham,Peterborough United,1 - 1
151490,4,1996-09-07,Wycombe Wanderers,Luton Town,0 - 1
151491,4,1996-09-07,York City,Shrewsbury Town,0 - 0
151517,4,1996-09-10,Brentford,Plymouth Argyle,3 - 2
151518,5,1996-09-10,Bristol Rovers,AFC Bournemouth,3 - 2
151519,5,1996-09-10,Burnley,Blackpool,2 - 0
151520,5,1996-09-10,Crewe Alexandra,Bury,2 - 0
151521,5,1996-09-10,Luton Town,Gillingham,2 - 1
151522,5,1996-09-10,Notts County,Watford,2 - 3
151523,5,1996-09-10,Peterborough United,Millwall,3 - 3
151524,5,1996-09-10,Preston North End,York City,1 - 0
151525,5,1996-09-10,Rotherham United,Chesterfield,0 - 1
151526,5,1996-09-10,Shrewsbury Town,Bristol City,1 - 0
151527,5,1996-09-10,Stockport County,Wrexham,0 - 2
151528,5,1996-09-10,Walsall,Wycombe Wanderers,2 - 2
151561,5,1996-09-14,Brentford,Blackpool,1 - 1
151562,6,1996-09-14,Bristol Rovers,Watford,0 - 1
151563,6,1996-09-14,Burnley,Wycombe Wanderers,2 - 1
151564,6,1996-09-14,Crewe Alexandra,Wrexham,3 - 1
151565,6,1996-09-14,Luton Town,Chesterfield,0 - 1
151566,6,1996-09-14,Notts County,Millwall,1 - 2
151567,6,1996-09-14,Peterborough United,York City,2 - 2
151568,6,1996-09-14,Preston North End,AFC Bournemouth,0 - 1
151569,6,1996-09-14,Rotherham United,Bristol City,2 - 2
151570,6,1996-09-14,Shrewsbury Town,Bury,1 - 1
151571,6,1996-09-14,Stockport County,Plymouth Argyle,3 - 1
151572,6,1996-09-14,Walsall,Gillingham,1 - 0
151589,6,1996-09-17,Wrexham,Bristol Rovers,1 - 0
151609,7,1996-09-21,AFC Bournemouth,Notts County,0 - 1
151610,7,1996-09-21,Blackpool,Shrewsbury Town,1 - 1
151611,7,1996-09-21,Bristol City,Walsall,4 - 1
151612,7,1996-09-21,Bury,Luton Town,0 - 0
151613,7,1996-09-21,Chesterfield,Burnley,0 - 0
151614,7,1996-09-21,Gillingham,Rotherham United,3 - 1
151615,7,1996-09-21,Millwall,Crewe Alexandra,2 - 0
151616,7,1996-09-21,Plymouth Argyle,Bristol Rovers,0 - 1
151617,7,1996-09-21,Watford,Peterborough United,0 - 0
151618,7,1996-09-21,Wrexham,Preston North End,1 - 0
151619,8,1996-09-21,Wycombe Wanderers,Brentford,0 - 1
151620,8,1996-09-21,York City,Stockport County,1 - 2
151636,8,1996-09-24,Walsall,Wrexham,0 - 1
151655,8,1996-09-28,Brentford,York City,3 - 3
151656,9,1996-09-28,Bristol Rovers,Chesterfield,2 - 0
151657,9,1996-09-28,Burnley,Bristol City,2 - 3
151658,9,1996-09-28,Crewe Alexandra,Plymouth Argyle,3 - 0
151659,9,1996-09-28,Luton Town,Blackpool,1 - 0
151660,9,1996-09-28,Notts County,Wrexham,0 - 0
151661,9,1996-09-28,Peterborough United,Wycombe Wanderers,6 - 3
151662,9,1996-09-28,Preston North End,Millwall,2 - 1
151663,9,1996-09-28,Rotherham United,AFC Bournemouth,1 - 0
151664,9,1996-09-28,Shrewsbury Town,Watford,1 - 0
151665,9,1996-09-28,Stockport County,Gillingham,2 - 1
151666,9,1996-09-28,Walsall,Bury,3 - 1
151689,9,1996-10-01,AFC Bournemouth,Walsall,0 - 1
151690,10,1996-10-01,Bristol City,Brentford,1 - 2
151691,10,1996-10-01,Bury,Burnley,1 - 0
151692,10,1996-10-01,Chesterfield,Shrewsbury Town,2 - 1
151693,10,1996-10-01,Crewe Alexandra,Blackpool,3 - 2
151694,10,1996-10-01,Gillingham,Notts County,1 - 0
151695,10,1996-10-01,Plymouth Argyle,Peterborough United,1 - 1
151696,10,1996-10-01,Watford,Preston North End,1 - 0
151697,10,1996-10-01,Wycombe Wanderers,Rotherham United,4 - 2
151698,10,1996-10-01,York City,Bristol Rovers,2 - 2
151713,10,1996-10-02,Millwall,Stockport County,3 - 4
151715,10,1996-10-04,Bristol Rovers,Crewe Alexandra,2 - 0
151721,11,1996-10-05,Brentford,Rotherham United,4 - 2
151722,11,1996-10-05,Burnley,Stockport County,5 - 2
151723,11,1996-10-05,Bury,Blackpool,1 - 0
151724,11,1996-10-05,Chesterfield,Bristol City,1 - 1
151725,11,1996-10-05,Gillingham,AFC Bournemouth,1 - 1
151726,11,1996-10-05,Luton Town,Walsall,3 - 1
151727,11,1996-10-05,Plymouth Argyle,Millwall,0 - 0
151728,11,1996-10-05,Preston North End,Peterborough United,3 - 4
151729,11,1996-10-05,Wycombe Wanderers,Notts County,1 - 0
151730,11,1996-10-05,York City,Watford,1 - 2
151742,11,1996-10-08,Peterborough United,Notts County,1 - 3
151743,12,1996-10-08,Wrexham,Shrewsbury Town,2 - 1
151745,12,1996-10-11,Bristol City,York City,2 - 0
151763,12,1996-10-12,AFC Bournemouth,Wycombe Wanderers,2 - 1
151764,12,1996-10-12,Blackpool,Gillingham,2 - 0
151765,12,1996-10-12,Crewe Alexandra,Brentford,2 - 0
151766,12,1996-10-12,Millwall,Chesterfield,2 - 1
151767,12,1996-10-12,Notts County,Bristol Rovers,1 - 1
151768,13,1996-10-12,Peterborough United,Bury,1 - 2
151769,13,1996-10-12,Rotherham United,Burnley,1 - 0
151770,13,1996-10-12,Shrewsbury Town,Luton Town,0 - 3
151771,13,1996-10-12,Stockport County,Preston North End,1 - 0
151772,13,1996-10-12,Walsall,Plymouth Argyle,0 - 1
151773,13,1996-10-12,Watford,Wrexham,1 - 1
151796,13,1996-10-15,AFC Bournemouth,Plymouth Argyle,1 - 0
151797,13,1996-10-15,Blackpool,Wrexham,3 - 3
151798,13,1996-10-15,Bristol City,Wycombe Wanderers,3 - 0
151799,13,1996-10-15,Crewe Alexandra,York City,0 - 1
151800,13,1996-10-15,Notts County,Chesterfield,0 - 0
151801,14,1996-10-15,Peterborough United,Brentford,0 - 1
151802,14,1996-10-15,Rotherham United,Bristol Rovers,0 - 0
151803,14,1996-10-15,Shrewsbury Town,Gillingham,1 - 2
151804,14,1996-10-15,Stockport County,Luton Town,1 - 1
151805,14,1996-10-15,Walsall,Preston North End,1 - 0
151806,14,1996-10-15,Watford,Burnley,2 - 2
151825,14,1996-10-16,Millwall,Bury,1 - 0
151845,14,1996-10-19,Brentford,Walsall,1 - 1
151846,15,1996-10-19,Bristol Rovers,Blackpool,0 - 0
151847,15,1996-10-19,Burnley,Notts County,1 - 0
151848,15,1996-10-19,Bury,Watford,1 - 1
151849,15,1996-10-19,Chesterfield,Crewe Alexandra,1 - 0
151850,15,1996-10-19,Gillingham,Millwall,2 - 3
151851,15,1996-10-19,Luton Town,Peterborough United,3 - 0
151852,15,1996-10-19,Plymouth Argyle,Bristol City,0 - 0
151853,15,1996-10-19,Preston North End,Shrewsbury Town,2 - 1
151854,15,1996-10-19,Wrexham,AFC Bournemouth,2 - 0
151855,15,1996-10-19,Wycombe Wanderers,Stockport County,0 - 2
151856,15,1996-10-19,York City,Rotherham United,2 - 1
151891,15,1996-10-26,Blackpool,Watford,1 - 1
151892,16,1996-10-26,Brentford,Millwall,0 - 0
151893,16,1996-10-26,Bristol City,Notts County,4 - 0
151894,16,1996-10-26,Burnley,Plymouth Argyle,2 - 1
151895,16,1996-10-26,Bury,Bristol Rovers,2 - 1
151896,16,1996-10-26,Chesterfield,York City,2 - 0
151897,16,1996-10-26,Gillingham,Preston North End,1 - 1
151898,16,1996-10-26,Luton Town,AFC Bournemouth,2 - 0
151899,16,1996-10-26,Rotherham United,Peterborough United,2 - 0
151900,16,1996-10-26,Shrewsbury Town,Crewe Alexandra,0 - 1
151901,16,1996-10-26,Walsall,Stockport County,1 - 1
151902,16,1996-10-26,Wycombe Wanderers,Wrexham,0 - 0
151925,16,1996-10-29,AFC Bournemouth,Bristol City,0 - 2
151926,17,1996-10-29,Bristol Rovers,Brentford,2 - 1
151927,17,1996-10-29,Crewe Alexandra,Rotherham United,1 - 0
151928,17,1996-10-29,Notts County,Walsall,2 - 0
151929,17,1996-10-29,Peterborough United,Shrewsbury Town,2 - 2
151930,17,1996-10-29,Plymouth Argyle,Gillingham,2 - 0
151931,17,1996-10-29,Preston North End,Burnley,1 - 1
151932,17,1996-10-29,Stockport County,Chesterfield,1 - 0
151933,17,1996-10-29,Watford,Luton Town,1 - 1
151934,17,1996-10-29,Wrexham,Bury,1 - 1
151935,17,1996-10-29,York City,Wycombe Wanderers,2 - 0
151952,17,1996-10-30,Millwall,Blackpool,2 - 1
151971,17,1996-11-02,AFC Bournemouth,Bury,1 - 1
151972,18,1996-11-02,Bristol Rovers,Gillingham,0 - 0
