,Round Number,Date,Home Team,Away Team,Result
116795,0,1979-08-18,Barnsley,Sheffield Wednesday,0 - 3
116796,0,1979-08-18,Blackburn Rovers,Millwall,1 - 1
116797,0,1979-08-18,Blackpool,Gillingham,2 - 1
116798,0,1979-08-18,Grimsby Town,Exeter City,4 - 1
116799,0,1979-08-18,Hull City,Colchester United,0 - 2
116800,0,1979-08-18,Mansfield Town,Chesterfield,3 - 2
116801,0,1979-08-18,Oxford United,Rotherham United,5 - 1
116802,0,1979-08-18,Plymouth Argyle,Bury,2 - 0
116803,0,1979-08-18,Reading,Brentford,2 - 2
116804,0,1979-08-18,Sheffield United,Swindon Town,2 - 1
116805,0,1979-08-18,Southend United,Carlisle United,1 - 0
116806,0,1979-08-18,Wimbledon,Chester,2 - 3
116834,0,1979-08-21,Bury,Blackpool,3 - 0
116835,1,1979-08-21,Carlisle United,Blackburn Rovers,1 - 1
116836,1,1979-08-21,Chesterfield,Barnsley,2 - 0
116837,1,1979-08-21,Colchester United,Sheffield United,1 - 0
116838,1,1979-08-21,Millwall,Plymouth Argyle,2 - 1
116839,1,1979-08-21,Rotherham United,Mansfield Town,2 - 1
116840,1,1979-08-21,Sheffield Wednesday,Hull City,0 - 0
116841,1,1979-08-21,Swindon Town,Reading,0 - 0
116857,1,1979-08-22,Chester,Grimsby Town,3 - 1
116858,1,1979-08-22,Exeter City,Wimbledon,0 - 2
116887,1,1979-08-25,Barnsley,Reading,2 - 0
116888,2,1979-08-25,Carlisle United,Bury,1 - 0
116889,2,1979-08-25,Chester,Sheffield United,1 - 1
116890,2,1979-08-25,Chesterfield,Plymouth Argyle,3 - 1
116891,2,1979-08-25,Exeter City,Mansfield Town,2 - 1
116892,2,1979-08-25,Gillingham,Millwall,1 - 1
116893,2,1979-08-25,Grimsby Town,Blackpool,4 - 3
116894,2,1979-08-25,Hull City,Oxford United,2 - 2
116895,2,1979-08-25,Rotherham United,Colchester United,3 - 0
116896,2,1979-08-25,Sheffield Wednesday,Blackburn Rovers,0 - 3
116897,2,1979-08-25,Swindon Town,Brentford,4 - 0
116898,2,1979-08-25,Wimbledon,Southend United,0 - 1
116909,2,1979-08-31,Colchester United,Swindon Town,2 - 3
116934,3,1979-09-01,Blackburn Rovers,Grimsby Town,0 - 0
116935,3,1979-09-01,Blackpool,Wimbledon,3 - 0
116936,3,1979-09-01,Brentford,Chesterfield,3 - 1
116937,3,1979-09-01,Bury,Chester,2 - 0
116938,3,1979-09-01,Mansfield Town,Hull City,1 - 1
116939,3,1979-09-01,Millwall,Carlisle United,1 - 0
116940,3,1979-09-01,Oxford United,Barnsley,1 - 0
116941,3,1979-09-01,Plymouth Argyle,Sheffield Wednesday,1 - 3
116942,3,1979-09-01,Reading,Gillingham,1 - 3
116943,3,1979-09-01,Sheffield United,Exeter City,3 - 1
116944,3,1979-09-01,Southend United,Rotherham United,0 - 2
116955,3,1979-09-07,Southend United,Blackpool,1 - 2
116980,4,1979-09-08,Barnsley,Mansfield Town,1 - 0
116981,4,1979-09-08,Carlisle United,Gillingham,1 - 2
116982,4,1979-09-08,Chester,Millwall,1 - 1
116983,4,1979-09-08,Chesterfield,Colchester United,3 - 0
116984,4,1979-09-08,Exeter City,Bury,1 - 0
116985,4,1979-09-08,Grimsby Town,Plymouth Argyle,1 - 0
116986,4,1979-09-08,Hull City,Sheffield United,3 - 1
116987,4,1979-09-08,Oxford United,Reading,4 - 0
116988,4,1979-09-08,Rotherham United,Swindon Town,3 - 0
116989,4,1979-09-08,Sheffield Wednesday,Brentford,0 - 2
116990,4,1979-09-08,Wimbledon,Blackburn Rovers,1 - 0
117026,4,1979-09-15,Blackburn Rovers,Southend United,1 - 1
117027,5,1979-09-15,Blackpool,Rotherham United,3 - 2
117028,5,1979-09-15,Brentford,Grimsby Town,1 - 0
117029,5,1979-09-15,Bury,Hull City,0 - 1
117030,5,1979-09-15,Colchester United,Sheffield Wednesday,0 - 0
117031,5,1979-09-15,Gillingham,Chester,2 - 2
117032,5,1979-09-15,Mansfield Town,Oxford United,1 - 0
117033,5,1979-09-15,Millwall,Exeter City,5 - 1
117034,5,1979-09-15,Plymouth Argyle,Wimbledon,3 - 0
117035,5,1979-09-15,Reading,Carlisle United,2 - 0
117036,5,1979-09-15,Sheffield United,Barnsley,2 - 0
117037,5,1979-09-15,Swindon Town,Chesterfield,2 - 1
117047,5,1979-09-17,Brentford,Exeter City,0 - 2
117051,6,1979-09-18,Bury,Grimsby Town,1 - 1
117052,6,1979-09-18,Carlisle United,Rotherham United,3 - 1
117053,6,1979-09-18,Chesterfield,Hull City,1 - 1
117054,6,1979-09-18,Colchester United,Mansfield Town,2 - 1
117055,6,1979-09-18,Gillingham,Wimbledon,1 - 0
117056,6,1979-09-18,Millwall,Sheffield Wednesday,3 - 3
117057,6,1979-09-18,Plymouth Argyle,Oxford United,1 - 1
117058,6,1979-09-18,Sheffield United,Blackpool,3 - 1
117059,6,1979-09-18,Swindon Town,Chester,3 - 1
117065,6,1979-09-19,Blackburn Rovers,Barnsley,0 - 1
117066,6,1979-09-19,Reading,Southend United,1 - 1
