,Round Number,Date,Home Team,Away Team,Result
104607,0,1973-08-25,Arsenal,Manchester United,3 - 0
104608,0,1973-08-25,Coventry City,Tottenham Hotspur,1 - 0
104609,0,1973-08-25,Derby County,Chelsea,1 - 0
104610,0,1973-08-25,Ipswich Town,Leicester City,1 - 1
104611,0,1973-08-25,Leeds United,Everton,3 - 1
104612,0,1973-08-25,Liverpool,Stoke City,1 - 0
104613,0,1973-08-25,Manchester City,Birmingham City,3 - 1
104614,0,1973-08-25,Queens Park Rangers,Southampton,1 - 1
104615,0,1973-08-25,Sheffield United,Burnley,0 - 2
104616,0,1973-08-25,West Ham United,Newcastle United,1 - 2
104617,0,1973-08-25,Wolverhampton Wanderers,Norwich City,3 - 1
104653,0,1973-08-27,West Ham United,Ipswich Town,3 - 3
104654,1,1973-08-28,Arsenal,Leeds United,1 - 2
104655,1,1973-08-28,Birmingham City,Tottenham Hotspur,1 - 2
104656,1,1973-08-28,Burnley,Chelsea,1 - 0
104657,1,1973-08-28,Coventry City,Liverpool,1 - 0
104658,1,1973-08-28,Everton,Leicester City,1 - 1
104659,1,1973-08-28,Wolverhampton Wanderers,Sheffield United,2 - 0
104660,1,1973-08-29,Derby County,Manchester City,1 - 0
104661,1,1973-08-29,Manchester United,Stoke City,1 - 0
104662,1,1973-08-29,Newcastle United,Southampton,0 - 1
104663,1,1973-08-29,Norwich City,Queens Park Rangers,0 - 0
104666,1,1973-09-01,Birmingham City,Derby County,0 - 0
104667,2,1973-09-01,Burnley,Coventry City,2 - 2
104668,2,1973-09-01,Chelsea,Sheffield United,1 - 2
104669,2,1973-09-01,Everton,Ipswich Town,3 - 0
104670,2,1973-09-01,Leicester City,Liverpool,1 - 1
104671,2,1973-09-01,Manchester United,Queens Park Rangers,2 - 1
104672,2,1973-09-01,Newcastle United,Arsenal,1 - 1
104673,2,1973-09-01,Norwich City,West Ham United,2 - 2
104674,2,1973-09-01,Southampton,Wolverhampton Wanderers,2 - 1
104675,2,1973-09-01,Stoke City,Manchester City,1 - 1
104676,2,1973-09-01,Tottenham Hotspur,Leeds United,0 - 3
104710,2,1973-09-04,Ipswich Town,Newcastle United,1 - 3
104711,3,1973-09-04,Liverpool,Derby County,2 - 0
104712,3,1973-09-04,Queens Park Rangers,West Ham United,0 - 0
104713,3,1973-09-04,Sheffield United,Arsenal,5 - 0
104714,3,1973-09-04,Southampton,Norwich City,2 - 2
104715,3,1973-09-05,Chelsea,Birmingham City,3 - 1
104716,3,1973-09-05,Leeds United,Wolverhampton Wanderers,4 - 1
104717,3,1973-09-05,Leicester City,Manchester United,1 - 0
104718,3,1973-09-05,Manchester City,Coventry City,1 - 0
104719,3,1973-09-05,Stoke City,Everton,0 - 0
104720,3,1973-09-05,Tottenham Hotspur,Burnley,2 - 3
104723,3,1973-09-08,Arsenal,Leicester City,0 - 2
104724,4,1973-09-08,Coventry City,Southampton,2 - 0
104725,4,1973-09-08,Derby County,Everton,2 - 1
104726,4,1973-09-08,Ipswich Town,Manchester United,2 - 1
104727,4,1973-09-08,Leeds United,Birmingham City,3 - 0
104728,4,1973-09-08,Liverpool,Chelsea,1 - 0
104729,4,1973-09-08,Manchester City,Norwich City,2 - 1
104730,4,1973-09-08,Queens Park Rangers,Stoke City,3 - 3
104731,4,1973-09-08,Sheffield United,Newcastle United,1 - 1
104732,4,1973-09-08,West Ham United,Tottenham Hotspur,0 - 1
