,Round Number,Date,Home Team,Away Team,Result
34004,0,1930-08-30,Accrington Stanley,Crewe Alexandra,3 - 1
34005,0,1930-08-30,Barrow,Tranmere Rovers,1 - 3
34006,0,1930-08-30,Chesterfield,Carlisle United,2 - 1
34007,0,1930-08-30,Darlington,Wigan Borough,2 - 3
34008,0,1930-08-30,Gateshead,Doncaster Rovers,2 - 1
34009,0,1930-08-30,Halifax Town,Hartlepool United,3 - 1
34010,0,1930-08-30,New Brighton,Lincoln City,2 - 1
34011,0,1930-08-30,Rochdale,Nelson,5 - 4
34012,0,1930-08-30,Rotherham United,York City,2 - 1
34013,0,1930-08-30,Southport,Wrexham,1 - 1
34014,0,1930-08-30,Stockport County,Hull City,3 - 2
34015,0,1930-08-30,Bristol Rovers,Northampton Town,1 - 4
34016,0,1930-08-30,Coventry City,Notts County,1 - 2
34017,0,1930-08-30,Exeter City,Norwich City,1 - 0
34018,0,1930-08-30,Fulham,Watford,3 - 2
34019,0,1930-08-30,Gillingham,Brighton & Hove Albion,0 - 0
34020,0,1930-08-30,Luton Town,Brentford,1 - 1
34021,0,1930-08-30,Newport County,Torquay United,2 - 1
34022,0,1930-08-30,Queens Park Rangers,Thames,3 - 0
34023,0,1930-08-30,Southend United,Crystal Palace,2 - 4
34024,0,1930-08-30,Swindon Town,AFC Bournemouth,4 - 1
34025,0,1930-08-30,Walsall,Leyton Orient,4 - 2
34038,0,1930-09-01,Barrow,Accrington Stanley,0 - 0
34039,1,1930-09-01,Crewe Alexandra,Rotherham United,2 - 3
34040,1,1930-09-01,Doncaster Rovers,Darlington,1 - 2
34041,1,1930-09-01,Halifax Town,Gateshead,3 - 0
34042,1,1930-09-01,Hartlepool United,Southport,0 - 2
34043,1,1930-09-01,Lincoln City,Wigan Borough,2 - 0
34044,1,1930-09-01,Rochdale,Chesterfield,2 - 3
34045,1,1930-09-01,Stockport County,New Brighton,2 - 0
34046,1,1930-09-01,Tranmere Rovers,Carlisle United,2 - 0
34047,1,1930-09-01,Fulham,Coventry City,0 - 0
34048,1,1930-09-02,Nelson,Hull City,0 - 2
