,Round Number,Date,Home Team,Away Team,Result
192026,0,2016-08-06,Accrington,Doncaster Rovers,3 - 2
192027,0,2016-08-06,Blackpool,Exeter City,2 - 0
192028,0,2016-08-06,Cambridge United,Barnet,1 - 1
192029,0,2016-08-06,Cheltenham,Leyton Orient,1 - 1
192030,0,2016-08-06,Crawley Town,Wycombe Wanderers,1 - 0
192031,0,2016-08-06,Grimsby Town,Morecambe,2 - 0
192032,0,2016-08-06,Hartlepool United,Colchester United,1 - 1
192033,0,2016-08-06,Newport County,Mansfield Town,2 - 3
192034,0,2016-08-06,Plymouth Argyle,Luton Town,0 - 3
192035,0,2016-08-06,Portsmouth,Carlisle United,1 - 1
192036,0,2016-08-06,Stevenage Borough,Crewe Alexandra,1 - 2
192037,0,2016-08-06,Yeovil,Notts County,2 - 0
192069,0,2016-08-13,Barnet,Accrington,2 - 0
192070,1,2016-08-13,Carlisle United,Plymouth Argyle,1 - 0
192071,1,2016-08-13,Colchester United,Cambridge United,2 - 0
192072,1,2016-08-13,Crewe Alexandra,Portsmouth,0 - 0
192073,1,2016-08-13,Doncaster Rovers,Crawley Town,1 - 1
192074,1,2016-08-13,Exeter City,Hartlepool United,1 - 2
192075,1,2016-08-13,Leyton Orient,Newport County,0 - 1
192076,1,2016-08-13,Luton Town,Yeovil,1 - 1
192077,1,2016-08-13,Mansfield Town,Cheltenham,1 - 1
192078,1,2016-08-13,Morecambe,Blackpool,2 - 1
192079,1,2016-08-13,Notts County,Stevenage Borough,1 - 1
192080,1,2016-08-13,Wycombe Wanderers,Grimsby Town,2 - 1
192105,1,2016-08-16,Barnet,Blackpool,1 - 1
192106,2,2016-08-16,Carlisle United,Cheltenham,1 - 1
192107,2,2016-08-16,Colchester United,Grimsby Town,3 - 2
192108,2,2016-08-16,Crewe Alexandra,Hartlepool United,3 - 3
192109,2,2016-08-16,Doncaster Rovers,Cambridge United,1 - 0
192110,2,2016-08-16,Exeter City,Crawley Town,0 - 1
192111,2,2016-08-16,Leyton Orient,Stevenage Borough,3 - 0
192112,2,2016-08-16,Luton Town,Newport County,2 - 1
192113,2,2016-08-16,Mansfield Town,Yeovil,1 - 0
192114,2,2016-08-16,Morecambe,Portsmouth,2 - 0
192115,2,2016-08-16,Notts County,Plymouth Argyle,1 - 2
192116,2,2016-08-16,Wycombe Wanderers,Accrington,1 - 1
192153,2,2016-08-20,Accrington,Exeter City,1 - 2
192154,3,2016-08-20,Blackpool,Wycombe Wanderers,0 - 0
192155,3,2016-08-20,Cambridge United,Carlisle United,2 - 2
192156,3,2016-08-20,Cheltenham,Doncaster Rovers,0 - 1
192157,3,2016-08-20,Crawley Town,Barnet,1 - 1
192158,3,2016-08-20,Grimsby Town,Leyton Orient,1 - 2
192159,3,2016-08-20,Hartlepool United,Notts County,1 - 2
192160,3,2016-08-20,Newport County,Crewe Alexandra,1 - 1
192161,3,2016-08-20,Plymouth Argyle,Mansfield Town,2 - 0
192162,3,2016-08-20,Portsmouth,Colchester United,2 - 0
192163,3,2016-08-20,Stevenage Borough,Luton Town,2 - 1
192164,3,2016-08-20,Yeovil,Morecambe,0 - 1
192199,3,2016-08-27,Accrington,Morecambe,2 - 3
192200,4,2016-08-27,Barnet,Carlisle United,0 - 1
192201,4,2016-08-27,Blackpool,Plymouth Argyle,0 - 1
